cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
9024067FA7,,1,SERVIZIO DI PRESA IN CARICO DI MINORI STRANIERI NON ACCOMPAGNATI E NEO MAGGIORENNI DEL PROGETTO SAI COMUNE DI CREMONA - ANNO 2022.,SERVIZIO DI PRESA IN CARICO DI MINORI STRANIERI NON ACCOMPAGNATI E NEO MAGGIORENNI DEL PROGETTO SAI COMUNE DI CREMONA - ANNO 2022.,5846785.7,5846785.7,CREMONA,019036,2021-12-23,PROCEDURA APERTA,00297960197,COMUNE DI CREMONA,POLITICHE SOCIALI,85320000-8,SERVIZI SOCIALI,365.0,AGGIUDICATA,certa
9060413954,,1,ACCOGLIENZA MINORI STRANIERI NON ACCOMPAGNATI (MSNA) VITA NUOVA 2022 ,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,80000.0,80000.0,,,2021-12-02,AFFIDAMENTO DIRETTO,80000330656,COMUNE DI SALERNO,SETTORE POLITICHE SOCIALI E PUBBLICA ISTRUZIONE,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,365.0,AGGIUDICATA,certa
90131384C5,,1,SERVIZI DI ACCOGLIENZA MSNA -8 POSTI PERIODO 01/01/2022-31/12/2022,SERVIZI DI ACCOGLIENZA MSNA -8 POSTI PERIODO 01/01/2022-31/12/2022,490560.0,490560.0,RAVENNA,039014,2021-12-07,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,00354730392,COMUNE DI RAVENNA,U.O. POLITICHE PER L'IMMIGRAZIONE,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,361.0,AGGIUDICATA,certa
9060374925,,1,ACCOGLIENZA MINORI STRANIERI NON ACCOMPAGNATI (MSNA) LA PROVVIDENZA 2022 ,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,240000.0,240000.0,,,2021-12-02,AFFIDAMENTO DIRETTO,80000330656,COMUNE DI SALERNO,SETTORE POLITICHE SOCIALI E PUBBLICA ISTRUZIONE,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,365.0,AGGIUDICATA,certa
8996766E28,,1,"PROCEDURA NEGOZIATA EX ART. 63 COMMA 2 LETT. C DEL D.LGS. N. 50/2016, PER L'AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE E GESTIONE DEI SERVIZI CONNESSI PRESSO STRUTTURE UBICATE IN NAPOLI E PROVINCIA PER CENTRI COLLETTIVI DA 20 A 50 POSTI. ","PROCEDURA NEGOZIATA EX ART. 63 COMMA 2 LETT. C DEL D.LGS. N. 50/2016, PER L'AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE E GESTIONE DEI SERVIZI CONNESSI PRESSO STRUTTURE UBICATE IN NAPOLI E PROVINCIA PER CENTRI COLLETTIVI DA 20 A 50 POSTI. ",512890.0,512890.0,,,2021-12-06,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80049360631,UFFICIO TERRITORIALE DEL GOVERNO,SERVIZIO ATTIVITA' CONTRATTUALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,90.0,,certa
89932497D8,887449374B,1,"ACCORDO QUADRO CON PIÙ OPERATORI ECONOMICI, SENZA CONFRONTO COMPETITIVO, FINALIZZATO ALL'AFFIDAMENTO DEL SERVIZIO DI DI GESTIONE DI ACCOGLIENZA PRESSO STRUTTURE, IN REGIME RESIDENZIALI, DI MINORI STRANIERI NON ACCOMPAGNATI- LOTTO 3 STRUTTURE GRUPPO APPARTAMENTO","LOTTO 3 - GRUPPO CEIS - SERVIZIO DI ACCOGLIENZA RESIDENZIALE IN REGIME DI GRUPPO APPARTAMENTO IN STRUTTURE UBICATE NEL COMUNE DI MODENA, DAL 01/01/20222 AL 31/12/2025",459374.4,459374.4,,,2021-12-16,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,00221940364,COMUNE DI MODENA,POLITICHE SOCIALI ABITATIVE E PER L'INTEGRAZIONE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,1460.0,AGGIUDICATA,certa
904770525D,,1,AFFIDAMENTO GESTIONE SERVIZI ACCOGLIENZA INTEGRATA MINORI STRANIERI NON ACCOMPAGNATI MNSA - SIPROIMI,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,327641.9,327641.9,,062043,2021-12-28,PROCEDURA APERTA,80000980625,COMUNE DI MONTESARCHIO,SETTORE AFFARI GENERALI,85320000-8,SERVIZI SOCIALI,365.0,,certa
90294509DA,,1,"AFFIDAMENTO SERVIZIO PER L'ACCOGLIENZA DEI CITTADINI STRANIERI RIFUGIATI IN ITALIA, PROVENIENTI DALL'AFGHANISTAN","AFFIDAMENTO SERVIZIO PER L'ACCOGLIENZA DEI CITTADINI STRANIERI RIFUGIATI IN ITALIA, PROVENIENTI DALL'AFGHANISTAN",105000.0,105000.0,,062025,2021-12-17,AFFIDAMENTO DIRETTO,80001950627,COMUNE COLLE SANNITA,AREA AMMINISTRATIVA,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,180.0,,probabile
9002343873,,1,PROCEDURA APERTA PER L'INDIVIDUAZIONE DI ENTE ATTUATORE DEL PROGETTO DI AMPLIAMENTO DI N.10 POSTI DI ACCOGLIENZA INTEGRATA (RETE SAI) DEL PROGETTO DEL COMUNE DI ALEZIO (PROG-1329-PR-1),PROCEDURA APERTA PER L'INDIVIDUAZIONE DI ENTE ATTUATORE DEL PROGETTO DI AMPLIAMENTO DI N.10 POSTI DI ACCOGLIENZA INTEGRATA (RETE SAI) DEL PROGETTO DEL COMUNE DI ALEZIO (PROG-1329-PR-1),549500.8,549500.8,,,2021-12-06,PROCEDURA APERTA,82001170750,AMMINISTRAZIONE COMUNALE DI ALEZIO,"AFFARI GENERALI - SEGRETERIA, DEMOGRAFICI E CULTURA",85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,874.0,AGGIUDICATA,certa
9233123622,,1,PROGETTO SAI CAT. DM/DS.- BIENNIO 2021/2022. AMPLIAMENTO POSTI,PROGETTO SAI CAT. DM/DS.- BIENNIO 2021/2022. AMPLIAMENTO POSTI,203600.0,203600.0,LECCE,075095,2021-12-03,AFFIDAMENTO DIRETTO,83000750758,COMUNE DI SAN CASSIANO,UFFICIO TRIBUTI SEGRETERIA ECONOMATO SERVIZI SOCIALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,545.0,,certa
