cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
7598370548,,1,AFFIDAMENTO GESTIONE SERVIZI PROGETTO SPRAR TRIENNIO 2018-2020,AFFIDAMENTO GESTIONE SERVIZI PROGETTO SPRAR TRIENNIO 2018-2020,438489.71,438489.71,,015173,2017-12-13,PROCEDURA APERTA,80104290152,COMUNE DI PIEVE EMANUELE,AREA POLITICHE SOCIO EDUCATIVE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
7311621C83,,1,AFFIDAMENTO SERVIZIO DI INTERPRETARIATO IN CONSECUTIVA E TRADUZIONE A SUPPORTO DELLA COMMISSIONE TERRITORIALE PER IL RICONOSCIMENTO DELLA PROTEZIONE INTERNAZIONALE -SEDE DI CAGLIARI,AFFIDAMENTO SERVIZIO DI INTERPRETARIATO IN CONSECUTIVA E TRADUZIONE A SUPPORTO DELLA COMMISSIONE TERRITORIALE PER IL RICONOSCIMENTO DELLA PROTEZIONE INTERNAZIONALE -SEDE DI CAGLIARI,80404.5,80404.5,CAGLIARI,092009,2017-12-11,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80014130928,PREFETTURA DI CAGLIARI UTG,SERVIZIO A.S.G.A.C.,79540000-1,SERVIZI DI INTERPRETARIATO,,AGGIUDICATA,certa
73134387F4,7313110947,1,"SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICH. PROT, INTERNAZ. - IL DONO LOTTO 2","SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICH. PROT, INTERNAZ. - IL DONO LOTTO 2",102170.8,102170.8,GENOVA,010025,2017-12-15,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80043490103,PREFETTURA DI GENOVA,UFFICIO CONTRATTI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
7336231157,,1,PROROGA ACCOGLIENZA MIGRANTI COMPASS GENNAIO FEBBRAIO 2018,PROROGA ACCOGLIENZA MIGRANTI COMPASS GENNAIO FEBBRAIO 2018,114173.85,114173.85,MASSA-CARRARA,045010,2017-12-21,PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),80003940451,PREFETTURA DI MASSA CARRARA UFFICIO TERRITORIALE DEL GOVERNO,SERVIZI GENERALI E ATTIVITA' CONTRATTUALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
7303575CBE,,1,"PROCEDURA NEGOZIATA PER L'AFFIDAMENTO DELLA GESTIONE DI AZIONI DI SISTEMA PER L' ACCOGLIENZA, LA TUTELA E L'INTEGRAZIONE A FAVORE DI MINORI STRANIERI NON ACCOMPAGNATI, RICHIEDENTI PROTEZIONE INTERNAZIONALE E NON, RIVOLTE A N. 12 BENEFICIARI",Oggetto non pubblicabile a causa della potenziale presenza di dati personali,668146.08,668146.08,,090013,2017-12-05,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,00256810904,COMUNE DI BONORVA,SERVIZIO FINANZIARIO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,DESERTA,certa
7320098FF3,,1,PARROCCHIA SERGNANO PROROGA CONVENZIONE ACCOGLIENZA MIGRANTI I BIMESTRE 2018,PARROCCHIA SERGNANO PROROGA CONVENZIONE ACCOGLIENZA MIGRANTI I BIMESTRE 2018,16520.0,16520.0,,019036,2017-12-15,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80007700190,PREFETTURA DI CREMONA,SERVIZIO CONTABILITA' E GESTIONE FINANZIARIA,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,,,probabile
7334343B4D,69342682FA,1,GAMA SRL . LOTTO 7 - AFFIDAMENTO SERVIZI DI ACCOGLIENZA AI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE E GESTIONE DEI SERVIZI CONNESSI. GARA 8 LOTTI.,GAMA SRL . LOTTO 7 - AFFIDAMENTO SERVIZI DI ACCOGLIENZA AI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE E GESTIONE DEI SERVIZI CONNESSI. GARA 8 LOTTI.,65800.0,65800.0,,,2017-12-21,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80049360631,UFFICIO TERRITORIALE DEL GOVERNO,SERVIZIO ATTIVITA' CONTRATTUALI,55130000-0,ALTRI SERVIZI ALBERGHIERI,,,certa
7320584107,7248494E76,1,SEWRVIZIO PRIMA ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE PERIODO 1-1-2018 31-12-2019,SEWRVIZIO PRIMA ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE PERIODO 1-1-2018 31-12-2019,981120.0,981120.0,LUCCA,046017,2017-12-18,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80005950466,PREFETTURA DI LUCCA,PREFETTURA DI LUCCA- SERVIZIO I,85320000-8,SERVIZI SOCIALI,,AGGIUDICATA,certa
7312623765,7311342648,1,SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE - CRI LOTTO 1,SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE - CRI LOTTO 1,853479.5,853479.5,GENOVA,010025,2017-12-15,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80043490103,PREFETTURA DI GENOVA,UFFICIO CONTRATTI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
7336050BF6,,1,PROROGA ACCOGLIENZA MIGRANTI HOTEL VALENTINA GENNAIO FEBBRAIO 2018,PROROGA ACCOGLIENZA MIGRANTI HOTEL VALENTINA GENNAIO FEBBRAIO 2018,58292.0,58292.0,MASSA-CARRARA,045010,2017-12-21,PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),80003940451,PREFETTURA DI MASSA CARRARA UFFICIO TERRITORIALE DEL GOVERNO,SERVIZI GENERALI E ATTIVITA' CONTRATTUALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
7402146C1B,,1,SERVIZIO ACCOGLIENZA MSNA ETA' SUPERIORE ANNI QUATTORDICI PERIODO 1/1/2018-31/12/2018,SERVIZIO ACCOGLIENZA MSNA ETA' SUPERIORE ANNI QUATTORDICI PERIODO 1/1/2018-31/12/2018,328500.0,328500.0,,,2017-12-19,AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,80005950466,PREFETTURA DI LUCCA,PREFETTURA DI LUCCA- SERVIZIO I,85320000-8,SERVIZI SOCIALI,,AGGIUDICATA,certa
729615840D,,1,AFFIDAMENTO SERVIZIO ORGANIZZAZIONE E GESTIONE PROGRAMMA ACCOGLIENZA INTEGRATA SPRAR PER 10 RICHIEDENTI ASILO E RIFUGIATI (1045 DM),AFFIDAMENTO SERVIZIO ORGANIZZAZIONE E GESTIONE PROGRAMMA ACCOGLIENZA INTEGRATA SPRAR PER 10 RICHIEDENTI ASILO E RIFUGIATI (1045 DM),545276.18,545276.18,,,2017-12-11,PROCEDURA APERTA,80007770573,COMUNITA MONTANA V ZONA MONTEPIANO REATINO,UFFICIO AMMINISTRATIVO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
7325312EAE,,1,PRIMA ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE,PRIMA ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE,60000.0,60000.0,CUNEO,004078,2017-12-04,AFFIDAMENTO DIRETTO,80015510045,PREFETTURA DI CUNEO,UTG CUNEO,55110000-4,SERVIZI DI SISTEMAZIONE ALBERGHIERA,,AGGIUDICATA,certa
