cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
9425334FA8,,1,"AFFIDAMENTO DEL SERVIZIO DI ASSISTENZA EDUCATIVADIFFUSA E DEL SERVIZIO DI SETTING DI ACCOGLIENZAEMERGENZIALI E TEMPORANEI DI MINORI STRANIERI NONACCOMPAGNATI: PRESSO LA STRUTTURA SITA IN GENOVA, VIAALLA CHIESA DI SAN DESIDERIO, NUMERO 1 - PRESSO LASTRUTTURA SITA IN GENOVA, VIA ALLE TERRE ROSSE, NUMERO 4 - PRESSO LA STRUTTURA SITA IN PEZZANA, TENUTAVALGIOJA, CASCINA VALGIOJA, VIA VALVICINO","AFFIDAMENTO DEL SERVIZIO DI ASSISTENZA EDUCATIVADIFFUSA E DEL SERVIZIO DI SETTING DI ACCOGLIENZAEMERGENZIALI E TEMPORANEI DI MINORI STRANIERI NONACCOMPAGNATI: PRESSO LA STRUTTURA SITA IN GENOVA, VIAALLA CHIESA DI SAN DESIDERIO, NUMERO 1 - PRESSO LASTRUTTURA SITA IN GENOVA, VIA ALLE TERRE ROSSE, NUMERO 4 - PRESSO LA STRUTTURA SITA IN PEZZANA, TENUTAVALGIOJA, CASCINA VALGIOJA, VIA VALVICINO",549450.0,549450.0,GENOVA,010025,2022-09-29,AFFIDAMENTO DIRETTO,00856930102,COMUNE DI GENOVA,SETTORE POLITICHE SOCIALI,85320000-8,SERVIZI SOCIALI,92.0,,probabile
9396046672,,1,SERVIZIO DI ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI ASILO,SERVIZIO DI ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI ASILO,69000.0,69000.0,TRIESTE,032002,2022-09-08,AFFIDAMENTO DIRETTO,80215430580,MINISTERO DELL'INTERNO - DIPARTIMENTO PER LE LIBERTA' CIVILI E L'IMMIGRAZIONE,PREFETTURA-UTG TRIESTE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,115.0,AGGIUDICATA,certa
9410152F13,,1,OSPITALITA' PROFUGHI UCRAINI PRESSO STRUTTURA ACCOGLIENZA TEMPORANEA DROSSO IN TORINO DAL 26/9/2022,OSPITALITA' PROFUGHI UCRAINI PRESSO STRUTTURA ACCOGLIENZA TEMPORANEA DROSSO IN TORINO DAL 26/9/2022,214900.0,214900.0,TORINO,001272,2022-09-19,AFFIDAMENTO DIRETTO,80087670016,REGIONE PIEMONTE,A1821A PROTEZIONE CIVILE,55110000-4,SERVIZI DI SISTEMAZIONE ALBERGHIERA,20.0,AGGIUDICATA,certa
9420377506,9187439282,1,SERVIZIO DI GESTIONE DI CENTRI DI ACCOGLIENZA PER STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE IN UNITA' ABITATIVE,SERVIZIO DI GESTIONE DI CENTRI DI ACCOGLIENZA PER STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE IN UNITA' ABITATIVE,207866.0,207866.0,,,2022-09-30,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80006840393,PREFETTURA - UFFICIO TERRITORIALE DEL GOVERNO DI RAVENNA,PREFETTURA - UFFICIO TERRITORIALE DEL GOVERNO DI RAVENNA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,,certa
9415193F0A,,1,SERVIZI DI ACCOGLIENZA DI CITTADINI EXTRACOMUNITARI RICHIEDENTI LA PROTEZIONE INTERNAZIONALE,SERVIZI DI ACCOGLIENZA DI CITTADINI EXTRACOMUNITARI RICHIEDENTI LA PROTEZIONE INTERNAZIONALE,135875.0,135875.0,TERAMO,067041,2022-09-21,AFFIDAMENTO DIRETTO,80004970671,PREFETTURA DI TERAMO,SERVIZIO CONTABILITA' E GESTIONE FINANZIARIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,120.0,,certa
9403865AE2,,1,SERVIZI DI ACCOGLIENZA DI CITTADINI EXTRACOMUNITARI RICHIEDENTI LA PROTEZIONE INTERNAZIONALE,SERVIZI DI ACCOGLIENZA DI CITTADINI EXTRACOMUNITARI RICHIEDENTI LA PROTEZIONE INTERNAZIONALE,137958.75,137958.75,TERAMO,067014,2022-09-16,AFFIDAMENTO DIRETTO,80004970671,PREFETTURA DI TERAMO,SERVIZIO CONTABILITA' E GESTIONE FINANZIARIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,99.0,,certa
9423381401,,1,PROROGA ACCOGLIENZA PROFUGHI UCRAINI-B&BVILLA PASELLI OTTOBRE-DICEMBRE2022,PROROGA ACCOGLIENZA PROFUGHI UCRAINI-B&BVILLA PASELLI OTTOBRE-DICEMBRE2022,61634.0,61634.0,BOLOGNA,037006,2022-09-26,AFFIDAMENTO DIRETTO,80070330370,PREFETTURA DI BOLOGNA,SERVIZIO ATTIVITA' CONTRATTUALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,92.0,,certa
9422390235,,1,AMPLIAMENTO SERVIZIO SAI ORDINARIO 2022 - EMERGENZA UCRAINA (32 POSTI),AMPLIAMENTO SERVIZIO SAI ORDINARIO 2022 - EMERGENZA UCRAINA (32 POSTI),184712.63,184712.63,TORINO,001171,2022-09-27,AFFIDAMENTO DIRETTO,95551120017,CONSORZIO INTERCOMUNALE DI SERVIZI,DIREZIONE GENERALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,92.0,,certa
9386571B6C,,1,SERVIZIO DI ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE,SERVIZIO DI ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE,670690.8,670690.8,PESCARA,068028,2022-09-01,PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),80007010681,PREFETTURA DI PESCARA,PREFETTURA PESCARA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,120.0,DESERTA,certa
942347733A,,1,PROROGA ACCOGLIENZA PROFUGHI UCRAINI-ARCOLAIO3OTT-DIC2022,PROROGA ACCOGLIENZA PROFUGHI UCRAINI-ARCOLAIO3OTT-DIC2022,94637.0,94637.0,BOLOGNA,037006,2022-09-26,AFFIDAMENTO DIRETTO,80070330370,PREFETTURA DI BOLOGNA,SERVIZIO ATTIVITA' CONTRATTUALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,92.0,,certa
