cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
A026C91C5B,,1,"AFFIDAMENTO DEI SERVIZI DI 'GESTIONE DEGLI SPORTELLI IMMIGRAZIONE, ASILO E CITTADINANZA E SPORTELLO PROVINCIALE PER RICHIEDENTI ASILO POLITICO'","AFFIDAMENTO DEI SERVIZI DI 'GESTIONE DEGLI SPORTELLI IMMIGRAZIONE, ASILO E CITTADINANZA E SPORTELLO PROVINCIALE PER RICHIEDENTI ASILO POLITICO'",308000.0,308000.0,PARMA,034014,2023-11-10,PROCEDURA APERTA,82000530343,COMUNE DI FIDENZA,SERVIZI SOCIALI,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,1980.0,AGGIUDICATA,certa
A02545B19E,,1,ACCOGLIENZA DI MINORI STRANIERI NON ACCOMPAGNATI PRESSO COMUNITA' EDUCATIVA RESIDENZIALE PER MINORI - OTTOBRE-DICEMBRE 2023 - CASA SAMUEL,ACCOGLIENZA DI MINORI STRANIERI NON ACCOMPAGNATI PRESSO COMUNITA' EDUCATIVA RESIDENZIALE PER MINORI - OTTOBRE-DICEMBRE 2023 - CASA SAMUEL,70000.0,70000.0,NOVARA,003106,2023-11-15,AFFIDAMENTO DIRETTO,00125680033,COMUNE DI NOVARA,SERVIZIO SERVIZI POLITICHE SOCIALI E DELLA CASA,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,92.0,,certa
A02553BA75,,1,ACCOGLIENZA DI MINORI STRANIERI NON ACCOMPAGNATI- OTTOBRE-DICEMBRE 2023 - EDUCAMONDO,ACCOGLIENZA DI MINORI STRANIERI NON ACCOMPAGNATI- OTTOBRE-DICEMBRE 2023 - EDUCAMONDO,80000.0,80000.0,NOVARA,003106,2023-11-15,AFFIDAMENTO DIRETTO,00125680033,COMUNE DI NOVARA,SERVIZIO SERVIZI POLITICHE SOCIALI E DELLA CASA,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,92.0,,certa
A0296936D8,,1,OSPITALITA' PROFUGHI UCRAINI PRESSO STRUTTURA TEMPORANEA DROSSO IN TORINO DAL 14/11/2023,OSPITALITA' PROFUGHI UCRAINI PRESSO STRUTTURA TEMPORANEA DROSSO IN TORINO DAL 14/11/2023,214900.0,214900.0,TORINO,001272,2023-11-10,AFFIDAMENTO DIRETTO,80087670016,REGIONE PIEMONTE,A1821A PROTEZIONE CIVILE,55110000-4,SERVIZI DI SISTEMAZIONE ALBERGHIERA,25.0,AGGIUDICATA,certa
A0304732CF,,1,"PROCEDURA NEGOZIATA PER LA CONCLUSIONE DI UN ACCORDO QUADRO PER L'AFFIDAMENTO DEI SERVIZI DI GESTIONE DI CENTRI DI ACCOGLIENZA TEMPORANEA, COSTITUITI DA STRUTTURE COLLETTIVE CON CAPACITA' RICETTIVA MASSIMA SINO A 50 POSTI, DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE IN PROVINCIA DI BERGAMO. ","PROCEDURA NEGOZIATA PER LA CONCLUSIONE DI UN ACCORDO QUADRO PER L'AFFIDAMENTO DEI SERVIZI DI GESTIONE DI CENTRI DI ACCOGLIENZA TEMPORANEA, COSTITUITI DA STRUTTURE COLLETTIVE CON CAPACITA' RICETTIVA MASSIMA SINO A 50 POSTI, DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE IN PROVINCIA DI BERGAMO.",742630.24,742630.24,BERGAMO,016024,2023-11-27,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,95126450162,MINISTERO DELL INTERNO - PREFETTURA DI BERGAMO,UFFICIO CONTRATTI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,84.0,,certa
A022247E34,,1,SERVIZIO DI OSPITALITA' DI MINORI STRANIERI NON ACCOMPAGNATI PERIODO 18/09/2023-30/06/2024 PRESSO LA STRUTTURA DI ACCOGLIENZA CASA LULU',SERVIZIO DI OSPITALITA' DI MINORI STRANIERI NON ACCOMPAGNATI PERIODO 18/09/2023-30/06/2024 PRESSO LA STRUTTURA DI ACCOGLIENZA CASA LULU',310700.0,310700.0,TRAPANI,081001,2023-11-02,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80002630814,COMUNE DI ALCAMO,DIREZIONE 6,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,287.0,,certa
A025F3FE55,,1,ACCOGLIENZA DI MSNA IN STRUTTURA PER MINORI NUOVA ASSISTENZA - IMPEGNO DI SPESA PER LA COPERTURA DELLA RETTA E EVENTUALI SPESE INTEGRATIVE OTTOBRE-NOVEMBRE 2023.,ACCOGLIENZA DI MSNA IN STRUTTURA PER MINORI 'NUOVA ASSISTENZA' - IMPEGNO DI SPESA PER LA COPERTURA DELLA RETTA E EVENTUALI SPESE INTEGRATIVE OTTOBRE-NOVEMBRE 2023.,120000.0,120000.0,NOVARA,003106,2023-11-06,AFFIDAMENTO DIRETTO,00125680033,COMUNE DI NOVARA,SERVIZIO SERVIZI POLITICHE SOCIALI E DELLA CASA,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,61.0,,certa
A02D833EA2,,1,"CO-PROGETTAZIONE E SUCCESSIVA GESTIONE DI UN PROGRAMMA TERRITORIALE DI ACCOGLIENZA, INCLUSIONE E ACCOMPAGNAMENTO ALL'AUTONOMIA DEI MINORI STRANIERI NON ACCOMPAGNATI (MSNA) NELLA RETE SAI EX SIPROIMI, IN PROSECUZIONE DEL PROG-1954 - PERIODO: 01/11/2023 - 31/10/2025","CO-PROGETTAZIONE E SUCCESSIVA GESTIONE DI UN PROGRAMMA TERRITORIALE DI ACCOGLIENZA, INCLUSIONE E ACCOMPAGNAMENTO ALL'AUTONOMIA DEI MINORI STRANIERI NON ACCOMPAGNATI (MSNA) NELLA RETE SAI EX SIPROIMI, IN PROSECUZIONE DEL PROG-1954 - PERIODO: 01/11/2023 - 31/10/2025",64260.45,64260.45,POTENZA,076067,2023-11-21,AFFIDAMENTO DIRETTO,85000430760,COMUNE DI RIPACANDIDA,SETTORE AMMINISTRATIVO,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,61.0,AGGIUDICATA,certa
A025CAACDC,,1,"ACCOGLIENZA MSNA PRESSO COMUNITÀ EDUCATIVA PER MINORI SANTA LUCIA - IMPEGNO DELLA SPESA DI ?110.000,00 PER RETTA E RIMBORSO SPESE INTEGRATIVE - OTTOBRE-NOVEMBRE 2023.","ACCOGLIENZA MSNA PRESSO COMUNITÀ EDUCATIVA PER MINORI SANTA LUCIA - IMPEGNO DELLA SPESA DI ? 110.000,00 PER RETTA E RIMBORSO SPESE INTEGRATIVE - OTTOBRE-NOVEMBRE 2023.",110000.0,110000.0,NOVARA,003106,2023-11-03,AFFIDAMENTO DIRETTO,00125680033,COMUNE DI NOVARA,SERVIZIO SERVIZI POLITICHE SOCIALI E DELLA CASA,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,61.0,,certa
A029CE1AC1,,1,SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE IN TENDOSTRUTTURE - SETTEMBRE NOVEMBRE 2023,SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE IN TENDOSTRUTTURE - SETTEMBRE NOVEMBRE 2023,237897.0,237897.0,PESCARA,068028,2023-11-10,AFFIDAMENTO DIRETTO,80007010681,PREFETTURA DI PESCARA,PREFETTURA PESCARA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,85.0,AGGIUDICATA,certa
