cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
8163196272,,1,SERVIZIO INTERPRETARIATO DA SUPPORTO COMMISSIONE TERRITORIALE PER IL RICONOSCIMENTO DELLA PROTEZIONE INTERNAZIONALE DI VERONA - SEZIONE DI VICENZA - ANNO 2020,SERVIZIO INTERPRETARIATO DA SUPPORTO COMMISSIONE TERRITORIALE PER IL RICONOSCIMENTO DELLA PROTEZIONE INTERNAZIONALE DI VERONA - SEZIONE DI VICENZA - ANNO 2020,178145.0,178145.0,,,2020-01-03,PROCEDURA APERTA,80018670242,PREFETTURA DI VICENZA -U.T.G.-,UFFICIO CONTRATTI,79540000-1,SERVIZI DI INTERPRETARIATO,0.0,,certa
818772546A,,1,PROROGA SERVIZIO GESTIONE MIGRANTI SOLCOIMOLA LOTTO 2) FEBBRAIO-MAGGIO 2020,PROROGA SERVIZIO GESTIONE MIGRANTI SOLCOIMOLA LOTTO 2) FEBBRAIO-MAGGIO 2020,168520.0,168520.0,,037006,2020-01-29,PROCEDURA APERTA,80070330370,PREFETTURA DI BOLOGNA,SERVIZIO ATTIVITA' CONTRATTUALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,AGGIUDICATA,probabile
8172984FBE,,1,ACCOGLIENZA DI N. 1 MINORE STRANIERO NON ACCOMPAGNATO M.A. IN COMUNITA' EDUCATIVA IN REGIME RESIDENZIALE SITA IN EUPILIO,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,12744.0,12744.0,,013075,2020-01-28,AFFIDAMENTO DIRETTO,80005370137,COMUNE DI COMO,N. 22 SETTORE SERVIZI SOCIALI,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,0.0,,certa
817295362C,,1,ACCOGLIENZA DI N. 1 MINORE STRANIERO NON ACCOMPAGNATO M.A.M.M.M.G. IN COMUNITA' EDUCATIVA IN REGIME RESIDENZIALE SITA IN EUPILIO,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,39884.0,39884.0,,013075,2020-01-16,AFFIDAMENTO DIRETTO,80005370137,COMUNE DI COMO,N. 22 SETTORE SERVIZI SOCIALI,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,0.0,,certa
81720973C8,,1,"APPALTO SERVIZI DI WELFARE D'ACCESSO (SEGRETARIATO SOCIALE - PORTA UNICA DI ACCESSO - SPORTELLO PER L'INTEGRAZIONE SOCIOSANITARIA E CULTURALE DEGLI IMMIGRATI), DI CUI AGLI ARTT. 3 - 83 - 108 DEL REG. REG. N. 4/2007 TRAMITE ME.P.A - PIANO SOCIALE DI ZONA 2018/2020.",APPALTO SERVIZI DI WELFARE D'ACCESSO (SEGRETARIATO SOCIALE - PORTA UNICA DI ACCESSO - SPORTELLO PER L'INTEGRAZIONE SOCIOSANITARIA E CULTURALE DEGLI IMMIGRATI).,647602.4,647602.4,,075011,2020-01-15,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,80008850754,COMUNE DI CAMPI SALENTINA,SETTORE CULTURA E SERVIZI SOCIO EDUCATIVI,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,0.0,,probabile
8187645266,,1,PROROGA SERVIZIO GESTIONE MIGRANTI ARCOLAIO LOTTO 2) FEBBRAIO-MAGGIO 2020,PROROGA SERVIZIO GESTIONE MIGRANTI ARCOLAIO LOTTO 2) FEBBRAIO-MAGGIO 2020,338183.0,338183.0,,037006,2020-01-29,AFFIDAMENTO DIRETTO,80070330370,PREFETTURA DI BOLOGNA,SERVIZIO ATTIVITA' CONTRATTUALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,AGGIUDICATA,probabile
8182808AC5,,1,ACCOGLIENZA DI N. 1 MINORE STRANIERO NON ACCOMPAGNATO D.F. IN COMUNITA' EDUCATIVA IN REGIME RESIDENZIALE,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,28080.0,28080.0,,,2020-01-24,AFFIDAMENTO DIRETTO,80005370137,COMUNE DI COMO,N. 22 SETTORE SERVIZI SOCIALI,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,0.0,,certa
81490329EF,,1,RINNOVO CONTRATTO DI APPALTO PROGETTO SPRAR CATEGORIA MSNA 01/01/2020-30/06/2020 DM. 18/11/2019,RINNOVO CONTRATTO DI APPALTO PROGETTO SPRAR CATEGORIA MSNA 01/01/2020-30/06/2020 DM. 18/11/2019,391712.82,391712.82,RIMINI,099014,2020-01-17,PROCEDURA APERTA,00304260409,COMUNE DI RIMINI,DIREZIONE SERVIZI EDUCATIVI E DI PROTEZIONE SOCIALE,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,0.0,AGGIUDICATA,certa
8187695BA6,,1,PROROGA SERVIZIO GESTIONE MIGRANTI INDACO LOTTO 1) FEBBRAIO-MAGGIO 2020,PROROGA SERVIZIO GESTIONE MIGRANTI INDACO LOTTO 1) FEBBRAIO-MAGGIO 2020,145859.0,145859.0,,037006,2020-01-29,AFFIDAMENTO DIRETTO,80070330370,PREFETTURA DI BOLOGNA,SERVIZIO ATTIVITA' CONTRATTUALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,AGGIUDICATA,probabile
8158733F72,,1,SERVIZIO DI INTERPRETARIATO E TRADUZIONE IN CONSECUTIVA A SUPPORTO DELLA COMMISSIONE TERRITORIALE PER IL RICONOSCIMENTO DELLA PROTEZIONE INTERNAZIONALE,SERVIZIO DI INTERPRETARIATO E TRADUZIONE IN CONSECUTIVA A SUPPORTO DELLA COMMISSIONE TERRITORIALE PER IL RICONOSCIMENTO DELLA PROTEZIONE INTERNAZIONALE,396000.0,396000.0,,010025,2020-01-21,AFFIDAMENTO DIRETTO,80043490103,PREFETTURA DI GENOVA,UFFICIO CONTRATTI,85321000-5,SERVIZI SOCIALI AMMINISTRATIVI,0.0,,certa
