cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
737557228F,,1,RICOVERO MINORI STRANIERI NON ACCOMPAGNATI - SOC COOP SOCIALE COSMOS DELLO STRETTO ONLUSS,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,30000.0,30000.0,,083048,2018-02-05,AFFIDAMENTO DIRETTO,00080270838,COMUNE DI MESSINA,DIPARTIMENTO SOCIALE E RAPPORTI CON L'ISTITUZIONE,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,,certa
7374477AED,,1,PROCEDURA AD EVIDENZA PUBBLICA DI COPROGETTAZIONE PER LA SELEZIONE DELL'ENTE ATTUATORE DELLA PROGETTAZIONE SPRAR A TITOLARITÀ DEL COMUNE DI SALSOMAGGIORE TERME (PR) TRIENNIO 2018-2020,PROCEDURA AD EVIDENZA PUBBLICA DI COPROGETTAZIONE PER LA SELEZIONE DELL'ENTE ATTUATORE DELLA PROGETTAZIONE SPRAR A TITOLARITÀ DEL COMUNE DI SALSOMAGGIORE TERME (PR) TRIENNIO 2018-2020,2858231.25,2858231.25,,034032,2018-02-02,PROCEDURA NEGOZIATA DERIVANTE DA AVVISI CON CUI SI INDICE UNA GARA,02496470341,ASP DISTRETTO DI FIDENZA,SERVIZI SOCIALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
7402709CB5,,1,PROROGA CONVENZIONE MIGRANTI. PERIODO 1/1/2018 - 31/3/2018.,PROROGA CONVENZIONE MIGRANTI. PERIODO 1/1/2018 - 31/3/2018.,92460.0,92460.0,,012133,2018-02-28,AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,80014740122,PREFETTURA,U.T.G. PREFETTURA DI VARESE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,probabile
7491511E6F,,1,INDIVIDUAZIONE DEL SOGGETTO ATTUATORE DEL PROGETTO SPRAR ,INDIVIDUAZIONE DEL SOGGETTO ATTUATORE DEL PROGETTO SPRAR,191726.62,191726.62,,018048,2018-02-27,PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE,00439130188,COMUNE DI CHIGNOLO PO,UFFICIO ISTRUZIONE E AFFARI SOCIALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
74030863D4,,1,AFFIDAMENTO SERVIZIO ACCOGLIENZA TEMPORANEA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE-PERIODO 01/03-31/07/2018-AGAPE COOPERATIVA SOCIALE-P.I.00817250533-STRUTTURERSA COTTOLENGO-SCARLINO,AFFIDAMENTO SERVIZIO ACCOGLIENZA TEMPORANEA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE-PERIODO 01/03-31/07/2018-AGAPE COOPERATIVA SOCIALE-P.I.00817250533-STRUTTURA'RSA COTTOLENGO-SCARLINO',108900.0,108900.0,GROSSETO,053024,2018-02-09,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80006840534,PREFETTURA,PREFETTURA DI GROSSETO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
7401911A2E,,1,AFFIDAMENTO SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALEE GESTIONE SERVIZI CONNESSI,AFFIDAMENTO SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALEE GESTIONE SERVIZI CONNESSI,243414.4,243414.4,,002158,2018-02-28,PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),80009220023,PREFETTURA DI VERCELLI,AREA ECONOMICO FINANZIARIA - PREFETTURA - UTG,85320000-8,SERVIZI SOCIALI,,AGGIUDICATA,certa
73647407B4,,1,AFFIDAMENTO BIENNALE SERVIZIO DI ACCOGLIENZA E ASSISTENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE PROVINCIA DI SIRACUSA,AFFIDAMENTO BIENNALE SERVIZIO DI ACCOGLIENZA E ASSISTENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE PROVINCIA DI SIRACUSA,44347135,44347135,,089017,2018-02-01,PROCEDURA APERTA,80002930891,UFFICIO TERRITORIALE DEL GOVERNO DI SIRACUSA,SERVIZIO CONTABILITA' E GESTIONE FINANZIARIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,ANNULLATA O REVOCATA SUCCESSIVAMENTE ALLA PUBBLICAZIONE,certa
8496328FA7,,1,RIPETIZIONE SERVIZI ANALOGHI BANDO CO-PROGETTAZIONE SELEZIONE SOGGETTO ATTUATORE PROGETTO SPRAR,RIPETIZIONE SERVIZI ANALOGHI BANDO CO-PROGETTAZIONE SELEZIONE SOGGETTO ATTUATORE PROGETTO SPRAR,948006.0,948006.0,BRESCIA,017057,2018-02-21,PROCEDURA APERTA,00853240174,COMUNE DI COLLEBEATO,AREA AMMINISTRATIVA,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,0.0,AGGIUDICATA,certa
7396829862,,1,GESTIONE ED ORGANIZZAZIONE DEI SERVIZI DI ACCOGLIENZA INTEGRATA DEI SISTEMA DI PROTEZIONE PER RICHIEDENTI ASILO E RIFUGIATI (SPRAR). TRIENNIO 2018-2020.,GESTIONE ED ORGANIZZAZIONE DEI SERVIZI DI ACCOGLIENZA INTEGRATA DEI SISTEMA DI PROTEZIONE PER RICHIEDENTI ASILO E RIFUGIATI (SPRAR). TRIENNIO 2018-2020.,924285.0,924285.0,,078053,2018-02-26,PROCEDURA APERTA,00374200780,COMUNE DI FIGLINE VEGLIATURO,UFFICIO TECNICO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
7393925BEC,,1,SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE. SOC. COOP. MONDI APERT,SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE. SOC. COOP. MONDI APERT,100800.0,100800.0,PIACENZA,033005,2018-02-05,AFFIDAMENTO DIRETTO,91060920336,PREFETTURA DI PIACENZA - UFFICIO TERRITORIALE DEL GOVERNO,UFFICIO TERRITORIALE DEL GOVERNO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
74011305AF,,1,INTERVENTI DI ACCOGLIMENTO DI MINORI STRANIERI NON ACCOMPAGNATI PRESSO IL CONVITTO SALESIANO S. LUIGI DI GORIZIA. AUTORIZZAZIONE ALLA PROSECUZIONE DELLE ACCOGLIENZE.,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,129502.0,129502.0,,032006,2018-02-07,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,00210240321,COMUNE DI TRIESTE,SERVIZIO STRUTTURE E INTERVENTI PER DISABILIT' CASA INSERIMENTO LAVORATIVO E ACCOGLIENZA,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,AGGIUDICATA,certa
7402300B31,,1,"APPROVAZIONE DELLO SCHEMA DI CONVENZIONE PER IL SERVIZIO DI ACCOGLIENZA DEI MINORI STRANIERI NON ACCOMPAGNATI CON L'ASSOCIAZIONE DENOMINATA 'A BRACCIA APERTE', PER IL PERIODO DI N. 3 (TRE) MESI, DECORRENTE DALL'1 GENNAIO 2018 ALL'1 MARZO 2018 E, CONTESTUALE IMPEGNO DI SPESA, AI SENSI DEL COMBINATO DISPOSTO DELL'ART. 163, COMMA 5, LETTERE B) E C) CON ART. 183, COMMA 2, LETTERA C) DEL D.LGS. 18 AGOSTO 2000, N. 267 E S.M.I.",Oggetto non pubblicabile a causa della potenziale presenza di dati personali,48600.0,48600.0,,082019,2018-02-26,AFFIDAMENTO DIRETTO,80016380828,COMUNE DI CAMPOREALE,AFFARI GENERALI,98133000-4,SERVIZI PRESTATI DA ORGANIZZAZIONI ASSOCIATIVE DI CARATTERE SOCIALE,,,certa
