cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
B2DFDDFCB8,,1,OSPITALITÀ DEL MSNA AF C/O COMUNITÀ CASA SULL'ALBERO DEL CEIS DAL 01/07 AL 31/08/2024,OSPITALITÀ DEL MSNA FA C/O COMUNITÀ LA CASA SULL'ALBERO DI PARMA DEL CEIS DI MODENA DAL 01/07 AL 31/08/24,9200.0,9200.0,MODENA,036023,2024-08-30,AFFIDAMENTO DIRETTO,02491850356,AZIENDA SPECIALE SERVIZI BASSA REGGIANA,AZIENDA SPECIALE SERVIZI BASSA REGGIANA,85320000-8,SERVIZI SOCIALI,,AGGIUDICATA,certa
B2D7709792,,1,INSERIMENTO DI MINORE STRANIERO NON ACCOMPAGNATI PRESSO ALLOGGIO PER L'AUTONOMIA CASA DON GUANELLA - 2 SEMESTRE 2024,INSERIMENTO DI MINORE STRANIERO NON ACCOMPAGNATI PRESSO ALLOGGIO PER L'AUTONOMIA CASA DON GUANELLA - 2 SEMESTRE 2024,12880.0,12880.0,LECCO,097042,2024-08-27,AFFIDAMENTO DIRETTO,00095450144,COMUNE DI SONDRIO,SERVIZIO POLITICHE GIOVANILI E SOCIALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
B2D203D70C,,1,INSERIMENTO MSNA K./K. 06/08/2024 FINO A MAGGIORE ETÀ,INSERIMENTO MSNA,17742.0,17742.0,PARMA,034011,2024-08-23,AFFIDAMENTO DIRETTO,81000140343,ASP CAV.MARCO ROSSI SIDOLI ,ASP CAV. MARCO ROSSI SIDOLI,85320000-8,SERVIZI SOCIALI,,AGGIUDICATA,certa
B272E12511,,1,"SERVIZIO DISUPPORTO, MEDIAZIONE CULTURALEE COORDINAMENTO DELLE ATTIVITADI ACCOGLIENZA N. 8 MINORIUCRAINI NON ACCOMPAGNATI TERZOTRIMESTRE 2024",SERVIZIO ACCOGLIENZA MSNA TERZO TRIMESTRE 2024,18000.0,18000.0,BERGAMO,016022,2024-08-13,AFFIDAMENTO DIRETTO,00505610162,COMUNE DI BEDULITA,RAGIONERIA,75310000-2,SERVIZI DI PRESTAZIONI SOCIALI,,AGGIUDICATA,certa
B2C965E0B3,,1,CONVENZIONE PER AFFIDAMENTO DELLA GESTIONE SERVIZI ACCOGLIENZA RICHIEDENTI PROTEZIONE INTERNAZIONALE IN SINGOLE UN ABITATIVE POSTI 5 VIA GOITO 52 FRAZ. CA BIANCA DI ROVIGO,GESTIONE SERVIZI ACCOGLIENZA IN IN SINGOLE UNITA ABITATIVE,123608.0,123608.0,ROVIGO,029041,2024-08-16,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80006550299,PREFETTURA DI ROVIGO,SERVIZI GENERALI E ATTIVITA CONTRATTURALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
B2B0A05D1E,,1,FORNITURA PASTI PER LE ESIGENZE DEI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE IN ARRIVO CON LA NAVE ONG OCEAN VIKING PRESSO IL PORTO DI ANCONA IN DATA 03 AGOSTO 2024,SERVIZIO DI CATERING PER MIGRANTI,6227.28,6227.28,ANCONA,042002,2024-08-05,AFFIDAMENTO DIRETTO,80007270426,PREFETTURA DI ANCONA,SERVIZIO ATTIVITÀ CONTRATTUALI,55520000-1,SERVIZI DI CATERING,,AGGIUDICATA,certa
B2BC2F49CD,,1,1251-PROGETTO STATO MAGGIORE AERONAUTICA - 4° REPARTO - REQUISITO TECNICO OPERATIVO IMMIGRAZIONE E PROTEZIONE INTERNAZIONALE - POTENZIAMENTO DEI SISTEMI PER LA SICUREZZA INTEGRATA A TUTELA DELLE INSTALLAZIONI DELL'A.M. - ACQUISIZIONE MATERIALI DI SORVEGLIANZA,REQUISITO TECNICO OPERATIVO IMMIGRAZIONE E PROTEZIONE INTERNAZIONALE - POTENZIAMENTO DEI SISTEMI PER LA SICUREZZA INTEGRATA A TUTELA DELLE INSTALLAZIONI DELL'A.M. - ACQUISIZIONE MATERIALI DI SORVEGLIANZA,245901.0,245901.0,LATINA,059011,2024-08-07,PROCEDURA RISTRETTA,80005410594,4? BRIGATA TELECOMUNICAZIONI E SISTEMI PER LA DIFESA AEREA E L ASSISTENZA AL VOLO,SERVIZIO AMMINISTRATIVO,32323500-8,SISTEMA DI VIDEOSORVEGLIANZA,,,certa
B2D75CA055,,1,INSERIMENTO DI DUE MSNA PRESSO COMUNITÀ EDUCATIVA ROSA DEI VENTI - VENEZIA 2^ SEMESTRE 24,INSERIMENTO DI DUE MSNA PRESSO COMUNITÀ EDUCATIVA ROSA DEI VENTI - VENEZIA 2^ SEMESTRE 24,46368.0,46368.0,VENEZIA,027042,2024-08-27,AFFIDAMENTO DIRETTO,00095450144,COMUNE DI SONDRIO,SERVIZIO POLITICHE GIOVANILI E SOCIALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
B2ADA4ECFB,,1,"COMUNE DI IRSINA - AFFIDAMENTO DI SERVIZI FINALIZZATI AL RAFFORZAMENTO DELLE CAPACITÀ DI ACCOGLIENZA, INCLUSIONE E ACCOMPAGNAMENTO ALL'AUTONOMIA DEI MSNA NELLA RETE SIPROIMI. NUMERO OSPITI 15.",SERVIZI DI ACCOGLIENZA MSNA,481574.56,481574.0,MATERA,077013,2024-08-02,PROCEDURA NEGOZIATA CON PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),01178540777,AZIENDA SANITARIA LOCALE DI MATERA,U.O. ECONOMATO E PROVVEDITORATO - MATERA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
B2A92D1E84,,1,RINNOVO AFFIDAMENTO SERVIZIO DI REVISIONE CONTABILE PROG.1658 - PR-1 RETE SAI SECONDA ACCOGLIENZA MSNA PERIODO AGOSTO 2024-SETTEMBRE 2025,RINNOVO AFFIDAMENTO SERVIZIO DI REVISIONE CONTABILE PROG.1658-PR-1 SECONDA ACCOGLIENZA MSNA RETE SAI- PERIODO AGOSTO 2024-SETTEMBRE 2025,6315.17,6315.17,PESARO E URBINO,041013,2024-08-01,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,00127440410,COMUNE DI FANO,SERVIZIO APPALTI,85321000-5,SERVIZI SOCIALI AMMINISTRATIVI,,AGGIUDICATA,certa
