cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
B885E6ADCF,,1,SERVIZIO DI ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE PRESSO CAS COLLETTIVO PRESSO LA STRUTTURA DENOMINATA OSTELLO DI VERBANIA - PERIODO PRESUNTO 1.10.2025-30.11.2025,ACCOGLIENZA MIGRANTI CAS OSTELLO DI VERBANIA - PERIODO FINO AL 30.11.2025,32.31,32.31,VERBANO-CUSIO-OSSOLA,103072,2025-10-07,AFFIDAMENTO DIRETTO,93014250034,PREFETTURA DEL VERBANO - CUSIO - OSSOLA -,SERVIZIO CONTRATTI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
B880603A1F,,1,AFFIDAMENTO IN URGENZA GESTIONE CENTRO ACCOGLIENZA MINORI STRANIERI NON ACCOMPAGNATI,SERVIZIO ACCOGLIENZA STRANIERI MSNA,118508.36,118508.36,ORISTANO,095038,2025-10-06,AFFIDAMENTO DIRETTO,80007570957,UFFICIO TERRITORIALE DEL GOVERNO - PREFETTURA,PREFETTURA DI ORISTANO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
B8846B6E56,,1,"AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA DEI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE A IL GIRASOLE SOCIETÀ COOPERATIVA SOCIALE ONLUS CENTRO COLLETTIVO CON CAPACITÀ RICETTIVA DA 51 A 100 UNITÀ COMPLESSIVE STRUTTURA SITA NEL COMUNE DI VAGLIA VIA DELLA LUPAIA, 1556 HOTEL VILLA DEMIDOFF 100 POSTI TOTALE POSTI 100 PERIODO 1.10.2025 AL 31.1.2026",ACCOGLIENZA MIGRANTI,418569.0,418569.0,FIRENZE,048017,2025-10-07,AFFIDAMENTO DIRETTO,80020830487,PREFETTURA DI FIRENZE,PREFETTURA FIRENZE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
B8C13571E0,,1,SERVIZIO DI ACCOGLIENZA 36 PERSONE VULNERABILI SFOLLATE DALL'UCRAINA PERIODO 01/11-30/11/2025 DA SVOLGERSI NELLA STRUTTURA DI LEVICO TERME NELL'AMBITO DEL PROGETTO DI ACCOGLIENZA STRAORDINARIA DEI RICHIEDENTI PROTEZIONE TEMPORANEA E INTERNAZIONALE,SERVIZIO DI ACCOGLIENZA 36 PERSONE VULNERABILI SFOLLATE DALL'UCRAINA PERIODO 01/11-30/11/2025 DA SVOLGERSI NELLA STRUTTURA DI LEVICO TERME NELL'AMBITO DEL PROGETTO DI ACCOGLIENZA STRAORDINARIA DEI RICHIEDENTI PROTEZIONE TEMPORANEA E INTERNAZIONALE,37800.0,37800.0,TRENTO,022205,2025-10-24,AFFIDAMENTO DIRETTO,00337460224,PROVINCIA AUTONOMA DI TRENTO,DIPARTIMENTO SALUTE E POLITICHE SOCIALI,98341100,,,AGGIUDICATA,certa
B894B74A2F,,1,ACCOGLIENZA DI MSNA IN STRUTTURA DI ACCOGLIENZA RESIDENZIALE FINO A DICEMBRE 2025 - FRA' LORENZO,- ACCOGLIENZA DI MSNA IN STRUTTURA DI ACCOGLIENZA RESIDENZIALE FINO A DICEMBRE 2025 - FRA' LORENZO,48948.22,48948.22,ORISTANO,095018,2025-10-24,AFFIDAMENTO DIRETTO,80002210955,COMUNE DI CABRAS,SERVIZIO AFFARI GENERALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
B8A416E6AD,,1,PROGETTO DELLA RETE SAI SISTEMA DI ACCOGLIENZA E INTEGRAZIONE - CATEGORIA ORDINARI - PROG 2072. FONDO NAZIONALE PER LE POLITICHE ED I SERVIZI DELL'ASILO E DI FUNZIONAMENTO DEL SISTEMA DI PROTEZIONE INTERNAZIONALE - CIG: 947812080D - CUP: D84D22002240001. AFFIDAMENTO INCARICO DI SUPPORTO ALLE ATTIVITA' DI PROGETTO,PROGETTO DELLA RETE SAI SISTEMA DI ACCOGLIENZA E INTEGRAZIONE - CATEGORIA ORDINARI - PROG 2072. FONDO NAZIONALE PER LE POLITICHE ED I SERVIZI DELL'ASILO E DI FUNZIONAMENTO DEL SISTEMA DI PROTEZIONE INTERNAZIONALE - CIG: 947812080D - CUP: D84D22002240001. AFFIDAMENTO INCARICO DI SUPPORTO ALLE ATTIVITA' DI PROGETTO,10000.0,10000.0,LECCE,075098,2025-10-15,AFFIDAMENTO DIRETTO,05007900755,COMUNE PRESICCE - ACQUARICA,UFFICIO SERVIZI SOCIALI,71356300-1,SERVIZI DI SUPPORTO TECNICO,,AGGIUDICATA,certa
B8860AA925,,1,AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA RESIDENZIALE A FAVORE DI MINORI STRANIERI NON ACCOMPAGNATI A ASSOCIAZIONE AMICIZIA ONLUS,AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA RESIDENZIALE A FAVORE DI MINORI STRANIERI NON ACCOMPAGNATI A ASSOCIAZIONE AMICIZIA ONLUS. PERIODO 21.09.2025 - 21.07.2027,112450.0,112450.0,UDINE,030129,2025-10-29,AFFIDAMENTO DIRETTO,00168650307,COMUNE DI UDINE,SERVIZIO SERVIZI PER LA SALUTE ED IL BENESSERE SOCIALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
B8A3442803,,1,"INTERVENTI IN FAVORE DEI RICHIEDENTI ASILO, RIFUGIATI E BENEFICIARI DI ALTRE FORME DI PROTEZIONE IN CONDIZIONI DI VULNERABILITÀ O FRAGILITÀ SOCIALE, COME INDIVIDUATI DALL'ART 17 DEL D. LGS. 142-2015, IN USCITA DAL SISTEMA DI ACCOGLIENZA, CHE RESTANO STABILMENTE SUL TERRITORIO REGIONALE","INTERVENTI IN FAVORE DEI RICHIEDENTI ASILO, RIFUGIATI E BENEFICIARI DI ALTRE FORME DI PROTEZIONE IN CONDIZIONI DI VULNERABILITÀ O FRAGILITÀ SOCIALE, IN USCITA DAL SISTEMA DI ACCOGLIENZA, CHE RESTANO STABILMENTE SUL TERRITORIO REGIONALE",21496.41,21496.41,LATINA,059011,2025-10-15,AFFIDAMENTO DIRETTO,00097020598,COMUNE DI LATINA,SERVIZI ALLA PERSONA E PROGETTAZIONE SOCIALE DISTRETTUALE,85320000-8,SERVIZI SOCIALI,,AGGIUDICATA,certa
B895E321A1,,1,SERVIZIO DI ACCOGLIENZA 36 PERSONE VULNERABILI SFOLLATE DALL'UCRAINA PERIODO 01/10-31/10/2025 DA SVOLGERSI NELLA STRUTTURA DI LEVICO TERME NELL'AMBITO DEL PROGETTO DI ACCOGLIENZA STRAORDINARIA DEI RICHIEDENTI PROTEZIONE TEMPORANEA E INTERNAZIONALE,SERVIZIO DI ACCOGLIENZA 36 PERSONE VULNERABILI SFOLLATE DALL'UCRAINA PERIODO 01/10-31/10/2025 DA SVOLGERSI NELLA STRUTTURA DI LEVICO TERME NELL'AMBITO DEL PROGETTO DI ACCOGLIENZA STRAORDINARIA DEI RICHIEDENTI PROTEZIONE TEMPORANEA E INTERNAZIONALE,39060.0,39060.0,TRENTO,022205,2025-10-13,AFFIDAMENTO DIRETTO,00337460224,PROVINCIA AUTONOMA DI TRENTO,DIPARTIMENTO SALUTE E POLITICHE SOCIALI,98341100,,,AGGIUDICATA,certa
B88AFD1AB3,,1,"AFFIDAMENTO DIRETTO, AI SENSI DELL'ART. 11 CO.2 DEL DECRETO LEGISLATIVO N. 142/2015 E DELLA CIRCOLARE N. 9451 DEL 10.03.2023 DEL MINISTERO DELL'INTERNO - DIPARTIMENTO PER LE LIBERTÀ CIVILI E L'IMMIGRAZIONE, DEI SERVIZI DI GESTIONE DI CENTRI DI ACCOGLIENZA, COSTITUITI DA CENTRI COLLETTIVI, A FAVORE DEI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE DA OSPITARE NEL TERRITORIO DELLA PROVINCIA DI SALERNO","AFFIDAMENTO DIRETTO, AI SENSI DELL'ART. 11 CO.2 DEL DECRETO LEGISLATIVO N. 142/2015 E DELLA CIRCOLARE N. 9451 DEL 10.03.2023 DEL MINISTERO DELL'INTERNO - DIPARTIMENTO PER LE LIBERTÀ CIVILI E L'IMMIGRAZIONE, DEI SERVIZI DI GESTIONE DI CENTRI DI ACCOGLIENZA, COSTITUITI DA CENTRI COLLETTIVI, A FAVORE DEI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE DA OSPITARE NEL TERRITORIO DELLA PROVINCIA DI SALERNO –(BUCCINO 25 POSTI)",131850.0,131850.0,SALERNO,065116,2025-10-08,PROCEDURA RISTRETTA,80025150659,PREFETTURA,MINISTERO DELL'INTERNO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
B8AE6D9886,,1,RISANAMENTO CONSERVATIVO E ADEGUAMENTO NORMATIVO DI EDIFICIO PUBBLICO IN DISUSO DA DESTINARE AD ACCOGLIENZA INTEGRATA DI MINORI STRANIERI NON ACCOMPAGNATI E NEO MAGGIORENNI CON CESSIONE DI BENE IMMOBILE A TITOLO DI PARZIALE CORRISPETTIVO. INSTALLAZIONE MURATURA DIVISORIA IN CARTONGESSO.,RISANAMENTO CONSERVATIVO E ADEGUAMENTO NORMATIVO DI EDIFICIO PUBBLICO IN DISUSO DA DESTINARE AD ACCOGLIENZA INTEGRATA DI MINORI STRANIERI NON ACCOMPAGNATI E NEO MAGGIORENNI CON CESSIONE DI BENE IMMOBILE A TITOLO DI PARZIALE CORRISPETTIVO. INSTALLAZIONE MURATURA DIVISORIA IN CARTONGESSO.,5100.0,5100.0,LECCE,075013,2025-10-17,AFFIDAMENTO DIRETTO,80010610758,COMUNE DI CAPRARICA DI LECCE,UFFICIO TECNICO COMUNALE,45454000-4,LAVORI DI RISTRUTTURAZIONE,,AGGIUDICATA,certa
B875AB6D7A,,1,"GESTIONE DEL PROCEDIMENTO PER LA FASE DI AFFIDAMENTO, PER CONTO DEL COMUNE DI SCORDIA, DELLA GARA DEL SERVIZIO DI ACCOGLIENZA SAI-MSNA PER IL PERIODO 01/12/2025 AL 30/06/2025, COME STAZIONE APPALTANTE QUALIFICATA (SAQ)","GESTIONE DEL PROCEDIMENTO PER LA FASE DI AFFIDAMENTO, PER CONTO DEL COMUNE DI SCORDIA, DELLA GARA DEL SERVIZIO DI ACCOGLIENZA SAI-MSNA PER IL PERIODO 01/12/2025 AL 30/06/2025, COME STAZIONE APPALTANTE QUALIFICATA (SAQ)",27407.57,27407.57,CATANIA,087049,2025-10-02,AFFIDAMENTO DIRETTO,00547690875,COMUNE DI SCORDIA,AREA 1 AFFARI GENERALI-DEMOGRAFICO-SOCIOASSISTENZIALE-PUBBLISTRUZIONE,79311000-7,SERVIZI DI INDAGINE,,AGGIUDICATA,certa
B89A3FC91C,,1,019 - INSERIMENTO MSNA PRIMO TRIMESTRE 2025 IN STRUTTURA DECRETO DEL TRIBUNALE PER I MINORENNI DI CAGLIARI,INSERIMENTO MSNA PRIMO TRIMESTRE 2025 IN STRUTTURA DECRETO DEL TRIBUNALE PER I MINORENNI DI CAGLIARI,10531.8,10531.8,CAGLIARI,092066,2025-10-13,AFFIDAMENTO DIRETTO,82002040929,COMUNE DI VILLACIDRO,SERVIZIO SOCIO-ASSISTENZIALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
B880B5D4B0,,1,SERVIZIO DI ACCOGLIENZA IN EMERGENZA PER MINORI STRANIERI NON ACCOMPAGNATI (MSNA) DI ETÀ INFERIORE AI MINORI DI 16 ANNI PER I COMUNI DELL'AMBITO TERRITORIALE N. 7 SAVONESE,SERVIZIO DI ACCOGLIENZA IN EMERGENZA PER STRANIERI NON ACCOMPAGNATI (MSNA) DI ETÀ INFERIORE AI 16 ANNI PER I COMUNI DELL'AMBITO TERRITORIALE N. 7 SAVONESE,30000.0,30000.0,SAVONA,009056,2025-10-06,AFFIDAMENTO DIRETTO,00175270099,COMUNE DI SAVONA,SERVIZIO PROMOZIONE SOCIALE,85000000-9,SERVIZI SANITARI E DI ASSISTENZA SOCIALE,,AGGIUDICATA,certa
B89F751DA7,,1,2025 - SERVIZIO ACCOGLIENZA MINORI STRANIERI NON ACCOMPAGNATI,2025 - SERVIZIO ACCOGLIENZA MINORI STRANIERI NON ACCOMPAGNATI,10400.0,10400.0,UDINE,030023,2025-10-14,AFFIDAMENTO DIRETTO,81000730309,COMUNE DI CERVIGNANO DEL FRIULI,SERVIZIO SOCIALE DEI COMUNI DELL'AMBITO 5.1 E COMUNALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
B8A842CA7C,,1,PROROGA SERVIZIO ACCOGLIENZA C.C.51_100 POSTI PERIODO OTTOBRE/DICEMBRE 2025_HILAL,ACCOGLIENZA MIGRANTI OTTOBRE_DICEMBRE 2025,437664.48,437664.48,TREVISO,026086,2025-10-16,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80015560263,UFFICIO TERRITORIALE DEL GOVERNO,PREFETTURA DI TREVISO - UTG,85320000-8,SERVIZI SOCIALI,,AGGIUDICATA,probabile
B8845BD0DF,,1,"AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA DEI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE A FONDAZIONE SOLIDARIETÀ CARITAS ETS VIA DE' PUCCI 2 50122 FIRENZE - C.F. 94043850489 CENTRI DI ACCOGLIENZA COLLETTIVI CON CAPACITÀ FINO A N. 50 UNITÀ COMPLESSIVE STRUTTURE SITE NEI COMUNI DI SESTO FIORENTINO, VIALE TOGLIATTI, 215, POSTI 30- IMPRUNETA, BAGNOLO, VIA IMPRUNETANA PER TAVARNUZZE, 89, POSTI 12- FIRENZE, VIA SAN CARLO, 11, POSTI 10 - 52 POSTI PERIODO 1.10.2025-30.9.2026",ACCOGLIENZA MIGRANTI,628617.6,628617.6,FIRENZE,048017,2025-10-07,AFFIDAMENTO DIRETTO,80020830487,PREFETTURA DI FIRENZE,PREFETTURA FIRENZE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
B884300E5F,,1,"AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA DEI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE A MOVIMENTO SHALOM ODV CENTRI DI ACCOGLIENZA COSTITUITI DA SINGOLE UNITÀ ABITATIVE STRUTTURE SITE NEI COMUNI DI CERRETO GUIDI, FUCECCHIO, MONTAIONE 74 POSTI PERIODO 1.10.2025 - 31.7.2026",ACCOGLIENZA MIGRANTI,602442.88,602442.88,FIRENZE,048017,2025-10-07,AFFIDAMENTO DIRETTO,80020830487,PREFETTURA DI FIRENZE,PREFETTURA FIRENZE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
