cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
7930193A47,7798731469,1,SERVIZIO DI ACCOGLIENZA CITTADINI STRANIERI MIGRANTI IN SINGOLE UNITÀ ABITATIVE,SERVIZIO DI ACCOGLIENZA CITTADINI STRANIERI MIGRANTI IN SINGOLE UNITÀ ABITATIVE,1199055.0,1199055.0,,060074,2019-06-10,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80006890604,PREFETTURA DI FROSINONE,SERVIZIO CONTABILITA' E GESTIONE FINANZIARIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,probabile
7940067E8E,,1,SERVIZIO DI JOB MENTORSHIP PER LA PRESA IN CARICO E ACCOMPAGNAMENTO INDIVIDUALE DEI RICHIEDENTI ASILO E RIFUGIATI OSPITI NEI CAS DELLA REGIONE PIEMONTE BENEFICIARI DEL PROGETTO FORWORK - CUP I32C17000200006 FINANZIATO DALLA COMMISSIONE EUROPEA NELL'AMBITO DEL PROGRAMMA EASI - PROGRESS (CALL FOR PROPOSALS VP/2016/015),SERVIZIO DI JOB MENTORSHIP PER LA PRESA IN CARICO E ACCOMPAGNAMENTO INDIVIDUALE DEI RICHIEDENTI ASILO E RIFUGIATI OSPITI NEI CAS DELLA REGIONE PIEMONTE BENEFICIARI DEL PROGETTO FORWORK - CUP I32C17000200006 FINANZIATO DALLA COMMISSIONE EUROPEA NELL'AMBITO DEL PROGRAMMA EASI - PROGRESS (CALL FOR PROPOSALS VP/2016/015),420000.0,420000.0,TORINO,001272,2019-06-25,PROCEDURA APERTA,97595380011,AGENZIA PIEMONTE LAVORO,APL,80521000-2,SERVIZI PER PROGRAMMI DI FORMAZIONE,,AGGIUDICATA,certa
7922453708,,1,PROCEDURA APERTA ACCOGLIENZA MIGRANTI TERRITORIO VENEZIA - CENTRI COLLETTIVI FINO A 50 POSTI,PROCEDURA APERTA ACCOGLIENZA MIGRANTI TERRITORIO VENEZIA - CENTRI COLLETTIVI FINO A 50 POSTI,10015460,10015460,VENEZIA,027042,2019-06-10,PROCEDURA APERTA,80215430580,MINISTERO DELL'INTERNO - DIPARTIMENTO PER LE LIBERTA' CIVILI E L'IMMIGRAZIONE,PREFETTURA DI VENEZIA - UTG,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
7930352D7C,7798731469,1,SERVIZIO DI ACCOGLIENZA CITTADINI STRANIERI MIGRANTI IN SINGOLE UNITÀ ABITATIVE,SERVIZIO DI ACCOGLIENZA CITTADINI STRANIERI MIGRANTI IN SINGOLE UNITÀ ABITATIVE,897554.25,897554.25,,060038,2019-06-10,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80006890604,PREFETTURA DI FROSINONE,SERVIZIO CONTABILITA' E GESTIONE FINANZIARIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,probabile
832501862E,7811018FF3,1,CONVENZIONE PER L'AFFIDAMENTO DEL SERVIZIO DI 'PRIMA ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE E LA GESTIONE DEI SERVIZI CONNESSI'. PERIODO 1/06/2020- 31/05/2021. ,CONVENZIONE PER L'AFFIDAMENTO DEL SERVIZIO DI 'PRIMA ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE E LA GESTIONE DEI SERVIZI CONNESSI'. PERIODO 1/06/2020- 31/05/2021. ,2340714.75,2340714.75,VARESE,012133,2019-06-19,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80014740122,PREFETTURA,U.T.G. PREFETTURA DI VARESE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,AGGIUDICATA,certa
7952611E31,,1,SERVIZIO DI ACCOGLIENZA MIGRANTI CENTRI COLLETTIVI DA 51 A 300 POSTI - PROC. NEG.2019,SERVIZIO DI ACCOGLIENZA MIGRANTI CENTRI COLLETTIVI DA 51 A 300 POSTI - PROC. NEG.2019,4699729.0,4699729.0,,,2019-06-25,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,93014220508,PREFETTURA DI PISA,PREFETTURA DI PISA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,DESERTA,probabile
8028136368,,1,SERVIZI DI ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE,SERVIZI DI ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE,2321325.0,2321325.0,,013075,2019-06-10,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80020320133,PREFETTURA DI COMO,UFFICIO TERRITORIALE DEL GOVERNO DI COMO,85320000-8,SERVIZI SOCIALI,,,certa
7945826F08,,1,AFFIDAMENTO DI UN SERVIZIO DI ACCOGLIENZA GRUPPO MINORI STRANIERI NON ACCOMPAGNATI ,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,15775.0,15775.0,,030023,2019-06-18,AFFIDAMENTO DIRETTO,90022970306,UNIONE TERRITORIALE INTERCOMUNALE DELL'AGRO AQUILEIESE,SERVIZIO SOCIALE,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,,,certa
7952805E49,,1,COOP SANTA CATERINA-ACCOGLIENZA MIGRANTI GIUGNO DICEMBRE 2019-M.I.,COOP SANTA CATERINA-ACCOGLIENZA MIGRANTI GIUGNO DICEMBRE 2019-M.I.,237000.0,237000.0,,052032,2019-06-18,AFFIDAMENTO DIRETTO,80007860523,PREFETTURA DI SIENA,MINISTERO DELL'INTERNO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,probabile
79513952BB,,1,ACCOGLIENZA MIGRANTI REMAR,ACCOGLIENZA MIGRANTI REMAR,105800.0,105800.0,,,2019-06-24,AFFIDAMENTO DIRETTO,80101710152,PREFETTURA DI MILANO,SASGAC,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
