cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
B36CFD1D77,,1,GARA EUROPEA A PROCEDURA APERTA TELEMATICA PER L'AFFIDAMENTO DEL SERVIZIO DI GESTIONE DEL SISTEMA DI ACCOGLIENZA ED INTEGRAZIONE (S.A.I.) CON ENTE CAPOFILA IL COMUNE DI CUNEO – POSTI CATEGORIA ORDINARI PER L'ACCOGLIENZA DEI TITOLARI DI PROTEZIONE INTERNAZIONALE ED EVENTUALI RICHIEDENTI ASILO,"COSTITUISCE OGGETTO DELLA PRESENTE PROCEDURA DI GARA, L&#8217;AFFIDAMENTO DEI SERVIZI DI ACCOGLIENZA DI CITTADINI STRANIERI, PRESENTI SUL TERRITORIO DEL PROGETTO SAI CUNEO, ATTRAVERSO LA GESTIONE DELLE STRUTTURE NELLA DISPONIBILIT&#224; DEL PROGETTO, PER UN TOTALE STIMATO DI N. 290 POSTI.<BR /><BR />PER ULTERIORI INFORMAZIONI SI PREGA DI PRENDERE VISIONE DELLA DOCUMENTAZIONE DI GARA.<BR /><BR /> <BR />",18202691.62,18202691.62,CUNEO,004078,2024-10-16,PROCEDURA APERTA,00480530047,COMUNE DI CUNEO,SETTORE SOCIOEDUCATIVO,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,,AGGIUDICATA,certa
B346649322,,1,"AFFIDAMENTO ANNUALE, RINNOVABILE PER ULTERIORI 12 MESI, DEL SERVIZIO DI INTERPRETARIATO IN CONSECUTIVA E DI TRADUZIONE A SUPPORTO DELLA COMMISSIONE TERRITORIALE PER IL RICONOSCIMENTO DELLA PROTEZIONE INTERNAZIONALE DI FOGGIA, UBICATA PRESSO IL CARA DI BORGO MEZZANONE.",SERVIZIO DI INTERPRETARIATO,619439.0,619439.0,FOGGIA,071024,2024-10-02,PROCEDURA APERTA,80001900713,PREFETTURA DI FOGGIA -UFFICIO TERRITORIALE DEL GOVERNO,AMMINISTRAZIONE SERVIZI GENERALI ED ATTIVITA' CONTRATTUALE,85320000-8,SERVIZI SOCIALI,,AGGIUDICATA,certa
B3FFB21DBC,,1,SERVIZIO DI VERIFICA AMMINISTRATIVO-CONTABILI RETE SAI (SISTEMA ACCOGLIENZA E INTEGRAZIONE) PROG-50-PR3 ORDINARIO 10 POSTI ENTE GESTORE COMUNE DI SAVONA E PROG-1174-PR2 MSNA 30 POSTI ENTE GESTORE DISTRETTO N. 7 SAVONESE ANNUALITÀ 2024 – 2025 – 2026.,VERIFICA AMMINISTRATIVO CONTABILE,21276.0,21276.0,SAVONA,009056,2024-10-28,AFFIDAMENTO DIRETTO,00175270099,COMUNE DI SAVONA,SERVIZIO PROMOZIONE SOCIALE,79100000-5,SERVIZI GIURIDICI,,AGGIUDICATA,certa
B3E8447765,,1,"PROCEDURA APERTA PER L'AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA, TUTELA E INTEGRAZIONE RIVOLTI AI CITTADINI STRANIERI RICHIEDENTI ASILO, RIFUGIATI E TITOLARI DI PROTEZIONE SUSSIDIARIA O UMANITARIA NELL'AMBITO DEL PROGETTO SAI (SISTEMA DI ACCOGLIENZA E INTEGRAZIONE) DI CUI IL COMUNE DI DICOMANO RISULTA TITOLARE. ANNI 2025-2026","PROCEDURA APERTA PER L'AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA, TUTELA E INTEGRAZIONE RIVOLTI AI CITTADINI STRANIERI RICHIEDENTI ASILO, RIFUGIATI E TITOLARI DI PROTEZIONE SUSSIDIARIA O UMANITARIA NELL'AMBITO DEL PROGETTO SAI (SISTEMA DI ACCOGLIENZA E INTEGRAZIONE) DI CUI IL COMUNE DI DICOMANO RISULTA TITOLARE. ANNI 2025-2026",1563454.31,1563454.31,FIRENZE,048013,2024-10-23,PROCEDURA APERTA,06207690485,UNIONE MONTANA DEI COMUNI DEL MUGELLO,CENTRALE UNICA DI COMMITTENZA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
B359388BBC,,1,GARA EUROPEA A PROCEDURA APERTA FINALIZZATA ALLA CONCLUSIONE DI UN ACCORDO QUADRO CON PIÙ OPERATORI ECONOMICI PER L'AFFIDAMENTO DEI SERVIZI DI GESTIONE DI CENTRI COLLETTIVI DI ACCOGLIENZA PER MIGRANTI CON CAPIENZA FINO A 50 POSTI - TRIENNIO 2024-2027,GARA EUROPEA A PROCEDURA APERTA FINALIZZATA ALLA CONCLUSIONE DI UN ACCORDO QUADRO CON PIÙ OPERATORI ECONOMICI PER L'AFFIDAMENTO DEI SERVIZI DI GESTIONE DI CENTRI COLLETTIVI DI ACCOGLIENZA PER MIGRANTI CON CAPIENZA FINO A 50 POSTI - TRIENNIO 2024-2027,11289450,11289450,PISA,050026,2024-10-09,PROCEDURA APERTA,93014220508,PREFETTURA DI PISA,PREFETTURA DI PISA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
B3EB9322BD,,1,SISTEMA DI PROTEZIONE PER TITOLARI DI PROTEZIONE INTERNAZIONALE E PER I MINORI STRANIERI (SAI),"<STRONG>SERVIZIO DI GESTIONE ED ORGANIZZAZIONE DEI SERVIZI DEL &#8220;SISTEMA DI PROTEZIONE PER TITOLARI DI PROTEZIONE INTERNAZIONALE E PER I MINORI STRANIERI (SAI), CAT. ORDINARI PROG&#8211;1238&#8211;PR-2</STRONG><BR />",2067270.24,2067270.24,NAPOLI,063048,2024-10-23,PROCEDURA APERTA,04525451219,AGENZIA LOCALE DI SVILUPPO AREA NOLA S.C.P.A.,CENTRALE UNICA DI COMMITTENZA DELL'AREA NOLANA - UFFICIO CENTRALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,2.0,,certa
B39F794382,,1,"SERVIZI ACCOGLIENZA MINORI, MSNA, MADRI CON FIGLI MINORI, VITTIME DELLA VIOLENZA DI GENERE, PRESSO LE STRUTTURE RESIDENZIALI SU DISPOSIZIONE DEL SSP E/O DELL'AUTORITA' GIUDIZIARIA COMPETENTE - NUOVI AFFIDAMENTI OTTOBRE 2024","SERVIZI ACCOGLIENZA MINORI, MSNA, MADRI CON FIGLI MINORI, VITTIME DELLA VIOLENZA DI GENERE, PRESSO LE STRUTTURE RESIDENZIALI SU DISPOSIZIONE DEL SSP E/O DELL'AUTORITA' GIUDIZIARIA COMPETENTE - NUOVI AFFIDAMENTI OTTOBRE 2024",23780.0,23780.0,ANCONA,042018,2024-10-18,AFFIDAMENTO DIRETTO,00343140422,COMUNE DI FALCONARA MARITTIMA,SETTORE POLITICHE SOCIALI - UOC SERVIZI SOCIALI,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,,AGGIUDICATA,certa
B3F75C2E0A,,1,"GARA EUROPEA A PROCEDURA APERTA PER LA CONCLUSIONE DI UN ACCORDO QUADRO PER L'AFFIDAMENTO DEI SERVIZI DI GESTIONE DI CENTRI DI ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE, COSTITUITI DA SINGOLE UNITÀ ABITATIVE SUL TERRITORIO DELLA PROVINCIA DI PARMA","AFFIDAMENTO DEI SERVIZI DI GESTIONE DI CENTRI DI ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE, COSTITUITI DA SINGOLE UNITÀ ABITATIVE SUL TERRITORIO DELLA PROVINCIA DI PARMA",106926750,106926750,PARMA,034027,2024-10-25,PROCEDURA APERTA,80009290349,PREFETTURA DI PARMA,PREFETTURA UTG DI PARMA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
B34B36DBB0,A02E164467,1,"AFFIDAMENTO EX ARTICOLO 59 COMMA 4 DEL D.LGS. 36/2023 DEL SERVIZIO PER LA REALIZZAZIONE DI PROGETTI DI ACCOGLIENZA INTEGRATA IN FAVORE DI ADULTI E FAMIGLIE BENEFICIARI DEL PROGETTO SAI CATEGORIA ORDINARI - CUP B31H22000190001 - CIG ORIGINARIO A02E164467 PERIODO DAL 01 SETTEMBRE AL 31 DICEMBRE 2024. IMPEGNO DI SPESA EURO 1.253.850,49 (IVA INCLUSA) - 68 POSTI","AFFIDAMENTO EX ARTICOLO 59 COMMA 4 DEL D.LGS. 36/2023 DEL SERVIZIO PER LA REALIZZAZIONE DI PROGETTI DI ACCOGLIENZA INTEGRATA IN FAVORE DI ADULTI E FAMIGLIE BENEFICIARI DEL PROGETTO SAI CATEGORIA ORDINARI - CUP B31H22000190001 - CIG ORIGINARIO A02E164467 PERIODO DAL 01 SETTEMBRE AL 31 DICEMBRE 2024. IMPEGNO DI SPESA EURO 1.253.850,49 (IVA INCLUSA) - 68 POSTI",298407.12,298407.12,GENOVA,010025,2024-10-03,AFFIDAMENTO DIRETTO,00856930102,COMUNE DI GENOVA,SETTORE POLITICHE SOCIALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
B35537E2FD,,1,"PROCEDURA TELEMATICA APERTA PER LA SELEZIONE DEL SOGGETTO ATTUATORE AI FINI DELL&#8217;AFFIDAMENTO, PER LA PROSECUZIONE, DEI SERVIZI DI ACCOGLIENZA, TUTELA, INTEGRAZIONE DEI RICHIEDENTI E/O TITOLARI DI PROTEZIONE INTERNAZIONALE NEL QUADRO DEL PROGETTO SIPROIMI SAI DEL COMUNE DI PROCIDA CAT. ORDINARI PER N. 34","GARA EUROPEA A PROCEDURA TELEMATICA APERTA PER LA SELEZIONE DEL SOGGETTO ATTUATORE AI FINI DELL&#8217;AFFIDAMENTO, PER LA PROSECUZIONE, DEI SERVIZI DI ACCOGLIENZA, TUTELA, INTEGRAZIONE DEI RICHIEDENTI E/O TITOLARI DI PROTEZIONE INTERNAZIONALE NEL QUADRO DEL PROGETTO SIPROIMI SAI DEL COMUNE DI PROCIDA CAT. ORDINARI PER N. 34 POSTI DAL 01/12/2024 AL 31/12/2026. CUP: C99123002170001 - CIG: _____________ <BR /><BR /> <BR />",1103458.13,1103458.13,NAPOLI,063049,2024-10-09,PROCEDURA APERTA,00634830632,COMUNE DI PROCIDA,III SEZIONE SERVIZI ALLA PERSONA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,25.0,AGGIUDICATA,certa
B35CB6A96C,B22532318D,1,ACCOGLIENZA RICHIEDENTI PROTEZIONE INTERNAZIONALE IN CAS - SINGOLE UNITÀ ABITATIVE,ACCOGLIENZA RICHIEDENTI PROTEZIONE INTERNAZIONALE,11230320,11230320,FERRARA,038008,2024-10-09,AFFIDAMENTO DIRETTO,80010760389,UFFICIO TERRITORIALE DEL GOVERNO - PREFETTURA DI FERRARA,PREFETTURA DI FERRARA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
B4158E93CB,,1,"PROGETTO PER IL POTENZIAMENTO DEI SERVIZI DEDICATI AGLI ANZIANI E ALL'INTEGRAZIONE E ACCOGLIENZA DEI PROFUGHI IN FUGA DA GUERRE, DA REALIZZARSI NELLA STRUTTURA COMUNALE SITA IN VIA UGO TRIOLO IN CONTRADA PUNZONOTTO A CORLEONE","PROGETTO PER IL POTENZIAMENTO DEI SERVIZI DEDICATI AGLI ANZIANI E ALL'INTEGRAZIONE E ACCOGLIENZA DEI PROFUGHI IN FUGA DA GUERRE, DA REALIZZARSI NELLA STRUTTURA COMUNALE SITA IN VIA UGO TRIOLO IN CONTRADA PUNZONOTTO A CORLEONE*VIA UGO TRIOLO*PROGETTO PER IL POTENZIAMENTO DEI SERVIZI DEDICATI AGLI ANZIANI E ALL'INTEGRAZIONE E ACCOGLIENZA DEI PROFUGHI IN FUGA DA GUERRE, DA REALIZZARSI NELLA STRUTTURA COMUNALE SITA IN VIA UGO TRIOLO IN CONTRADA PUNZONOTTO A CORLEONE",848864.8,982999.0,PALERMO,082034,2024-10-31,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,84000030829,COMUNE DI CORLEONE,AREA 7 - TECNICA - LL.PP.,45262500-6,LAVORI EDILI E DI MURATURA,,,certa
B3752B61FB,,1,AFFIDAMENTO SERVIZIO ACCOGLIENZA MIGRANTI RICHIEDENTI PROTEZIONE INTERNAZIONALE - UNITÀ ABITATIVE,ACCOGLIENZA MIGRANTI RICHIEDENTI PROTEZIONE INTERNAZIONALE,429470.0,429470.0,RIMINI,099014,2024-10-15,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,91044110400,PREFETTURA DI RIMINI,UFFICIO CONTRATTI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
B34A51FDB5,A02E164467,1,"AFFIDAMENTO EX ARTICOLO 59 COMMA 4 DEL D.LGS. 36/2023 DEL SERVIZIO PER LA REALIZZAZIONE DI PROGETTI DI ACCOGLIENZA INTEGRATA IN FAVORE DI ADULTI E FAMIGLIE BENEFICIARI DEL PROGETTO SAI CATEGORIA ORDINARI - CUP B31H22000190001 - CIG ORIGINARIO A02E164467 PERIODO DAL 01 SETTEMBRE AL 31 DICEMBRE 2024. IMPEGNO DI SPESA EURO 1.253.850,49 (IVA INCLUSA) - 110 POSTI","AFFIDAMENTO EX ARTICOLO 59 COMMA 4 DEL D.LGS. 36/2023 DEL SERVIZIO PER LA REALIZZAZIONE DI PROGETTI DI ACCOGLIENZA INTEGRATA IN FAVORE DI ADULTI E FAMIGLIE BENEFICIARI DEL PROGETTO SAI CATEGORIA ORDINARI - CUP B31H22000190001 - CIG ORIGINARIO A02E164467 PERIODO DAL 01 SETTEMBRE AL 31 DICEMBRE 2024. IMPEGNO DI SPESA EURO 1.253.850,49 (IVA INCLUSA) - 110 POSTI",482851.6,482851.6,GENOVA,010025,2024-10-03,AFFIDAMENTO DIRETTO,00856930102,COMUNE DI GENOVA,SETTORE POLITICHE SOCIALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
B3FE91378C,,1,"GARA EUROPEA A PROCEDURA APERTA PER LA CONCLUSIONE DI UN ACCORDO QUADRO PER L'AFFIDAMENTO DEI SERVIZI DI GESTIONE DI CENTRI COLLETTIVI DI ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE, SUL TERRITORIO DELLA PROVINCIA DI PARMA","AFFIDAMENTO DEI SERVIZI DI GESTIONE DI CENTRI DI ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE, COSTITUITI DA CENTRI COLLETTIVI DI ACCOGLIENZA SUL TERRITORIO DELLA PROVINCIA DI PARMA",28552125,28552125,PARMA,034027,2024-10-28,PROCEDURA APERTA,80009290349,PREFETTURA DI PARMA,PREFETTURA UTG DI PARMA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,36.0,,certa
B374EE3A13,,1,AFFIDAMENTO SERVIZIO OSPITALITA MIGRANTI RICHIEDENTI PROTEZIONE INTERNAZIONALE,ACCOGLIENZA MIGRANTI RICHIEDENTI PROTEZIONE INTERNAZIONALE,208851.0,208851.0,RIMINI,099014,2024-10-15,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,91044110400,PREFETTURA DI RIMINI,UFFICIO CONTRATTI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
B4085DDA78,,1,GESTIONE DEI SERVIZI DI ACCOGLIENZA INTEGRATA A FAVORE DI TITOLARI DI PROTEZIONE INTERNAZIONALE - PROSECUZIONE PROGETTO SAI – COMUNE DI CORIGLIANO-ROSSANO CODICE PROGETTO 200-PR-3 PER IL BIENNIO 2025/2026,GESTIONE DEI SERVIZI DI ACCOGLIENZA INTEGRATA A FAVORE DI TITOLARI DI PROTEZIONE INTERNAZIONALE - PROSECUZIONE PROGETTO SAI – COMUNE DI CORIGLIANO-ROSSANO CODICE PROGETTO 200-PR-3 PER IL BIENNIO 2025/2026,1854921.68,1854921.68,COSENZA,078157,2024-10-30,PROCEDURA APERTA,03557570789,COMUNE DI CORIGLIANO-ROSSANO,SETTORE POLITICHE SOCIALI E ISTRUZIONE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,24.0,,certa
B3751D691F,,1,AFFIDAMENTO SERVIZIO OSPITALITÀ MIGRANTI RICHIEDENTI PROTEZIONE INTERNAZIONALE UNITÀ ABITATIVE,ACCOGLIENZA MIGRANTI RICHIEDENTI PROTEZIONE INTERNAZIONALE,51740.0,51740.0,RIMINI,099014,2024-10-15,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,91044110400,PREFETTURA DI RIMINI,UFFICIO CONTRATTI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
B401439300,,1,PROCEDURA NEGOZIATA EX ART 50 C 1 LETT E IN COMBINATO DISPOSTO CON L ART 14 C 1 LETT D DEL D LGS 36 2023 PER L AFFIDAMENTO NEL TERRITORIO DELLA PROVINCIA DI LODI DELLA GESTIONE TEMPORANEA DI CENTRI DI ACCOGLIENZA E ASSISTENZA DESTINATI AI MINORI STRANIERI NON ACCOMPAGNATI DI ETA NON INFERIORE AI 14 ANNI AI SENSI DELL ART 19 C 3 BIS DEL D LGS 18 AGOSTO 2015 NR. 142 SECONDO LE DISPOSIZIONI DI CUI AL DECRETO DEL MINISTRO INTERNO DEL 1 SETTEMBRE 2016,ACCOGLIENZA MSNA,657000.0,657000.0,LODI,098031,2024-10-25,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,92526810152,PREFETTURA DI LODI,PREFETTO DI LODI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
