cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
91587729BE,8754890BC5,1,CIG DERIVATO IN ADESIONE ACCORDO QUADRO ASSISTENZA MIGRANTI MARZO 2022 MARZO 2023 IL PUNGIGLIONE COLLETTIVI,CIG DERIVATO IN ADESIONE ACCORDO QUADRO ASSISTENZA MIGRANTI MARZO 2022 MARZO 2023 IL PUNGIGLIONE COLLETTIVI,399151.5,399151.5,,,2021-07-02,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80003940451,PREFETTURA DI MASSA CARRARA UFFICIO TERRITORIALE DEL GOVERNO,SERVIZI GENERALI E ATTIVITA' CONTRATTUALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,,probabile
879344545F,,1,PROCEDURA APERTA SOPRA SOGLIA TRAMITE PIATTAFORMA TELEMATICA - PROGETTO SAI/SIPROIMI - CAT. MSNA - PERIODO 01/08/2021-30/06/20232022,PROCEDURA APERTA SOPRA SOGLIA TRAMITE PIATTAFORMA TELEMATICA - PROGETTO SAI/SIPROIMI - CAT. MSNA - PERIODO 01/08/2021-30/06/20232022,2002735.6,2002735.6,,083048,2021-07-02,PROCEDURA APERTA,00080270838,COMUNE DI MESSINA,DIPARTIMENTO SOCIALE E RAPPORTI CON L'ISTITUZIONE,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,0.0,,certa
9158638B29,8754836F34,1,CIG DERIVATO IN ADESIONE ACCORDO QUADRO ASSISTENZA MIGRANTI MARZO 2022 MARZO 2023 CASA BETANIA UNITÀ ABITATIVE,CIG DERIVATO IN ADESIONE ACCORDO QUADRO ASSISTENZA MIGRANTI MARZO 2022 MARZO 2023 CASA BETANIA UNITÀ ABITATIVE,1514911.5,1514911.5,,,2021-07-02,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80003940451,PREFETTURA DI MASSA CARRARA UFFICIO TERRITORIALE DEL GOVERNO,SERVIZI GENERALI E ATTIVITA' CONTRATTUALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,,probabile
8849181F29,,1,SERVIZIO DI ACCOGLIENZA IN ISOLAMENTO FIDUCIARIO DI CITTADINI STRANIERI RINTRACCIATI SUL TERRITORIO DELLA PROVINCIA DI TRIESTE PRESSO HOTEL TRANSILVANIA,SERVIZIO DI ACCOGLIENZA IN ISOLAMENTO FIDUCIARIO DI CITTADINI STRANIERI RINTRACCIATI SUL TERRITORIO DELLA PROVINCIA DI TRIESTE PRESSO HOTEL TRANSILVANIA,294000.0,294000.0,TRIESTE,032002,2021-07-26,AFFIDAMENTO DIRETTO,80215430580,MINISTERO DELL'INTERNO - DIPARTIMENTO PER LE LIBERTA' CIVILI E L'IMMIGRAZIONE,PREFETTURA-UTG TRIESTE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,245.0,AGGIUDICATA,probabile
8989128F14,,1,AVVISO PUBBLICO PER LA SELEZIONE DI SOGGETTI IN QUALITA' DI PARTNERS DEL CON.I.S.A. VALLE DI SUSA E VAL SANGONE INTERESSATI ALLA CO-PROGETTAZIONE PER L'AMPLIAMENTO DEI POSTI DEL PROGETTO SAI 1659 - AI SENSI DELL'ART. 9 DELLE LINEE GUIDA ALLEGATE AL DM 18 NOVEMBRE 2019 - E SUCCESSIVA GESTIONE PER L'ACCOGLIENZA DI MINORI STRANIERI NON ACCOMPAGNATI E NEOMAGGIORENNI DI SESSO MASCHILE - TRIENNIO 2021-2023,AVVISO PUBBLICO PER LA SELEZIONE DI SOGGETTI IN QUALITA' DI PARTNERS DEL CON.I.S.A. VALLE DI SUSA E VAL SANGONE INTERESSATI ALLA CO-PROGETTAZIONE PER L'AMPLIAMENTO DEI POSTI DEL PROGETTO SAI 1659 - AI SENSI DELL'ART. 9 DELLE LINEE GUIDA ALLEGATE AL DM 18 NOVEMBRE 2019 - E SUCCESSIVA GESTIONE PER L'ACCOGLIENZA DI MINORI STRANIERI NON ACCOMPAGNATI E NEOMAGGIORENNI DI SESSO MASCHILE - TRIENNIO 2021-2023,882049.0,882049.0,,001270,2021-07-27,AFFIDAMENTO RISERVATO,96020760011,CON.I.S.A. VALLE DI SUSA,UFFICIO APPALTI,85320000-8,SERVIZI SOCIALI,872.0,,certa
8844224487,,1,2021 SERVIZIO ACCOGLIENZA MINORI STRANIERI NON ACCOMPAGNATI,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,39679.2,39679.2,,030023,2021-07-22,AFFIDAMENTO DIRETTO,81000730309,COMUNE DI CERVIGNANO DEL FRIULI,SERVIZIO SOCIALE DEI COMUNI DELL'AMBITO 5.1 E COMUNALE,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,440.0,,certa
883897159D,,1,LAVORI DI SOMMA URGENZA PRESSO IL CENTRO DI ACCOGLIENZA PER RICHIEDENTI ASILO DI GRADISCA D'ISONZO,LAVORI DI SOMMA URGENZA PRESSO IL CENTRO DI ACCOGLIENZA PER RICHIEDENTI ASILO DI GRADISCA D'ISONZO,329679.12,329679.12,GORIZIA,031008,2021-07-05,AFFIDAMENTO DIRETTO,80018980328,PROVVEDITORATO REGIONALE OO.PP.FRIULI VENEZIA GIULIA,SEDE COORDINATA DI TRIESTE,45330000-9,LAVORI DI IDRAULICA,100.0,AGGIUDICATA,certa
8817806BB2,,1,ACCOGLIENZA MIGRANTI BANDO DI GARA PER UNITA ABITATIVE DA 1 A 50 POSTI ,ACCOGLIENZA MIGRANTI BANDO DI GARA PER UNITA ABITATIVE DA 1 A 50 POSTI ,3566787.0,3566787.0,,026086,2021-07-15,CONFRONTO COMPETITIVO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80015560263,UFFICIO TERRITORIALE DEL GOVERNO,PREFETTURA DI TREVISO - UTG,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,730.0,DESERTA,probabile
A0519DE38F,8437481D93,1,"REALIZZAZIONE DI SERVIZI DI ACCOGLIENZA, INTEGRAZIONE E TUTELA PER TITOLARI DI PROTEZIONE INTERNAZIONALE (SIPROIMI) LOTTO 1 CASTEL SAN PIETRO TERME","REALIZZAZIONE DI SERVIZI DI ACCOGLIENZA, INTEGRAZIONE E TUTELA PER TITOLARI DI PROTEZIONE INTERNAZIONALE (SIPROIMI) LOTTO 1 CASTEL SAN PIETRO TERME",48499.77,48499.77,,,2021-07-07,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,90036770379,NUOVO CIRCONDARIO IMOLESE,PROGRAMMAZIONE SOCIO SANITARIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,61.0,AGGIUDICATA,certa
871459681D,,1,"AFFIDAMENTO DEI SERVIZI SPECIALISTICI DI RAFFORZAMENTO DEL SERVIZIO DI RESIDENZIALITA' SOCIALE TEMPORANEA PER CITTADINI DI PAESI TERZI, APPARTENENTI A NUCLEI MONOPARENTALI CON MINORI, O A NUCLEI FAMILIARI CON MINORI, CHE ABBIANO GIÀ USUFRUITO DI PERCORSI DI ACCOGLIENZA - PROGETTO 'S.T.S.H. - STRENGHTENING TRANSITIONAL SOCIAL HOUSING FOR MIGRANT FAMILIES'.","AFFIDAMENTO DEI SERVIZI SPECIALISTICI DI RAFFORZAMENTO DEL SERVIZIO DI RESIDENZIALITA' SOCIALE TEMPORANEA PER CITTADINI DI PAESI TERZI, APPARTENENTI A NUCLEI MONOPARENTALI CON MINORI, O A NUCLEI FAMILIARI CON MINORI, CHE ABBIANO GIÀ USUFRUITO DI PERCORSI DI ACCOGLIENZA - PROGETTO 'S.T.S.H. - STRENGHTENING TRANSITIONAL SOCIAL HOUSING FOR MIGRANT FAMILIES'.",586244.88,586244.88,MILANO,015146,2021-07-07,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,01199250158,COMUNE DI MILANO,DIREZIONE CENTRALE FAMIGLIA SCUOLA E POLITICHE SOCIALI,85320000-8,SERVIZI SOCIALI,0.0,AGGIUDICATA,probabile
8810714F30,,1,AFFIDAMENTO SERVIZIO GESTIONE SPRAR 1 APRILE -30 SETTEMBRE 2021,AFFIDAMENTO SERVIZIO GESTIONE SPRAR 1 APRILE -30 SETTEMBRE 2021,132625.13,132625.13,,062050,2021-07-27,AFFIDAMENTO DIRETTO,80001550625,COMUNE DI PESCO SANNITA,UFFICIO AMMINISTRATIVO COMUNE DI PESCO SANNITA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,,certa
89031453AD,,1,"INTERVENTI DI ACCOGLIMENTO DI MINORI STRANIERI NON ACCOMPAGNATI. PROSECUZIONE DEI SERVIZI DI ACCOGLIENZA ORDINARIA E NEOMAGGIORENNI FINO AL 31/12/2021. AGGIORNAMENTO DELLE STRUTTURE NON CONVENZIONATE UTILIZZATE PER L'ANNO 2021. ASSOCIAZIONE NAZIONALE ITALIA PAKISTAN VIA VITTORIO VENETO 15, UDINE",Oggetto non pubblicabile a causa della potenziale presenza di dati personali,63040.0,63040.0,,032006,2021-07-29,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,00210240321,COMUNE DI TRIESTE,SERVIZIO SOCIALE COMUNALE,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,153.0,,certa
879617513E,,1,RINNOVO CONTRATTO DISCENDENTE DA ACCORDO QUADRO SERVIZIO PRIMA ACCOGLIENZA RICHIEDENTI ASILO PROVINCIA DI AVELLINO,RINNOVO CONTRATTO DISCENDENTE DA ACCORDO QUADRO SERVIZIO PRIMA ACCOGLIENZA RICHIEDENTI ASILO PROVINCIA DI AVELLINO,405697.5,405697.5,,064008,2021-07-02,AFFIDAMENTO DIRETTO,80005410644,PREFETTURA DI AVELLINO,PREFETTURA DI AVELLINO UFFICIO TERRITORIALE DEL GOVERNO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,AGGIUDICATA,certa
87624266AE,,1,PROCEDURA APERTA PER LA CONCLUSIONE DI ACCORDO QUADRO BIENNALE SERVIZI ACCOGLIENZA MIGRANTI UNITÀ ABITATIVE,PROCEDURA APERTA PER LA CONCLUSIONE DI ACCORDO QUADRO BIENNALE SERVIZI ACCOGLIENZA MIGRANTI UNITÀ ABITATIVE,18544560.8,18544560.8,,,2021-07-12,PROCEDURA APERTA,80005560760,PREFETTURA DI POTENZA,PREFETTURA POTENZA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,730.0,AGGIUDICATA,probabile
8857884D1B,,1,SERVIZIO DI ASSISTENZA E SORVEGLIANZA SANITARIA DEI MIGRANTI - HUB REGIONALE QUARANTENA OBBLIGATORIA,SERVIZIO DI ASSISTENZA E SORVEGLIANZA SANITARIA DEI MIGRANTI - HUB REGIONALE QUARANTENA OBBLIGATORIA,85800.0,85800.0,MILANO,015146,2021-07-30,AFFIDAMENTO DIRETTO,80101710152,PREFETTURA DI MILANO,SERVIZIO CONTABILITA E GESTIONE FINANZIARIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,30.0,AGGIUDICATA,probabile
889748768B,,1,"INTERVENTI DI ACCOGLIMENTO DI MINORI STRANIERI NON ACCOMPAGNATI. PROSECUZIONE DEI SERVIZI DI ACCOGLIENZA ORDINARIA E NEOMAGGIORENNI FINO AL 31/12/2021. AGGIORNAMENTO DELLE STRUTTURE NON CONVENZIONATE UTILIZZATE PER L'ANNO 2021. ASSOCIAZIONE EMME DUE , VIA L'AQUILA 18, MONTESILVANO (PE)",Oggetto non pubblicabile a causa della potenziale presenza di dati personali,93183.0,93183.0,,032006,2021-07-29,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,00210240321,COMUNE DI TRIESTE,SERVIZIO SOCIALE COMUNALE,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,153.0,,certa
8897653F85,,1,"INTERVENTI DI ACCOGLIMENTO DI MINORI STRANIERI NON ACCOMPAGNATI. PROSECUZIONE DEI SERVIZI DI ACCOGLIENZA ORDINARIA, NEOMAGGIORENNI E PRONTO INTERVENTO FINO AL 31/12/2021. AGRICOMUNITÀ BOSCO DI MUSEIS.",Oggetto non pubblicabile a causa della potenziale presenza di dati personali,199451.0,199451.0,,032006,2021-07-27,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,00210240321,COMUNE DI TRIESTE,SERVIZIO SOCIALE COMUNALE,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,153.0,,certa
88987844DD,,1,"INTERVENTI DI ACCOGLIMENTO DI MINORI STRANIERI NON ACCOMPAGNATI. PROSECUZIONE DEI SERVIZI DI ACCOGLIENZA ORDINARIA, NEOMAGGIORENNI E PRONTO INTERVENTO FINO AL 31/12/2021. FONDAZIONE OPERA SACRA FAMIGLIA, PORDENONE;",Oggetto non pubblicabile a causa della potenziale presenza di dati personali,51935.0,51935.0,,032006,2021-07-27,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,00210240321,COMUNE DI TRIESTE,SERVIZIO SOCIALE COMUNALE,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,153.0,,certa
8801442BB2,,1,SERVIZI ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE - GARA D.M. 29.01.2021,SERVIZI ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE - GARA D.M. 29.01.2021,24967509,24967509,PIACENZA,033001,2021-07-05,PROCEDURA APERTA,91060920336,PREFETTURA DI PIACENZA - UFFICIO TERRITORIALE DEL GOVERNO,UFFICIO TERRITORIALE DEL GOVERNO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,730.0,AGGIUDICATA,certa
881857457A,,1,CAS ACCORDO QUADRO PER AFFIDAMENTO GESTIONE SERVIZI ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI ASILO,CAS ACCORDO QUADRO PER AFFIDAMENTO GESTIONE SERVIZI ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI ASILO,8472695.0,8472695.0,BRINDISI,074001,2021-07-20,PROCEDURA APERTA,80001510744,PREFETTURA,UFFICIO AMMINISTRATIVO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,730.0,AGGIUDICATA,certa
8898982841,,1,"INTERVENTI DI ACCOGLIMENTO DI MINORI STRANIERI NON ACCOMPAGNATI. PROSECUZIONE DEI SERVIZI DI ACCOGLIENZA ORDINARIA E NEOMAGGIORENNI FINO AL 31/12/2021. AGGIORNAMENTO DELLE STRUTTURE NON CONVENZIONATE UTILIZZATE PER L'ANNO 2021. OIKOS ONLUS, STRADONE ZUINO NORD 1201, TORVISCOSA, UD",Oggetto non pubblicabile a causa della potenziale presenza di dati personali,90440.0,90440.0,,032006,2021-07-29,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,00210240321,COMUNE DI TRIESTE,SERVIZIO SOCIALE COMUNALE,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,153.0,,certa
882210682C,,1,ACCOGLIENZA MIGRANTI BANDO DI GARA PER CENTRO COLLETTIVI DA 1 A 50 POSTI ,ACCOGLIENZA MIGRANTI BANDO DI GARA PER CENTRO COLLETTIVI DA 1 A 50 POSTI ,4153780.0,4153780.0,TREVISO,026086,2021-07-15,CONFRONTO COMPETITIVO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80015560263,UFFICIO TERRITORIALE DEL GOVERNO,PREFETTURA DI TREVISO - UTG,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,730.0,AGGIUDICATA,probabile
8841553858,,1,"SERVIZIO DI ACCOGLIENZA, CURA, EDUCAZIONE E FORMAZIONE DI MINORI STRANIERI NON ACCOMPAGNATI ",Oggetto non pubblicabile a causa della potenziale presenza di dati personali,138185.6,138185.6,,030046,2021-07-19,AFFIDAMENTO DIRETTO,83000470308,COMUNE DI LATISANA,SERVIZIO SOCIALE DEI COMUNI AMBITO DISTRETTUALE DI LATISANA,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,60.0,,certa
87864041F5,,6,ISTRUTTORIA PUBBLICA FINALIZZATA ALL'INDIVIDUAZIONE DI SOGGETTI DEL TERZO SETTORE DISPONIBILI ALLA COPROGETTAZIONE E REALIZZAZIONE DI AZIONI A CONTRASTO DELLA POVERTÀ ED ESCLUSIONE SOCIALE- AREA CARCERE - ANNO 2021,AREA PROGETTUALE N. 4 - MEDIAZIONE LINGUISTICO CULTURALE PER PERSONE STRANIERE,8550.0,73350.0,,,2021-07-09,PROCEDURA APERTA,01555270337,ASP CITTA DI PIACENZA,SERVIZIO AFFARI GENERALI GARE E CONTRATTI,85320000-8,SERVIZI SOCIALI,0.0,,probabile
8903585EC3,,1,"INTERVENTI DI ACCOGLIMENTO DI MINORI STRANIERI NON ACCOMPAGNATI. PROSECUZIONE DEI SERVIZI DI ACCOGLIENZA ORDINARIA E NEOMAGGIORENNI FINO AL 31/12/2021. AGGIORNAMENTO DELLE STRUTTURE NON CONVENZIONATE UTILIZZATE PER L'ANNO 2021. GEMONA SERVIZI SOC. COOP. SOCIALE, VIA BRONDANI 104, UDINE ",Oggetto non pubblicabile a causa della potenziale presenza di dati personali,105000.0,105000.0,,032006,2021-07-29,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,00210240321,COMUNE DI TRIESTE,SERVIZIO SOCIALE COMUNALE,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,153.0,,certa
889525222B,,1,"INTERVENTI DI ACCOGLIMENTO DI MINORI STRANIERI NON ACCOMPAGNATI. PROSECUZIONE DEI SERVIZI DI ACCOGLIENZA ORDINARIA, NEOMAGGIORENNI E PRONTO INTERVENTO FINO AL 31/12/2021. CASA DELLO STUDENTE SLOVENO DI TRIESTE.",Oggetto non pubblicabile a causa della potenziale presenza di dati personali,358000.0,358000.0,,032006,2021-07-27,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,00210240321,COMUNE DI TRIESTE,SERVIZIO SOCIALE COMUNALE,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,153.0,,certa
9022695375,,1,PREFETTURA DI PERUGIA - SERVIZIO ACCOGLIENZA MSNA 2021:2022,PREFETTURA DI PERUGIA - SERVIZIO ACCOGLIENZA MSNA 2021:2022,200000.0,200000.0,PERUGIA,054039,2021-07-28,PROCEDURA APERTA,80013260544,PREFETTURA DI PERUGIA,PREFETTURA - UTG PERUGIA,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,365.0,AGGIUDICATA,certa
8848727884,834929368B,1,LOTTO 3 CAS IMMIGRATI CAPIENZA DA 51 A 300,LOTTO 3 CAS IMMIGRATI CAPIENZA DA 51 A 300,1009290.41,1009290.41,,079023,2021-07-26,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80001680794,PREFETTURA DI CATANZARO,UFFICI PERIFERICI DELL'AMMINISTRAZIONE DELLA PUBBLICA SICUREZZA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,,probabile
88487034B7,834927360A,1,LOTTO 2 CAS IMMIGRATI CAPIENZA MAX 50 POSTI,LOTTO 2 CAS IMMIGRATI CAPIENZA MAX 50 POSTI,1440672.45,1440672.45,,079023,2021-07-26,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80001680794,PREFETTURA DI CATANZARO,UFFICI PERIFERICI DELL'AMMINISTRAZIONE DELLA PUBBLICA SICUREZZA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,,probabile
