cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
96295636C5,713939926F,5,"PROROGA ACCORDO QUADRO CON PIU' OPERATORI ECONOMICI VOLTO AD ASSICURARE I SERVIZI DI ACCOGLIENZA E SERVIZI CONNESSI AI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE, NELL'AMBITO DELLA PROVINCIA DI MODENA ","PROROGA ACCORDO QUADRO CON PIU' OPERATORI ECONOMICI VOLTO AD ASSICURARE I SERVIZI DI ACCOGLIENZA E SERVIZI CONNESSI AI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE, NELL'AMBITO DELLA PROVINCIA DI MODENA - PAPA G.",769860.0,7906462.2,MODENA,036023,2023-02-01,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80001270364,PREFETTURA U.T.G. DI MODENA,SERVIZIO CONTABILITA E GESTIONE FINANZIARIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,273.0,,certa
96230854F5,,1,"PROCEDURA APERTA PER L'INDIVIDUAZIONE DI SOGGETTI DEL TERZO SETTORE EX D.LGS. 117 DEL 2017 PER LA GESTIONE DEI SERVIZI DI ACCOGLIENZA, INTEGRAZIONE E TUTELA RIVOLTI AI MIGRANTI RICHIEDENTI ASILO E RIFUGIATI NELL'AMBITO DELLA RETE SAI (SISTEMA ACCOGLIENZA E INTEGRAZIONE) PER IL TRIENNIO 2023/2025 - DECRETO MINISTERIALE FINANZIAMENTO N. 37847 DEL 13/10/2022 - CATEGORIA ORDINARI PROG. PROG-715-PR-3 CUP: C11H22000220001","PROCEDURA APERTA PER L'INDIVIDUAZIONE DI SOGGETTI DEL TERZO SETTORE EX D.LGS. 117 DEL 2017 PER LA GESTIONE DEI SERVIZI DI ACCOGLIENZA, INTEGRAZIONE E TUTELA RIVOLTI AI MIGRANTI RICHIEDENTI ASILO E RIFUGIATI NELL'AMBITO DELLA RETE SAI (SISTEMA ACCOGLIENZA E INTEGRAZIONE) PER IL TRIENNIO 2023/2025 - DECRETO MINISTERIALE FINANZIAMENTO N. 37847 DEL 13/10/2022 - CATEGORIA ORDINARI PROG. PROG-715-PR-3 CUP: C11H22000220001",1439344.46,1439344.46,MESSINA,083009,2023-02-10,PROCEDURA APERTA,00356650838,COMUNE DI CAPO D ORLANDO,AREA SOCIO ASSISTENZIALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,1006.0,,certa
9678080C42,8817825B60,1,RINNOVO CONVENZIONE ACCOGLIENZA RICHIEDENTI ASILO COOP. SOC. FARE DEL BENE,RINNOVO CONVENZIONE ACCOGLIENZA RICHIEDENTI ASILO COOP. SOC. FARE DEL BENE,306190.8,306190.8,,,2023-02-28,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80004780401,MINISTERO INTERNO-PREFETTURA,PREFETTURA DI FORLI'-CESENA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,AGGIUDICATA,certa
9619843194,,1,GARA CUC 2/2023 - GESTIONE SERVIZIO MINORI STRANIERI NON ACCOMPAGNATI COMUNE DI TREZZANO SUL NAVIGLIO ,GARA CUC 2/2023 - GESTIONE SERVIZIO MINORI STRANIERI NON ACCOMPAGNATI COMUNE DI TREZZANO SUL NAVIGLIO ,1149753.0,1149753.0,MILANO,015220,2023-02-06,PROCEDURA APERTA,CFAVCP-00010C7,C.U.C. TREZZANO SU NAVIGLIO - CUSAGO - ALBAIRATE,CUC TREZZANO CUSAGO ALBAIRATE CASSINETTA DI LUGAGNANO E LACCHIARELLA,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,1003.0,PROPOSTA DI AGGIUDICAZIONE,certa
96296037C7,713939926F,5,"PROROGA ACCORDO QUADRO CON PIU' OPERATORI ECONOMICI VOLTO AD ASSICURARE I SERVIZI DI ACCOGLIENZA E SERVIZI CONNESSI AI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE, NELL'AMBITO DELLA PROVINCIA DI MODENA ","PROROGA ACCORDO QUADRO CON PIU' OPERATORI ECONOMICI VOLTO AD ASSICURARE I SERVIZI DI ACCOGLIENZA E SERVIZI CONNESSI AI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE, NELL'AMBITO DELLA PROVINCIA DI MODENA - CEIS",677476.8,7906462.2,MODENA,036023,2023-02-01,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80001270364,PREFETTURA U.T.G. DI MODENA,SERVIZIO CONTABILITA E GESTIONE FINANZIARIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,273.0,,certa
965080503B,,1,"AFFIDAMENTO PER IL SERVIZIO DI ACCOGLIENZA STRAORDINARIA PER I RICHIEDENTI PROTEZIONE TEMPORANEA E INTERNAZIONALE DI CUI ALL'ART.11 DEL D.LGS. 142/2015, DA SVOLGERSI PRESSO LE RESIDENZE BRENNERO E ADIGE DAL 01 MARZO 2023 AL 30 GIUGNO 2023, NELLE MORE DELL'AGGIUDICAZIONE DELLA PROCEDURA DI GARA IN CORSO DI PERFEZIONAMENTO","AFFIDAMENTO PER IL SERVIZIO DI ACCOGLIENZA STRAORDINARIA PER I RICHIEDENTI PROTEZIONE TEMPORANEA E INTERNAZIONALE DI CUI ALL'ART.11 DEL D.LGS. 142/2015, DA SVOLGERSI PRESSO LE RESIDENZE BRENNERO E ADIGE DAL 01 MARZO 2023 AL 30 GIUGNO 2023, NELLE MORE DELL'AGGIUDICAZIONE DELLA PROCEDURA DI GARA IN CORSO DI PERFEZIONAMENTO",231678.0,231678.0,TRENTO,022205,2023-02-15,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,00337460224,PROVINCIA AUTONOMA DI TRENTO,CINFORMI,85312000-9,SERVIZI DI ASSISTENZA SOCIALE SENZA ALLOGGIO,122.0,AGGIUDICATA,certa
A0486B63A4,,1,AFFIDAMENTO SRVIZIO DI ACCOGLIENZA MIGRANTI RICHIEDENTI PROTEZIONE INTERNAZIONALE - ASSOCIAZIONE SOLIDARIETÀ ODV,AFFIDAMENTO SRVIZIO DI ACCOGLIENZA MIGRANTI RICHIEDENTI PROTEZIONE INTERNAZIONALE - ASSOCIAZIONE SOLIDARIETÀ ODV,134375.0,134375.0,LATINA,059011,2023-02-27,AFFIDAMENTO DIRETTO,80007150594,PREFETTURA DI LATINA,PREFETTURA DI LATINA UTG SERVIZIO CONTABILITA' E GESTIONE FINANZIARIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,181.0,,certa
9631450BF7,,1,"PROCEDURA APERTA PER L'AFFIDAMENTO DEI SERVIZI DI ACCOGLIENZA, INTEGRAZIONE E TUTELA RIVOLTI AI MINORI STRANIERI NON ACCOMPAGNATI E/O RICHIEDENTI /TITOLARI PROTEZIONE INTERNAZIONALE NELL'AMBITO DEL PROGETTO MSNA -PROG 1411 - PR 1 A VALERE SUL FONDO NAZIONALE PER LE POLITICHE ED I SERVIZI PER L'ASILO DI CUI AL D.M. 18/11/2019. PERIODO 01.04.2023-30.06.2025","PROCEDURA APERTA PER L'AFFIDAMENTO DEI SERVIZI DI ACCOGLIENZA, INTEGRAZIONE E TUTELA RIVOLTI AI MINORI STRANIERI NON ACCOMPAGNATI E/O RICHIEDENTI /TITOLARI PROTEZIONE INTERNAZIONALE NELL'AMBITO DEL PROGETTO MSNA -PROG 1411 - PR 1 A VALERE SUL FONDO NAZIONALE PER LE POLITICHE ED I SERVIZI PER L'ASILO DI CUI AL D.M. 18/11/2019. PERIODO 01.04.2023-30.06.2025",5763148.24,5763148.24,ANCONA,042045,2023-02-09,PROCEDURA APERTA,02788480420,UNIONE DEI COMUNI LE TERRE DELLA MARCA SENONE,AREA SERVIZI SOCIALI E A.T.S. N.8,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,1186.0,AGGIUDICATA,certa
9629577254,713939926F,5,"PROROGA ACCORDO QUADRO CON PIU' OPERATORI ECONOMICI VOLTO AD ASSICURARE I SERVIZI DI ACCOGLIENZA E SERVIZI CONNESSI AI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE, NELL'AMBITO DELLA PROVINCIA DI MODENA ","PROROGA ACCORDO QUADRO CON PIU' OPERATORI ECONOMICI VOLTO AD ASSICURARE I SERVIZI DI ACCOGLIENZA E SERVIZI CONNESSI AI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE, NELL'AMBITO DELLA PROVINCIA DI MODENA - ANGOLO",4580667.0,7906462.2,MODENA,036023,2023-02-01,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80001270364,PREFETTURA U.T.G. DI MODENA,SERVIZIO CONTABILITA E GESTIONE FINANZIARIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,273.0,,certa
964028245F,,1,OSPITALITA' PROFUGHI UCRAINI PRESSO STRUTTURA ACCOGLIENZA TEMPORANEA DROSSO IN TORINO DAL 07/02/2023,OSPITALITA' PROFUGHI UCRAINI PRESSO STRUTTURA ACCOGLIENZA TEMPORANEA DROSSO IN TORINO DAL 07/02/2023,214900.0,214900.0,TORINO,001272,2023-02-03,AFFIDAMENTO DIRETTO,80087670016,REGIONE PIEMONTE,A1821A PROTEZIONE CIVILE,55110000-4,SERVIZI DI SISTEMAZIONE ALBERGHIERA,25.0,AGGIUDICATA,certa
