cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
97284212FA,,1,CO-PROGETTAZIONE SAI ANNO 2023 - CONTRATTO DI SERVIZIO COMUNE DI BOLOGNA - DS/DM AREA 10,CO-PROGETTAZIONE SAI ANNO 2023 - CONTRATTO DI SERVIZIO COMUNE DI BOLOGNA - DS/DM AREA 10,3091694.52,3091694.52,BOLOGNA,037006,2023-03-31,AFFIDAMENTO DIRETTO,03337111201,ASP CITTA' DI BOLOGNA,SERVIZIO INCLUSIONE SOCIALE,85320000-8,SERVIZI SOCIALI,360.0,,certa
9744563BC4,9615904EFF,1,CONTRATTO DISCENDENTE DA ACCORDO QUADRO CIG 9615904EFF SERVIZI ACCOGLIENZA MIGRANTI,CONTRATTO DISCENDENTE DA ACCORDO QUADRO CIG 9615904EFF SERVIZI ACCOGLIENZA MIGRANTI,374869.4,374869.4,MILANO,015146,2023-03-29,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80101710152,PREFETTURA DI MILANO,SASGAC,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,122.0,,probabile
9742745F80,,1,ACCOGLIENZA MIGRANTI - MISERICORDIA EMPOLI - N. 8 POSTI EMPOLI - VINCI - DAL 1.4.2023 AL 31.12.2023,ACCOGLIENZA MIGRANTI - MISERICORDIA EMPOLI - N. 8 POSTI EMPOLI - VINCI - DAL 1.4.2023 AL 31.12.2023,59532.0,59532.0,,,2023-03-28,AFFIDAMENTO DIRETTO,80020830487,PREFETTURA DI FIRENZE,SERVIZI DI ATTIVITA' CONTRATTUALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,275.0,,probabile
97373012FC,9336719841,4,CONVENZIONE ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI ASILO ,CONVENZIONE ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI ASILO - GESTORE CONFINI AZZURRI,700581.0,1518608.0,PIACENZA,033005,2023-03-27,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,91060920336,PREFETTURA DI PIACENZA - UFFICIO TERRITORIALE DEL GOVERNO,UFFICIO TERRITORIALE DEL GOVERNO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,AGGIUDICATA,certa
9826697EE2,,1,SERVIZIO DI ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONEL PRESSO IL C..S. IN LOC. COLMA DI CESARA - PERIODO FINO AL 31/8/2023,SERVIZIO DI ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONEL PRESSO IL C..S. IN LOC. COLMA DI CESARA - PERIODO FINO AL 31/8/2023,353751.3,353751.3,VERBANO-CUSIO-OSSOLA,103022,2023-03-31,AFFIDAMENTO DIRETTO,93014250034,PREFETTURA DEL VERBANO - CUSIO - OSSOLA -,SERVIZIO CONTRATTI,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,126.0,AGGIUDICATA,certa
9711053672,,1,SERVIZI DI ACCOGLIENZA E INTEGRAZIONE RIVOLTI AI TITOLARI O RICHIEDENTI INTERNAZIONALE NONCHE&#769; TITOLARI DI PERMESSO NELL'AMBITO DEL SISTEMA SAI (TRIENNIO 2023/2024/2025),SERVIZI DI ACCOGLIENZA E INTEGRAZIONE RIVOLTI AI TITOLARI O RICHIEDENTI INTERNAZIONALE NONCHE&#769; TITOLARI DI PERMESSO NELL'AMBITO DEL SISTEMA SAI (TRIENNIO 2023/2024/2025),6493830.0,6493830.0,,,2023-03-17,PROCEDURA APERTA,01608070643,COMUNE DI SANT'ANGELO DEI LOMBARDI,SERVIZIO AMMINISTRATIVO - SEGRETERIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,900.0,AGGIUDICATA,certa
9744916F11,9615905FD2,1,CONTRATTO DISCENDENTE DA ACCORDO QUADRO CIG 9615905FD2 SERVIZI ACCOGLIENZA MIGRANTI,CONTRATTO DISCENDENTE DA ACCORDO QUADRO CIG 9615905FD2 SERVIZI ACCOGLIENZA MIGRANTI,128638.02,128638.02,MILANO,015146,2023-03-29,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80101710152,PREFETTURA DI MILANO,SASGAC,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,122.0,,probabile
972830319A,,1,CO-PROGETTAZIONE SAI ANNO 2023 - CONTRATTO DI SERVIZIO COMUNE DI BOLOGNA - DS/DM AREA 5,CO-PROGETTAZIONE SAI ANNO 2023 - CONTRATTO DI SERVIZIO COMUNE DI BOLOGNA - DS/DM AREA 5,53082.92,53082.92,BOLOGNA,037006,2023-03-31,AFFIDAMENTO DIRETTO,03337111201,ASP CITTA' DI BOLOGNA,SERVIZIO INCLUSIONE SOCIALE,85320000-8,SERVIZI SOCIALI,360.0,,certa
974271351B,,1,ACCOGLIENZA MIGRANTI - MISERICORDIA EMPOLI - N. 6 POSTI EMPOLI - DAL 1.4.2023 AL 31.12.2023,ACCOGLIENZA MIGRANTI - MISERICORDIA EMPOLI - N. 6 POSTI EMPOLI - DAL 1.4.2023 AL 31.12.2023,44649.0,44649.0,FIRENZE,048014,2023-03-28,AFFIDAMENTO DIRETTO,80020830487,PREFETTURA DI FIRENZE,SERVIZI DI ATTIVITA' CONTRATTUALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,275.0,,probabile
9588570248,,1,ACCOGLIENZA MINORI STRANIERI NON ACCOMPAGNATI (MSNA) IL GIARDINO DELL'EDEN 2023 ,ACCOGLIENZA MINORI STRANIERI NON ACCOMPAGNATI (MSNA) IL GIARDINO DELL'EDEN 2023 ,130000.0,130000.0,,,2023-03-14,AFFIDAMENTO DIRETTO,80000330656,COMUNE DI SALERNO,SETTORE POLITICHE SOCIALI E PUBBLICA ISTRUZIONE,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,365.0,,certa
97426755BF,,1,ACCOGLIENZA MIGRANTI - FONDAZIONE SOLIDARIETÀ CARITAS - N. 11 POSTI EMPOLI - DAL 1.4.2023 - 31.12.2023,ACCOGLIENZA MIGRANTI - FONDAZIONE SOLIDARIETÀ CARITAS - N. 11 POSTI EMPOLI - DAL 1.4.2023 - 31.12.2023,81856.5,81856.5,FIRENZE,048014,2023-03-28,AFFIDAMENTO DIRETTO,80020830487,PREFETTURA DI FIRENZE,SERVIZI DI ATTIVITA' CONTRATTUALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,275.0,,probabile
9727096D8A,,1,CO-PROGETTAZIONESAI PRIMO SEMESTRE 2023 CONTRATTO DI SERVIZIO COMUNE DI BOLOGNA - MSNA AREA 6,CO-PROGETTAZIONESAI PRIMO SEMESTRE 2023 CONTRATTO DI SERVIZIO COMUNE DI BOLOGNA - MSNA AREA 6,153850.0,153850.0,BOLOGNA,037006,2023-03-31,AFFIDAMENTO DIRETTO,03337111201,ASP CITTA' DI BOLOGNA,SERVIZIO INCLUSIONE SOCIALE,85320000-8,SERVIZI SOCIALI,180.0,,certa
97079505C5,,3,ACCOGLIENZA CITTADINI STRANIERI - AMPLIAMENTO RETE CAS - PROCEDURA COMPETITIVA CON NEGOZIAZIONE,CENTRI COLLETTIVI DI ACCOGLIENZA CAPIENZA FINO A 50 POSTI,111100.0,427012.5,CAMPOBASSO,070006,2023-03-14,PROCEDURA COMPETITIVA CON NEGOZIAZIONE,80003130707,PREFETTURA DI CAMPOBASSO UFFICIO TERRITORIALE DEL GOVERNO,PREFETTURA-UTG CAMPOBASSO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,65.0,DESERTA,probabile
9742607D9F,,1,ACCOGLIENZA MIGRANTI - MOVIMENTO SHALOM - N. 8 POSTI CERRETO GUIDI - DAL 1.4.2023 - 31.12.2023,ACCOGLIENZA MIGRANTI - MOVIMENTO SHALOM - N. 8 POSTI CERRETO GUIDI - DAL 1.4.2023 - 31.12.2023,59488.0,59488.0,FIRENZE,048011,2023-03-28,AFFIDAMENTO DIRETTO,80020830487,PREFETTURA DI FIRENZE,SERVIZI DI ATTIVITA' CONTRATTUALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,275.0,,probabile
9736995676,,1,"AFFIDAMENTO ALL'ISTITUTO PACE SVILUPPO INNOVAZIONE - ACLI DEL TRENTINO (IPSIA) DEL SERVIZIO DI ACCOGLIENZA STRAORDINARIA PER I RICHIEDENTI PROTEZIONE TEMPORANEA E INTERNAZIONALE, DI CUI AL D.LGS. 142/2015 E DI CUI AL DECRETO MINISTERIALE, DEL MINISTERO DELL'INTERNO, DEL 29 GENNAIO 2021, DA SVOLGERSI NEI CONFRONTI DI UN NUMERO MASSIMO DI 24 BENEFICIARI, OSPITATI PRESSO UNA STRUTTURA SITUATA A TRENTO E MESSA A DISPOSIZIONE DALL'APPALTATORE","AFFIDAMENTO ALL'ISTITUTO PACE SVILUPPO INNOVAZIONE - ACLI DEL TRENTINO (IPSIA) DEL SERVIZIO DI ACCOGLIENZA STRAORDINARIA PER I RICHIEDENTI PROTEZIONE TEMPORANEA E INTERNAZIONALE, DI CUI AL D.LGS. 142/2015 E DI CUI AL DECRETO MINISTERIALE, DEL MINISTERO DELL'INTERNO, DEL 29 GENNAIO 2021, DA SVOLGERSI NEI CONFRONTI DI UN NUMERO MASSIMO DI 24 BENEFICIARI, OSPITATI PRESSO UNA STRUTTURA SITUATA A TRENTO E MESSA A DISPOSIZIONE DALL'APPALTATORE",259479.36,259479.36,TRENTO,022205,2023-03-30,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,00337460224,PROVINCIA AUTONOMA DI TRENTO,CINFORMI,85320000-8,SERVIZI SOCIALI,366.0,,certa
