cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
8930674154,,1,"SERVIZI DI GESTIONE DI CENTRI DI ACCOGLIENZA PER CITTADINISTRANIERI RICHIEDENTI LA PROT. INT.LE, COSTITUITI DA SINGOLE UNITA' ABITATIVE ","SERVIZI DI GESTIONE DI CENTRI DI ACCOGLIENZA PER CITTADINISTRANIERI RICHIEDENTI LA PROT. INT.LE, COSTITUITI DA SINGOLE UNITA' ABITATIVE",92550.0,92550.0,,029041,2021-10-14,AFFIDAMENTO DIRETTO,80006550299,PREFETTURA DI ROVIGO,SERVIZI GENERALI E ATTIVITA CONTRATTURALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,92.0,,probabile
885217778C,8693638906,1,SERVIZI GESTIONE CENTRI COLLETTIVI ACCOGLIENZA CITTADINI STRANIERI. CONVENZIONE CON COOP. SERVIZI SOCIALI COOP. SOCIALE,SERVIZI GESTIONE CENTRI COLLETTIVI ACCOGLIENZA CITTADINI STRANIERI. CONVENZIONE CON COOP. SERVIZI SOCIALI COOP. SOCIALE,300000.0,300000.0,,083048,2021-10-27,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80007950837,MINISTERO DELL'INTERNO -PREFETTURA MESSINA,SERVIZIO AMMINISTRAZIONE SERVIZI GENERALI E ATTIVITA' CONTRATTUALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,,probabile
88522915A0,8693774941,1,SERVIZI GESTIONE CENTRI COLLETTIVI ACCOGLIENZA CITTADINI STRANIERI. CONVENZIONE CON COOP.. SOCIALE MEDIHOSPES ONLUS,SERVIZI GESTIONE CENTRI COLLETTIVI ACCOGLIENZA CITTADINI STRANIERI. CONVENZIONE CON COOP.. SOCIALE MEDIHOSPES ONLUS,400000.0,400000.0,,083048,2021-10-27,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80007950837,MINISTERO DELL'INTERNO -PREFETTURA MESSINA,SERVIZIO AMMINISTRAZIONE SERVIZI GENERALI E ATTIVITA' CONTRATTUALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,,probabile
89410736D9,,1,ACCOGLIENZA DI MSNA PRESSO STRUTTURE DI ACCOGLIENZA COMUNITARIA - BIMESTRE OTTOBRE/NOVEMBRE 2021,ACCOGLIENZA DI MSNA PRESSO STRUTTURE DI ACCOGLIENZA COMUNITARIA - FABER SOCIETÀ COOPERATIVA SOCIALE - BIMESTRE OTTOBRE/NOVEMBRE 2021,43000.0,43000.0,MILANO,015113,2021-10-12,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,00125680033,COMUNE DI NOVARA,SERVIZIO SERVIZI POLITICHE SOCIALI E DELLA CASA,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,61.0,AGGIUDICATA,certa
8929976152,,1,"L'AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA INTEGRATA NELL'AMBITODEL SISTEMA SAI - SISTEMA DI ACCOGLIENZA E INTEGRAZIONE IN FAVORE DI TITOLARI DI PROTEZIONE INTERNAZIONALE E MINORI STRANIERI NON ACCOMPAGNATI, DI CUI AL DECRETO DEL MINISTERO DELL'INTERNO DEL 18 NOVEMBRE 2019",Oggetto non pubblicabile a causa della potenziale presenza di dati personali,2847392.0,2847392.0,BERGAMO,016024,2021-10-29,PROCEDURA APERTA,80034840167,COMUNE DI BERGAMO,DIREZIONE SERVIZI SOCIALI ED EDUCATIVI,85320000-8,SERVIZI SOCIALI,1096.0,AGGIUDICATA,certa
8931727649,,1,AFFIDAMENTO SERVIZIO GESTIONE PROGETTO SAI/SPRAR 2022-2023,AFFIDAMENTO SERVIZIO GESTIONE PROGETTO SAI/SPRAR 2022-2023,1422500.0,1422500.0,VENEZIA,027033,2021-10-27,PROCEDURA APERTA,00625230271,COMUNE DI SAN DONA' DI PIAVE,SETTORE 1 AMMINISTRATIVO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,730.0,AGGIUDICATA,certa
8804800ECD,,2,PROCEDURA APERTA PER L'INDIVIDUAZIONE DEL SOGGETTO ATTUATORE DEI SERVIZI DI ACCOGLIENZA INTEGRAZIONE E TUTELA RIVOLTI AI RICHIEDENTI E TITOLARI DI PROTEZIONE INTERNAZIONALE - PROGETTO SPRAR BIENNIO 2021-2022 CATEGORIA ORDINARI - PROGETTO SPRAR TRIENNIO 2021-2023 CAT. DS-DM,PROCEDURA APERTA PER L'INDIVIDUAZIONE DEL SOGGETTO ATTUATORE DEI SERVIZI DI ACCOGLIENZA INTEGRAZIONE E TUTELA RIVOLTI AI RICHIEDENTI E TITOLARI DI PROTEZIONE INTERNAZIONALE - PROGETTO SPRAR TRIENNIO 2021-2023 CATEGORIA DS-DM,589590.0,887237.0,,,2021-10-15,PROCEDURA APERTA,80000100802,CITTA' METROPOLITANA DI REGGIO CALABRIA,COMUNE DI SANT'ALESSIO IN ASPROMONTE,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,0.0,,certa
91508597BB,8947529682,1,AFFIDAMENTO SERVIZIO ACCOGLIENZA MIGRANTI BIENNIO 2022-2024,AFFIDAMENTO SERVIZIO ACCOGLIENZA MIGRANTI BIENNIO 2022-2024,456863.44,456863.44,CREMONA,019036,2021-10-06,CONFRONTO COMPETITIVO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80007700190,PREFETTURA DI CREMONA,SERVIZIO CONTABILITA' E GESTIONE FINANZIARIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,360.0,AGGIUDICATA,probabile
894810737E,8729568B65,1,RALLYE SRLS SERVIZIO ACCOGLIENZA MIGRANTI 1 NOVEMBRE 2021 AL 31 OTTOBRE 2023,RALLYE SRLS SERVIZIO ACCOGLIENZA MIGRANTI 1 NOVEMBRE 2021 AL 31 OTTOBRE 2023,2006754.8,2006754.8,,,2021-10-28,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80005580180,PREFETTURA U.T.G. DI PAVIA,SERVIZI GENERALI - ATTIVITA' CONTTRATTUALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,730.0,,probabile
89382404FC,,1," SERVIZIO DI ACCOGLIENZA, CURA, EDUCAZIONE E FORMAZIONE DI MINORI STRANIERI NON ACCOMPAGNATI NEL TERRITORIO DELL'AMBITO RIVIERA BASSA FRIULANA",Oggetto non pubblicabile a causa della potenziale presenza di dati personali,137088.0,137088.0,,030046,2021-10-06,AFFIDAMENTO DIRETTO,83000470308,COMUNE DI LATISANA,SERVIZIO SOCIALE DEI COMUNI AMBITO DISTRETTUALE DI LATISANA,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,68.0,,certa
