cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
807880699B,7820967224,1,ACCOGLIENZA RICHIEDENTI LA PROTEZIONE INTERNAZIONALE,ACCOGLIENZA RICHIEDENTI LA PROTEZIONE INTERNAZIONALE,481000.0,481000.0,,044007,2019-09-20,CONFRONTO COMPETITIVO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80003790443,UFFICIO TERRITORIALE DEL GOVERNO,PREFETTURA DI ASCOLI PICENO,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,0.0,,certa
8021054F24,6964297FAD,1,SERVIZIO DI ACCOGLIENZA MIGRANTI PER N. 47 POSTI (EX SDS VALDARNO) - LA PIETRA D'ANGOLO ,SERVIZIO DI ACCOGLIENZA MIGRANTI PER N. 47 POSTI (EX SDS VALDARNO) - LA PIETRA D'ANGOLO ,154818.0,154818.0,,,2019-09-01,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,93014220508,PREFETTURA DI PISA,PREFETTURA DI PISA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
80364998C4,7821987BDC,1,AFFIDAMENTO ALL'ASSOCIAZIONE ARCI BASILICATA DI N. 164 MIGRANTI PER 1 ANNO,AFFIDAMENTO ALL'ASSOCIAZIONE ARCI BASILICATA DI N. 164 MIGRANTI PER 1 ANNO,1275018.0,1275018.0,POTENZA,076063,2019-09-06,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80005560760,PREFETTURA DI POTENZA,PREFETTURA POTENZA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
8011446661,,1,PROCEDURA NEGOZIATA EX ART. 63 D. LGS N. 50/2016 PER AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA IN FAVORE DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE IN CENTRI COLLETTIVI CON CAPACITÀ RICETTIVA FINO A 50 POSTI,PROCEDURA NEGOZIATA EX ART. 63 D. LGS N. 50/2016 PER AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA IN FAVORE DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE IN CENTRI COLLETTIVI CON CAPACITÀ RICETTIVA FINO A 50 POSTI,421356.0,421356.0,,,2019-09-12,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80013260544,PREFETTURA DI PERUGIA,PREFETTURA - UTG PERUGIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
80364700D8,7821987BDC,1,AFFIDAMENTO ALLA SOCIETÀ MULTISERVICE SUD DI N. 111 MIGRANTI PER 1 ANNO,AFFIDAMENTO ALLA SOCIETÀ MULTISERVICE SUD DI N. 111 MIGRANTI PER 1 ANNO,841901.7,841901.7,POTENZA,076063,2019-09-04,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80005560760,PREFETTURA DI POTENZA,PREFETTURA POTENZA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
80465238D5,7873182352,1,AFFIDAMENTO SERVIZIO PRIMA ACCOGLIENZA CITTADINI STRANIERI RICHIDENTI PROTEZIONE INTERNAZIONALE E GESTIONE DEI SERVIZI CONNESSI,AFFIDAMENTO SERVIZIO PRIMA ACCOGLIENZA CITTADINI STRANIERI RICHIDENTI PROTEZIONE INTERNAZIONALE E GESTIONE DEI SERVIZI CONNESSI,288264.15,288264.15,,002158,2019-09-01,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80009220023,PREFETTURA DI VERCELLI,AREA ECONOMICO FINANZIARIA - PREFETTURA - UTG,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
8046410B94,7873182352,1,AFFIDAMENTO SERVIZIO PRIMA ACCOGLIENZA CITTADINI STRANIERI RICHIDENTI PROTEZIONE INTERNAZIONALE E GESTIONE DEI SERVIZI CONNESSI,AFFIDAMENTO SERVIZIO PRIMA ACCOGLIENZA CITTADINI STRANIERI RICHIDENTI PROTEZIONE INTERNAZIONALE E GESTIONE DEI SERVIZI CONNESSI,479570.75,479570.75,,002158,2019-09-01,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80009220023,PREFETTURA DI VERCELLI,AREA ECONOMICO FINANZIARIA - PREFETTURA - UTG,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
7999964323,,1,AFFIDAMENTO DI SERVIZI E PROGETTI RIVOLTI ALL'INTEGRAZIONE DEI CITTADINI STRANIERI DAL 01-01-2020 AL 31-12-2021,AFFIDAMENTO DI SERVIZI E PROGETTI RIVOLTI ALL'INTEGRAZIONE DEI CITTADINI STRANIERI DAL 01-01-2020 AL 31-12-2021,2902500.0,2902500.0,MODENA,036023,2019-09-03,PROCEDURA APERTA,00221940364,COMUNE DI MODENA,POLITICHE SOCIALI ABITATIVE E PER L'INTEGRAZIONE,85320000-8,SERVIZI SOCIALI,,AGGIUDICATA,probabile
8045898512,7803450AA5,1,ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZOPNALE - XENIA COOP. SOCIALE,ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZOPNALE - XENIA COOP. SOCIALE,156068.5,156068.5,,,2019-09-30,CONFRONTO COMPETITIVO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80009290349,PREFETTURA DI PARMA,PREFETTURA UTG DI PARMA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
8042779730,,1,ACCOGLIENZA DI N. 1 MINORE STRANIERO NON ACCOMPAGNATO IN COMUNITA,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,39722.2,39722.2,,013075,2019-09-27,AFFIDAMENTO DIRETTO,80005370137,COMUNE DI COMO,N. 22 SETTORE SERVIZI SOCIALI,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,,certa
80216223E2,6964297FAD,1,SERVIZIO DI ACCOGLIENZA MIGRANTI PER N. 17 POSTI (EX AGAPE) - INTEGRO,SERVIZIO DI ACCOGLIENZA MIGRANTI PER N. 17 POSTI (EX AGAPE) - INTEGRO,55998.0,55998.0,,,2019-09-01,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,93014220508,PREFETTURA DI PISA,PREFETTURA DI PISA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
80207861FF,,1,"AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA STRAORDINARIA DEI CITTADINI RICHIEDENTI PROTEZIONE INTERNAZIONALE CHE IL MINISTERO DELL'INTERNO HA DESTINATO AL TRENTINO, DA SVOLGERSI PRESSO LA RESIDENZA FERSINA, SITA A TRENTO IN VIA AL DESERT,, ALL'ASSOCIAZIONE DELLA CROCE ROSSA ITALIANA - COMITATO PROVINCIALE DI TRENTO, AI SENSI DELL'ARTICOLO 1, COMMA 6 DEL D.LGS. 178/2012","AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA STRAORDINARIA DEI CITTADINI RICHIEDENTI PROTEZIONE INTERNAZIONALE CHE IL MINISTERO DELL'INTERNO HA DESTINATO AL TRENTINO, DA SVOLGERSI PRESSO LA RESIDENZA FERSINA, SITA A TRENTO IN VIA AL DESERT,, ALL'ASSOCIAZIONE DELLA CROCE ROSSA ITALIANA - COMITATO PROVINCIALE DI TRENTO, AI SENSI DELL'ARTICOLO 1, COMMA 6 DEL D.LGS. 178/2012",1755153.0,1755153.0,TRENTO,022205,2019-09-04,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,00337460224,PROVINCIA AUTONOMA DI TRENTO,CINFORMI,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,AGGIUDICATA,certa
8011451A80,,1,PROCEDURA NEGOZIATA EX ART. 63 D. LGS N. 50/2016 PER AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA IN FAVORE DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE IN CENTRI COLLETTIVI CON CAPACITÀ RICETTIVA COMPRESA TRA 51 E 300 POSTI,PROCEDURA NEGOZIATA EX ART. 63 D. LGS N. 50/2016 PER AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA IN FAVORE DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE IN CENTRI COLLETTIVI CON CAPACITÀ RICETTIVA COMPRESA TRA 51 E 300 POSTI,698419.2,698419.2,,,2019-09-12,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80013260544,PREFETTURA DI PERUGIA,PREFETTURA - UTG PERUGIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
8022609262,,1,LIQUIDAZIONE PER ACCOGLIENZA MSNA - ASS. ,LIQUIDAZIONE PER ACCOGLIENZA MSNA - ASS. ,82260.0,82260.0,,087018,2019-09-05,AFFIDAMENTO DIRETTO,82002110870,COMUNE DI GRAMMICHELE,POLITICHE SOCIALI,44212320-8,STRUTTURE VARIE,,,certa
801140006D,,1,PROCEDURA NEGOZIATA EX ART. 63 D. LGS N. 50/2016 PER AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA IN FAVORE DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE IN CENTRI COSTITUITI DA SINGOLE UNITÀ ABITATIVE,PROCEDURA NEGOZIATA EX ART. 63 D. LGS N. 50/2016 PER AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA IN FAVORE DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE IN CENTRI COSTITUITI DA SINGOLE UNITÀ ABITATIVE,692100.0,692100.0,,,2019-09-12,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80013260544,PREFETTURA DI PERUGIA,PREFETTURA - UTG PERUGIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
7965031782,,1,"ACCOGLIENZA INTEGRATA DEL SISTEMA DI ACCOGLIENZA, INTEGRAZIONE E TUTELA RIVOLTA AI BENEFICIARI DEL PROGETTO TERRITORIALE ADERENTE AL SISTEMA PROTEZIONE PER RICHIEDENTI ASILO E RIFUGIATI ","ACCOGLIENZA INTEGRATA DEL SISTEMA DI ACCOGLIENZA, INTEGRAZIONE E TUTELA RIVOLTA AI BENEFICIARI DEL PROGETTO TERRITORIALE ADERENTE AL SISTEMA PROTEZIONE PER RICHIEDENTI ASILO E RIFUGIATI",744800.0,744800.0,,001171,2019-09-20,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,95551120017,CONSORZIO INTERCOMUNALE DI SERVIZI,DIREZIONE GENERALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
8011033191,,3,PROCEDURA APERTA SOPRA SOGLIA COMUNITARIA CON GARA TELEMATICA SUL PORTALE EPPALTIFVG PER L'AFFIDAMENTO DELLA GESTIONE DI SERVIZI MUSEALI NEI SITI IN GESTIONE ALL'ERPAC,"FARO MONUMENTALE DELLA VITTORIA, MAGAZZINO DELLE IDEE, TEATRINO 'FRANCO E FRANCA BASAGLIA' - TRIESTE MUSEO 'C.R.P. - CENTRO RACCOLTA PROFUGHI' - PADRICIANO (TS)",1610672.82,6124912.21,,,2019-09-20,PROCEDURA APERTA,01175730314,ENTE REGIONALE PER IL PATRIMON IO CULTURALE DELLA REGIONE FR,SERVIZIO AFFARI GENERALI E FORMAZIONE,92521000-9,SERVIZI DI MUSEI,,AGGIUDICATA,certa
