cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
8531466476,,1,"AZIONI DI SISTEMA PER L'ACCOGLIENZA, LA TUTELA L'INTEGRAZIONE A FAVORE DI RICHIEDENTI E TITOLARI DI PROTEZIONE INTERNAZIONALE ED UMANITARIA NEL QUADRO DEL SISTEMA DI PROTEZIONE PER RICHIEDENTI ASILO E RIFUGIATI SIPROIMI 2021 -2023 ","AZIONI DI SISTEMA PER L'ACCOGLIENZA, LA TUTELA L'INTEGRAZIONE A FAVORE DI RICHIEDENTI E TITOLARI DI PROTEZIONE INTERNAZIONALE ED UMANITARIA NEL QUADRO DEL SISTEMA DI PROTEZIONE PER RICHIEDENTI ASILO E RIFUGIATI SIPROIMI 2021 -2023 ",4758933.12,4758933.12,BARI,072029,2020-11-23,PROCEDURA APERTA,00306180720,COMUNE DI MOLFETTA,SETTORE SOCIALITA',85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,AGGIUDICATA,certa
85263327BF,,1,PROGETTO LGNET-EA.FONDO FAMI 2014-2020.SUB-AZ.3.ATT.3.2. SERVIZIO DI GESTIONE DELLE ATTIVITÀ DI STRADA MEDIANTE UNA EQUIPE MULTIDISCIPLINARE ITINERANTE E DI PRONTA ASSISTENZA CON ONE STOP SHOP PER LA PRESA IN CARICO SOCIO-SANITARIA DI MIGRANTI IN CONDIZIONE DI MARGINALITÀ NELLA PERIFERIA E NELLE AREE DISAGIATE DEL COMUNE DI SASSARI,PROGETTO LGNET-EA.FONDO FAMI 2014-2020.SUB-AZ.3.ATT.3.2. SERVIZIO DI GESTIONE DELLE ATTIVITÀ DI STRADA MEDIANTE UNA EQUIPE MULTIDISCIPLINARE ITINERANTE E DI PRONTA ASSISTENZA CON ONE STOP SHOP PER LA PRESA IN CARICO SOCIO-SANITARIA DI MIGRANTI IN CONDIZIONE DI MARGINALITÀ NELLA PERIFERIA E NELLE AREE DISAGIATE DEL COMUNE DI SASSARI,112827.41,112827.41,,,2020-11-24,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,00239740905,COMUNE DI SASSARI,SETTORE POLITICHE SOCIALI E PARI OPPORTUNITA',85320000-8,SERVIZI SOCIALI,0.0,AGGIUDICATA,probabile
8525287962,,2,PROGETTO PER L'AFFIDAMENTO DEI SERVIZI DI ACCOGLIENZA INTEGRATA A FAVORE DI SOGGETTI TITOLARI DI PROTEZIONE INTERNAZIONALE E UMANITARIA (PROGETTO SIPROMI ORDINARIO) E SERVIZIO DI ACCOGLIENZA INTEGRATA DI MINORI STRANIERI NON ACCOMPAGNATI (PROGETTO SIPROMI MSNA) DI CUI AL DECRETO MINISTERIALE 18 NOVEMBRE 2019 .,LOTTO 2 - SERVIZIO DI ACCOGLIENZA INTEGRATA DI N 30 MINORI STRANIERI NON ACCOMPAGNATI (PROGETTO SIPROMI MSNA),2656920.0,3035681.28,,,2020-11-24,PROCEDURA APERTA,00175270099,COMUNE DI SAVONA,SERVIZIO PROMOZIONE SOCIALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,AGGIUDICATA,certa
8503006686,,1,PROGETTO SPRAR SIPROIMI 2021/2022 CAT. ORDINARI - SELEZIONE PUBBLICA PER L,PROGETTO SPRAR SIPROIMI 2021/2022 CAT. ORDINARI - SELEZIONE PUBBLICA PER L,1168000.0,1168000.0,,,2020-11-20,PROCEDURA APERTA,03716900752,UNIONE TRA I COMUNI DI CARMIANO COPERTINO LEVERANO PORTO CESAREO VEGLIE,COMUNE DI LEVERANO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,AGGIUDICATA,certa
847696981C,,1,PROGETTO SIPROIMI - SISTEMA DI PROTEZIONE PER TITOLARI DI PROTEZIONE INTERNAZIONALE E PER I MINORI STRANIERI NON ACCOMPAGNATI. PERIODO 01.01.2021-31.12.2022,PROGETTO SIPROIMI - SISTEMA DI PROTEZIONE PER TITOLARI DI PROTEZIONE INTERNAZIONALE E PER I MINORI STRANIERI NON ACCOMPAGNATI. DETERMINAZIONE A CONTRARRE PER AFFIDAMENTO SERVIZIO PERIODO 01.01.2021-31.12.2022,1033021.6,1033021.6,UDINE,030026,2020-11-06,PROCEDURA APERTA,00512830308,COMUNE DI CIVIDALE DEL FRIULI,AMBITO DISTRETTUALE DEL CIVIDALESE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,AGGIUDICATA,certa
84640860BB,,1,"LAFFIDAMENTO A SOGGETTI DEL TERZO SETTORE DELLA GESTIONE DEI SERVIZI DI ACCOGLIENZA INTEGRATA A FAVORE DI RICHIEDENTI/TITOLARI DI PROTEZIONE INTERNAZIONALE E DEI LORO FAMILIARI, BENEFICIARI DI PROTEZIONE UMANITARIA NEL COMUNE DI CROSIA*VIALE S.ANDREA*LAFFIDAMENTO A SOGGETTI DEL TERZO SETTORE DELLA GESTIONE DEI SERVIZI DI ACCOGLIENZA INTEGRATA A FAVORE DI RICHIEDENTI/TITOLARI DI PROTEZIONE INTERNAZIONALE E DEI LORO FAMILIARI, NONCHÉ DEGLI STRANIERI E DEI LORO FAMILIARI BENEFICIARI DI PROTEZIONE UMANITA","LAFFIDAMENTO A SOGGETTI DEL TERZO SETTORE DELLA GESTIONE DEI SERVIZI DI ACCOGLIENZA INTEGRATA A FAVORE DI RICHIEDENTI/TITOLARI DI PROTEZIONE INTERNAZIONALE E DEI LORO FAMILIARI, BENEFICIARI DI PROTEZIONE UMANITARIA NEL COMUNE DI CROSIA*VIALE S.ANDREA*LAFFIDAMENTO A SOGGETTI DEL TERZO SETTORE DELLA GESTIONE DEI SERVIZI DI ACCOGLIENZA INTEGRATA A FAVORE DI RICHIEDENTI/TITOLARI DI PROTEZIONE INTERNAZIONALE E DEI LORO FAMILIARI, NONCHÉ DEGLI STRANIERI E DEI LORO FAMILIARI BENEFICIARI DI PROTEZIONE UMANITA",708080.0,708080.0,,078047,2020-11-09,PROCEDURA APERTA,87000330784,COMUNE DI CROSIA,SETTORE TECNICO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,,certa
85121608A4,,1,GESTIONE PROGETTO SIPROIMI,GESTIONE PROGETTO SIPROIMI,12059700,12059700,CUNEO,004078,2020-11-23,PROCEDURA APERTA,00480530047,COMUNE DI CUNEO,SERVIZIO SOCIO EDUCATIVO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,AGGIUDICATA,certa
8503923B40,,1,AFFIDAMENTO DEL SERVIZIO DI GESTIONE E FUNZIONAMENTO DEL SISTEMA DI PROTEZIONE PER TITOLARI DI PROTEZIONE INTERNAZIONALE - E PER I MINORI STRANIERI NON ACCOMPAGNATI - (SIPROIMI),Oggetto non pubblicabile a causa della potenziale presenza di dati personali,1750031.1,1750031.1,FROSINONE,060033,2020-11-10,PROCEDURA APERTA,00229230602,COMUNE DI FERENTINO,SERVIZIO N.5,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,AGGIUDICATA,certa
8495046DB7,,1,SERVIZI DI ACCOGLIENZA INTEGRAZIONE E TUTELA PROGETTO SPRAR SIPROIMI MSNA.BIENNIO 2021/2022 DM 10/08/2020.,SERVIZI DI ACCOGLIENZA INTEGRAZIONE E TUTELA PROGETTO SPRAR SIPROIMI MSNA.BIENNIO 2021/2022 DM 10/08/2020.,704315.06,704315.06,,,2020-11-06,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,80002910844,COMUNE DI CAMMARATA,UFFICIO SERVIZI SOCIALI,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,0.0,AGGIUDICATA,certa
853759349F,,1,INDIVIDUAZIONE SOGGETTO ATTUATORE PER PROGETTO SIPROIMI 2021_2023,INDIVIDUAZIONE SOGGETTO ATTUATORE PER PROGETTO SIPROIMI 2021_2023,492747.0,492747.0,,,2020-11-30,PROCEDURA APERTA,00056650948,COMUNE DI POGGIO SANNITA,AMMINISTRAZIONE COMUNALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,AGGIUDICATA,certa
8527340793,,1,2020 SERVIZIO ACCOGLIENZA MINORI STRANIERI NON ACCOMPAGNATI,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,16250.0,16250.0,,030023,2020-11-23,AFFIDAMENTO DIRETTO,90022970306,UNIONE TERRITORIALE INTERCOMUNALE DELL'AGRO AQUILEIESE,SERVIZIO SOCIALE,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,0.0,,certa
8484280956,,2,L,"SIPROIMI CATEGORIA ORDINARI, PER IL BIENNIO 2021/2022 ",1071500.0,5756470.0,BARI,072006,2020-11-05,PROCEDURA APERTA,80015010723,COMUNE DI BARI,RIPARTIZIONE SERVIZI ALLA PERSONA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,AGGIUDICATA,certa
84525565DE,,1,SIPROIMI SISTEMA DI PROTEZIONE PER TITOLARI DI PROTEZIONE INTERNAZIONALE E PER MINORI STRANIERI NON ACCOMPAGNATI,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,410625.0,410625.0,ISERNIA,094033,2020-11-09,PROCEDURA APERTA,CFAVCP-0000FD2,"CENTRALE UNICA DI COMMITTENZA DEI COMUNI DI VASTOGIRARDI, PIETRABBONDANTE, SAN PIETRO AVELLANA E CHIAUCI",CENTRALE UNICA DI COMMITTENZA COMUNE CAPOFILA COMUNE DI VASTOGIRARDI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,AGGIUDICATA,certa
8535753634,8117667EB6,1,PUNTO MIGRANTI - AZIONI DI INTEGRAZIONE SOCIALE A FAVORE DEI CITTADINI STRANIERI IMMIGRATI' NEI COMUNI DEL DISTRETTO PIANURA EST - PERIODO 27.11.2020 - 26.11.2021 ,'PUNTO MIGRANTI - AZIONI DI INTEGRAZIONE SOCIALE A FAVORE DEI CITTADINI STRANIERI IMMIGRATI' NEI COMUNI DEL DISTRETTO PIANURA EST - PERIODO 27.11.2020 - 26.11.2021 ,134495.23,134495.23,,037052,2020-11-26,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,02855851206,UNIONE RENO GALLIERA,AREA SERVIZI ALLA PERSONA,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,0.0,,probabile
848883476B,,1,SISTEMA DI PROTEZIONE PER I TITOLARI DI PROTEZIONE INTERNAZIONALE E PER I MINORI STRANIERI NON ACCOMPAGNATI (SIPROIMI) PER IL PERIODO DAL 1.1.2021 AL 31.12.2023,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,1095000.0,1095000.0,,069061,2020-11-09,PROCEDURA APERTA,00253650691,COMUNE DI PALMOLI,UFFICIO TECNICO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,,certa
84648073B7,,1,PROGETTO FONDO NAZIONALE PER LE POLITICHE E I SERVIZI DELL,PROGETTO SIPROIMI,1066548.57,1066548.57,,072002,2020-11-13,PROCEDURA APERTA,80017830722,COMUNE DI ADELFIA,UFFICIO SERVIZI SOCIALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,ANNULLATA O REVOCATA SUCCESSIVAMENTE ALLA PUBBLICAZIONE,certa
8506201320,,1,ACCOGLIENZA CITTADINI STRANIERI STRUTTURA COVID-19 PRADIBOSCO NOVEMBRE,ACCOGLIENZA CITTADINI STRANIERI STRUTTURA COVID-19 PRADIBOSCO NOVEMBRE,56000.0,56000.0,UDINE,030110,2020-11-09,AFFIDAMENTO DIRETTO,80007420302,PREFETTURA DI UDINE,PREFETTURA UTG UDINE,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,40.0,AGGIUDICATA,probabile
85013808B4,,1,ACCOGLIENZA MSNA SPRAR SIPROIMI 2021/2022,ACCOGLIENZA MSNA SPRAR SIPROIMI 2021/2022,697000.0,697000.0,BRINDISI,074019,2020-11-23,PROCEDURA APERTA,91002750742,COMUNE DI TORRE SANTA SUSANNA,SETTORE POLITICHE SOCIALI E PERSONALE,85320000-8,SERVIZI SOCIALI,730.0,AGGIUDICATA,certa
8495199BFA,,1,INDIVIDUAZIONE DEL SOGGETTO ATTUATORE DEL PROGETTO SIPROIMI (SISTEMA DI PROTEZIONE PER TITOLARI DI PROTEZIONE INTERNAZIONALE E PER MINORI STRANIERI NON ACCOMPAGNATI) - CODICE PROGETTO: PROG- 634 - PR2.,INDIVIDUAZIONE DEL SOGGETTO ATTUATORE DEL PROGETTO SIPROIMI (SISTEMA DI PROTEZIONE PER TITOLARI DI PROTEZIONE INTERNAZIONALE E PER MINORI STRANIERI NON ACCOMPAGNATI) - CODICE PROGETTO: PROG- 634 - PR2.,2215245.38,2215245.38,,075079,2020-11-06,PROCEDURA APERTA,93067060751,UNIONE DEI COMUNI DEL NORD SALENTO,UNIONE DEI COMUNI DEL NORD SALENTO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,,certa
84886607D4,,2,ESECUZIONE INTERVENTI DI ACCOGLIENZA INTEGRATA ATTIVI NELL'AMBITO DEL SISTEMA SIPROIMI BIENNIO 2021/2022.,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,783038.69,3473974.26,,,2020-11-03,PROCEDURA APERTA,80003870062,PROVINCIA DI ALESSANDRIA,DIREZIONE PATRIMONIO ISTRUZIONE VIABILITA' 2,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,,certa
8528241F18,,1,"GARA EUROPEA A PROCEDURA APERTA PER L'APPALTO DEL SERVIZIO DI ACCOGLIENZA INTEGRATA NELL'AMBITO DEL SISTEMA SIPROIMI IN FAVORE DI TITOLARI DI PROTEZIONE INTERNAZIONALE, DI CUI AL DECRETO DEL MINISTRO DELL'INTERNO DEL 18 NOVEMBRE 2019. FINANZIAMENTO (FNPSA) 2021 - 2023","GARA EUROPEA A PROCEDURA APERTA PER L'APPALTO DEL SERVIZIO DI ACCOGLIENZA INTEGRATA NELL'AMBITO DEL SISTEMA SIPROIMI IN FAVORE DI TITOLARI DI PROTEZIONE INTERNAZIONALE, DI CUI AL DECRETO DEL MINISTRO DELL'INTERNO DEL 18 NOVEMBRE 2019. FINANZIAMENTO (FNPSA) 2021 - 2023",996212.7,996212.7,BERGAMO,016218,2020-11-25,PROCEDURA APERTA,95173320169,CONSORZIO SERVIZI DELLA VAL CAVALLINA,UFFICIO DIREZIONE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,AGGIUDICATA,certa
