cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
8530758C31,,1,"APPROVAZIONE DELL'AVVISO DI ISTRUTTORIA PUBBLICA FINALIZZATA ALL'INDIVIDUAZIONE DI UN SOGGETTO DEL TERZO SETTORE DISPONIBILE ALLA CO-PROGETTAZIONE E ALLA CO-GESTIONE IN PARTENARIATO PUBBLICO /PRIVATO SOCIALE DI UN PROGETTO DENOMINATO 'CENTRO SERVIZI MINORI STRANIERI NON ACCOMPAGNATI', FINALIZZATO ALLA PRIMA ACCOGLIENZA DEI MINORI STRANIERI NON ACCOMPAGNATI PRESENTI SUL TERRITORIO CITTADINO.","APPROVAZIONE DELL'AVVISO DI ISTRUTTORIA PUBBLICA FINALIZZATA ALL'INDIVIDUAZIONE DI UN SOGGETTO DEL TERZO SETTORE DISPONIBILE ALLA CO-PROGETTAZIONE E ALLA CO-GESTIONE IN PARTENARIATO PUBBLICO /PRIVATO SOCIALE DI UN PROGETTO DENOMINATO 'CENTRO SERVIZI MINORI STRANIERI NON ACCOMPAGNATI', FINALIZZATO ALLA PRIMA ACCOGLIENZA DEI MINORI STRANIERI NON ACCOMPAGNATI PRESENTI SUL TERRITORIO CITTADINO.",162611.82,162611.82,MILANO,015146,2021-01-11,PROCEDURA APERTA,01199250158,COMUNE DI MILANO,DIREZIONE CENTRALE FAMIGLIA SCUOLA E POLITICHE SOCIALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,AGGIUDICATA,certa
8572158091,,1,AFFIDAMENTO SERVIZI PER ACCOGLIENZA TUTELA ED INTEGRAZIONE PROGETTO SPRAR/SIPROIMI,AFFIDAMENTO SERVIZI PER ACCOGLIENZA TUTELA ED INTEGRAZIONE PROGETTO SPRAR/SIPROIMI,537396.92,537396.92,,063064,2021-01-08,PROCEDURA APERTA,80017980634,COMUNE DI ERCOLANO,SETTORE SERVIZI TECNICI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,,certa
86491418F0,,1,PROGETTO ACCOGLIENZA SPRAR FINANZIATO FNPSA - CATEGORIA ORDINARIA PER N. 25 POSTI - ANNO 2021,PROGETTO ACCOGLIENZA SPRAR FINANZIATO FNPSA - CATEGORIA ORDINARIA PER N. 25 POSTI - ANNO 2021,376247.0,376247.0,,086020,2021-01-29,AFFIDAMENTO RISERVATO,80002890863,COMUNE DI VILLAROSA GESTIONE ACQUEDOTTO,COMUNE DI VILLAROSA,98133000-4,SERVIZI PRESTATI DA ORGANIZZAZIONI ASSOCIATIVE DI CARATTERE SOCIALE,0.0,,certa
8610638B41,,1,SERVIZIO DI ACCOGLIENZA RESIDENZIALE MINORI STRANIERI NON ACCOMPAGNATI,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,77500.0,77500.0,PRATO,100005,2021-01-27,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,84006890481,COMUNE DI PRATO,SERVIZIO SOCIALE E IMMIGRAZIONE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,AGGIUDICATA,certa
8508285AE3,,1,AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA INTEGRATA A FAVORE DI TITOLARI DI PROTEZIONE INTERNAZIONALE (SIPROIMI) PER IL PERIODO DALLA DATA DI STIPULA DEL CONTRATTO PER CUI E,AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA INTEGRATA A FAVORE DI TITOLARI DI PROTEZIONE INTERNAZIONALE (SIPROIMI) PER IL PERIODO DALLA DATA DI STIPULA DEL CONTRATTO PER CUI E,1613100.0,1613100.0,,079117,2021-01-13,PROCEDURA APERTA,00245050794,COMUNE DI S CATERINA DELLO IONIO,UFFICIO TECNICO,98133000-4,SERVIZI PRESTATI DA ORGANIZZAZIONI ASSOCIATIVE DI CARATTERE SOCIALE,730.0,,certa
85389661A9,,1,AVVISO PUBBLICO PER INDIVIDUAZIONE DI SOGGETTO ATTUATORE PER SERVIZI DI ACCOGLEINZA DI RICHIEDENTI /TITOLARI PROTEZIONE UMANITARIA SIPROIMI ,AVVISO PUBBLICO PER INDIVIDUAZIONE DI SOGGETTO ATTUATORE PER SERVIZI DI ACCOGLEINZA DI RICHIEDENTI /TITOLARI PROTEZIONE UMANITARIA SIPROIMI,1149750.0,1149750.0,,110007,2021-01-13,PROCEDURA APERTA,81000710715,COMUNE DI SAN FERDINANDO DI PUGLIA,SETTORE SS.SS. P.I. CULTURA SPORT,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,,certa
86082611B4,,1,"ACCORDO QUADRO BIENNALE PER L'AFFIDAMENTO DEI SERVIZI DI GESTIONE DI CENTRI DI ACCOGLIENZA TEMPORANEA, COSTITUITI DA SINGOLE UNITÀ ABITATIVE, DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE NELL'AMBITO DI VARESE E PROVINCIA. BIENNIO 2021-2023.","ACCORDO QUADRO BIENNALE PER L'AFFIDAMENTO DEI SERVIZI DI GESTIONE DI CENTRI DI ACCOGLIENZA TEMPORANEA, COSTITUITI DA SINGOLE UNITÀ ABITATIVE, DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE NELL'AMBITO DI VARESE E PROVINCIA. BIENNIO 2021-2023.",22471920,22471920,,012133,2021-01-27,PROCEDURA APERTA,80014740122,PREFETTURA,U.T.G. PREFETTURA DI VARESE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,730.0,,certa
8656611D5F,,1,OIKOS ONLUS. INTERVENTI DI ACCOGLIMENTO DI MINORI STRANIERI NON ACCOMPAGNATI. PROSECUZIONE DEI SERVIZI DI ACCOGLIENZA ORDINARIA E NEOMAGGIORENNI FINO AL 31/07/2021.,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,115000.0,115000.0,,032006,2021-01-25,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,00210240321,COMUNE DI TRIESTE,SERVIZIO SOCIALE COMUNALE,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,0.0,,certa
84966644F1,80361898F2,1,SERVIZIO ACCOGLIENZA MIGRANTI 01.01.2021 - 31.12.2021 - GABBIANO,SERVIZIO ACCOGLIENZA MIGRANTI 01.01.2021 - 31.12.2021 - GABBIANO,746247.94,746247.94,,097042,2021-01-01,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,92025730133,PREFETTURA UTG DI LECCO,PREFETTURA UTG LECCO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,,probabile
865444953E,,1,"LYBRA SOC COOP SOCIALE. INTERVENTI DI ACCOGLIMENTO DI MINORI STRANIERI NON ACCOMPAGNATI. PROSECUZIONE DEI SERVIZI DI ACCOGLIENZA ORDINARIA, NEOMAGGIORENNI E PRONTO INTERVENTO FINO AL 31/07/2021",Oggetto non pubblicabile a causa della potenziale presenza di dati personali,157000.0,157000.0,,032006,2021-01-14,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,00210240321,COMUNE DI TRIESTE,SERVIZIO SOCIALE COMUNALE,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,0.0,,certa
