cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
A01851DC0F,,1,AFFIDAMENTO ACCOGLIENZA MSNA C/O STRUTTURA PUNTO ALLOGGIO OTT_DIC 2023,AFFIDAMENTO ACCOGLIENZA MSNA C/O STRUTTURA PUNTO ALLOGGIO OTT_DIC 2023,77096.0,77096.0,BOLOGNA,037006,2023-10-02,AFFIDAMENTO DIRETTO,80070330370,PREFETTURA DI BOLOGNA,SERVIZIO ATTIVITA' CONTRATTUALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,92.0,,certa
A0251B414A,,1,SERVIZIO DI ACCOGLIENZA STRAORDINARIA PER MSNA DAL 06/11/2023 AL 03/05/2024,SERVIZIO DI ACCOGLIENZA STRAORDINARIA PER MSNA DAL 06/11/2023 AL 03/05/2024,110000.0,110000.0,MODENA,036005,2023-10-31,AFFIDAMENTO DIRETTO,03069890360,UNIONE DELLE TERRE D ARGINE,ASSISTENZA SOCIALE,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,180.0,AGGIUDICATA,certa
A021501A17,,1,"COMUNE DI PACHINO - PROCEDURA APERTA PER L'INDIVIDUAZIONE DELL'ENTE ATTUATORE DELLA PROSECUZIONE NEL TRIENNIO 2023/25 DEL PROGETTO SAI CATEGORIA MSNA CODICE N. PROG-753-PR-3 - PER L'ACCOGLIENZA DI N. 26 MINORI STRANIERI NON ACCOMPAGNATI E NEOMAGGIORENNI, PER IL PERIODO 01.01.2024 - 31.12.2025. ","COMUNE DI PACHINO - PROCEDURA APERTA PER L'INDIVIDUAZIONE DELL'ENTE ATTUATORE DELLA PROSECUZIONE NEL TRIENNIO 2023/25 DEL PROGETTO SAI CATEGORIA MSNA CODICE N. PROG-753-PR-3 - PER L'ACCOGLIENZA DI N. 26 MINORI STRANIERI NON ACCOMPAGNATI E NEOMAGGIORENNI, PER IL PERIODO 01.01.2024 - 31.12.2025.",1934472.14,1934472.14,SIRACUSA,089014,2023-10-31,PROCEDURA APERTA,CFAVCP-000105E,CENTRALE UNICA DI COMMITTENZA TRINAKRIA SUD,COMUNE DI COMISO - UNITA' OPERATIVA SERVIZI E FORNITURE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,720.0,,certa
A01857EC1B,,1,"AFFIDAMENTO DIRETTO, ART. 50 C. 1 LETT. B) D. LGS. N. 36/2023, ALL'OPERATORE ECONOMICO AGAPE IMPRESA SOCIALE S.R.L., P.IVA 07677081213, PER IL SERVIZIO DI ACCOGLIENZA IN FAVORE DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE E GESTIONE DEI SERVIZI CONNESSI PRESSO LA STRUTTURA DI ACCOGLIENZA PROVVISORIA EX ART. 11, COMMA 2, DEL D. LGS. N. 142/2015, INTRODOTTO DALL'ART. 5 BIS, COMMA 4 DEL D.L. N. 20/2023, CONVERTITO CON MODIFICHE DALLA L. N 50/2023, UBICATA IN TERZIGNO (NA), ALLA VIA ZABATTA N. 268, PER IL TEMPO STRETTAMENTE NECESSARIO E NELLE MORE DELL'INDIVIDUAZIONE DELLA DISPONIBILITÀ DI POSTI NEI CENTRI GOVERNATIVI DI CUI AGLI ARTT. 9 E 11 DEL D. LGS. N. 142/2015, PER UN NUMERO MASSIMO DI 138 POSTI","AFFIDAMENTO DIRETTO, ART. 50 C. 1 LETT. B) D. LGS. N. 36/2023, ALL'OPERATORE ECONOMICO AGAPE IMPRESA SOCIALE S.R.L., P.IVA 07677081213, PER IL SERVIZIO DI ACCOGLIENZA IN FAVORE DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE E GESTIONE DEI SERVIZI CONNESSI PRESSO LA STRUTTURA DI ACCOGLIENZA PROVVISORIA EX ART. 11, COMMA 2, DEL D. LGS. N. 142/2015, INTRODOTTO DALL'ART. 5 BIS, COMMA 4 DEL D.L. N. 20/2023, CONVERTITO CON MODIFICHE DALLA L. N 50/2023, UBICATA IN TERZIGNO (NA), ALLA VIA ZABATTA N. 268, PER IL TEMPO STRETTAMENTE NECESSARIO E NELLE MORE DELL'INDIVIDUAZIONE DELLA DISPONIBILITÀ DI POSTI NEI CENTRI GOVERNATIVI DI CUI AGLI ARTT. 9 E 11 DEL D. LGS. N. 142/2015, PER UN NUMERO MASSIMO DI 138 POSTI",137096.1,137096.1,,,2023-10-05,AFFIDAMENTO DIRETTO,80049360631,UFFICIO TERRITORIALE DEL GOVERNO,SERVIZIO ATTIVITA' CONTRATTUALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,45.0,,certa
A01F4B74C7,,1,OSPITALITA' PROFUGHI UCRAINI PRESSO STRUTTURA TEMPORANEA RSA S. ANTONIO DA PADOVA IN VALCHIUSA (TO) PER IL PERIODO 26/10/2023 - 31/12/2023,OSPITALITA' PROFUGHI UCRAINI PRESSO STRUTTURA TEMPORANEA RSA S. ANTONIO DA PADOVA IN VALCHIUSA (TO) PER IL PERIODO 26/10/2023 - 31/12/2023,66857.14,66857.14,TORINO,001318,2023-10-24,AFFIDAMENTO DIRETTO,80087670016,REGIONE PIEMONTE,A1821A PROTEZIONE CIVILE,55110000-4,SERVIZI DI SISTEMAZIONE ALBERGHIERA,65.0,AGGIUDICATA,certa
A018651A3B,,1,OSPITALITÀ MIGRANTI RICHIEDENTI PROTEZIONE INTERNAZIONALE -,OSPITALITÀ MIGRANTI RICHIEDENTI PROTEZIONE INTERNAZIONALE -,140000.0,140000.0,RIMINI,099014,2023-10-02,AFFIDAMENTO DIRETTO,91044110400,PREFETTURA DI RIMINI,UFFICIO CONTRATTI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,71.0,AGGIUDICATA,certa
A01E5F02F3,91165574D4,1,SERVIZIO ACCOGLIENZA MIGRANTI SECONDO ANNO VALIDITÀ ACCORDO QUADRO DAL 1^ NOVEMBRE 2023 AL 31 OTTOBRE 2024 (COOPERATIVA SOCIALE ARCA ETRUSCA ONLUS),SERVIZIO ACCOGLIENZA MIGRANTI SECONDO ANNO VALIDITÀ ACCORDO QUADRO DAL 1^ NOVEMBRE 2023 AL 31 OTTOBRE 2024 (COOPERATIVA SOCIALE ARCA ETRUSCA ONLUS),2098081.0,2098081.0,AREZZO,051002,2023-10-27,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80010180513,PREFETTURA DI AREZZO,UFFICIO TERRITORIALE DEL GOVERNO DI AREZZO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,AGGIUDICATA,probabile
A01DE518ED,,1,PROGETTO SAI 'PASSA LU MARI' TRIENNIO 2023/2025 - COMUNE DI ARENA (VV),PROGETTO SAI 'PASSA LU MARI' TRIENNIO 2023/2025 - COMUNE DI ARENA (VV)',1088984.0,1088984.0,VIBO VALENTIA,102002,2023-10-23,PROCEDURA APERTA,96004570790,PROVINCIA DI VIBO VALENTIA,STAZIONE UNICA APPALTANTE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,790.0,DESERTA,certa
A01BF308B3,,1,ACCOGLIENZA NELLA RETE SAI - AMPLIAMENTO POSTI CATEGORIA 'ORDINARI' PROFUGHI PROVENIENTI DALL'UCRAINA 01/09/2023 - 31/12/2023. AFFIDAMENTO DIRETTO,ACCOGLIENZA NELLA RETE SAI - AMPLIAMENTO POSTI CATEGORIA 'ORDINARI' PROFUGHI PROVENIENTI DALL'UCRAINA 01/09/2023 - 31/12/2023. AFFIDAMENTO DIRETTO,103379.43,103379.43,VITERBO,056019,2023-10-10,AFFIDAMENTO DIRETTO,00170500565,COMUNE DI CELLENO,AMMINISTRAZIONE COMUNALE DI CELLENO,85321000-5,SERVIZI SOCIALI AMMINISTRATIVI,122.0,AGGIUDICATA,certa
A0116ECD41,,1,GESTIONE CENTRO DI ACCOGLIENZA STRAORDINARIO PER MINORI STRANIERI NON ACCOMPAGNATI - MSNA - ,GESTIONE CENTRO DI ACCOGLIENZA STRAORDINARIO PER MINORI STRANIERI NON ACCOMPAGNATI - MSNA - ,520559.52,520559.52,CATANZARO,079023,2023-10-30,AFFIDAMENTO DIRETTO,80001680794,PREFETTURA DI CATANZARO,PREFETTURA-UTG CATANZARO,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,365.0,,certa
