cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
A004F89340,,1,PROSECUZIONE DEI SERVIZI DI ACCOGLIENZA ORDINARIA DI MINORI STRANIERI NON ACCOMPAGNATI E NEOMAGGIORENNI DAL 01/07/2023 AL 31/12/2023. SIRIO,PROSECUZIONE DEI SERVIZI DI ACCOGLIENZA ORDINARIA DI MINORI STRANIERI NON ACCOMPAGNATI E NEOMAGGIORENNI DAL 01/07/2023 AL 31/12/2023. SIRIO,69552.0,69552.0,TRIESTE,032006,2023-07-17,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,00210240321,COMUNE DI TRIESTE,SERVIZIO SOCIALE COMUNALE,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,184.0,,certa
A0043E79B8,,1, PROSECUZIONE DEI SERVIZI DI ACCOGLIENZA ORDINARIA DI MINORI STRANIERI NON ACCOMPAGNATI E NEOMAGGIORENNI DAL 01/07/2023 AL 31/12/2023. IMMACOLATA ROJA,PROSECUZIONE DEI SERVIZI DI ACCOGLIENZA ORDINARIA DI MINORI STRANIERI NON ACCOMPAGNATI E NEOMAGGIORENNI DAL 01/07/2023 AL 31/12/2023. IMMACOLATA ROJA,62880.0,62880.0,TRIESTE,032006,2023-07-17,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,00210240321,COMUNE DI TRIESTE,SERVIZIO SOCIALE COMUNALE,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,184.0,,certa
A010A07930,,1,ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE STRUTTURA GROMO,ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE STRUTTURA GROMO,139900.0,139900.0,BERGAMO,016024,2023-07-26,AFFIDAMENTO DIRETTO,95126450162,MINISTERO DELL INTERNO - PREFETTURA DI BERGAMO,UFFICIO CONTRATTI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,70.0,,certa
9994057CBA,,1,ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE,ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE,80000.0,80000.0,BERGAMO,016024,2023-07-14,AFFIDAMENTO DIRETTO,95126450162,MINISTERO DELL INTERNO - PREFETTURA DI BERGAMO,UFFICIO CONTRATTI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,20.0,,certa
9956907B94,,1,MANIFESTAZIONE DI INTERESSE SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE LUGLIO 2023 - SETTEMBRE 2023,MANIFESTAZIONE DI INTERESSE SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE LUGLIO 2023 - SETTEMBRE 2023,131614.5,131614.5,PESCARA,068028,2023-07-11,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,80007010681,PREFETTURA DI PESCARA,PREFETTURA PESCARA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,75.0,DESERTA,certa
9969910600,,1," AFFIDAMENTO EX ART. 50, COMMA 1, LETTERA B) DEL D.LGS. 36/2023 PER LA REALIZZAZIONE DI UN SERVIZIO DI ACCOGLIENZA IN FAVORE DI ADULTI SINGOLI, NUCLEI MONOGENITORIALI E/O NUCLEI FAMILIARI COMPOSTI DA PROFUGHI UCRAINI IN CONDIZIONE DI VULNERABILITÀ SANITARIA ALL'INTERNO DI UN CENTRO RESIDENZIALE COLLETTIVO PER UN TOTALE DI N. 28 POSTI, DAL 11/08/2023 AL 31/10/2023, PER UN IMPORTO DI ? 126.280,00 (IVA ESENTE AI SENSI DELL'ART. 10 COMMA 27 TER DEL DPR 633/1972)"," AFFIDAMENTO EX ART. 50, COMMA 1, LETTERA B) DEL D.LGS. 36/2023 PER LA REALIZZAZIONE DI UN SERVIZIO DI ACCOGLIENZA IN FAVORE DI ADULTI SINGOLI, NUCLEI MONOGENITORIALI E/O NUCLEI FAMILIARI COMPOSTI DA PROFUGHI UCRAINI IN CONDIZIONE DI VULNERABILITÀ SANITARIA ALL'INTERNO DI UN CENTRO RESIDENZIALE COLLETTIVO PER UN TOTALE DI N. 28 POSTI, DAL 11/08/2023 AL 31/10/2023, PER UN IMPORTO DI ? 126.280,00 (IVA ESENTE AI SENSI DELL'ART. 10 COMMA 27 TER DEL DPR 633/1972)",126280.0,126280.0,ROMA,058091,2023-07-18,AFFIDAMENTO DIRETTO,02438750586,ROMA CAPITALE,DIPARTIMENTO POLITICHE SOCIALI E SALUTE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,82.0,,certa
A004F4397A,,1,PROSECUZIONE DEI SERVIZI DI ACCOGLIENZA ORDINARIA DI MINORI STRANIERI NON ACCOMPAGNATI E NEOMAGGIORENNI DAL 01/07/2023 AL 31/12/2023. DIJASKI,PROSECUZIONE DEI SERVIZI DI ACCOGLIENZA ORDINARIA DI MINORI STRANIERI NON ACCOMPAGNATI E NEOMAGGIORENNI DAL 01/07/2023 AL 31/12/2023. DIJASKI,519920.0,519920.0,TRIESTE,032006,2023-07-17,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,00210240321,COMUNE DI TRIESTE,SERVIZIO SOCIALE COMUNALE,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,184.0,,certa
A00C4A5786,,1,ACCOGLIENZA MIGRANTI - CONSORZIO ARCOLAIO - VIA PRAMPOLINI N.10 - POSTI 16 - PERIODO DAL 12.9.2023 AL 31.1.2024 ,ACCOGLIENZA MIGRANTI - CONSORZIO ARCOLAIO - VIA PRAMPOLINI N.10 - POSTI 16 - PERIODO 12.9.2023 AL 31.1.2024,61434.88,61434.88,,,2023-07-07,AFFIDAMENTO DIRETTO,80020830487,PREFETTURA DI FIRENZE,SERVIZI DI ATTIVITA' CONTRATTUALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,142.0,,probabile
9966365892,,1,PROGETTO ACCOGLIENZA PRESSO IL COMUNE DI STORNARA NELL'AMBITO DEL SISTEMA DI PROTEZIONE PER I TITOLARI DI PROTEZIONE INTERNAZIONALE E PER MINORI STRANIERI NON ACCOMPAGNATI - CATEGORIA MSNA - PROSECUZIONE IN CONTINUITÀ,PROGETTO ACCOGLIENZA PRESSO IL COMUNE DI STORNARA NELL'AMBITO DEL SISTEMA DI PROTEZIONE PER I TITOLARI DI PROTEZIONE INTERNAZIONALE E PER MINORI STRANIERI NON ACCOMPAGNATI - CATEGORIA 'MSNA' - PROSECUZIONE IN CONTINUITÀ,68439.0,68439.0,FOGGIA,071054,2023-07-17,AFFIDAMENTO DIRETTO,00397570714,COMUNE DI STORNARA,AFFARI GENERALI,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,90.0,,certa
9961704233,,1,GESTIONE CENTRI DI ACCOGLIENZA RICHIEDENTI PROTEZIONE INTERNAZIONALE SINO A 50 POSTI,GESTIONE CENTRI DI ACCOGLIENZA RICHIEDENTI PROTEZIONE INTERNAZIONALE SINO A 50 POSTI,184093.5,184093.5,LIVORNO,049019,2023-07-10,AFFIDAMENTO DIRETTO,80008810493,PREFETTURA DI LIVORNO,SERVIZI CONTABILI E FINANZIARI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,107.0,AGGIUDICATA,certa
