cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
7756258A93,,1,SERVIZIO DI INTERPRETARIATO IN CONSECUTIVA E DI TRADUZIONE A SUPPORTO DELLA COMMISSIONE TERRITORIALE PER IL RICONOSCIMENTO DELLA PROTEZIONE INTERNAZIONALE DI LATINA,SERVIZIO DI INTERPRETARIATO IN CONSECUTIVA E DI TRADUZIONE A SUPPORTO DELLA COMMISSIONE TERRITORIALE PER IL RICONOSCIMENTO DELLA PROTEZIONE INTERNAZIONALE DI LATINA,275000.0,275000.0,LATINA,059011,2019-01-24,PROCEDURA NEGOZIATA DERIVANTE DA AVVISI CON CUI SI INDICE UNA GARA,80007150594,PREFETTURA DI LATINA,PREFETTURA DI LATINA UTG SERVIZIO CONTABILITA' E GESTIONE FINANZIARIA,75131100-4,SERVIZI GENERALI DI PERSONALE PER LA PUBBLICA AMMINISTRAZIONE,,AGGIUDICATA,certa
7757438858,,1,CARITAS CREMONA PROROGA CONVENZIONE ACCOGLIENZA MIGRANTI I TRIMESTRE 2019,"CARITAS CREMONA PROROGA CONEVNZIONE ACCOGLIENZA MIGRANTI I TRI,ESTRE 2019",110250.0,110250.0,CREMONA,019036,2019-01-07,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80007700190,PREFETTURA DI CREMONA,SERVIZIO CONTABILITA' E GESTIONE FINANZIARIA,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,,AGGIUDICATA,probabile
7760604D01,7173760606,1,SERVIZI TEMPORANEA ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INT.LE ANNO 2019,SERVIZI TEMPORANEA ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INT.LE ANNO 2019,77760.0,77760.0,,029041,2019-01-14,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80006550299,PREFETTURA DI ROVIGO,SERVIZI GENERALI E ATTIVITA CONTRATTURALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
7858694F6E,7025377480,1,ACCORDO QUADRO PER L'AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA E ASSISTENZA AI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE SUL TERRITORIO DEL CONSORZIO IN.RE.TE. - ESERCIZIO DELL'OPZIONE DI RIPETIZIONE DEL SERVIZIO. GLI ARGONAUTI S.C.S. ONLUS,ACCORDO QUADRO PER L'AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA E ASSISTENZA AI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE SUL TERRITORIO DEL CONSORZIO IN.RE.TE. - ESERCIZIO DELL'OPZIONE DI RIPETIZIONE DEL SERVIZIO. GLI ARGONAUTI S.C.S. ONLUS,286269.5,286269.5,TORINO,001125,2019-01-15,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,07949370014,CONSORZIO SERVIZI SOCIALI IN.RE.TE.,AREA AMMINISTRATIVA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
7748769676,713939926F,7,"PROCEDURA APERTA, AI SENSI DELL'ART. 60 DEL D. LGS. N. 50/2016, PER LA CONCLUSIONE DI ACCORDO QUADRO, EX ART. 54 DEL D. LGS. N. 50/2016, CON UNO O PIU' OPERATORI ECONOMICI, PER L'AFFIDAMENTO IN CONVENZIONE DEL SERVIZIO DI ACCOGLIENZA NEL TERRITORIO DELLA PROVINCIA DI MODENA A FAVORE DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE - PROCEDURA AVENTE AD OGGETTO SERVIZI DI CUI ALL'ALLEGATO IX DEL D. LGS. 50/2016. PROROGA TECNICA","PROCEDURA APERTA, AI SENSI DELL'ART. 60 DEL D. LGS. N. 50/2016, PER LA CONCLUSIONE DI ACCORDO QUADRO, EX ART. 54 DEL D. LGS. N. 50/2016, CON UNO O PIU' OPERATORI ECONOMICI, PER L'AFFIDAMENTO IN CONVENZIONE DEL SERVIZIO DI ACCOGLIENZA NEL TERRITORIO DELLA PROVINCIA DI MODENA A FAVORE DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE - PROCEDURA AVENTE AD OGGETTO SERVIZI DI CUI ALL'ALLEGATO IX DEL D. LGS. 50/2016. PROROGA TECNICA",6790667.5,11639919.95,,036023,2019-01-01,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80001270364,PREFETTURA U.T.G. DI MODENA,SERVIZIO CONTABILITA E GESTIONE FINANZIARIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
777742347E,,1,RICONOSCIMENTO DI DEBITO PRESTAZIONI ACCOGLIENZA RICHIEDENTI ASILO GESTORE INOPERA PERIODO 2015-2016,RICONOSCIMENTO DI DEBITO PRESTAZIONI ACCOGLIENZA RICHIEDENTI ASILO GESTORE INOPERA PERIODO 2015-2016,950000.0,950000.0,,,2019-01-25,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80005410644,PREFETTURA DI AVELLINO,PREFETTURA DI AVELLINO UFFICIO TERRITORIALE DEL GOVERNO,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,,certa
7783971014,,1,"SERVIZIO DI SUPPORTO ALLA GOVERNANCE DEL PREGETTO - COD. PROGETTO: 2342 - MONITORAGGIO DELLA TUTELA VOLONTARIA PER MINORISTRANIERI NON ACCOMPAGNATI IN ATTUAZIONE DELL'ARTICOLO 11, LEGGE N. 47/2017 - FINANZIATO A VALERE SUL FONDO EUROPEO ASILO MIGRAZIONE E INTEGRAZIONE (FAMI) 2014-2020 - OBIETTIVO SPECIFICO: 2. INTEGRAZIONE/MIGRAZIONE LEGALE - OBIETTIVO NAZIOANLE 3 CAPACITY BUILDING - LETTERA I) QUALIFICAZIONE DEL SISTEMA DI ASSISTENZA AI MSNA . CUP H59G18000040006","SERVIZIO DI SUPPORTO ALLA GOVERNANCE DEL PREGETTO - COD. PROGETTO: 2342 - MONITORAGGIO DELLA TUTELA VOLONTARIA PER MINORISTRANIERI NON ACCOMPAGNATI IN ATTUAZIONE DELL'ARTICOLO 11, LEGGE N. 47/2017 - FINANZIATO A VALERE SUL FONDO EUROPEO ASILO MIGRAZIONE E INTEGRAZIONE (FAMI) 2014-2020 - OBIETTIVO SPECIFICO: 2. INTEGRAZIONE/MIGRAZIONE LEGALE - OBIETTIVO NAZIOANLE 3 CAPACITY BUILDING - LETTERA I) QUALIFICAZIONE DEL SISTEMA DI ASSISTENZA AI MSNA . CUP H59G18000040006",130000.0,130000.0,ROMA,058091,2019-01-31,PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE,11784021005,AUTORITA GARANTE PER L INFANZIA E L ADOLESCENZA,UFFICIO DELL'AUTORITA' GARANTE PER L'INFANZIA E L'ADOLESCENZA,75131100-4,SERVIZI GENERALI DI PERSONALE PER LA PUBBLICA AMMINISTRAZIONE,,AGGIUDICATA,certa
77606345C5,7173760606,1,SERVIZI TEMPORANEA ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INT.LE ANNO 2019,SERVIZI TEMPORANEA ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INT.LE ANNO 2019,95677.92,95677.92,,029002,2019-01-14,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80006550299,PREFETTURA DI ROVIGO,SERVIZI GENERALI E ATTIVITA CONTRATTURALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
7857338071,7025377480,1,ACCORDO QUADRO PER L'AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA E ASSISTENZA AI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE SUL TERRITORIO DEL CONSORZIO IN.RE.TE. - ESERCIZIO DELL'OPZIONE DI RIPETIZIONE DEL SERVIZIO. POLLICINO S.C.,ACCORDO QUADRO PER L'AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA E ASSISTENZA AI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE SUL TERRITORIO DEL CONSORZIO IN.RE.TE. - ESERCIZIO DELL'OPZIONE DI RIPETIZIONE DEL SERVIZIO. POLLICINO S.C.,886033.85,886033.85,TORINO,001125,2019-01-15,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,07949370014,CONSORZIO SERVIZI SOCIALI IN.RE.TE.,AREA AMMINISTRATIVA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
7858725905,7025377480,1,ACCORDO QUADRO PER L'AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA E ASSISTENZA AI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE SUL TERRITORIO DEL CONSORZIO IN.RE.TE. - ESERCIZIO DELL'OPZIONE DI RIPETIZIONE DEL SERVIZIO. AGATHON S.R.L.,ACCORDO QUADRO PER L'AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA E ASSISTENZA AI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE SUL TERRITORIO DEL CONSORZIO IN.RE.TE. - ESERCIZIO DELL'OPZIONE DI RIPETIZIONE DEL SERVIZIO. AGATHON S.R.L.,611667.0,611667.0,TORINO,001125,2019-01-15,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,07949370014,CONSORZIO SERVIZI SOCIALI IN.RE.TE.,AREA AMMINISTRATIVA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
