cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
B59E28C910,,1,COLLOCAZIONE MINORI STRANIERI NON ACCOMPAGNATI IN COMUNITÀ EDUCATIVA,COLLOCAZIONE MINORI STRANIERI NON ACCOMPAGNATI IN COMUNITÀ EDUCATIVA,30931.05,30931.05,IMPERIA,008065,2025-02-13,AFFIDAMENTO DIRETTO,00247210081,COMUNE DI VENTIMIGLIA,DISTRETTO SOCIOSANITARIO VENTIMIGLIESE,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,AGGIUDICATA,certa
B59DDFC534,,1,COLLOCAZIONE MINORI STRANIERI NON ACCOMPAGNATI IN COMUNITÀ EDUCATIVA,COLLOCAZIONE MINORI STRANIERI NON ACCOMPAGNATI IN COMUNITÀ EDUCATIVA,36019.69,36019.69,IMPERIA,008065,2025-02-13,AFFIDAMENTO DIRETTO,00247210081,COMUNE DI VENTIMIGLIA,DISTRETTO SOCIOSANITARIO VENTIMIGLIESE,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,AGGIUDICATA,certa
B574F8612D,,1,AFFIDAMENTO SERVIZIO ASSISTENZA MIGRANTI AREA 21 STRUTTURA ADRARA SAN MARTINO,SERVIZIO ACCOGLIENZA MIGRANTI,23045.4,23045.4,BERGAMO,016024,2025-02-04,AFFIDAMENTO DIRETTO,95126450162,MINISTERO DELL INTERNO - PREFETTURA DI BERGAMO,UFFICIO CONTRATTI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
B416DE8761,,1,"AFFIDAMENTO DIRETTO AI SENSI DELLARTICOLO 50 COMMA 1 LETT. B) DLGS N. 36/2023 E AI SENSI DELLART. 192 DEL D. LGS. 267/2000 - REALIZZAZIONE DELLE ATTIVITÀ DI ACCOGLIENZA, TUTELA E INTEGRAZIONE A FAVORE DI N. 10 MINORI STRANIERI NON ACCOMPAGNATI (MSNA) NELLAMBITO DELLA RETE SAI A L.E.S.S. SOCIETÀ COOPERATIVA SOCIALE A R.L. PER N. 31GG DAL 01/10/2024 AL 31/12/2024 ","AFFIDAMENTO DIRETTO AI SENSI DELLARTICOLO 50 COMMA 1 LETT. B) DLGS N. 36/2023 E AI SENSI DELLART. 192 DEL D. LGS. 267/2000 - REALIZZAZIONE DELLE ATTIVITÀ DI ACCOGLIENZA, TUTELA E INTEGRAZIONE A FAVORE DI N. 10 MINORI STRANIERI NON ACCOMPAGNATI (MSNA) NELLAMBITO DELLA RETE SAI A L.E.S.S. SOCIETÀ COOPERATIVA SOCIALE A R.L. PER N. 31GG DAL 01/10/2024 AL 31/12/2024 ",39260.0,39260.0,NAPOLI,063049,2025-02-13,AFFIDAMENTO DIRETTO,80014890638,COMUNE DI NAPOLI,SERVIZIO POLITICHE PER I MINORI L'INFANZIA L'ADOLESCENZA,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,AGGIUDICATA,certa
B5A37A2026,,1,"INSERIMENTO MSNA C.A. PRESSO LA COMUNITÀ EDUCATIVA RESIDENZIALE ANEMOS DI CESENA GESTITA DALLA CROCE D'ORO CESENA O.D.V., CON SEDE LEGALE IN VIA C. MAESTRI 24, 47035 GAMBETTOLA (FC), C.F. 90070680401, P.IVA 04280550403","INSERIMENTO MSNA C.A. PRESSO LA COMUNITÀ EDUCATIVA RESIDENZIALE ANEMOS DI CESENA GESTITA DALLA CROCE D'ORO CESENA O.D.V., CON SEDE LEGALE IN VIA C. MAESTRI 24, 47035 GAMBETTOLA (FC), C.F. 90070680401, P.IVA 04280550403",30140.0,30140.0,FORLÌ-CESENA,040045,2025-02-14,AFFIDAMENTO DIRETTO,90051070408,UNIONE RUBICONE E MARE,AREA TUTELA MINORI E FAMIGLIA,75310000,,,AGGIUDICATA,certa
B5A3E50348,,1,"AFFIDAMENTODI ATTIVITA EDUCATIVE E DI INTEGRAZIONE SOCIALE A CARATTERE DIURNO A FAVORE DEI MINORI STRANIERI NON ACCOMPAGNATI (MSNA), AFFIDATI AL COMUNE DI PIACENZA, PRESSO UNA STRUTTURA RICETTIVA INDIVIDUATA COME PRIMA ACCOGLIENZA TEMPORANEA ED EVENTUALI ALTRE SOLUZIONI DI ACCOGLIENZA, PER IL PERIODO FEBBRAIO 2025 AL 16/04/2025.","AFFIDAMENTODI ATTIVITA EDUCATIVE E DI INTEGRAZIONE SOCIALE A CARATTERE DIURNO A FAVORE DEI MINORI STRANIERI NON ACCOMPAGNATI (MSNA), AFFIDATI AL COMUNE DI PIACENZA, PRESSO UNA STRUTTURA RICETTIVA INDIVIDUATA COME PRIMA ACCOGLIENZA TEMPORANEA ED EVENTUALI ALTRE SOLUZIONI DI ACCOGLIENZA, PER IL PERIODO FEBBRAIO 2025 AL 16/04/2025.",53549.0,53549.0,PIACENZA,033032,2025-02-14,AFFIDAMENTO DIRETTO,00229080338,COMUNE DI PIACENZA,SERVIZI SOCIALI,85312000-9,SERVIZI DI ASSISTENZA SOCIALE SENZA ALLOGGIO,,AGGIUDICATA,certa
B599EEFD38,,1,RETTE OSPITALITÀ MINORI STRANIERI NON ACCOMPAGNATI IN STRUTTURE EDUCATIVE,RETTE OSPITALITÀ MINORI STRANIERI NON ACCOMPAGNATI IN STRUTTURE EDUCATIVE,25974.9,25974.9,IMPERIA,008065,2025-02-13,AFFIDAMENTO DIRETTO,00247210081,COMUNE DI VENTIMIGLIA,DISTRETTO SOCIOSANITARIO VENTIMIGLIESE,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,AGGIUDICATA,certa
B59C50F370,,1,ACQUISIZIONE PRESTAZIONI SOCIO-ASSISTENZIALI ED EDUCATIVE RESIDENZIALI PER MINORE STRANIERO NON ACCOMPAGNATO.,ACQUISIZIONE PRESTAZIONI SOCIO-ASSISTENZIALI ED EDUCATIVE RESIDENZIALI PER MINORE STRANIERO NON ACCOMPAGNATO,13020.0,13020.0,SAVONA,009064,2025-02-13,AFFIDAMENTO DIRETTO,00251200093,COMUNE DI VADO LIGURE,SETTORE IX - SERVIZI SOCIO-ASSISTENZIALI,85320000-8,SERVIZI SOCIALI,,AGGIUDICATA,certa
B5A3536082,B187474BB6,1,CONVENZIONE DISCENDENTE DAL XXI ACCORDO QUADRO,GESTIONE CENTRO DI ACCOGLIENZA STRAORDINARIA RIFUGIATI RICHIEDENTI ASILO,565935.06,565935.06,AVELLINO,064008,2025-02-13,AFFIDAMENTO DIRETTO,80005410644,PREFETTURA DI AVELLINO,PREFETTURA DI AVELLINO UFFICIO TERRITORIALE DEL GOVERNO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
B59D566F58,,1,ACQUISTO FARMACI/ ARTICOLI DI FARMACIA PER PROGETTO SAI SEDE COMUNALE GIARDINO,ACQUISTO FARMACI/ ARTICOLI DI FARMACIA PER PROGETTO SAI SEDE COMUNALE GIARDINO,15000.0,15000.0,FORLÌ-CESENA,040007,2025-02-13,AFFIDAMENTO DIRETTO,03803460405,AZIENDA PUBBLICA DI SERVIZI ALLA PERSONA DEL DISTRETTO CESENA VALLE SAVIO,ASP DISTRETTO CESENA VALLE SAVIO,33680000,,,AGGIUDICATA,certa
