cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
9159912681,,1,AFFIDAMENTO SERVIZIO ACCOGLIENZA MIGRANTI UCRAINI,AFFIDAMENTO SERVIZIO ACCOGLIENZA MIGRANTI UCRAINI,348506.38,348506.38,CREMONA,019036,2022-03-28,PROCEDURA NEGOZIATA CON PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),80007700190,PREFETTURA DI CREMONA,SERVIZIO CONTABILITA' E GESTIONE FINANZIARIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,245.0,DESERTA,probabile
9174924ACB,,1,ACCOGLIENZA MIGRANTI - COORDINAMENTO DELLE MISERICORDIE - N. 26 POSTI DAL 7.4.2022 AL 20.10.2022,ACCOGLIENZA MIGRANTI - COORDINAMENTO DELLE MISERICORDIE - N. 26 POSTI DAL 7.4.2022 AL 20.10.2022,137372.04,137372.04,,,2022-03-03,AFFIDAMENTO DIRETTO,80020830487,PREFETTURA DI FIRENZE,SERVIZI DI ATTIVITA' CONTRATTUALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,197.0,,probabile
A04EF0145A,,1,5^ AFFIDAMENTO SERVIZIO DI ALLOGGIAMENTO TEMPORANEO A STAYINCORTINA SRL PER EMERGENZA PROFUGHI UCRAINA COME DA OCDPC 872/2022,5^ AFFIDAMENTO SERVIZIO DI ALLOGGIAMENTO TEMPORANEO A STAYINCORTINA SRL PER EMERGENZA PROFUGHI UCRAINA COME DA OCDPC 872/2022,214900.0,214900.0,MILANO,015205,2022-03-15,AFFIDAMENTO DIRETTO,80050050154,REGIONE LOMBARDIA,D.G. PROTEZIONE CIVILE POLIZIA LOCALE E SICUREZZA - U.O. POLIZIA LOCALE E INTERVENTI INTEGRATI PER LA SICUREZZA,55110000-4,SERVIZI DI SISTEMAZIONE ALBERGHIERA,328.0,,certa
A05D9DE512,,1,4^ AFFIDAMENTO SERVIZIO DI ALLOGGIAMENTO TEMPORANEO AD A CASTELLETTO SRL PER EMERGENZA PROFUGHI UCRAINI COME DA OCDPC 872/2022,4^ AFFIDAMENTO SERVIZIO DI ALLOGGIAMENTO TEMPORANEO AD A CASTELLETTO SRL PER EMERGENZA PROFUGHI UCRAINI COME DA OCDPC 872/2022,214900.0,214900.0,MILANO,015055,2022-03-15,AFFIDAMENTO DIRETTO,80050050154,REGIONE LOMBARDIA,"D.G. SICUREZZA, PROTEZIONE CIVILE E IMMIGRAZIONE",55110000-4,SERVIZI DI SISTEMAZIONE ALBERGHIERA,198.0,,certa
9143056080,8904217850,1,GARA ACCOGLIENZA MIGRANTI - MOVIMENTO SHALOM - N. 50 POSTI DAL 16.3.2022 AL 15.3.2023 RINNOVABILE PER UN ANNO,GARA ACCOGLIENZA MIGRANTI - MOVIMENTO SHALOM - N. 50 POSTI DAL 16.3.2022 AL 15.3.2023 RINNOVABILE PER UN ANNO,1679693.5,1679693.5,,,2022-03-16,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80020830487,PREFETTURA DI FIRENZE,SERVIZI DI ATTIVITA' CONTRATTUALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,,probabile
9188354596,,1,CONVENZIONE SERVIZIO ACCOGLIENZA CITTADINI STRANIERI SOC. COOP.SOC. COSMO,CONVENZIONE SERVIZIO ACCOGLIENZA CITTADINI STRANIERI SOC. COOP.SOC. COSMO,149448.0,149448.0,,,2022-03-21,PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),80018670242,PREFETTURA DI VICENZA -U.T.G.-,UFFICIO CONTRATTI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,260.0,,probabile
917255797C,,1,SERVIZI DI ACCOGLIENZA CITTADINI STRANIERI UCRAINI PRESSO STRUTTURE A RETE ,SERVIZI DI ACCOGLIENZA CITTADINI STRANIERI UCRAINI PRESSO STRUTTURE A RETE,139900.0,139900.0,,,2022-03-14,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,80004920064,PREFETTURA UFFICIO TERRITORIALE DEL GOVERNO,SERV. I,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,238.0,AGGIUDICATA,probabile
A0341A8546,,1,AFFIDAMENTO SERVIZIO DI ALLOGGIAMENTO TEMPORANEO A HOTEL BRESCIA SRL PER EMERGENZA PROFUGHI UCRAINA COME DA OCDPC 872/2022' LIMITATA,AFFIDAMENTO SERVIZIO DI ALLOGGIAMENTO TEMPORANEO A HOTEL BRESCIA SRL PER EMERGENZA PROFUGHI UCRAINA COME DA OCDPC 872/2022' LIMITATA,214900.0,214900.0,BRESCIA,017065,2022-03-15,AFFIDAMENTO DIRETTO,80050050154,REGIONE LOMBARDIA,D.G. PROTEZIONE CIVILE POLIZIA LOCALE E SICUREZZA - U.O. POLIZIA LOCALE E INTERVENTI INTEGRATI PER LA SICUREZZA,55110000-4,SERVIZI DI SISTEMAZIONE ALBERGHIERA,511.0,,certa
913429310B,,1,GARA AFFIDAMENTO SERVIZIO GESTIONE ACCOGLIENZA N. 250 CITTADINI STRANIERI CENTRI COLLETTIVI CON CAPACITA' RICETTIVA MASSIMA DI 50 POSTI,GARA AFFIDAMENTO SERVIZIO GESTIONE ACCOGLIENZA N. 250 CITTADINI STRANIERI CENTRI COLLETTIVI CON CAPACITA' RICETTIVA MASSIMA DI 50 POSTI,5124310.0,5124310.0,VERONA,023091,2022-03-10,PROCEDURA COMPETITIVA CON NEGOZIAZIONE,80015000237,PREFETTURA DI VERONA,UFFICIO CONTRATTI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,AGGIUDICATA,probabile
91177193BE,,1,INTERVENTI DI TUTELA E PROTEZIONE DI MINORI STRANIERI NON ACCOMPAGNATI O ALLONTANATI DALLA FAMIGLIA E DI DONNE ANCHE CON PROLE CON ACCOGLIENZA PRESSO STRUTTURE RESIDENZIALI AUTORIZZATE AI SENSI DI LEGGE INDIVIDUATE DALL'ELENCO COMUNALE APERTO DI CUI ALL'AVVISO PUBBLICO DEL 19/06/2020 - INGRESSI GENNAIO/FEBBRAIO 2022 - ACSIM. DT. N. 423/2022,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,47400.4,47400.4,,,2022-03-03,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,00272430414,COMUNE DI PESARO,GESTIONE ATTIVITA' SERVIZIO SOCIO PROFESSIONALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,AGGIUDICATA,certa
9114962099,9059262380,1,SERVIZI ACCOGLIENZA PROFUGHI AFGANI,SERVIZI ACCOGLIENZA PROFUGHI AFGANI,349667.17,349667.17,,,2022-03-01,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80101710152,PREFETTURA DI MILANO,SASGAC,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,181.0,AGGIUDICATA,certa
9240971283,,1,AFFIDAMENTO SERVIZIO DI ALLOGGIAMENTO TEMPORANEO A EMILIANA GRANDI ALBERGHI SRL PER EMERGENZA PROFUGHI UCRAINI COME DA OCDPC 872/2022,AFFIDAMENTO SERVIZIO DI ALLOGGIAMENTO TEMPORANEO A EMILIANA GRANDI ALBERGHI SRL PER EMERGENZA PROFUGHI UCRAINI COME DA OCDPC 872/2022,100000.0,100000.0,MILANO,015011,2022-03-15,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80050050154,REGIONE LOMBARDIA,DG TERRITORIO E PROTEZIONE CIVILE,55110000-4,SERVIZI DI SISTEMAZIONE ALBERGHIERA,229.0,AGGIUDICATA,certa
91657231E6,,1,GESTIONE DEI SERVIZI DI ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE E LA GESTIONE DEI SERVIZI CONNESSI NEL TERRITORIO DELL`UNIONE RUBICONE E MARE (FC),GESTIONE DEI SERVIZI DI ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE E LA GESTIONE DEI SERVIZI CONNESSI NEL TERRITORIO DELL`UNIONE RUBICONE E MARE (FC),135877.5,135877.5,,,2022-03-31,AFFIDAMENTO DIRETTO,03729940407,AZIENDA PUBBLICA SERVIZI ALLA PERSONA ASP DEL RUBICONE,ASP DEL RUBICONE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,183.0,AGGIUDICATA,certa
9214373525,,1,SERVIZIO ACCOGLIENZA PROFUGHI UCRAINI PRESSO CENTRI COLLETTIVI,SERVIZIO ACCOGLIENZA PROFUGHI UCRAINI PRESSO CENTRI COLLETTIVI,46812.0,46812.0,PIACENZA,033021,2022-03-31,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,91060920336,PREFETTURA DI PIACENZA - UFFICIO TERRITORIALE DEL GOVERNO,UFFICIO TERRITORIALE DEL GOVERNO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,152.0,,certa
99928042BB,,1,2^ AFFIDAMENTO SERVIZIO DI ALLOGGIAMENTO TEMPORANEO AD A CASTELLETTO SRL PER EMERGENZA PROFUGHI UCRAINI COME DA OCDPC 872/2022,2^ AFFIDAMENTO SERVIZIO DI ALLOGGIAMENTO TEMPORANEO AD A CASTELLETTO SRL PER EMERGENZA PROFUGHI UCRAINI COME DA OCDPC 872/2022,214900.0,214900.0,MILANO,015055,2022-03-15,AFFIDAMENTO DIRETTO,80050050154,REGIONE LOMBARDIA,D.G. PROTEZIONE CIVILE POLIZIA LOCALE E SICUREZZA - U.O. POLIZIA LOCALE E INTERVENTI INTEGRATI PER LA SICUREZZA,55110000-4,SERVIZI DI SISTEMAZIONE ALBERGHIERA,147.0,,certa
9323072A64,,1,INTERVENTI NATURA EDILIZIA ED IMPIANTISTICA E DEI SERVIZI DI CONDUZIONE E GESTIONE DEGLI IMPIANTI ENERGETICI C/O 'MONOBLOCCO NUOVO' DELL'EX OSPEDALE DI MONSELICE AL FINE DI ATTIVARE URGENTEMENTE UN HUB DI PRIMA ACCOGLIENZA DEI PROFUGHI UCRAINI PER LE PROVINCE DI PADOVA E ROVIGO.,INTERVENTI NATURA EDILIZIA ED IMPIANTISTICA E DEI SERVIZI DI CONDUZIONE E GESTIONE DEGLI IMPIANTI ENERGETICI C/O 'MONOBLOCCO NUOVO' DELL'EX OSPEDALE DI MONSELICE AL FINE DI ATTIVARE URGENTEMENTE UN HUB DI PRIMA ACCOGLIENZA DEI PROFUGHI UCRAINI PER LE PROVINCE DI PADOVA E ROVIGO.,108417.0,108417.0,PADOVA,028055,2022-03-12,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,00349050286,AZIENDA ULSS N. 6 EUGANEA,SC SERVIZI TECNICI CITTADELLA,79993100-2,SERVIZI DI GESTIONE IMPIANTI,80.0,AGGIUDICATA,certa
9638181E8F,,3,AMPLIAMENTO SERVIZIO ACCOGLIENZA SAI 2022,SERVIZIO ACCOGLIENZA INTEGRATA SAI CONSORZIO UMANA SOLIDARIETÀ AMPLIAMENTO,856961.0,1005604.0,PALERMO,082053,2022-03-16,AFFIDAMENTO DIRETTO,80016350821,COMUNE DI PALERMO,SETTORE SERVIZI SOCIO ASSISTENZIALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,,certa
A061F09958,,1,2^ AFFIDAMENTO SERVIZIO DI ALLOGGIAMENTO TEMPORANEO A PALACE HOTEL S.R.L. PER EMERGENZA PROFUGHI UCRAINA COME DA OCDPC 872/2022,2^ AFFIDAMENTO SERVIZIO DI ALLOGGIAMENTO TEMPORANEO A PALACE HOTEL S.R.L. PER EMERGENZA PROFUGHI UCRAINA COME DA OCDPC 872/2022,214900.0,214900.0,BERGAMO,016232,2022-03-15,AFFIDAMENTO DIRETTO,80050050154,REGIONE LOMBARDIA,"D.G. SICUREZZA, PROTEZIONE CIVILE E IMMIGRAZIONE",55110000-4,SERVIZI DI SISTEMAZIONE ALBERGHIERA,157.0,,certa
9255906742,,1,ACCOGLIENZA MIGRANTI - CROCE ROSSA ITALIANA - FONDAZIONE KENNEDY - N. 12 POSTI DAL 1.6.2022 AL 30.9.2022,ACCOGLIENZA MIGRANTI - CROCE ROSSA ITALIANA - FONDAZIONE KENNEDY - N. 12 POSTI DAL 1.6.2022 AL 30.9.2022,46511.28,46511.28,,,2022-03-03,AFFIDAMENTO DIRETTO,80020830487,PREFETTURA DI FIRENZE,SERVIZI DI ATTIVITA' CONTRATTUALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,122.0,,probabile
9106928AB8,,1,SERVIZIO DI ACCOGLIENZA E ASSISTENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE PRESSO I CENTRI DI CUI ALL'ART. 11 DEL D.LGS. 142/2015 UBICATI IN PROVINCIA DI SALERNO COSTITUITI DA CENTRI COLLETTIVI CON CAPIENZA DA A 51 A 300 POSTI- PERIODO: BIENNIO 01.10.2022 - 30.09.2024,SERVIZIO DI ACCOGLIENZA E ASSISTENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE PRESSO I CENTRI DI CUI ALL'ART. 11 DEL D.LGS. 142/2015 UBICATI IN PROVINCIA DI SALERNO COSTITUITI DA CENTRI COLLETTIVI CON CAPIENZA DA A 51 A 300 POSTI- PERIODO: BIENNIO 01.10.2022 - 30.09.2024,22025981.25,22025981.25,SALERNO,065116,2022-03-11,PROCEDURA APERTA,80025150659,PREFETTURA,MINISTERO DELL'INTERNO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,730.0,AGGIUDICATA,certa
9136052C9A,,1,PROGETTO SAI (EX SPRAR) CATEGORIA ORDINARI DEL COMUNE DI PLATACI - PROG-382-PR 2 - AMPLIAMENTO DI 20 POSTI PER L'ACCOGLIENZA DI NUCLEI FAMILIARI IN RELAZIONE ALLE ECCEZIONALI ESIGENZE CONSEGUENTI ALLA CRISI IN AFGHANISTAN ,PROGETTO SAI (EX SPRAR) CATEGORIA 'ORDINARI' DEL COMUNE DI PLATACI - PROG-382-PR 2 - AMPLIAMENTO DI 20 POSTI PER L'ACCOGLIENZA DI NUCLEI FAMILIARI IN RELAZIONE ALLE ECCEZIONALI ESIGENZE CONSEGUENTI ALLA CRISI IN AFGHANISTAN ,239700.0,239700.0,COSENZA,078100,2022-03-10,AFFIDAMENTO DIRETTO,81001370782,COMUNE DI PLATACI,UFFICIO TECNICO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,,certa
9168989914,,1,AFFIDAMENTO SERVIZIO DI ALLOGGIAMENTO TEMPORANEO A G&W INVEST SRL PER EMERGENZA PROFUGHI UCRAINI COME DA OCDPC 872/2022,AFFIDAMENTO SERVIZIO DI ALLOGGIAMENTO TEMPORANEO A G&W INVEST SRL PER EMERGENZA PROFUGHI UCRAINI COME DA OCDPC 872/2022,100000.0,100000.0,MILANO,015146,2022-03-15,AFFIDAMENTO DIRETTO,80050050154,REGIONE LOMBARDIA,DG TERRITORIO E PROTEZIONE CIVILE,55110000-4,SERVIZI DI SISTEMAZIONE ALBERGHIERA,292.0,AGGIUDICATA,certa
9176479E04,,1," AFFIDAMENTO DIRETTO DEL SERVIZIO DI ACCOGLIENZA DEI PROFUGHI PROVENIENTI DALL'UCRAINA IN CONSEGUENZA DEGLI EVENTI BELLICI IN CORSO, IN UN CENTRO DI ACCOGLIENZA COSTITUITO DA SINGOLE UNITÀ ABITATIVE","PORTA APERTA AFFIDAMENTO DIRETTO DEL SERVIZIO DI ACCOGLIENZA DEI PROFUGHI PROVENIENTI DALL'UCRAINA IN CONSEGUENZA DEGLI EVENTI BELLICI IN CORSO, IN UN CENTRO DI ACCOGLIENZA COSTITUITO DA SINGOLE UNITÀ ABITATIVE",214900.0,214900.0,MODENA,036023,2022-03-11,AFFIDAMENTO DIRETTO,80001270364,PREFETTURA U.T.G. DI MODENA,PREFETTURA U.T.G DI MODENA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,150.0,,certa
9187431BE5,,1,ACCOGLIENZA MIGRANTI - MISERICORDIA DI EMPOLI - VIA CHIARUGI 15 - N. 6 POSTI DAL 11.3.2022 AL 31.3.2023,ACCOGLIENZA MIGRANTI - MISERICORDIA DI EMPOLI - VIA CHIARUGI 15 - N. 6 POSTI DAL 11.3.2022 AL 31.3.2023,61047.36,61047.36,,,2022-03-03,AFFIDAMENTO DIRETTO,80020830487,PREFETTURA DI FIRENZE,SERVIZI DI ATTIVITA' CONTRATTUALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,386.0,,probabile
90890877DD,,1,SERVIZIO ACCOGLIENZA TITOLARI DI PROTEZIONE INTERNAZIONALE MINORI STRANIERI NON ACCOMPAGNATI - TRIENNIO 2022-2024,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,1682620.17,1682620.17,POTENZA,076078,2022-03-23,PROCEDURA APERTA,82001390762,COMUNE DI SAN SEVERINO LUCANO,SAN SEVERINO LUCANO,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,1095.0,AGGIUDICATA,certa
99567000C5,,1,2^ AFFIDAMENTO SERVIZIO DI ALLOGGIAMENTO TEMPORANEO AD AR.TE S.R.L.S PER EMERGENZA PROFUGHI UCRAINI COME DA OCDPC 872/2022,2^ AFFIDAMENTO SERVIZIO DI ALLOGGIAMENTO TEMPORANEO AD AR.TE S.R.L.S PER EMERGENZA PROFUGHI UCRAINI COME DA OCDPC 872/2022,214900.0,214900.0,BERGAMO,016091,2022-03-15,AFFIDAMENTO DIRETTO,80050050154,REGIONE LOMBARDIA,D.G. PROTEZIONE CIVILE POLIZIA LOCALE E SICUREZZA - U.O. POLIZIA LOCALE E INTERVENTI INTEGRATI PER LA SICUREZZA,55110000-4,SERVIZI DI SISTEMAZIONE ALBERGHIERA,178.0,AGGIUDICATA,certa
