cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
7008990186,,3, INDIVIDUAZIONE DI SOGGETTI ATTUATORI PER LA GESTIONE DI SERVIZI DI ACCOGLIENZA PER RICHIEDENTI E BENEFICIARI DI PROTEZIONE INTERNAZIONALE E PER I TITOLARI DEL PERMESSO UMANITARIO (SPRAR) - PERIODO 01.05.2017-31.12.2019 MODULO 'A' - ACCOGLIENZA MATERIALE MODULO 'B' - SERVIZI DI ACCOGLIENZA FINALIZZATI ALL'INCLUSIONE E SERVIZI PER L'INTEGRAZIONE MODULO 'C' - CONSULENZA LEGALE E MEDIAZIONE,CONSULENZA LEGALE E MEDIAZIONE,68825.4,541693.97,,050009,2017-03-10,PROCEDURA APERTA,91014920507,SOCIETA' DELLA SALUTE EMPOLESE VALDARNO VALDELSA,UFFICIO CONTRATTI,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,,AGGIUDICATA,certa
70259751FD,70038629C1,1,TERRA NOSTRA. AFFIDAMENTO SERVIZI DI ACCOGLIENZA AI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE E GESTIONE DEI SERVIZI CONNESSI,TERRA NOSTRA. AFFIDAMENTO SERVIZI DI ACCOGLIENZA AI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE E GESTIONE DEI SERVIZI CONNESSI,271600.0,271600.0,,,2017-03-21,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80049360631,UFFICIO TERRITORIALE DEL GOVERNO,SERVIZIO ATTIVITA' CONTRATTUALI,55130000-0,ALTRI SERVIZI ALBERGHIERI,,,certa
7011773A1E,,1,ACCOGLIENZA MIGRANTI CAS ASSOCIAZIONE COMETA GEMMAIO MARZO 2017,ACCOGLIENZA MIGRANTI CAS ASSOCIAZIONE COMETA GEMMAIO MARZO 2017,1000000.0,1000000.0,,,2017-03-13,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80004020840,PREFETTURA DI AGRIGENTO,MINISTERO DELL'INTERNO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,probabile
7009147315,,1,RETTE RICOVERO N. 15 MSNA PRESSO LA STRUTTURA DI ACCOGLIENZA ,RETTE RICOVERO N. 15 MSNA PRESSO LA STRUTTURA DI ACCOGLIENZA ' IL LIBECCIO' DELLA SOC. COOP. SOCIALE STELLA DEI VENTI ANNO 2017,219250.0,219250.0,TRAPANI,081011,2017-03-09,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,00139550818,COMUNE DI MARSALA,SETTORE SERVIZI ALLA FAMIGLIA - UFFICIO SOLIDARIETA' SOCIALE,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,AGGIUDICATA,certa
70508777C3,,1,ACCOGLIENZA RESIDENZIALE MSNA LA TAVOLA ROTONDA 17,ACCOGLIENZA RESIDENZIALE MSNA LA TAVOLA ROTONDA 17,123443.0,123443.0,,,2017-03-21,AFFIDAMENTO DIRETTO,80000330656,COMUNE DI SALERNO,SETTORE POLITICHE SOCIALI E PUBBLICA ISTRUZIONE,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,AGGIUDICATA,certa
7004179F58,,1,REALIZZAZIONE DI PROGETTI DI ACCOGLIENZA DIFFUSA DI MIGRANTI IN SPRAR,REALIZZAZIONE DI PROGETTI DI ACCOGLIENZA DIFFUSA DI MIGRANTI IN SPRAR,2908164.0,2908164.0,,015171,2017-03-31,PROCEDURA APERTA,80101570150,COMUNE DI PESCHIERA BORROMEO,SERVIZI SOCIO EDUCATIVI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
7003842940,,1,SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE - ALBERGO LA ZONA - SPAZIO APERTO,SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE - ALBERGO LA ZONA - SPAZIO APERTO,378000.0,378000.0,VERONA,023091,2017-03-15,AFFIDAMENTO DIRETTO,80015000237,PREFETTURA DI VERONA,UFFICIO CONTRATTI,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,AGGIUDICATA,certa
7003771EA7,,1,SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE - ALBANUOVA,SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE,1143324.0,1143324.0,VERONA,023091,2017-03-15,AFFIDAMENTO DIRETTO,80015000237,PREFETTURA DI VERONA,UFFICIO CONTRATTI,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,AGGIUDICATA,certa
7033983266,,1,"MEDIAZIONE LINGUISTICO-CULTURALE NEI CONFRONTI DI ORDINARI E VULNERABILI, DI CUI ALLA PROCEDURA AD EVIDENZA PUBBLICA DI CO-PROGETTAZIONE PER L'INDIVIDUAZIONE DI OPERATORI ECONOMICI QUALI ENTI ATTUATORI DELLA PROGETTAZIONE SPRAR PER IL TRIENNO 2017-2019","MEDIAZIONE LINGUISTICO-CULTURALE NEI CONFRONTI DI ORDINARI E VULNERABILI, DI CUI ALLA PROCEDURA AD EVIDENZA PUBBLICA DI CO-PROGETTAZIONE PER L'INDIVIDUAZIONE DI OPERATORI ECONOMICI QUALI ENTI ATTUATORI DELLA PROGETTAZIONE SPRAR PER IL TRIENNO 2017-2019",1665272.0,1665272.0,,037006,2017-03-31,CONFRONTO COMPETITIVO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,03337111201,ASP CITTA' DI BOLOGNA,DIREZIONE GENERALE,85320000-8,SERVIZI SOCIALI,,AGGIUDICATA,certa
7007666CE9,,1,"AFFIDAMENTO SERVIZIO DI ORGANIZZAZIONE E GESTIONE DI UN PROGRAMMA TERRITORIALE DI ACCOGLIENZA INTEGRATA, NEL SISTEMA DI PROTEZIONE DEI RICHIEDENTI ASILO E RIFUGIATI-SPRAR NEL COMUNE DI CANTALICE","AFFIDAMENTO SERVIZIO DI ORGANIZZAZIONE E GESTIONE DI UN PROGRAMMA TERRITORIALE DI ACCOGLIENZA INTEGRATA, NEL SISTEMA DI PROTEZIONE DEI RICHIEDENTI ASILO E RIFUGIATI-SPRAR NEL COMUNE DI CANTALICE",1938324.0,1938324.0,,057009,2017-03-20,PROCEDURA APERTA,00093840577,COMUNE DI CANTALICE,UFFICIO AMMINISTRATIVO E PERSONALE,85321000-5,SERVIZI SOCIALI AMMINISTRATIVI,,,certa
70139839DE,7003023565,1,AFFIDAMENTO SERVIZIO DI ACCOGLIENZA IN FAVORE CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE,AFFIDAMENTO SERVIZIO DI ACCOGLIENZA IN FAVORE CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE,613262.8,613262.8,,073027,2017-03-14,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80011530732,PREFETTURA TARANTO,AREA SERVIZI COMUNI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
7009955DDA,,1,SERVIZIO DI ACCOGLIENZA ED ASSISTENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE,SERVIZIO DI ACCOGLIENZA ED ASSISTENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE,1667992.2,1667992.2,TREVISO,026086,2017-03-16,AFFIDAMENTO DIRETTO,80015560263,UFFICIO TERRITORIALE DEL GOVERNO,PREFETTURA DI TREVISO - UTG,55110000-4,SERVIZI DI SISTEMAZIONE ALBERGHIERA,,AGGIUDICATA,certa
700246159E,,1,SERVIZIO DI ACCOGLIENZA RICHIEDENTI ASILO - HOTEL S.AGOSTINO UNA VITA DA MEDIANO - PERIODO GENN.MAR.2017,SERVIZIO DI ACCOGLIENZA RICHIEDENTI ASILO - HOTEL S.AGOSTINO 'UNA VITA DA MEDIANO' - PERIODO GENN.MAR.2017,45000.0,45000.0,,038008,2017-03-03,AFFIDAMENTO DIRETTO,80006330387,ASP CENTRO SERVIZI ALLA PERSONA,RAGIONERIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
