cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
8382853522,,1,"PROGETTO SPRAR MSNA, CODICE PROG-417-PR-1. AFFIDAMENTO DELLA GESTIONE ALL'ATS TRA LA COOP. SOC. LA SOLIDARIETÀ E DEA SOCIETÀ COOPERATIVA SOCIALE. ANNO 2020","PROGETTO SPRAR MSNA, CODICE PROG-417-PR-1. AFFIDAMENTO DELLA GESTIONE ALL'ATS TRA LA COOP. SOC. 'LA SOLIDARIETÀ' E 'DEA' SOCIETÀ COOPERATIVA SOCIALE. ANNO 2020",285376.19,285376.19,,062008,2020-07-27,PROCEDURA APERTA,00074270620,COMUNE DI BENEVENTO,SETTORE SERVIZI AL CITTADINO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,,certa
8376463BEE,,1,"GARA EUROPEA A PROCEDURA APERTA PER L'APPALTO DELLA GESTIONE DEI SERVIZI DI ACCOGLIENZA, PROTEZIONE E TUTELA DEI MINORI STRANIERI NON ACCOMPAGNATI. PROGETTO SIPROIMI (EX SPRAR) 'JESI PER I MINORI' PERIODO 01.10.2020-30.06.2022","GARA EUROPEA A PROCEDURA APERTA PER L'APPALTO DELLA GESTIONE DEI SERVIZI DI ACCOGLIENZA, PROTEZIONE E TUTELA DEI MINORI STRANIERI NON ACCOMPAGNATI. PROGETTO SIPROIMI (EX SPRAR) 'JESI PER I MINORI' PERIODO 01.10.2020-30.06.2022",3840016.0,3840016.0,,,2020-07-28,PROCEDURA APERTA,92024900422,ASP AMBITO IX,ASP AMBITO 9,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,,certa
8363710FD1,,1,PROROGA AFFIDAMENTO RICHIEDENTI ASILO GESTORE FAMILY SRL NAPOLI - DALL,PROROGA AFFIDAMENTO RICHIEDENTI ASILO GESTORE FAMILY SRL NAPOLI - DALL'17 AL 31.12.2020,423200.0,423200.0,,,2020-07-01,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80005410644,PREFETTURA DI AVELLINO,PREFETTURA DI AVELLINO UFFICIO TERRITORIALE DEL GOVERNO,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,0.0,AGGIUDICATA,certa
8355709532,7835175EF0,1,"RINNOVO DELLA CONVENZIONE PER LAFFIDAMENTO DEI SERVIZI DI ACCOGLIENZA E ASSISTENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE PRESSO I CENTRI DI ACCOGLIENZA COSTITUITI DA CENTRI COLLETTIVI CON CAPACIT&#65533; FINO A 50 POSTI COMPLESSIVI, NEL TERRITORIO DELLA CITTA METROPOLITANA DI FIRENZE - ATI IL GIRASOLE SOCIET&#65533; COOPERATIVA SOCIALE ONLUS ","RINNOVO DELLA CONVENZIONE PER LAFFIDAMENTO DEI SERVIZI DI ACCOGLIENZA E ASSISTENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE PRESSO I CENTRI DI ACCOGLIENZA COSTITUITI DA CENTRI COLLETTIVI CON CAPACIT&#65533; FINO A 50 POSTI COMPLESSIVI, NEL TERRITORIO DELLA CITTA METROPOLITANA DI FIRENZE - ATI IL GIRASOLE SOCIET&#65533; COOPERATIVA SOCIALE ONLUS",3024430.2,3024430.2,,,2020-07-01,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80020830487,PREFETTURA DI FIRENZE,SERVIZI DI ATTIVITA' CONTRATTUALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,,certa
8381261360,7785711BF5,1,SERVIZIO DI ACCOGLIENZA MIGRANTI PRESSO STRUTTURE INDIVIDUALI FINO A 50 POSTI/ASSOCIAZIONE CIELO E TERRA ONLUS,SERVIZIO DI ACCOGLIENZA MIGRANTI PRESSO STRUTTURE INDIVIDUALI FINO A 50 POSTI/ASSOCIAZIONE CIELO E TERRA ONLUS,535814.16,535814.16,MILANO,015146,2020-07-22,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80101710152,PREFETTURA DI MILANO,SASGAC,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,AGGIUDICATA,probabile
8380730D2B,,1,ACCOGLIENZA DI N. 1 MINORE STRANIERO NON ACCOMPAGNATO IN COMUNITA' EDUCATIVA IN REGIME RESIDENZIALE,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,36462.0,36462.0,,013075,2020-07-28,AFFIDAMENTO DIRETTO,80005370137,COMUNE DI COMO,N. 22 SETTORE SERVIZI SOCIALI,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,0.0,,certa
8373360B41,784741755E,9,CONVENZIONI DERIVANTI DA ACCORDO QUADRO PER L,CONVENZIONE PER AFFIDAMENTO DI SERVIZI DI ACCOGLIENZA E ASSISTENZA DI CITTADINI STRANIERI (PRESSO STRUTTURE A RETE) - ASSOCIAIZIONE E.R.I. ONLUS,537395.0,11665707,,,2020-07-01,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80004920064,PREFETTURA UFFICIO TERRITORIALE DEL GOVERNO,SERV. I,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,AGGIUDICATA,probabile
8371445EF1,,1,AFFIDAMENTO PER LA GESTIONE DEL SERVIZIO DI ACCOGLIENZA DEI MIGRANTI NEL CAS DI MONASTIR - PERIODO AGOSTO-SETTEMBRE 2020,AFFIDAMENTO PER LA GESTIONE DEL SERVIZIO DI ACCOGLIENZA DEI MIGRANTI NEL CAS DI MONASTIR - PERIODO AGOSTO-SETTEMBRE 2020,191670.0,191670.0,,111041,2020-07-14,AFFIDAMENTO DIRETTO,80014130928,PREFETTURA DI CAGLIARI UTG,SERVIZIO A.S.G.A.C.,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,,probabile
8363568AA4,,1,PROROGA AFFIDAMENTO RICHIEDENTI ASILO GESTORE ARCA DI NOÈ S.R.L. SERINO - DALL'1.7. AL 31.12.2020,PROROGA AFFIDAMENTO RICHIEDENTI ASILO GESTORE ARCA DI NOÈ S.R.L. SERINO - DALL'1.7. AL 31.12.2020,926808.0,926808.0,,,2020-07-01,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80005410644,PREFETTURA DI AVELLINO,PREFETTURA DI AVELLINO UFFICIO TERRITORIALE DEL GOVERNO,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,0.0,,certa
8327486AD5,,1,AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA PER MINORI STRANIERI NON ACCOMPAGNATI,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,4079989.32,4079989.32,,028060,2020-07-01,PROCEDURA APERTA,00644060287,COMUNE DI PADOVA,SETTORE SERVIZI SOCIALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,,certa
