cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
9533617D9E,,1,SERVIZIO DI PRESA IN CARICO DI MINORI STRANIERI NON ACCOMPAGNATI E NEO MAGGIORENNI DEL PROGETTO RETE SAI - PERIODO: 01/04/2023 - 31/12/2025.,SERVIZIO DI PRESA IN CARICO DI MINORI STRANIERI NON ACCOMPAGNATI E NEO MAGGIORENNI DEL PROGETTO RETE SAI - PERIODO: 01/04/2023 - 31/12/2025.,7714285.71,7714285.71,CREMONA,019036,2023-01-13,PROCEDURA APERTA,00297960197,COMUNE DI CREMONA,POLITICHE SOCIALI,85320000-8,SERVIZI SOCIALI,1005.0,AGGIUDICATA,certa
954444552D,,1,AFFIDAMENTO SERVIZIO ACCOGLIENZA RICHIEDENTI ASILO E RIFUGIATI SPRAR ORDINARI,AFFIDAMENTO SERVIZIO ACCOGLIENZA RICHIEDENTI ASILO E RIFUGIATI SPRAR ORDINARI,1970821.95,1970821.95,COSENZA,078001,2023-01-31,PROCEDURA APERTA,83001310784,COMUNE DI LUNGRO,CENTRALE UNICA DI COMMITTENZA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,1095.0,,certa
9617548BAC,,1,"AFFIDAMENTO DIRETTO DEL SERVIZIO DI ACCOGLIENZA A FAVORE DI RIFUGIATI UCRAINI E DI RICHIEDENTI PROTEZIONE INTERNAZIONALE IN CENTRI COLLETTIVI, UBICATI NEL TERRITORIO DELLA PROVINCIA DI VARESE, FINO A 50 POSTI. COOP. BALLAFON.","AFFIDAMENTO DIRETTO DEL SERVIZIO DI ACCOGLIENZA A FAVORE DI RIFUGIATI UCRAINI E DI RICHIEDENTI PROTEZIONE INTERNAZIONALE IN CENTRI COLLETTIVI, UBICATI NEL TERRITORIO DELLA PROVINCIA DI VARESE, FINO A 50 POSTI. COOP. BALLAFON.",244000.0,244000.0,VARESE,012133,2023-01-17,AFFIDAMENTO DIRETTO,80014740122,PREFETTURA,U.T.G. PREFETTURA DI VARESE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,150.0,AGGIUDICATA,certa
9622368545,,1,"SERVIZI DI ASSISTENZA MINORI, MSNA E DI CONTRASTO ALLA VIOLENZA DI GENERE PRESSO LE STRUTTURE RESIDENZIALI - 2023","SERVIZI DI ASSISTENZA MINORI, MSNA E DI CONTRASTO ALLA VIOLENZA DI GENERE PRESSO LE STRUTTURE RESIDENZIALI - 2023",55600.0,55600.0,ANCONA,042021,2023-01-26,AFFIDAMENTO DIRETTO,00343140422,COMUNE DI FALCONARA MARITTIMA,SETTORE POLITICHE SOCIALI - UOC SERVIZI SOCIALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,AGGIUDICATA,certa
9781162639,,1,ACCOGLIENZA DEI MINORI STRANIERI NON ACCOMPAGNATI NELL'AMBITO DELLA RETE SAI -EX SIPROIMI ,ACCOGLIENZA DEI MINORI STRANIERI NON ACCOMPAGNATI NELL'AMBITO DELLA RETE SAI -EX SIPROIMI,213408.0,213408.0,MESSINA,083005,2023-01-10,PROCEDURA APERTA,00084640838,COMUNE DI BARCELLONA POZZO DI GOTTO,UFFICIO SERVIZIO SOCIALE PROFESSIONALE,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,200.0,,certa
96450356AB,,1,SERVIZIO DI ACCOGLIENZA STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE - CENTRI COLLETTIVI PISTICCI,SERVIZIO DI ACCOGLIENZA STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE - CENTRI COLLETTIVI PISTICCI,139000.0,139000.0,MATERA,077020,2023-01-18,AFFIDAMENTO DIRETTO,80001840778,PREFETTURA DI MATERA,SERVIZIO CONTABILE E SERVIZIO CONTRATTI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,84.0,,certa
96243855C0,,1,ACCOGLIENZA MIGRANTI - VILLA VIVIANA SRL - VIA PIMAGGIORE N. 20 - N. 50 POSTI DAL 1.2.2023 - 20.4.2023,ACCOGLIENZA MIGRANTI - VILLA VIVIANA SRL - VIA PIMAGGIORE N. 20 - N. 50 POSTI DAL 1.2.2023 - 20.4.2023,125570.5,125570.5,,,2023-01-23,AFFIDAMENTO DIRETTO,80020830487,PREFETTURA DI FIRENZE,SERVIZI DI ATTIVITA' CONTRATTUALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,79.0,,probabile
96037755D7,,1,INTERVENTI DI TUTELA E PROTEZIONE DI MINORI STRANIERI NON ACCOMPAGNATI O ALLONTANATI DALLA FAMIGLIA E DI DONNE ANCHE CON PROLE CON ACCOGLIENZA PRESSO STRUTTURE RESIDENZIALI AUTORIZZATE AI SENSI DI LEGGE INDIVIDUATE DALL'ELENCO COMUNALE APERTO DI CUI ALL'AVVISO PUBBLICO DEL 19/06/2020 - ANNO 2023 - PROVINCIA RELIGIOSA SAN BENEDETTO DON ORIONE. DT. N. 72/2023,INTERVENTI DI TUTELA E PROTEZIONE DI MINORI STRANIERI NON ACCOMPAGNATI O ALLONTANATI DALLA FAMIGLIA E DI DONNE ANCHE CON PROLE CON ACCOGLIENZA PRESSO STRUTTURE RESIDENZIALI AUTORIZZATE AI SENSI DI LEGGE INDIVIDUATE DALL'ELENCO COMUNALE APERTO DI CUI ALL'AVVISO PUBBLICO DEL 19/06/2020 - ANNO 2023 - PROVINCIA RELIGIOSA SAN BENEDETTO DON ORIONE. DT. N. 72/2023,47450.0,47450.0,,,2023-01-20,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,00272430414,COMUNE DI PESARO,GESTIONE ATTIVITA' SERVIZIO SOCIO PROFESSIONALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,AGGIUDICATA,certa
953069959E,,1,SERVIZIO SAI- SISTEMA ACCOGLIENZA ED INTEGRAZIONE - AFFIDAMENTO DIRETTO DAL 01.01.2023 AL 30.06.2023,PROGETTO TRIENNALE DI ACCOGLIENZA PRESSO IL COMUNE DI BARLETTA NELL'AMBITO SAI - SISTEMA DI ACCOGLIENZA E DI INTEGRAZIONE,237476.84,237476.84,BARLETTA-ANDRIA-TRANI,110002,2023-01-13,AFFIDAMENTO DIRETTO,00741610729,COMUNE DI BARLETTA,SETTORE SERVIZI SOCIALI E SANITARI,85312000-9,SERVIZI DI ASSISTENZA SOCIALE SENZA ALLOGGIO,181.0,AGGIUDICATA,certa
9594886E65,,1,"AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA INTEGRATA PER RICHIEDENTI E TITOLARI PROTEZIONE INTERNAZIONALE PROG-613-PR-2 'VITA ATTIVA: BENESSERE, SALUTE E INTEGRAZIONE SOCIALE' PER IL TRIENNIO 2023-2025.","AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA INTEGRATA PER RICHIEDENTI E TITOLARI PROTEZIONE INTERNAZIONALE PROG-613-PR-2 'VITA ATTIVA: BENESSERE, SALUTE E INTEGRAZIONE SOCIALE' PER IL TRIENNIO 2023-2025.",983440.0,983440.0,BARLETTA-ANDRIA-TRANI,110009,2023-01-25,PROCEDURA APERTA,06931240722,PROVINCIA DI BARLETTA ANDRIA TRANI,AFFARI GENERALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,1000.0,,certa
