cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
61014492FF,,1,PROSECUZIONE MORE ESPLETAMENTO GARA SERVIZIO ACCOGLIENZA MIGRANTI SOC EDEN,PROSECUZIONE MORE ESPLETAMENTO GARA SERVIZIO ACCOGLIENZA MIGRANTI SOC EDEN (IMPORTO IVA ESCLUSA),101150.0,101150.0,,070006,2015-01-22,AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,80202230589,MINISTERO INTERNO DIPARTIMENTO DELLA P.S.,PREFETTURA - UTG DI CAMPOBASSO,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,,,probabile
61270498C7,,3,SERVIZI DI ACCOGLIENZA CITTADINI STRANIERI TEMPORANEAMENTE PRESENTI SUL TERRITORIO - ANNO 2015,SERVIZI DI ACCOGLIENZA CITTADINI STRANIERI TEMPORANEAMENTE PRESENTI SUL TERRITORIO - ANNO 2015,231000.0,716100.0,AOSTA,007003,2015-01-22,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80006880076,REGIONE AUTONOMA DELLA VALLE D AOSTA SERVIZI PREFETTURA,SERVIZI DI PREFETTURA,85320000-8,SERVIZI SOCIALI,,AGGIUDICATA,probabile
6095096854,,15,SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE ,ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE A SETTIMO TORINESE E DINTORNI,1050000.0,15750000,,001265,2015-01-20,PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE,80089610010,PREFETTURA-UFFICIO TERRITORIALE DEL GOVERNO DI TORINO,SERVIZIO 1,75240000-0,SERVIZI DI PUBBLICA SICUREZZA E DI ORDINE PUBBLICO,,DESERTA,certa
60885248F1,,1,SERVIZIO DI ACCOGLIENZA PROFUGHI - PERIODO OTT.DIC.2014 - DITTA ASSOCIAZIONE VIALE K,SERVIZIO DI ACCOGLIENZA PROFUGHI - PERIODO OTT.DIC.2014 - DITTA ASSOCIAZIONE VIALE K,74600.0,74600.0,,038008,2015-01-13,AFFIDAMENTO DIRETTO,80006330387,ASP CENTRO SERVIZI ALLA PERSONA,DIREZIONE GENERALE,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,,,certa
6035905A5E,,1,ACCOGLIENZA MIGRANTI GEN FEB 2015,ACCOGLIENZA MIGRANTI GEN FEB 2015,78360.0,78360.0,,040043,2015-01-01,AFFIDAMENTO DIRETTO EX ART.5 DELLA LEGGE N.381/91,03774550408,AZIENDA SERVIZI ALLA PERSONA SAN VINCENZO DE PAOLI,UFFICIO SERVIZI SOCIALI,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,,,probabile
6212750B7A,,1,SERVIZIO DI ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE PRESSO LA PROVINCIA DI BOLOGNA,SERVIZIO DI ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE PRESSO LA PROVINCIA DI BOLOGNA,173880.0,173880.0,BOLOGNA,037006,2015-01-08,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80070330370,PREFETTURA DI BOLOGNA,UFFICIO CONTRATTI E APPALTI,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,,AGGIUDICATA,certa
6110929224,,1,CONVENZIONE MESSA A DISPOSIZIONE POSTI PRIMA ACCOGLIENZA CITTADINI STRANIERI C/O CORTE ZACCARIA,CONVENZIONE MESSA A DISPOSIZIONE POSTI PRIMA ACCOGLIENZA CITTADINI STRANIERI C/O CORTE ZACCARIA,73282.71,73282.71,,023091,2015-01-29,AFFIDAMENTO DIRETTO,80015000237,PREFETTURA DI VERONA,SERVIZIO CONTABILITA' E GESTIONE FINANZIARIA,85321000-5,SERVIZI SOCIALI AMMINISTRATIVI,,,probabile
6111922596,,1,SERVIZIO DI ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE PRESENTI SUL TERRITORIO PROVINCIALE DI BOLOGNA,SERVIZIO DI ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE PRESENTI SUL TERRITORIO PROVINCIALE DI BOLOGNA,63000.0,63000.0,BOLOGNA,037006,2015-01-29,AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,80070330370,PREFETTURA DI BOLOGNA,UFFICIO CONTRATTI E APPALTI,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,,AGGIUDICATA,certa
6334665AEB,,1,PROGETTO SPRAR AGGIUNTIVI 1 ANNO 2015 - CONSORZIO DI COOPERATIVE L'ARCOLAIO - ASSOCIAZIONE MONDO DONNA ONLUS,PROGETTO SPRAR AGGIUNTIVI 1 ANNO 2015 - CONSORZIO DI COOPERATIVE L'ARCOLAIO - ASSOCIAZIONE MONDO DONNA ONLUS,216200.0,216200.0,,037006,2015-01-01,AFFIDAMENTO DIRETTO,03337111201,ASP CITTA' DI BOLOGNA,SERVIZIO INCLUSIONE SOCIALE,85320000-8,SERVIZI SOCIALI,,,certa
62364186EF,,1,MSNA OSPITATI PRESSO LA COMUNITÀ ALLOGGIO PER MINORI VENRE - 12 OSPITI,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,350000.0,350000.0,TRAPANI,081011,2015-01-01,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,00139550818,COMUNE DI MARSALA,SETTORE SERVIZI ALLA FAMIGLIA - UFFICIO SOLIDARIETA' SOCIALE,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,AGGIUDICATA,certa
6095100BA0,,15,SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE ,ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE A RIVAROLO CANAVESE E DINTORNI,1050000.0,15750000,TORINO,001217,2015-01-20,PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE,80089610010,PREFETTURA-UFFICIO TERRITORIALE DEL GOVERNO DI TORINO,SERVIZIO 1,75240000-0,SERVIZI DI PUBBLICA SICUREZZA E DI ORDINE PUBBLICO,,AGGIUDICATA,certa
61113193FA,,1,"PROCEDURA APERTA VOLTA ALLA CONCLUSIONE DI UN ACCORDO QUADRO CON PIÙ SOGGETTI OPERANTI IN PROVINCIA DI NAPOLI, I QUALI DOVRANNO ASSICURARE I SERVIZI DI ACCOGLIENZA , AI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE CHE VERRANNO LORO AFFIDATI, E LA GESTIONE DEI SERVIZI CONNESSI","PROCEDURA APERTA VOLTA ALLA CONCLUSIONE DI UN ACCORDO QUADRO CON PIÙ SOGGETTI OPERANTI IN PROVINCIA DI NAPOLI, I QUALI DOVRANNO ASSICURARE I SERVIZI DI ACCOGLIENZA , AI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE CHE VERRANNO LORO AFFIDATI, E LA GESTIONE DEI SERVIZI CONNESSI",472500.0,472500.0,,063049,2015-01-30,PROCEDURA APERTA,80049360631,UFFICIO TERRITORIALE DEL GOVERNO,SERVIZIO ATTIVITA' CONTRATTUALI,55130000-0,ALTRI SERVIZI ALBERGHIERI,,,certa
6110616FD4,,1,SERVIZIO MINORI STRANIERI NON ACCOMPAGNATI,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,8400.0,8400.0,,030023,2015-01-30,AFFIDAMENTO DIRETTO,81000730309,COMUNE DI CERVIGNANO DEL FRIULI,SERVIZIO SOCIALE DEI COMUNI DELL'AMBITO 5.1 E COMUNALE,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,,,certa
6113016C60,,1,SERVIZIO PRIMA ACCOGLIENZA CITTADINI STRANIERI TEMPORANEAMENTE PRESENTI SUL TERRITORIO-PERIODO 1/2/2015-31/3/2015,SERVIZIO PRIMA ACCOGLIENZA CITTADINI STRANIERI TEMPORANEAMENTE PRESENTI SUL TERRITORIO-PERIODO 1/2/2015-31/3/2015,102626.0,102626.0,,,2015-01-20,AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,80005710258,PREFETTURA DI BELLUNO UFFICIO TERRITORIALE DEL GOVERNO,PREFETTURA DI BELLUNO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
61007978F1,,1,AFFIDAMENTO DEI SERVIZI DI ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE,AFFIDAMENTO DEI SERVIZI DI ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE,4207500.0,4207500.0,,013075,2015-01-26,PROCEDURA APERTA,80020320133,PREFETTURA DI COMO,UFFICIO TERRITORIALE DEL GOVERNO DI COMO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
61106392D3,,1,CONVENZIONE MESSA A DISPOSIZIONE POSTI PRIMA ACCOGLIENZA CITTADINI STRANIERI C/O CENTRO COOP GIOVANILE INTERNAZIONALE,CONVENZIONE MESSA A DISPOSIZIONE POSTI PRIMA ACCOGLIENZA CITTADINI STRANIERI C/O CENTRO COOP GIOVANILE INTERNAZIONALE,45212.0,45212.0,,023091,2015-01-29,AFFIDAMENTO DIRETTO,80015000237,PREFETTURA DI VERONA,UFFICIO CONTRATTI,85321000-5,SERVIZI SOCIALI AMMINISTRATIVI,,,probabile
60672683F1,,1,SERVIZIO DI ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI ASILO - SISTEMA AURA,SERVIZIO DI ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI ASILO - SISTEMA AURA,35724.5,35724.5,,030129,2015-01-27,AFFIDAMENTO DIRETTO,00168650307,COMUNE DI UDINE,SERVIZIO SERVIZI PER LA SALUTE ED IL BENESSERE SOCIALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
6236399741,,1,MSNA OSPITATI PRESSO LA COMUNITÀ ALLOGGIO LA SPERANZA - 12 OSPITI,MSNA OSPITATI PRESSO LA COMUNITÀ ALLOGGIO LA SPERANZA - 12 OSPITI,350000.0,350000.0,TRAPANI,081011,2015-01-01,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,00139550818,COMUNE DI MARSALA,SETTORE SERVIZI ALLA FAMIGLIA - UFFICIO SOLIDARIETA' SOCIALE,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,AGGIUDICATA,certa
63345972D0,,2,PROGETTO SPRAR 2014-2016,PROGETTO SPRAR 2015 - CONSORZIO DI COOPERATIVE L'ARCOLAIO - MONDO DONNA ONLUS,499950.0,604950.0,,037006,2015-01-01,AFFIDAMENTO DIRETTO,03337111201,ASP CITTA' DI BOLOGNA,SERVIZIO INCLUSIONE SOCIALE,85320000-8,SERVIZI SOCIALI,,,certa
6113447010,,1,SERVIZIO DI PRIMA ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE. ,SERVIZIO DI PRIMA ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE. ,250704.0,250704.0,VARESE,012133,2015-01-30,AFFIDAMENTO DIRETTO,80202230589,MINISTERO INTERNO DIPARTIMENTO DELLA P.S.,UTG - PREFETTURA DI VARESE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
660902866F,,1,RETTE RICOVERO N.12 MSNA SOC.COOP.SANITARIA DELFINO C.A. COLONNE D'ERCOLE ANNO 2015,RETTE RICOVERO N.12 MSNA SOC.COOP.SANITARIA DELFINO C.A. COLONNE D'ERCOLE ANNO 2015,84240.0,84240.0,TRAPANI,081011,2015-01-01,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,00139550818,COMUNE DI MARSALA,SETTORE SERVIZI ALLA FAMIGLIA - UFFICIO SOLIDARIETA' SOCIALE,85320000-8,SERVIZI SOCIALI,,AGGIUDICATA,certa
60950935DB,,15,SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE ,ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE A BEINASCO E DINTORNI,1050000.0,15750000,TORINO,001024,2015-01-20,PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE,80089610010,PREFETTURA-UFFICIO TERRITORIALE DEL GOVERNO DI TORINO,SERVIZIO 1,75240000-0,SERVIZI DI PUBBLICA SICUREZZA E DI ORDINE PUBBLICO,,AGGIUDICATA,certa
61130600B3,,1,SERVIZIO PRIMA ACCOGLIENZA CITTADINI STRANIERI TEMPORANEAMENTE PRESENTI SUL TERRITORIO-PERIODO 1/2/2015-31/3/2015,SERVIZIO PRIMA ACCOGLIENZA CITTADINI STRANIERI TEMPORANEAMENTE PRESENTI SUL TERRITORIO-PERIODO 1/2/2015-31/3/2015,100871.0,100871.0,,,2015-01-20,AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,80005710258,PREFETTURA DI BELLUNO UFFICIO TERRITORIALE DEL GOVERNO,PREFETTURA DI BELLUNO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
61269918EA,,3,SERVIZI DI ACCOGLIENZA CITTADINI STRANIERI TEMPORANEAMENTE PRESENTI SUL TERRITORIO - ANNO 2015,SERVIZI DI ACCOGLIENZA CITTADINI STRANIERI TEMPORANEAMENTE PRESENTI SUL TERRITORIO - ANNO 2015,277200.0,716100.0,AOSTA,007073,2015-01-22,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80006880076,REGIONE AUTONOMA DELLA VALLE D AOSTA SERVIZI PREFETTURA,SERVIZI DI PREFETTURA,85320000-8,SERVIZI SOCIALI,,AGGIUDICATA,probabile
6095092508,,15,SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE ,ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE A LANZO TORINESE E DINTORNI,1050000.0,15750000,TORINO,001128,2015-01-20,PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE,80089610010,PREFETTURA-UFFICIO TERRITORIALE DEL GOVERNO DI TORINO,SERVIZIO 1,75240000-0,SERVIZI DI PUBBLICA SICUREZZA E DI ORDINE PUBBLICO,,AGGIUDICATA,certa
61674661F3,,1,RICOVERO MINORI STRANIERI NON ACCOMPAGNATI -COOP AIRONE,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,1200000.0,1200000.0,,083048,2015-01-22,AFFIDAMENTO DIRETTO,00080270838,COMUNE DI MESSINA,DIPARTIMENTO SOCIALE E RAPPORTI CON L'ISTITUZIONE,85320000-8,SERVIZI SOCIALI,,,certa
