cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
84061828D4,7832940A90,1,CONVENZIONE PER ACCOGLIENZA MIGRANTI IN UNITÀ ABITATIVE FINO A 50 - COOP. SAN ROCCO,CONVENZIONE PER ACCOGLIENZA MIGRANTI IN UNITÀ ABITATIVE FINO A 50 - COOP. SAN ROCCO,1271239.06,1271239.06,,,2020-10-26,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80002330621,PREFETTURA UFFICIO TERRITORIALE DEL GOVERNO DI BN,PREFETTURA UTG DI BENEVENTO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,,probabile
84934210BD,,1,SISTEMA DI PROTEZIONE SPRAR/SIPROIMI. DOMANDA DI PROSECUZIONE DEL PROGETTO N. 1003 PER IL TRIENNIO 2021/2023. INDIVIDUAZIONE DEL SOGGETTO ATTUATORE DELL,SISTEMA DI PROTEZIONE SPRAR/SIPROIMI. DOMANDA DI PROSECUZIONE DEL PROGETTO N. 1003 PER IL TRIENNIO 2021/2023. INDIVIDUAZIONE DEL SOGGETTO ATTUATORE DELL,1005803.12,1005803.12,,102045,2020-10-30,PROCEDURA APERTA,00324460799,COMUNE DI VALLELONGA,UFFICIO TECNICO,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,0.0,,certa
84583860F1,,2,"AFFIDAMENTO DI SERVIZI DI ACCOGLIENZA, INTEGRAZIONE E TUTELA, RIVOLTI A TITOLARI DI PROTEZIONE INTERNAZIONALE E CASI SPECIALI, NELL'AMBITO DEL SISTEMA DI PROTEZIONE PER TITOLARI DI PROTEZIONE INTERNAZIONALE E MINORI STRANIERI NON ACCOMPAGNATI (SIPROIMI)","LOTTO 1 - ACCOGLIENZA DI TITOLARI DI PROTEZIONE INTERNAZIONALE, SUSSIDIARIA E CASI SPECIALI NEL COMUNE DI VENEZIA TERRAFERMA (MESTRE, MARGHERA, FAVARO, CHIRIGNAGO, ECC.) N. 44 POSTI IN ACCOGLIENZA, ADULTI MASCHI",1960131.03,3430229.3,VENEZIA,027042,2020-10-28,PROCEDURA APERTA,00339370272,COMUNE DI VENEZIA,DIREZIONE COESIONE SOCIALE,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,0.0,AGGIUDICATA,certa
8471666FED,,1,"SERVIZIO DI ACCOGLIENZA INTEGRATA A FAVORE DI 50 BENEFICIARI DEL SISTEMA DI PROTEZIONE PER RICHIEDENTI ASILO E RIFUGIATI, IN ATTUAZIONE DEL PROGETTO A.I.D. SIPROIMI","SERVIZIO DI ACCOGLIENZA INTEGRATA A FAVORE DI 50 BENEFICIARI DEL SISTEMA DI PROTEZIONE PER RICHIEDENTI ASILO E RIFUGIATI, IN ATTUAZIONE DEL PROGETTO A.I.D. SIPROIMI",1450000.0,1450000.0,,060019,2020-10-28,PROCEDURA APERTA,81000310607,COMUNE DI CASSINO,AREA SERVIZI - SERVIZI SOCIALI E POLITICHE DELLA FAMIGLIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,,certa
84921274E4,7831346728,1,ADESIONE ACCORDO QUADRO SERVIZI ACCOGLIENZA MIGRANTI,ADESIONE ACCORDO QUADRO SERVIZI ACCOGLIENZA MIGRANTI,1515097.02,1515097.02,,077014,2020-10-31,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80001840778,PREFETTURA DI MATERA,SERVIZIO CONTABILE E SERVIZIO CONTRATTI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,,probabile
84899944AF,778667684E,1,RINNOVO CONVENZIONE PER L,RINNOVO CONVENZIONE PER L'AFFIDAMENTO DEL SERIVZIO GESTIONE DEI CENTRI DI ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE OSPITATI PRESSO STRUTTURE COSTITUITE DA SINGOLE UNITA' ABITATIVE PERIODO 1.11.2020/31.10.2021,389491.5,389491.5,PISTOIA,047014,2020-10-30,CONFRONTO COMPETITIVO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80009790470,PREFETTURA DI PISTOIA,PREFETTURA DI PISTOIA,98133000-4,SERVIZI PRESTATI DA ORGANIZZAZIONI ASSOCIATIVE DI CARATTERE SOCIALE,0.0,AGGIUDICATA,certa
8451414775,,1,SERVIZI DI PROTEZIONE PER I TITOLARI DI PROTEZION INTERNAZIONALE (SIPROIMI) DI CUI ALL'ART.1-SEXIES DEL D.L. 30.12.1989 N.416 CONVERTIVO IN LEGGE 28.02.1990 N.39 - ACCOGLIENZA DI CARATTERE ORDINARIO -,SERVIZI DI PROTEZIONE PER I TITOLARI DI PROTEZION INTERNAZIONALE (SIPROIMI) DI CUI ALL'ART.1-SEXIES DEL D.L. 30.12.1989 N.416 CONVERTIVO IN LEGGE 28.02.1990 N.39 - ACCOGLIENZA DI CARATTERE ORDINARIO -,1178772.0,1178772.0,,,2020-10-08,PROCEDURA APERTA,93063350750,UNIONE DEI COMUNI DELLA GRECIA SALENTINA,UFFICIO AMMINISTRATIVO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,,certa
8464832857,,1,AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA INTEGRATA A FAVORE DI TITOLARI DI PROTEZIONE INTERNAZIONALE (SIPROIMI),AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA INTEGRATA A FAVORE DI TITOLARI DI PROTEZIONE INTERNAZIONALE (SIPROIMI),455737.71,455737.71,PIACENZA,033032,2020-10-08,PROCEDURA APERTA,00229080338,COMUNE DI PIACENZA,SERVIZI SOCIALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,AGGIUDICATA,certa
84523170A5,8274052BB3,1,CONVENZIONE ACCOGLIENZA MIGRANTI (PRIMO ANNO ACCORDO QUADRO) LA CROCE BIANCA DI RIGUTINO,CONVENZIONE ACCOGLIENZA MIGRANTI (PRIMO ANNO ACCORDO QUADRO) LA CROCE BIANCA DI RIGUTINO,272692.96,272692.96,AREZZO,051002,2020-10-27,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80010180513,PREFETTURA DI AREZZO,UFFICIO TERRITORIALE DEL GOVERNO DI AREZZO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,AGGIUDICATA,probabile
8467877927,,1,PROCEDURA TELEMATICA APERTA PER LA REALIZZAZIONE DEL PROGETTO SPRAR MINORI STRANIERI NON ACCOMPAGNATI (SIPROIMI) - INDIVIDUAZIONE SOGGETTO ATTUATORE ,PROCEDURA TELEMATICA APERTA PER LA REALIZZAZIONE DEL PROGETTO SPRAR MINORI STRANIERI NON ACCOMPAGNATI (SIPROIMI) - INDIVIDUAZIONE SOGGETTO ATTUATORE,715000.0,715000.0,,062008,2020-10-14,PROCEDURA APERTA,00074270620,COMUNE DI BENEVENTO,IV SETTORE -SOCIOASSISTENZIALE ED ISTRUZIONE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,,certa
