cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
8289720D57,7033983266,1,SIPROIMI AREA 1 MEDIAZIONE LINGUISTICO CULTURALE NEI CONFRONTI DI ORDINARI,SIPROIMI AREA 1 MEDIAZIONE LINGUISTICO CULTURALE NEI CONFRONTI DI ORDINARI,300000.0,300000.0,,037006,2019-12-31,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,03337111201,ASP CITTA' DI BOLOGNA,SERVIZIO PROTEZIONI INTERNAZIONALI,85320000-8,SERVIZI SOCIALI,0.0,,certa
81607331EA,793031709E,1,BANDO ACCOGLIENZA MIGRANTI IN UNITA,BANDO ACCOGLIENZA MIGRANTI IN UNITA' - RTI ASYLIA,327864.01,327864.01,,,2019-12-30,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80018670242,PREFETTURA DI VICENZA -U.T.G.-,SERVIZIO CONTABILITA' E GESTIONE FINANZIARIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,,probabile
8148600571,,1,ACCOGLIENZA DI N. 1 MINORE STRANIERO NON ACCOMPAGNATO Z.J.Z. IN COMUNITA' EDUCATIVA IN REGIME RESIDENZIALE SITA IN NOVARA,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,16072.0,16072.0,,013075,2019-12-18,AFFIDAMENTO DIRETTO,80005370137,COMUNE DI COMO,N. 22 SETTORE SERVIZI SOCIALI,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,0.0,,certa
9019937F78,793031709E,1,BANDO ACCOGLIENZA MIGRANTI IN UNITA' ABITATIVE - ANNO 2022 - L'ANGOLO,BANDO ACCOGLIENZA MIGRANTI IN UNITA' ABITATIVE - ANNO 2022 - L'ANGOLO,330000.0,330000.0,,,2019-12-20,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80018670242,PREFETTURA DI VICENZA -U.T.G.-,SERVIZIO CONTABILITA' E GESTIONE FINANZIARIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,360.0,,probabile
90199867EA,793031709E,1,BANDO ACCOGLIENZA MIGRANTI IN UNITA' ABITATIVE - ANNO 2022 - UN MONDO DI GIOIA,BANDO ACCOGLIENZA MIGRANTI IN UNITA' ABITATIVE - ANNO 2022 - UN MONDO DI GIOIA,440000.0,440000.0,,,2019-12-20,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80018670242,PREFETTURA DI VICENZA -U.T.G.-,SERVIZIO CONTABILITA' E GESTIONE FINANZIARIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,360.0,,probabile
81778520F6,80361611D9,1,SERVIZIO ACCOGLIENZA MIGRANTI 01.01.2020 - 31.12.2020,SERVIZIO ACCOGLIENZA MIGRANTI 01.01.2020 - 31.12.2020 - ITACA UNITÀ ABITATIVE,1167735.0,1167735.0,,097042,2019-12-19,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,92025730133,PREFETTURA UTG DI LECCO,PREFETTURA UTG LECCO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,AGGIUDICATA,probabile
8301452EE4,70340677B6,1,SIPROIMI AREA 5 ORIENTAMENTO E ACCOMPAGNAMENTO LEGALE NEI CONFRONTI DI ORDINARI,SIPROIMI AREA 5 ORIENTAMENTO E ACCOMPAGNAMENTO LEGALE NEI CONFRONTI DI ORDINARI,350000.0,350000.0,,037006,2019-12-31,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,03337111201,ASP CITTA' DI BOLOGNA,SERVIZIO PROTEZIONI INTERNAZIONALI,85320000-8,SERVIZI SOCIALI,0.0,,certa
8144079299,,1,SISTEMA DI PROTEZIONE PER RICHIEDENTI ASILO E RIFUGIATI (SPRAR) -ADULTI -CASA DASILO TRIENNIO 2017-2019- PROSECUZIONE ACCOGLIENZA I^ SEMESTRE 2020 EX ART.8 COMMA 4 DEL DEC.MIN. 19A07582 GU N.284 DEL 4/12/19,SISTEMA DI PROTEZIONE PER RICHIEDENTI ASILO E RIFUGIATI (SPRAR) -ADULTI -CASA DASILO TRIENNIO 2017-2019- PROSECUZIONE ACCOGLIENZA I^ SEMESTRE 2020 EX ART.8 COMMA 4 DEL DEC.MIN. 19A07582 GU N.284 DEL 4/12/19 (VECCHIO CIG 6958732F4B,411317.84,411317.84,PARMA,034027,2019-12-19,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,00162210348,COMUNE DI PARMA,SETTORE SOCIALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,182.0,AGGIUDICATA,certa
81551101AB,709843450B,1,SERVIZIO ACCOGLIENZA CITTADINI STRANIERI ANNO 2020 - UN MONDO DI GIOIA,SERVIZIO ACCOGLIENZA CITTADINI STRANIERI ANNO 2020 - UN MONDO DI GIOIA,803336.5,803336.5,,,2019-12-23,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80018670242,PREFETTURA DI VICENZA -U.T.G.-,SERVIZIO CONTABILITA' E GESTIONE FINANZIARIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,,probabile
8135751A1B,,1,PROROGA PROGETTO ACCOGLIENZA SIPROIMI,PROROGA PROGETTO ACCOGLIENZA SIPROIMI,220353.08,220353.08,,050029,2019-12-11,AFFIDAMENTO DIRETTO,01897660500,UNIONE VALDERA,PROGETTI SOCIALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,,certa
8184514A9B,80361898F2,1,SERVIZIO ACCOGLIENZA MIGRANTI 01.01.2020 - 31.12.2020,SERVIZIO ACCOGLIENZA MIGRANTI 01.01.2020 - 31.12.2020 - DA 51 A 300 POSTI MEDHIHOSPES,911635.56,911635.56,LECCO,097042,2019-12-19,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,92025730133,PREFETTURA UTG DI LECCO,PREFETTURA UTG LECCO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,AGGIUDICATA,probabile
8145352D19,,1,SERVIZI DI NOTIFICA ATTI PROCEDIMENTO RICONOSCIMENTO PROTEZIONE INTERNAZIONALE,SERVIZI DI NOTIFICA ATTI PROCEDIMENTO RICONOSCIMENTO PROTEZIONE INTERNAZIONALE,480000.0,480000.0,,058091,2019-12-13,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80215430580,MINISTERO DELL INTERNO - DIPARTIMENTO PER LE LIBERTA CIVILI E L IMMIGRAZIONE,COMMISSIONE NAZIONALE PER IL DIRITTO D'ASILO,64110000-0,SERVIZI POSTALI,0.0,AGGIUDICATA,certa
815337276B,709843450B,1,SERVIZIO ACCOGLIENZA CITTADINI STRANIERI ANNO 2020 - CON TE,SERVIZIO ACCOGLIENZA CITTADINI STRANIERI ANNO 2020 - CON TE,2298928.08,2298928.08,,,2019-12-20,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80018670242,PREFETTURA DI VICENZA -U.T.G.-,SERVIZIO CONTABILITA' E GESTIONE FINANZIARIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,,probabile
