cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
8665158A95,,1,"PROCEDURA DI GARA APERTA AI SENSI DELL'ART.60 DEL D.LGS. 50/2016 PER LA CONCLUSIONE DI UN ACCORDO QUADRO CON PIU' OPERATORI ECONOMICI PER L'AFFIDAMENTO, NEL TERRITORIO DELLA PROVINCIA DI BOLOGNA, DEL SERVIZIO DI ACCOGLIENZA E ASSISTENZA IN FAVORE DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE DA EFFETTUARSI IN CENTRI COLLETTIVI CON CAPIENZA DA 101 A 300 POSTI. ","PROCEDURA DI GARA APERTA AI SENSI DELL'ART.60 DEL D.LGS. 50/2016 PER LA CONCLUSIONE DI UN ACCORDO QUADRO CON PIU' OPERATORI ECONOMICI PER L'AFFIDAMENTO, NEL TERRITORIO DELLA PROVINCIA DI BOLOGNA, DEL SERVIZIO DI ACCOGLIENZA E ASSISTENZA IN FAVORE DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE DA EFFETTUARSI IN CENTRI COLLETTIVI CON CAPIENZA DA 101 A 300 POSTI.",7131092.0,7131092.0,,,2021-03-22,PROCEDURA APERTA,80070330370,PREFETTURA DI BOLOGNA,UFFICIO CONTRATTI E APPALTI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,,certa
866059878E,,1,INTERPRETARIATO PER AUDIZIONI CT RICHIEDENTI ASILO,INTERPRETARIATO PER AUDIZIONI CT RICHIEDENTI ASILO,742500.0,742500.0,MILANO,015146,2021-03-05,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,80101710152,PREFETTURA DI MILANO,SASGAC,85321000-5,SERVIZI SOCIALI AMMINISTRATIVI,0.0,AGGIUDICATA,certa
A06CE238EE,8590548877,1,PROCEDURA APERTA PER SERVIZIO DI ACCOGLIENZA INTEGRAZIONE MINORI STRANIERI NON ACCOMPAGNATI (S.I.P.R.O.I.M.I) 2021/2022,PROCEDURA APERTA PER SERVIZIO DI ACCOGLIENZA INTEGRAZIONE MINORI STRANIERI NON ACCOMPAGNATI (S.I.P.R.O.I.M.I) 2021/2022,646711.78,646711.78,POTENZA,076060,2021-03-10,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,00953050762,COMUNE DI PIETRAGALLA,AREA N.1,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,730.0,AGGIUDICATA,certa
8750483701,,1,INTERVENTI DI ACCOGLIMENTO DI MINORI STRANIERI NON ACCOMPAGNATI. PROSECUZIONE DEI SERVIZI DI ACCOGLIENZA FINO AL 31/07/2021. AGGIORNAMENTO DELLE STRUTTURE NON CONVENZIONATE UTILIZZATE. HANNA HOUSE COOP SOCIALE,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,51000.0,51000.0,,032006,2021-03-29,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,00210240321,COMUNE DI TRIESTE,SERVIZIO SOCIALE COMUNALE,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,0.0,,certa
9604687672,,1,AFFIDAMENTO CO-PROGETTAZIONE E GESTIONE DEI SERVIZI PER L'ACCOGLIENZA DI MINORI STRANIERI NON ACCOMPAGNATI NELL'AMBITO DELLA RETE SAI 'SISTEMA DI ACCOGLIENZA E INTEGRAZIONE' EX SIPROIMI,AFFIDAMENTO CO-PROGETTAZIONE E GESTIONE DEI SERVIZI PER L'ACCOGLIENZA DI MINORI STRANIERI NON ACCOMPAGNATI NELL'AMBITO DELLA RETE SAI 'SISTEMA DI ACCOGLIENZA E INTEGRAZIONE' EX SIPROIMI,747909.1,747909.1,TRAPANI,081004,2021-03-01,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,02035220819,COMUNE DI CAMPOBELLO DI MAZARA,2° SETTORE SERVIZI SOCIO CULTURALI E PUBBLICA ISTRUZIONE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,AGGIUDICATA,certa
A05E7DC109,,1,SERVIZI DI ACCOGLIENZA INTEGRATA MINORI STRANIERI NON ACCOMPAGNATI,SERVIZI DI ACCOGLIENZA INTEGRATA MINORI STRANIERI NON ACCOMPAGNATI,211994.14,211994.14,MATERA,077006,2021-03-16,PROCEDURA APERTA,82000970770,COMUNE DI TURSI,COMUNE DI TURSI,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,240.0,AGGIUDICATA,certa
8576574CC0,,1,SERVIZI DI ACCOGLIENZA E INTEGRAZIONE DELLE PERSONE STRANIERE (SIPROIMI),SERVIZI DI ACCOGLIENZA E INTEGRAZIONE DELLE PERSONE STRANIERE (SIPROIMI),2067240.0,2067240.0,BARLETTA-ANDRIA-TRANI,110009,2021-03-30,PROCEDURA APERTA,83000350724,COMUNE DI TRANI,UFFICIO COMUNE DI PIANO AMBITO TERRITORIALE SOCIALE N. 5 TRANI-BISCEGLIE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,AGGIUDICATA,certa
8665723CD5,,1,AFFIDAMENTO GESTIONE SISTEMA ACCOGLIENZA INTEGRATA SIPROIMI-SAI,AFFIDAMENTO GESTIONE SISTEMA ACCOGLIENZA INTEGRATA SIPROIMI-SAI,2152557.5,2152557.5,,028057,2021-03-15,PROCEDURA APERTA,80009590284,COMUNE DI MONTEGROTTO TERME,SETTORE AMMINISTRATIVO,85320000-8,SERVIZI SOCIALI,0.0,,certa
861650440A,,1,SERVIZIO ACCOGLIENZA RICHIEDENTI ASILO PRESSO STRUTTURE DEMANIALI REQUISITE 01.02-31.03.2021,SERVIZIO ACCOGLIENZA RICHIEDENTI ASILO PRESSO STRUTTURE DEMANIALI REQUISITE 01.02-31.03.2021,70410.6,70410.6,,,2021-03-30,AFFIDAMENTO DIRETTO,93014220508,PREFETTURA DI PISA,PREFETTURA DI PISA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,AGGIUDICATA,certa
925200540E,,1,PROGETTO 1833- MSNA-FONDO FAMI,PROGETTO 1833- MSNA-FONDO FAMI,285326.0,285326.0,MESSINA,083005,2021-03-04,PROCEDURA APERTA,00084640838,COMUNE DI BARCELLONA POZZO DI GOTTO,UFFICIO SERVIZIO SOCIALE PROFESSIONALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,,certa
8585228245,,1,APPALTO DELLA GESTIONE SERVIZIO SPRAR PER IL TRIENNIO 2021 - 2023,APPALTO DELLA GESTIONE SERVIZIO SPRAR PER IL TRIENNIO 2021 - 2023,1158039.52,1158039.52,,074017,2021-03-03,PROCEDURA APERTA,81001650746,COMUNE DI SAN VITO DEI NORMANNI,SETTORE AFFARI GENERALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,AGGIUDICATA,certa
8648984761,,1,"APPALTO DI MANUTENZIONE STRAORDINARIA DA ESEGUIRSI IN LOCALITÀ TORRE GAIA _ PROFUGHI GRECI: LOTTO 1 E LOTTO 2, VIA G. ALESSANDRI N. 25/41/55 (COD. REF 4357/9 - COD REF4357/7 COD REF 4357/5) DURATA 300 GIORNI NATURALI E CONSECUTIVI.","APPALTO DI MANUTENZIONE STRAORDINARIA DA ESEGUIRSI IN LOCALITÀ TORRE GAIA _ PROFUGHI GRECI: LOTTO 1 E LOTTO 2, VIA G. ALESSANDRI N. 25/41/55 (COD. REF 4357/9 - COD REF4357/7 COD REF 4357/5) DURATA 300 GIORNI NATURALI E CONSECUTIVI.",1256253.65,1256253.65,,,2021-03-02,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,00410700587,AZIENDA TERRITORIALE EDILIZIA RESIDENZIALE PUBBLICA DEL COMUNE DI ROMA,SERVIZIO MANUTENZIONE,45454000-4,LAVORI DI RISTRUTTURAZIONE,0.0,AGGIUDICATA,certa
8612333206,,2,PROGETTO SISTEMA DI PROTEZIONE PER TITOLARI DI PROTEZIONE INTERNAZIONALE S.I.P.R.O.I.M.I. SERVIZIO DI MEDIAZIONE INTERCULTURALE E REALIZZAZIONE DI 5 SPORTELLI INFORMATIVI ED UN PUNTO DI ACCESSO ,SERVIZIO PER LA REALIZZAZIONE DI 5 SPORTELLI INFORMATIVI E DI SUPPORTO ED UN PUNTO DI ACCESSO CENTRALE CON FUNZIONI DI COORDINAMENTO E FUNZIONI DI OSSERVATORIO TECNICO,510986.91,703376.01,GENOVA,010025,2021-03-12,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,00856930102,COMUNE DI GENOVA,SETTORE POLITICHE SOCIALI,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,730.0,AGGIUDICATA,certa
8651918C96,8591952F13,1,AFFIDAMENTO DI SERVIZI PREVISTI DAL PROGETTO DI ACCOGLIENZA INTEGRATA DEL SISTEMA SIPROIMI,AFFIDAMENTO DI SERVIZI PREVISTI DAL PROGETTO DI ACCOGLIENZA INTEGRATA DEL SISTEMA SIPROIMI,525563.13,525563.13,,034004,2021-03-02,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,00202280343,COMUNE DI BERCETO,SERVIZIO SOCIALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,,certa
