cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
B620ADDE5C,,1,PROGETTO DI MANUTENZIONE STRAORDINARIA DELL'EDIFICIO COMUNALE NELLA FRAZIONE CASTIGLIONE DI CAROVILLI DA DESTINARE AD ACCOGLIENZA DEI MIGRANTI E RELATIVE INFRASTRUTTURE PROFUGHI DI GUERRA,"AFFIDAMENTO DIREZIONE LAVORI, MISURA E CONTABILITA' ECC",25814.0,25814.0,ISERNIA,094007,2025-03-21,AFFIDAMENTO DIRETTO,00070170949,COMUNE DI CAROVILLI,AMMINISTRAZIONE COMUNALE,71220000-6,SERVIZI DI PROGETTAZIONE ARCHITETTONICA,,AGGIUDICATA,certa
B61B6D66EE,,1,ACCOGLIENZA MSNA-MARZO 2025,ACCOGLIENZA MSNA-MARZO 2025,12200.0,12200.0,VITERBO,056048,2025-03-25,AFFIDAMENTO DIRETTO,80008850564,COMUNE DI VITERBO,SETTORE SERVIZI SOCIALI,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,AGGIUDICATA,certa
B5E4E207DD,,1,"SERVIZIO DI ACCOGLIENZA NELL'AMBITO DI UN PROGETTO TERRITORIALE ADERENTE AL SISTEMA DI PROTEZIONE SAI 2023-2025 (CODICE PROGETTO PROG-576-PR-3), CATEGORIA ORDINARI, QUALE PROSECUZIONE DI UN PROGETTO SPRAR GIÀ ATTIVATO DALLA PROVINCIA DI CAMPOBASSO, CUP F29G22001860001. FORNITURA ATTREZZATURE CUCINA PRESSO CONVENTO DEL COMUNE DI RIPALIMOSANI.",FORNITURA ATTREZZATURE CUCINA,11499.0,11499.0,CAMPOBASSO,070059,2025-03-05,AFFIDAMENTO DIRETTO,80002910703,COMUNE DI RIPALIMOSANI,UFFICIO TECNICO,39221000-7,ATTREZZATURE PER CUCINA,,AGGIUDICATA,certa
B5DAA1045F,,1,OSPITALITA IN CENTRI COLLETTIVI CITTADINI UCRAINI RICHIEDENTI PROTEZIONE INTERNAZIONALE - IL SORRISO,ACCOGLIENZA MIGRANTI RICHIEDENTI PROTEZIONE INTERNAZIONALE,460882.0,460882.0,RIMINI,099014,2025-03-03,AFFIDAMENTO DIRETTO,91044110400,PREFETTURA DI RIMINI,UFFICIO CONTRATTI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
B5E95E8439,,1,"PROCEDURA APERTA PER LINDIVIDUAZIONE DI UN SOGGETTO ATTUATORE DEI SERVIZI DI ACCOGLIENZA, INTEGRAZIONE E TUTELA RIVOLTI AI RICHIEDENTI ASILO E PROTEZIONE INTERNAZIONALE","PROCEDURA APERTA PER LINDIVIDUAZIONE DI UN SOGGETTO ATTUATORE DEI SERVIZI DI ACCOGLIENZA, INTEGRAZIONE E TUTELA RIVOLTI AI RICHIEDENTI ASILO E PROTEZIONE INTERNAZIONALE",1469875.0,1469875.0,COSENZA,078017,2025-03-06,PROCEDURA APERTA,CFAVCP-00010C3,CENTRALE UNICA DI COMMITTENZA - COMUNI ASSOCIATI ACRI - BISIGNANO,COMUNE DI ACRI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
B5EEEF61BB,,3,SERVIZIO DI SUPPORTO SPECIALISTICO ALLA SEZIONE AMMINISTRATIVO/CONTABILE UFFICIO SERVIZI SOCIALI E ATS 8 - PROGETTI SAI - ANNO 2025,SERVIZIO DI SUPPORTO SPECIALISTICO ALLA SEZIONE AMMINISTRATIVO/CONTABILE UFFICIO SERVIZI SOCIALI E ATS 8 - ANNO 2025 - PREOGETTO SAI 553,4083.33,24500.0,ANCONA,042002,2025-03-07,AFFIDAMENTO DIRETTO,02788480420,UNIONE DEI COMUNI LE TERRE DELLA MARCA SENONE,AREA SERVIZI SOCIALI E A.T.S. N.8,79000000-4,"SERVIZI PER LE IMPRESE: SERVIZI GIURIDICI, DI MARKETING, DI CONSULENZA, DI RECLUTAMENTO, DI STAMPA E DI SICUREZZA",,AGGIUDICATA,certa
B60401CAFC,,1,PROCEDURA APERTA PER CONTO DEL COMUNE DI CINQUEFRONDI. APPALTO PER L'AFFIDAMENTO DEL SERVIZIO DI GESTIONE DEI SERVIZI DI ACCOGLIENZA ED INTEGRAZIONE (SAI) PER TITOLARI DI PROTEZIONE INTERNAZIONALE CATEGORIA ORDINARI PROG-228-PR-3 TRIENNIO FINANZIATO 2024/2026. BIENNIO A GARA 2025/2026,PROCEDURA APERTA PER CONTO DEL COMUNE DI CINQUEFRONDI. APPALTO PER L'AFFIDAMENTO DEL SERVIZIO DI GESTIONE DEI SERVIZI DI ACCOGLIENZA ED INTEGRAZIONE (SAI) PER TITOLARI DI PROTEZIONE INTERNAZIONALE CATEGORIA ORDINARI PROG-228-PR-3 TRIENNIO FINANZIATO 2024/2026. BIENNIO A GARA 2025/2026,745305.36,745305.36,REGGIO CALABRIA,080027,2025-03-13,PROCEDURA APERTA,00008010803,COMUNE DI CINQUEFRONDI,AFFARI GENERALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,NON AGGIUDICATA,certa
B5DD592BBB,,1,"AFFIDAMENTO DIRETTO EX ART. 50, COMMA 1, LETT. B) DEL D.LGS. 36/2023 - SERVIZIO ACCOGLIENZA MIGRANTI - COOP SOCIALE FREEDOM",SERVIZIO ACCOGLIENZA MIGRANTI,139691.31,139691.31,CASERTA,061022,2025-03-04,AFFIDAMENTO DIRETTO,80002190611,MINISTERO INTERNO PREFETTURA CASERTA,UFFICIO CONTRATTI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
B5D8E4226A,,1,ACCOGLIENZA MSNA 1° SEMESTRE 2025,ACCOGLIENZA MSNA 1° SEMESTRE 2025,21255.0,21255.0,AREZZO,051017,2025-03-17,AFFIDAMENTO DIRETTO,00137520516,COMUNE DI CORTONA,SERVIZI SOCIALI,85300000-2,SERVIZI DI ASSISTENZA SOCIALE E SERVIZI AFFINI,,AGGIUDICATA,certa
B60E0F1407,,1,INSERIMENTO MSNA PRESSO ACCOGLIENZA COMUNITARIA RESIDENZIALE UN MONDO A COLORI - COOPERATIVA SOCIALE A RESPONSABILITÀ LIMITATA GENNAIO-MARZO 2025,INSERIMENTO MSNA PRESSO ACCOGLIENZA COMUNITARIA RESIDENZIALE UN MONDO A COLORI - COOPERATIVA SOCIALE A RESPONSABILITÀ LIMITATA GENNAIO-MARZO 2025,25000.0,25000.0,NAPOLI,063016,2025-03-17,AFFIDAMENTO DIRETTO,00125680033,COMUNE DI NOVARA,SERVIZIO SERVIZI POLITICHE SOCIALI E DELLA CASA,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,AGGIUDICATA,certa
