cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
73632000DD,,1,SPRAR,SPRAR,951482.0,951482.0,,070011,2018-01-29,PROCEDURA APERTA,91051640703,UNIONE DEI COMUNI MONTANI CASTELLO DI GERIONE,RESPONSABILE DEL SERVIZIO,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,,certa
73381110C4,683648805F,1,AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA DI CITTADINI STRANIERI 2018 (CARITAS),AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA DI CITTADINI STRANIERI 2018 (CARITAS),455301.0,455301.0,,,2018-01-01,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80006880076,REGIONE AUTONOMA DELLA VALLE D AOSTA SERVIZI PREFETTURA,SERVIZI DI PREFETTURA,85320000-8,SERVIZI SOCIALI,,AGGIUDICATA,probabile
736613895E,,1,GESTIONE SERVIZI DI PROTEZIONE PER RICHIEDENTI ASILO E RIFUGIATI,GESTIONE SERVIZI DI PROTEZIONE PER RICHIEDENTI ASILO E RIFUGIATI,875381.1,875381.1,,074016,2018-01-26,AFFIDAMENTO DIRETTO,80001910746,COMUNE DI SAN PIETRO VERNOTICO,AREA 5 SERVIZI SOCIALI,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,,certa
7332994215,,2,PROGETTO SPRAR MSNA (MINORI STRANIERI NON ACCOMPAGNATI),PROGETTO SPRAR N. 12 MSNA DI SESSO MASCHILE PER 'LOCALITA' BONCURI',537500.0,1075000.0,,075052,2018-01-02,SISTEMA DINAMICO DI ACQUISIZIONE,82001370756,COMUNE DI NARDO ,SETTORE ECONOMICO-FINANZIARIO,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,DESERTA,certa
7440136275,,1,"CONTRATTO DI LOCAZIONE CONCERNENTE LA PRESA IN AFFITTO DEI LOCALI PER IL COLLOCAMENTO TRANSITORIO DI PROFUGHI A SAN GENESIO ATESINO, VIA DEL PAESE 3, IN ATTUAZIONE DELLA DELIBERA N. 19 DEL 15/06/2017 DEL CONSIGLIO DELLA COMUNITÀ COMPRENSORIALE DI SALTO-SCILIAR - 10/02/2018 - 09/02/2021","CONTRATTO DI LOCAZIONE CONCERNENTE LA PRESA IN AFFITTO DEI LOCALI PER IL COLLOCAMENTO TRANSITORIO DI PROFUGHI A SAN GENESIO ATESINO, VIA DEL PAESE 3, IN ATTUAZIONE DELLA DELIBERA N. 19 DEL 15/06/2017 DEL CONSIGLIO DELLA COMUNITÀ COMPRENSORIALE DI SALTO-SCILIAR - 10/02/2018 - 09/02/2021",47900.0,47900.0,BOLZANO,021079,2018-01-25,AFFIDAMENTO DIRETTO,80001330218,BEZIRKSGEMEINSCHAFT SALTEN SCHLERN,TECHNISCHER DIENST,70220000-9,SERVIZI DI AFFITTO O LOCAZIONE FINANZIARIA DI BENI IMMOBILI NON RESIDENZIALI PROPRI,,AGGIUDICATA,certa
7590124079,7070094A21,1,SERVIZI DI ACCOGLIENZA RICHIEDENTI PROTEZIONE INTERNAZIONALE IN ADESIONE AD ACCORDO QUADRO,SERVIZI DI ACCOGLIENZA RICHIEDENTI PROTEZIONE INTERNAZIONALE IN ADESIONE AD ACCORDO QUADRO,980390.0,980390.0,,044007,2018-01-01,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80003790443,UFFICIO TERRITORIALE DEL GOVERNO,PREFETTURA DI ASCOLI PICENO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
7357191214,,1,LIQUIDAZIONE RETTE RICOVERO MSNA 3^ TRIMESTRE 2017 COOP. SOC. SAN PIETRO,LIQUIDAZIONE RETTE RICOVERO MSNA 3^ TRIMESTRE 2017 COOP. SOC. SAN PIETRO,154457.14,154457.14,AGRIGENTO,084001,2018-01-18,AFFIDAMENTO DIRETTO,00074260845,COMUNE DI AGRIGENTO,SETTORE II - AVVOCATURA,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,AGGIUDICATA,certa
73352095F4,,1,"SERVIZI DI ACCOGLIENZA INTEGRATA PER I RICHIEDENTI E I BENEFICIARI DI PROTEZIONE INTERNAZIONALE E PER I TITOLARI DI PERMESSO UMANITARIO DI CUI ALL'ART.32 DLGS 2502008, SINGOLI O CON IL RISPETTIVO NUCLEO FAMILIARE, PROGETTO SPRAR PER N. 30 POSTI","SERVIZI DI ACCOGLIENZA INTEGRATA PER I RICHIEDENTI E I BENEFICIARI DI PROTEZIONE INTERNAZIONALE E PER I TITOLARI DI PERMESSO UMANITARIO DI CUI ALL'ART.32 DLGS 2502008, SINGOLI O CON IL RISPETTIVO NUCLEO FAMILIARE, PROGETTO SPRAR PER N. 30 POSTI",1286301.0,1286301.0,PISTOIA,047014,2018-01-03,PROCEDURA APERTA,00236340477,PROVINCIA DI PISTOIA,STAZIONE UNICA APPALTANTE,85320000-8,SERVIZI SOCIALI,,AGGIUDICATA,certa
7351662F63,,1,SERVIZI INTERPRETARIATO,SERVIZI INTERPRETARIATO COMMISSIONE TERRITORIALE RICONOSCIMENTO PROTEZIONE INTERNAZIONALE,154000.0,154000.0,,101013,2018-01-15,PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),91011070793,PREFETTURA DI CROTONE,PREFETTURA UTG DI CROTONE,98390000-3,ALTRI SERVIZI,,AGGIUDICATA,certa
733159713E,,1,SERVIZIO DI ACCOGLIENZA MIGRANTI RICHIEDENTI PROTEZIONE INTERNAZIONALE PERIODO 01/03/2018 - 29/02/2020,SERVIZIO DI ACCOGLIENZA MIGRANTI RICHIEDENTI PROTEZIONE INTERNAZIONALE PERIODO 01/03/2018 - 29/02/2020,76755000,76755000,,,2018-01-06,PROCEDURA APERTA,80007150594,PREFETTURA DI LATINA,PREFETTURA DI LATINA UTG SERVIZIO CONTABILITA' E GESTIONE FINANZIARIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
