cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
92034818C7,870076633E,1,GESTIONE ACCOGLIENZA E ASSISTENZA CITTADINI STRANIERI RICHIEDENTI ASILO ,GESTIONE ACCOGLIENZA E ASSISTENZA CITTADINI STRANIERI RICHIEDENTI ASILO ,1240998.8,1240998.8,TORINO,001272,2021-09-24,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80089610010,PREFETTURA-UFFICIO TERRITORIALE DEL GOVERNO DI TORINO,SERVIZIO 1,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,,certa
8925703B1E,,1,AFFIDAMENTO DIRETTO SERVIZIO ACCOGLIENZA MIGRANTI PERIODO 1/10/2021 - 10/01/2022,AFFIDAMENTO DIRETTO SERVIZIO ACCOGLIENZA MIGRANTI PERIODO 1/10/2021 - 10/01/2022,138057.0,138057.0,,,2021-09-29,AFFIDAMENTO DIRETTO,94621140154,PREFETTURA DI MONZA E DELLA BRIANZA,PREFETTURA DI MONZA E DELLA BRIANZA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,102.0,,probabile
8815257434,,1,"AFFIDAMENTO DEL SERVIZIO DEL PROGETTO FAMI SECONDA ACCOGLIENZA NELLA RETE SIPROIMI - CATEGORIA MINORI STRANIERI NON ACCOMPAGNATI (MSNA) -APPROVAZIONE PROGETTI SCADUTI IL 31/12/2019, PROROGATI FINO AL 31/12/2020 E AUTORIZZATI ALLA PROSECUZIONE DAL 01/07/2021 AL 31/12/2023 - COMUNE DI TRABIA (PA)","AFFIDAMENTO DEL SERVIZIO DEL PROGETTO FAMI SECONDA ACCOGLIENZA NELLA RETE SIPROIMI - CATEGORIA MINORI STRANIERI NON ACCOMPAGNATI (MSNA) -APPROVAZIONE PROGETTI SCADUTI IL 31/12/2019, PROROGATI FINO AL 31/12/2020 E AUTORIZZATI ALLA PROSECUZIONE DAL 01/07/2021 AL 31/12/2023 - COMUNE DI TRABIA (PA)",749759.63,749759.63,,082073,2021-09-17,PROCEDURA APERTA,87000530821,COMUNE DI TRABIA,SETTORE AFFARI GENERALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,,certa
8923589A97,,1,AFFIDAMENTO SERVIZIO DI ACCOGLIENZA E DI ASSISTENZA PROFUGHI PER IL MESE DI OTTOBRE 2021 NELLE MORE DEI TRASFERIMENTI NECESSARI ,AFFIDAMENTO SERVIZIO DI ACCOGLIENZA E DI ASSISTENZA PROFUGHI PER IL MESE DI OTTOBRE 2021 NELLE MORE DEI TRASFERIMENTI NECESSARI ,130534.8,130534.8,TORINO,001272,2021-09-29,AFFIDAMENTO DIRETTO,80089610010,PREFETTURA-UFFICIO TERRITORIALE DEL GOVERNO DI TORINO,SERVIZIO 1,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,31.0,AGGIUDICATA,certa
92062050B4,870076633E,1,GESTIONE ACCOGLIENZA E ASSISTENZA CITTADINI STRANIERI RICHIEDENTI ASILO ,GESTIONE ACCOGLIENZA E ASSISTENZA CITTADINI STRANIERI RICHIEDENTI ASILO ,481939.8,481939.8,TORINO,001272,2021-09-24,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80089610010,PREFETTURA-UFFICIO TERRITORIALE DEL GOVERNO DI TORINO,SERVIZIO 1,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,,certa
8890183B16,,1," PROCEDURA APERTA, IN MODALITÀ ACCORDO QUADRO BIENNALE, AI SENSI DEGLI ARTT. 60 E 54 COMMA 4 LETT. A) DEL D.LGS. 50/2016 E SS.MM.II, TRAMITE PIATTAFORMA SINTEL DI ARIA S.P.A., CON IL CRITERIO DELL'OFFERTA ECONOMICAMENTE PIÙ VANTAGGIOSA SULLA BASE DEL MIGLIOR RAPPORTO QUALITÀ/PREZZO, AI SENSI DELL'ART.95, COMMA 3 LETT. A) DEL D.LGS 50/2016, PER L'AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA E ASSISTENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE PRESSO I CENTRI DI CUI ALL'ART.11 DEL D.LGS. 142/2015 UBICATI NEL TERRITORIO PROVINCIALE DI LECCO COSTITUITI DA CENTRI COLLETTIVI CON CAPIENZA RICETTIVA COMPLESSIVA FINO A 50 POSTI, PER IL PERIODO DAL 01.01.2022 AL 31.12.2023 IN FAVORE DELLA PREFETTURA, UFFICIO TERRITORIALE DEL GOVERNO DI LECCO. "," PROCEDURA APERTA, IN MODALITÀ ACCORDO QUADRO BIENNALE, AI SENSI DEGLI ARTT. 60 E 54 COMMA 4 LETT. A) DEL D.LGS. 50/2016 E SS.MM.II, TRAMITE PIATTAFORMA SINTEL DI ARIA S.P.A., CON IL CRITERIO DELL'OFFERTA ECONOMICAMENTE PIÙ VANTAGGIOSA SULLA BASE DEL MIGLIOR RAPPORTO QUALITÀ/PREZZO, AI SENSI DELL'ART.95, COMMA 3 LETT. A) DEL D.LGS 50/2016, PER L'AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA E ASSISTENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE PRESSO I CENTRI DI CUI ALL'ART.11 DEL D.LGS. 142/2015 UBICATI NEL TERRITORIO PROVINCIALE DI LECCO COSTITUITI DA CENTRI COLLETTIVI CON CAPIENZA RICETTIVA COMPLESSIVA FINO A 50 POSTI, PER IL PERIODO DAL 01.01.2022 AL 31.12.2023 IN FAVORE DELLA PREFETTURA, UFFICIO TERRITORIALE DEL GOVERNO DI LECCO. ",4051780.0,4051780.0,,,2021-09-17,PROCEDURA APERTA,92025730133,PREFETTURA UTG DI LECCO,PREFETTURA UTG LECCO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,730.0,AGGIUDICATA,certa
8900169BCB,,1,RICOVERO MINORI STRANIERI NON ACCOMPAGNATI 1^ TRIMESTRE 2021,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,54360.0,54360.0,,084021,2021-09-16,AFFIDAMENTO DIRETTO,81000410845,COMUNE DI LICATA,DIPARTIMENTO N.1 - AREA AMMINISTRATIVA,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,90.0,,certa
8895049AA3,,1,"SERVIZI DL ACCOGLIENZA, INTEGRAZIONE E TUTELA RIVOLTI AL TITOLARI DL PROTEZIONE INTERNAZIONALE CHE NECESSITANO DL ASSISTENZA SANITARIA, SOCIALE E DOMICILIARE, SPECIALISTICA E/O PROLUNGATA NELL'AMBITO DEL PROGETTO TERRITORIALE ADERENTE AL SISTEMA DI PROTEZIONE SAI/SIPROIMI (EX SPRAR) CATEGORIA DS-DM PER GLI ANNI 2021/2022 ","SERVIZI DL ACCOGLIENZA, INTEGRAZIONE E TUTELA RIVOLTI AL TITOLARI DL PROTEZIONE INTERNAZIONALE CHE NECESSITANO DL ASSISTENZA SANITARIA, SOCIALE E DOMICILIARE, SPECIALISTICA E/O PROLUNGATA NELL'AMBITO DEL PROGETTO TERRITORIALE ADERENTE AL SISTEMA DI PROTEZIONE SAI/SIPROIMI (EX SPRAR) CATEGORIA DS-DM PER GLI ANNI 2021/2022 ",448895.77,448895.77,,080077,2021-09-24,PROCEDURA APERTA,80000100802,CITTA' METROPOLITANA DI REGGIO CALABRIA,COMUNE DI SAN ROBERTO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,490.0,,certa
88940691ED,,1,"INDIVIDUAZIONE DI UN SOGGETTO PER SERVIZI DI ACCOGLIENZA, INTEGRAZIONE E TUTELA RIVOLTI AI TITOLARI DI PROTEZIONE INTERNAZIONALE E PER I MINORI STRANIERI NON ACCOMPAGNATI (SIPROIMI)",Oggetto non pubblicabile a causa della potenziale presenza di dati personali,184888.87,184888.87,,080071,2021-09-28,PROCEDURA APERTA,80000100802,CITTA' METROPOLITANA DI REGGIO CALABRIA,COMUNE DI SAN GIORGIO MORGETO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,600.0,,certa
9203479721,870076633E,1,GESTIONE ACCOGLIENZA E ASSISTENZA CITTADINI STRANIERI RICHIEDENTI ASILO ,GESTIONE ACCOGLIENZA E ASSISTENZA CITTADINI STRANIERI RICHIEDENTI ASILO ,1003693.5,1003693.5,TORINO,001272,2021-09-24,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80089610010,PREFETTURA-UFFICIO TERRITORIALE DEL GOVERNO DI TORINO,SERVIZIO 1,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,,certa
8900362B10,,1,"AFFIDAMENTO DI SERVIZI DI INFORMAZIONE, ACCOGLIENZA, MEDIAZIONE E INTEGRAZIONE RIVOLTI A STRANIERI E MIGRANTI","AFFIDAMENTO DI SERVIZI DI INFORMAZIONE, ACCOGLIENZA, MEDIAZIONE E INTEGRAZIONE RIVOLTI A STRANIERI E MIGRANTI",312177.0,312177.0,,053011,2021-09-14,PROCEDURA APERTA,01258070539,COESO-SOC.DELLA SALUTE AREA SOCIO SANIT. GROSSETANA,SETTORE POLITICHE SOCIALI ALLARGATE,85320000-8,SERVIZI SOCIALI,730.0,AGGIUDICATA,probabile
9203489F5F,8700527E00,1,GESTIONE ACCOGLIENZA E ASSISTENZA CITTADINI STRANIERI RICHIEDENTI ASILO ,GESTIONE ACCOGLIENZA E ASSISTENZA CITTADINI STRANIERI RICHIEDENTI ASILO ,982658.7,982658.7,TORINO,001272,2021-09-24,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80089610010,PREFETTURA-UFFICIO TERRITORIALE DEL GOVERNO DI TORINO,SERVIZIO 1,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,,certa
8796092CBC,,1,CENTRO COVID ,CENTRO COVID 'LA GRANDE FAMIGLIA' SERVIZIO ACCOGLIENZA MIGRANTI DAL 01/06/2021 AL 31/07/2021,110000.0,110000.0,,,2021-09-01,AFFIDAMENTO DIRETTO,80004020840,PREFETTURA DI AGRIGENTO,MINISTERO DELL'INTERNO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,,probabile
9203486CE6,8700527E00,1,GESTIONE ACCOGLIENZA E ASSISTENZA CITTADINI STRANIERI RICHIEDENTI ASILO ,GESTIONE ACCOGLIENZA E ASSISTENZA CITTADINI STRANIERI RICHIEDENTI ASILO ,2649753.9,2649753.9,TORINO,001272,2021-09-24,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80089610010,PREFETTURA-UFFICIO TERRITORIALE DEL GOVERNO DI TORINO,SERVIZIO 1,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,,certa
8887821DE6,,1,SERVIZIO DI GESTIONE DI UN PROGRAMMA DI ACCOGLIENZA MSNA,SERVIZIO DI GESTIONE DI UN PROGRAMMA DI ACCOGLIENZA MSNA,1610836.0,1610836.0,,094044,2021-09-10,PROCEDURA APERTA,00053710943,COMUNE DI SANT'AGAPITO,AMMINISTRAZIONE COMUNALE,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,1096.0,,certa
8907730B54,88075414C2,1,ACCORDO QUADRO TRA COMUNE DI UDINE E PIÙ OPERATORI ECONOMICI IN GRADO DI OFFRIRE UN SERVIZIO DI ACCOGLIENZA RESIDENZIALE ED ASSISTENZA A FAVORE DI MINORI STRANIERI NON ACCOMPAGNATI PER UN PERIODO DI 36 MESI,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,1753600.0,1753600.0,,030129,2021-09-15,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,00168650307,COMUNE DI UDINE,SERVIZIO SERVIZI PER LA SALUTE ED IL BENESSERE SOCIALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,1096.0,,certa
920348299A,8700527E00,1,GESTIONE ACCOGLIENZA E ASSISTENZA CITTADINI STRANIERI RICHIEDENTI ASILO ,GESTIONE ACCOGLIENZA E ASSISTENZA CITTADINI STRANIERI RICHIEDENTI ASILO ,1873150.1,1873150.1,TORINO,001272,2021-09-24,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80089610010,PREFETTURA-UFFICIO TERRITORIALE DEL GOVERNO DI TORINO,SERVIZIO 1,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,,certa
9209161810,870076633E,1,GESTIONE ACCOGLIENZA E ASSISTENZA CITTADINI STRANIERI RICHIEDENTI ASILO ,GESTIONE ACCOGLIENZA E ASSISTENZA CITTADINI STRANIERI RICHIEDENTI ASILO ,3238318.6,3238318.6,TORINO,001272,2021-09-24,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80089610010,PREFETTURA-UFFICIO TERRITORIALE DEL GOVERNO DI TORINO,SERVIZIO 1,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,,certa
8922353E9B,,2,PROGETTO SPRAR PROVINCIA POTENZA MSNA 2017/2019 PIÙ PROROGA 2021 - PROROGA 2021 - TOLBÀ IV RENDICONTAZIONE 2021,PROGETTO SPRAR PROVINCIA POTENZA MSNA 2017/2019 PIÙ PROROGA 2021 - PROROGA 2021 - TOLBÀ IV RENDICONTAZIONE 2021,41258.6,46121.48,,076063,2021-09-29,PROCEDURA APERTA,80002710764,PROVINCIA DI POTENZA,SETTORE LAVORO FORMAZIONE E POLITICHE SOCIALI,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,180.0,,certa
8988043FB5,,1,SERVIZIO DI ACCOGLIENZA A FAVORE DI NUCLEI FAMILIARI AFGANI INSOLUZIONI ABITATIVE INDIPENDENTI UBICATE NEL TERRITORIODELLA PROVINCIA DI ROMA IN ATTESA DELL'INSERIMENTO NELLARETE SAI (SISTEMA ACCOGLIENZA INTEGRAZIONE). L'AMACA ONLUS CF: 97617300583,SERVIZIO DI ACCOGLIENZA A FAVORE DI NUCLEI FAMILIARI AFGANI INSOLUZIONI ABITATIVE INDIPENDENTI UBICATE NEL TERRITORIODELLA PROVINCIA DI ROMA IN ATTESA DELL'INSERIMENTO NELLARETE SAI ('SISTEMA ACCOGLIENZA INTEGRAZIONE'). L'AMACA ONLUS CF: 97617300583,13298.0,13298.0,,058091,2021-09-07,AFFIDAMENTO DIRETTO,80197350582,PREFETTURA DI ROMA,SERVIZIO IV AMMINISTRAZIONE SERVIZI GENERALI ED ATTIVITA' CONTRATTUALE,85320000-8,SERVIZI SOCIALI,73.0,,certa
89035967D9,,1,SERVIZIO GESTIONE POSTI ACCOGLIENZA PER CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE (AFF. AFGANI),SERVIZIO GESTIONE POSTI ACCOGLIENZA PER CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE (AFF. AFGANI),126226.08,126226.08,,,2021-09-13,AFFIDAMENTO DIRETTO,80006690418,PREFETTURA UTG PESARO E URBINO,PREFETTURA UTG PESARO E URBINO,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,90.0,,certa
8923575F08,,1,AFFIDAMENTO SERVIZIO DI ACCOGLIENZA E DI ASSISTENZA PROFUGHI PER IL MESE DI OTTOBRE 2021 NELLE MORE DEI TRASFERIMENTI NECESSARI ,AFFIDAMENTO SERVIZIO DI ACCOGLIENZA E DI ASSISTENZA PROFUGHI PER IL MESE DI OTTOBRE 2021 NELLE MORE DEI TRASFERIMENTI NECESSARI ,185774.32,185774.32,TORINO,001272,2021-09-29,AFFIDAMENTO DIRETTO,80089610010,PREFETTURA-UFFICIO TERRITORIALE DEL GOVERNO DI TORINO,SERVIZIO 1,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,31.0,AGGIUDICATA,certa
8923602553,,1,AFFIDAMENTO SERVIZIO DI ACCOGLIENZA E DI ASSISTENZA PROFUGHI PER IL MESE DI OTTOBRE 2021 NELLE MORE DEI TRASFERIMENTI NECESSARI ,AFFIDAMENTO SERVIZIO DI ACCOGLIENZA E DI ASSISTENZA PROFUGHI PER IL MESE DI OTTOBRE 2021 NELLE MORE DEI TRASFERIMENTI NECESSARI ,61827.33,61827.33,TORINO,001272,2021-09-29,AFFIDAMENTO DIRETTO,80089610010,PREFETTURA-UFFICIO TERRITORIALE DEL GOVERNO DI TORINO,SERVIZIO 1,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,31.0,AGGIUDICATA,certa
8801171C0F,,1,RICOVERO MINORI STRANIERI NON ACCOMPAGNATI 4^ TRIMESTRE 2020,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,61155.0,61155.0,,084021,2021-09-08,AFFIDAMENTO DIRETTO,81000410845,COMUNE DI LICATA,DIPARTIMENTO N.1 - AREA AMMINISTRATIVA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,0.0,,certa
