cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
9187663B59,,1,CENTRI COLLETTIVI ACCORDO QUADRO - SERVIZIO DI GESTIONE DI CENTRI DI ACCOGLIENZA PER STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE,CENTRI COLLETTIVI ACCORDO QUADRO - SERVIZIO DI GESTIONE DI CENTRI DI ACCOGLIENZA PER STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE,8235393.03,8235393.03,,,2022-04-20,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80006840393,PREFETTURA - UFFICIO TERRITORIALE DEL GOVERNO DI RAVENNA,PREFETTURA - UFFICIO TERRITORIALE DEL GOVERNO DI RAVENNA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,579.0,AGGIUDICATA,certa
9211027BEE,87624266AE,1,AFFIDAMENTO GLOBAL SERVICE N.120 MIGRANTI ,AFFIDAMENTO GLOBAL SERVICE N.120 MIGRANTI ,2338920.0,2338920.0,POTENZA,076063,2022-04-27,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80005560760,PREFETTURA DI POTENZA,PREFETTURA POTENZA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,,probabile
9184683030,,1,2022 SERVIZIO ACCOGLIENZA MINORI STRANIERI NON ACCOMPAGNATI - CIG 9184683030,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,9350.0,9350.0,UDINE,030023,2022-04-13,AFFIDAMENTO DIRETTO,81000730309,COMUNE DI CERVIGNANO DEL FRIULI,SERVIZIO SOCIALE DEI COMUNI DELL'AMBITO 5.1 E COMUNALE,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,110.0,,certa
9595094A0C,8934764081,1,ACCOGLIENZA MIGRANTI IN UNITA' ABITATIVE ANNO 2023 - L'ANGOLO,ACCOGLIENZA MIGRANTI IN UNITA' ABITATIVE ANNO 2023 - L'ANGOLO,660000.0,660000.0,,,2022-04-29,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80018670242,PREFETTURA DI VICENZA -U.T.G.-,SERVIZIO CONTABILITA' E GESTIONE FINANZIARIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,,probabile
9208375F6D,87624266AE,1,AFFIDAMENTO HUMAN FLOWERS N.49 MIGRANTI ,AFFIDAMENTO HUMAN FLOWERS N.49 MIGRANTI ,1017656.5,1017656.5,POTENZA,076063,2022-04-27,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80005560760,PREFETTURA DI POTENZA,PREFETTURA POTENZA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,AGGIUDICATA,probabile
9826358724,,1,PROGETTO SAI ACCOGLIENZA DI CARATTERE ORDINARIO FONDO NAZIONALE PER LE POLITICHE E I SERVIZI DELL'ASILO (FNPSA),PROGETTO SAI ACCOGLIENZA DI CARATTERE ORDINARIO FONDO NAZIONALE PER LE POLITICHE E I SERVIZI DELL'ASILO (FNPSA),142871.43,142871.43,COSENZA,078087,2022-04-04,AFFIDAMENTO DIRETTO,81001210780,COMUNE DI ORIOLO,AREA AMMINISTRATIVA,85320000-8,SERVIZI SOCIALI,365.0,,certa
91770472C2,,1,INDIVIDUAZIONE ENTE GESTORE FONDO MSNA BIENNIO 2021/2022,INDIVIDUAZIONE ENTE GESTORE FONDO MSNA BIENNIO 2021/2022,249659.99,249659.99,REGGIO CALABRIA,080040,2022-04-01,PROCEDURA APERTA,00282690809,COMUNE DI GROTTERIA,UFFICIO AMMINISTRATIVO,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,240.0,,certa
91775111AA,,1,SERVIZIO REALIZZAZIONE STUDIO CONOSCITIVO MINORI NON ACCOMPAGNATI (MSNA),Oggetto non pubblicabile a causa della potenziale presenza di dati personali,113750.0,113750.0,ROMA,058091,2022-04-08,PROCEDURA APERTA,80185250588,MINISTERO DELL'ISTRUZIONE,MIUR - DG PER LO STUDENTE L INTEGRAZIONE E LA PARTECIPAZIONE,73210000-7,SERVIZI DI CONSULENZA NEL CAMPO DELLA RICERCA,150.0,,certa
9321299346,899196436F,1,SOC. IL GECO - CONVENZIONE ACCOGLIENZA MIGRANTI - CAS CONTRADA SELVAPIANA,SOC. IL GECO - CONVENZIONE ACCOGLIENZA MIGRANTI - CAS CONTRADA SELVAPIANA,284545.73,284545.73,CAMPOBASSO,070006,2022-04-01,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80003130707,PREFETTURA DI CAMPOBASSO UFFICIO TERRITORIALE DEL GOVERNO,PREFETTURA-UTG CAMPOBASSO,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,365.0,,probabile
9195285D38,,1,BROLETTO AFFIDAMENTO IN URGENZA STRUTTURA DI CASTEGGIO PER PROFUGHI UCRAINI,BROLETTO AFFIDAMENTO IN URGENZA STRUTTURA DI CASTEGGIO PER PROFUGHI UCRAINI,223579.0,223579.0,,,2022-04-20,AFFIDAMENTO DIRETTO,80005580180,PREFETTURA U.T.G. DI PAVIA,SERVIZI GENERALI - ATTIVITA' CONTTRATTUALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,71.0,,certa
