cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
7156336B47,,1,COPROGETTAZIONE E GESTIONE SERVIZI SPRAR,COPROGETTAZIONE E GESTIONE SERVIZI SPRAR,1470000.0,1470000.0,NAPOLI,063061,2017-08-04,PROCEDURA APERTA,00634830632,COMUNE DI PROCIDA,III SEZIONE SERVIZI ALLA PERSONA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
7187066A7A,,1,ACCOGLIENZA RICHIEDENTI ASILO GESTORE PETRILLI PERIODO 01.09-15.09.2017,ACCOGLIENZA RICHIEDENTI ASILO GESTORE PETRILLI PERIODO 01.09-15.09.2017,463935.6,463935.6,,,2017-08-25,PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),80005410644,PREFETTURA DI AVELLINO,PREFETTURA DI AVELLINO UFFICIO TERRITORIALE DEL GOVERNO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
7161455B9C,,1,"COO-PROGETTAZIONE E GESTIONE DI AZIONE DI SISTEMA, PER L'ACCOGLIENZA E TUTELA E L'INTEGRAZIONEMINORI STRANIERI NON ACCOMPAGNATI ANCHE RICHIEDENTI ASILO E RIFUGIATI (S.P.R.A.R.)",Oggetto non pubblicabile a causa della potenziale presenza di dati personali,340785.9,340785.9,,074010,2017-08-11,PROCEDURA APERTA,CFAVCP-0000F62,SUA PROVINCIA DI BRINDISI,SERVIZI SOCIALI MESAGNE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,ANNULLATA O REVOCATA SUCCESSIVAMENTE ALLA PUBBLICAZIONE,certa
71464973E3,,1,GESTIONE SERVIZIO IMMIGRATI,GESTIONE SERVIZIO IMMIGRATI 01/10/2017-30/09/2018,24000.0,24000.0,,006114,2017-08-04,PROCEDURA APERTA,00160310066,MUNICIPIO DI NOVI LIGURE,V SETTORE,85321000-5,SERVIZI SOCIALI AMMINISTRATIVI,,,probabile
71667404F0,,1,"PROCEDURA APERTA AI SENSI DELL'ART. 140 COMMA1, DEL DLGS N. 50/2016 PER L' INDIVIDUAZIONE DELL'ENTE /I ATTUATORI/I DEL PROGETTO SPRAR CATEGORIA ORDINARI (DM 10ZAGOSTO 2016) TRIENNIO 2018/2020","PROCEDURA APERTA AI SENSI DELL'ART. 140 COMMA1, DEL DLGS N. 50/2016 PER L' INDIVIDUAZIONE DELL'ENTE /I ATTUATORI/I DEL PROGETTO SPRAR CATEGORIA ORDINARI (DM 10ZAGOSTO 2016) TRIENNIO 2018/2020",1298716.62,1298716.62,PALERMO,082050,2017-08-11,PROCEDURA APERTA,00533320826,COMUNE DI MONTELEPRE,SETTORE I - AFFARI GENERALI SERVIZI DEMOGRAFICI E POLIZIA MUNICIPALE,85312000-9,SERVIZI DI ASSISTENZA SOCIALE SENZA ALLOGGIO,,AGGIUDICATA,certa
716528001D,69616138C7,1,AFFIDAMENTO DEL SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE,AFFIDAMENTO DEL SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE,194218.5,194218.5,,,2017-08-10,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80014540035,PREFETTURA DI NOVARA,RAGIONERIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
71534849BC,,1,"GARA N. 590 - PROCEDURA APERTA PER L'INDIVIDUAZIONE DI ENTE ATTUATORE CON CUI CONCLUDERE ACCORDO QUADRO PER L'AFFIDAMENTO DEI SERVIZI DI ACCOGLIENZA, INTEGRAZIONE E TUTELA RIVOLTI AI R.A.R.U. (RICHIEDENTI ASILO, RIFUGIATI E UMANITARI) NELL'AMBITO DEL PROGETTO TERRITORIALE ADERENTE AL SISTEMA DI PROTEZIONE PER RICHIEDENTI ASILO E RIFUGIATI (S.P.R.A.R.) ","GARA N. 590 - PROCEDURA APERTA PER L'INDIVIDUAZIONE DI ENTE ATTUATORE CON CUI CONCLUDERE ACCORDO QUADRO PER L'AFFIDAMENTO DEI SERVIZI DI ACCOGLIENZA, INTEGRAZIONE E TUTELA RIVOLTI AI R.A.R.U. (RICHIEDENTI ASILO, RIFUGIATI E UMANITARI) NELL'AMBITO DEL PROGETTO TERRITORIALE ADERENTE AL SISTEMA DI PROTEZIONE PER RICHIEDENTI ASILO E RIFUGIATI (S.P.R.A.R.) ",11881695,11881695,PRATO,100005,2017-08-02,PROCEDURA APERTA,84006890481,COMUNE DI PRATO,SERVIZIO IMMIGRAZIONE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
7345970636,,1,"ACCOGLIENZA MINORI STRANIERI NON ACCOMPAGNATI RICHIEDENTI ASILO PRESSO ASSOCIAZIONE AIFFAS DI VITTORIA I,II,III TRIMESTRE 2017",Oggetto non pubblicabile a causa della potenziale presenza di dati personali,120330.0,120330.0,,,2017-08-29,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,82000830883,COMUNE DI VITTORIA,SETTORE SERVIZI SOCIALI,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,,,certa
719194873C,,1,PROGETTO DI ACCOGLIENZA INTEGRATA DI N. 47 RICHIEDENTI ASILO E RIFUGIATI SPRAR. PROGA TECNICA DAL 01.09.2017 AL 15.09.2017,PROGETTO DI ACCOGLIENZA INTEGRATA DI N. 47 RICHIEDENTI ASILO E RIFUGIATI SPRAR. PROGA TECNICA DAL 01.09.2017 AL 15.09.2017,25244.38,25244.38,,083049,2017-08-31,AFFIDAMENTO DIRETTO,00226540839,COMUNE DI MILAZZO,4 STAFF SERVIZI SOCIALI E UFFICIO AUTONOMO DISTRETTUALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
719057495F,6964297FAD,1,GESTIONE CAS MIGRANTI LA PIETRA D'ANGOLO - 2^ CONV. 2017,GESTIONE CAS MIGRANTI LA PIETRA D'ANGOLO - 2^ CONV. 2017,174051.0,174051.0,,,2017-08-25,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,93014220508,PREFETTURA DI PISA,PREFETTURA DI PISA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
74889626F1,,1,MANIFESTAZIONE DI INTERESSE PER COPROGETTAZIONE MSNA-SPRAR,MANIFESTAZIONE DI INTERESSE PER COPROGETTAZIONE MSNA-SPRAR,739000.0,739000.0,,075079,2017-08-09,PROCEDURA APERTA,80001050758,COMUNE DI SQUINZANO,UFFICIO TECNICO COMUNALE,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,,certa
7718308540,,1,"GESTIONE DI UN PROGRAMMA TERRITORIALE DI ACCOGLIENZA INTEGRATA, NEL SISTEMA DI PROTEZIONE PER RICHIEDENTI ASILO E RIFUGIATI -SPRAR (DM 10 AGOSTO2016 -ART.3 LETT A) -TRIENNIO 2018/2020. ","GESTIONE DI UN PROGRAMMA TERRITORIALE DI ACCOGLIENZA INTEGRATA, NEL SISTEMA DI PROTEZIONE PER RICHIEDENTI ASILO E RIFUGIATI -SPRAR (DM 10 AGOSTO2016 -ART.3 LETT A) -TRIENNIO 2018/2020. ",3145555.5,3145555.5,,091044,2017-08-08,PROCEDURA APERTA,93033380911,UNIONE DEI COMUNI MARGHINE,CENTRALE UNICA DI COMMITENZA,85321000-5,SERVIZI SOCIALI AMMINISTRATIVI,,,certa
71650924F7,69616138C7,1,AFFIDAMENTO DEL SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE,AFFIDAMENTO DEL SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE,828849.68,828849.68,,,2017-08-10,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80014540035,PREFETTURA DI NOVARA,RAGIONERIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
7186444930,,1,GESTIONE 'SERVIZIO DI ACCOGLIENZA E INTEGRAZIONE RIVOLTI A PERSONE RICHIEDENTI E TITOLARI DI PROTEZIONE INTERNAZIONALE' ,GESTIONE 'SERVIZIO DI ACCOGLIENZA E INTEGRAZIONE RIVOLTI A PERSONE RICHIEDENTI E TITOLARI DI PROTEZIONE INTERNAZIONALE',56966.67,56966.67,PADOVA,028060,2017-08-24,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,00644060287,COMUNE DI PADOVA,SETTORE SERVIZI SOCIALI,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,,AGGIUDICATA,certa
71786487BA,,1,SERVIZI DI ACCOGLIENZA INTEGRATA PER RIFUGIATI E/O RICHIEDENTI PROTEZIONE INTERNAZIONALE O UMANITARIA CON DISAGIO MENTALE,SERVIZI DI ACCOGLIENZA INTEGRATA PER RIFUGIATI E/O RICHIEDENTI PROTEZIONE INTERNAZIONALE O UMANITARIA CON DISAGIO MENTALE,54418.44,54418.44,TORINO,001272,2017-08-10,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,00514490010,COMUNE DI TORINO,07 - DIVISIONE SERVIZI SOCIALI / SOCIO SANITARI / ABITATIVI E LAVORO,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,AGGIUDICATA,certa
7165292A01,6961632875,1,AFFIDAMENTO DEL SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE,AFFIDAMENTO DEL SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE,86496.0,86496.0,,,2017-08-10,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80014540035,PREFETTURA DI NOVARA,RAGIONERIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
