cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
B16BAAB91E,,4,SERVIZIO ACCOGLIENZA E ASSISTENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONEINTERNAZIONALE -ART 11 D LGS.18 -08 -2015 N 142 E SS.MM IN 4 LOTTI (UNITA ABITATIVE FINO A 50 POSTI E CENTRI COLLETTIVI FINO A 300 POSTI,SERVIZIO ACCOGLIENZA E ASSISTENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONEINTERNAZIONALE -ART 11 D LGS.18 -08 -2015 N 142 E SS.MM IN CENTRI COLLETTIVI 51-100,80191230,282177667.51,CASERTA,061022,2024-04-26,ALTRA PROCEDURA A PIU' FASI,80002190611,MINISTERO INTERNO PREFETTURA CASERTA,UFFICIO CONTRATTI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
B13F12FFE9,9255522A5E,1,ACQUISTO DI 100 SHOPPER PER ARCHIVIO SCRITTURE E SCRITTRICI MIGRANTI E DI 500 CORDINI PORTABADGE PER EVENTI,ACQUISTO DI 100 SHOPPER PER ARCHIVIO SCRITTURE E SCRITTRICI MIGRANTI E DI 500 CORDINI PORTABADGE PER EVENTI,876.0,876.0,VENEZIA,027042,2024-04-15,AFFIDAMENTO DIRETTO,80007720271,UNIVERSITA' CA' FOSCARI VENEZIA,AREA COMUNICAZIONE E PROMOZIONE ISTITUZIONALE E CULTURALE - UFFICIO PROMOZIONE CULTURALE,99999999,Cpv prevalente non disponibile,,AGGIUDICATA,probabile
B147C7A2AA,,1,COLLOCAMENTO MINORE STRANIERO NON ACCOMPAGNATO IN STRUTTURA RESIDENZIALE,COLLOCAMENTO MINORE MSNA IN STRUTTURA RESIDENZIALE,23940.0,23940.0,NAPOLI,063011,2024-04-17,AFFIDAMENTO DIRETTO,01144820634,COMUNE CAIVANO,VI SETTORE POLITICHE SOCIALI,99999999,Cpv prevalente non disponibile,,AGGIUDICATA,certa
B13A0D61DA,,1,FV- PROCEDURA NEGOZIATA SENZA BANDO PER L'AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA MINORI STRANIERI NON ACCOMPAGNATI ,FV- PROCEDURA NEGOZIATA SENZA BANDO PER L'AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA MINORI STRANIERI NON ACCOMPAGNATI ,600000.0,600000.0,TRIESTE,032006,2024-04-12,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,00210240321,COMUNE DI TRIESTE,SERVIZIO SOCIALE COMUNALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
B11DD36083,,1,"PROCEDURA NEGOZIATA PRECEDUTA DA MANIFESTAZIONE DI INTERESSE, PER LÂINDIVIDUAZIONE DI UN SOGGETTO ATTUATORE DEL PROGETTO DI ACCOGLIENZA, INTEGRAZIONE ED ORGANIZZAZIONE DEI SERVIZI SAI MSNA FAMI - ART. 50, COMMA 1, LETTERA E) DEL D.LGS. N. 36/2023, SENZA PREVIA PUBBLICAZIONE DEL BANDO. CUP: C71H23000070006 RETE SAI - ACCOGLIENZA MSNA - RISORSE FAMI - PROG. 1815 - D.M. 47609/2023",INDIVIDUZIONE SOGGETTO ATTUATORE PROGETTO DI ACCOGLIENZA SAI MSNA FAMI,517743.0,517743.0,POTENZA,076058,2024-04-05,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,00222420762,COMUNE DI PESCOPAGANO,AREA AMMINISTRATIVA,85320000-8,SERVIZI SOCIALI,,,certa
A05EEB3600,9765822342,1,SERVIZIO DI ACCOGLIENZA IN FAVORE DEI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE,SERVIZIO DI ACCOGLIENZA IN FAVORE DEI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE,9129455.07,9129455.07,IMPERIA,008031,2024-04-02,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80003950088,PREFETTURA DI IMPERIA,PREFETTURA UTG,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,730.0,AGGIUDICATA,certa
B16BAAA84B,,4,SERVIZIO ACCOGLIENZA E ASSISTENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONEINTERNAZIONALE -ART 11 D LGS.18 -08 -2015 N 142 E SS.MM IN 4 LOTTI (UNITA ABITATIVE FINO A 50 POSTI E CENTRI COLLETTIVI FINO A 300 POSTI,UNIT� ABITATIVE CON CAPIENZA FINO A 50 POSTI,15499861.88,282177667.51,CASERTA,061022,2024-04-26,ALTRA PROCEDURA A PIU' FASI,80002190611,MINISTERO INTERNO PREFETTURA CASERTA,UFFICIO CONTRATTI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
B12B487FC8,95091617E5,1,SAI MSNA FINANZIAMENTO 2023-2025 CONTRATTO ORDINATIVO ATTUATIVO ATS C.A.P.S. E ABUSUA 2024,SAI MSNA FINANZIAMENTO 2023-2025 CONTRATTO ORDINATIVO ATTUATIVO ATS C.A.P.S. E ABUSUA 2024,1436401.36,1436401.36,BARI,072006,2024-04-09,AFFIDAMENTO DIRETTO,80015010723,COMUNE DI BARI,RIPARTIZIONE SERVIZI ALLA PERSONA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
B168EC2CBF,,1,AFFIDAMENTO SERVIZIO ACCOGLIENZA MIGRANTI CENTRO COLLETTIVO ANNO 2024 - CASA SERVIZI - PROROGA EX ART. 106 DEL D.LGS. 50/2016,SERVIZIO ACCOGLIENZA MIGRANTI CENTRI COLLETTIVI 2024,694000.0,694000.0,VICENZA,024116,2024-04-26,AFFIDAMENTO DIRETTO,80018670242,PREFETTURA DI VICENZA -U.T.G.-,UFFICIO CONTRATTI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
B13041DCF1,9865042A2F,1,AFFIDAMENTO SERVIZI ACCOGLIENZA MIGRANTI CENTRI COLLETTIVI CENTRO DI ASCOLTO E DI PRIMA ACCOGLIENZA ODV,AFFIDAMENTO SERVIZI ACCOGLIENZA MIGRANTI CENTRI COLLETTIVI CENTRO DI ASCOLTO E DI PRIMA ACCOGLIENZA,1534074.19,1534074.19,MACERATA,043023,2024-04-10,AFFIDAMENTO DIRETTO,80005660438,PREFETTURA DI MACERATA,SERVIZIO AMMINISTRAZIONE GENERALE CONTRATTUALE,99999999,Cpv prevalente non disponibile,,AGGIUDICATA,probabile
B16BAA9778,,4,SERVIZIO ACCOGLIENZA E ASSISTENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONEINTERNAZIONALE -ART 11 D LGS.18 -08 -2015 N 142 E SS.MM IN 4 LOTTI (UNITA ABITATIVE FINO A 50 POSTI E CENTRI COLLETTIVI FINO A 300 POSTI,SERVIZIO ACCOGLIENZA E ASSISTENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONEINTERNAZIONALE -ART 11 D LGS.18 -08 -2015 N 142 E SS.MM IN CENTRI COLLETTIVI FINO A 50 POSTI,115799945.63,282177667.51,CASERTA,061022,2024-04-26,ALTRA PROCEDURA A PIU' FASI,80002190611,MINISTERO INTERNO PREFETTURA CASERTA,UFFICIO CONTRATTI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
