cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
A006FFEC0B,,1," DECRETO DEL MINISTERO DELL'INTERNO N. 31017 DEL 8 AGOSTO 2023 CON IL QUALE VIENE FINANZIATA LA PROSECUZIONE CON RISORSE FAMI. DI N. 73 PROGETTI MSNA DELLA RETE SAI DAL 29 LUGLIO AL 31 OTTOBRE 2023 - PROGETTO 1833 - ACCOGLIENZA, INCLUSIONE E ACCOMPAGNAMENTO ALL'AUTONOMIA DEI MSNA - PROSECUZIONE SERVIZIO AL 31/10/2023 "," DECRETO DEL MINISTERO DELL'INTERNO N. 31017 DEL 8 AGOSTO 2023 CON IL QUALE VIENE FINANZIATA LA PROSECUZIONE CON RISORSE FAMI. DI N. 73 PROGETTI MSNA DELLA RETE SAI DAL 29 LUGLIO AL 31 OTTOBRE 2023 - PROGETTO 1833 - ACCOGLIENZA, INCLUSIONE E ACCOMPAGNAMENTO ALL'AUTONOMIA DEI MSNA - PROSECUZIONE SERVIZIO AL 31/10/2023 ",74262.86,74262.86,MESSINA,083005,2023-09-05,AFFIDAMENTO DIRETTO,00084640838,COMUNE DI BARCELLONA POZZO DI GOTTO,UFFICIO SERVIZIO SOCIALE PROFESSIONALE,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,95.0,,certa
9940043EF6,,1,AFFIDAMENTO PROGETTO SAI - SIPROIMI 2024-2026,AFFIDAMENTO PROGETTO SAI - SIPROIMI 2024-2026,2135980.0,2135980.0,BELLUNO,025006,2023-09-27,PROCEDURA APERTA,00132550252,COMUNE DI BELLUNO,ECONOMICO-SOCIALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,910.0,"SENZA ESITO A SEGUITO DI OFFERTE IRREGOLARI O INAMMISSIBILI, NON CONGRUE O NON APPROPRIATE",certa
A00A5E5758,,1,"INDIVIDUAZIONE DI UN SOGGETTO TITOLARE DI STRUTTURA, PER LA GESTIONE DI SERVIZI DI ACCOGLIENZA INTEGRATA RIVOLTI A N. 35 MINORI STRANIERI NON ACCOMPAGNATI INSERITI NELL'AMBITO DEL SISTEMA DI PROTEZIONE PER RICHIEDENTI ASILO E RIFUGIATI -SIPROIMI/SPRAR","INDIVIDUAZIONE DI UN SOGGETTO TITOLARE DI STRUTTURA, PER LA GESTIONE DI SERVIZI DI ACCOGLIENZA INTEGRATA RIVOLTI A N. 35 MINORI STRANIERI NON ACCOMPAGNATI INSERITI NELL'AMBITO DEL SISTEMA DI PROTEZIONE PER RICHIEDENTI ASILO E RIFUGIATI -SIPROIMI/SPRAR",3100650.0,3100650.0,CATANZARO,079116,2023-09-07,PROCEDURA APERTA,97059260790,UNIONE DEI COMUNI DEL VERSANTE IONICO,SETTORE SVILUPPO DEL TERRITORIO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,1095.0,AGGIUDICATA,certa
A019E56C8B,,1,SERVIZI ACCOGLIENZA MIGRANTI CAS COLLETTIVI ,SERVIZI ACCOGLIENZA MIGRANTI CAS COLLETTIVI CON MODULI ABITATIVI,720065.0,720065.0,,,2023-09-27,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80101710152,PREFETTURA DI MILANO,SASGAC,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,182.0,,probabile
9964159C1E,,1,"CONVENZIONE PER I SERVIZI DI GESTIONE DI CENTRI DI ACCOGLIENZA PER CITTADINISTRANIERI RICHIEDENTI LA PROT. INT.LE, COSTITUITI DA SINGOLE UNITA' ABITATIVE","CONVENZIONE PER I SERVIZI DI GESTIONE DI CENTRI DI ACCOGLIENZA PER CITTADINISTRANIERI RICHIEDENTI LA PROT. INT.LE, COSTITUITI DA SINGOLE UNITA' ABITATIVE",105970.4,105970.4,ROVIGO,029052,2023-09-29,AFFIDAMENTO DIRETTO,80006550299,PREFETTURA DI ROVIGO,SERVIZI GENERALI E ATTIVITA CONTRATTURALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,70.0,AGGIUDICATA,probabile
A01621A790,,1,INSERIMENTO MSNA PRESSO IL GIRASOLE COOP SOCIALE DAL 05.09 AL 31.12.2023,INSERIMENTO MSNA PRESSO IL GIRASOLE COOP SOCIALE DAL 05.09 AL 31.12.2023,56190.48,56190.48,ROMA,058032,2023-09-28,AFFIDAMENTO DIRETTO,02700960582,COMUNE DI CIVITAVECCHIA,POLITICHE SOCIALI E CASA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,120.0,,certa
A01732AC25,,1,AFFIDAMENTO SERVIZI DI ACCOGLIENZA PER NUCLEI FAMILIARI PROVENIENTI DA SGOMBERI E MSNA,AFFIDAMENTO SERVIZI DI ACCOGLIENZA PER NUCLEI FAMILIARI PROVENIENTI DA SGOMBERI E MSNA,105469.0,105469.0,FIRENZE,048017,2023-09-27,AFFIDAMENTO DIRETTO,01307110484,COMUNE DI FIRENZE,SERVIZIO SOCIALE AMMINISTRATIVO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,61.0,,certa
A0161E07B3,,1,INSERIMENTO MSNA PRESSO CIVITAS DAL 09.08.23 AL 31.12.2023,INSERIMENTO MSNA PRESSO CIVITAS DAL 09.08.23 AL 31.12.2023,59100.0,59100.0,ROMA,058032,2023-09-28,AFFIDAMENTO DIRETTO,02700960582,COMUNE DI CIVITAVECCHIA,POLITICHE SOCIALI E CASA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,150.0,,certa
A011B38902,944560362D,1,SERVIZIO ACCOGLIENZA MIGRANTI IN CAS STRUTTURE ABITATIVE - TERANGA GARA 2022,SERVIZIO ACCOGLIENZA MIGRANTI IN CAS STRUTTURE ABITATIVE - TERANGA GARA 2022,887499.6,887499.6,,,2023-09-30,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,93014220508,PREFETTURA DI PISA,PREFETTURA DI PISA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,AGGIUDICATA,probabile
A011AB9037,944560362D,1,SERVIZIO ACCOGLIENZA MIGRANTI IN CAS STRUTTURE ABITATIVE - ARNERA GARA 2022,SERVIZIO ACCOGLIENZA MIGRANTI IN CAS STRUTTURE ABITATIVE - ARNERA GARA 2022,1778251.86,1778251.86,,,2023-09-30,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,93014220508,PREFETTURA DI PISA,PREFETTURA DI PISA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,AGGIUDICATA,probabile
