cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
7716694157,729988687D,1,AFFIDAMENTO DEL SERVIZIO DI TEMPORANEA ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE NELL'AMBITO DELLA PROVINCIA DI ENNA,AFFIDAMENTO DEL SERVIZIO DI TEMPORANEA ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE NELL'AMBITO DELLA PROVINCIA DI ENNA,1485961.5,1485961.5,ENNA,086014,2018-12-04,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80001080862,PREFETTURA DI ENNA,PREFETTURA DI ENNA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
77505926D9,7290773834,1,SERVIZIO DI ACCOGLIENZA ED ASSISTENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE - PROROGA- CONSORZIO RESTITUIRE,SERVIZIO DI ACCOGLIENZA ED ASSISTENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE - PROROGA- CONSORZIO RESTITUIRE,558640.8,558640.8,TREVISO,026086,2018-12-28,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80015560263,UFFICIO TERRITORIALE DEL GOVERNO,PREFETTURA DI TREVISO - UTG,55110000-4,SERVIZI DI SISTEMAZIONE ALBERGHIERA,,AGGIUDICATA,certa
7743336303,745169446B,1,CONVENZIONE PER LA GESTIONE E LA REALIZZAZIONE DELLE ATTIVITA' PROGETTUALI PER L'ACCOGLIENZA DI RICHIEDENTI E TITOLARI PROTEZIONE INTERNAZIONALE ALL'INTERNO DEL SISTEMA SPRAR,CONVENZIONE PER LA GESTIONE E LA REALIZZAZIONE DELLE ATTIVITA' PROGETTUALI PER L'ACCOGLIENZA DI RICHIEDENTI E TITOLARI PROTEZIONE INTERNAZIONALE ALL'INTERNO DEL SISTEMA SPRAR,438000.0,438000.0,BOLOGNA,037032,2018-12-24,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,90036770379,NUOVO CIRCONDARIO IMOLESE,AFFARI ISTITUZIONALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
7746145113,,1,ACCOGLIENZA DI MINORI STRANIERI NON ACCOMPAGNATI IN COMUNITÀ EDUCATIVA IN REGIME RESIDENZIALE - MSNA M.A.S.,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,38340.0,38340.0,,013075,2018-12-20,AFFIDAMENTO DIRETTO,80005370137,COMUNE DI COMO,N. 22 SETTORE SERVIZI SOCIALI,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,,certa
77458047AA,,1,ACCOGLIENZA DI MINORE STRANIERO NON ACCOMPAGNATO IN COMUNITÀ EDUCATIVA IN REGIME RESIDENZIALE - MSNA T.S.,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,38704.0,38704.0,,013075,2018-12-20,AFFIDAMENTO DIRETTO,80005370137,COMUNE DI COMO,N. 22 SETTORE SERVIZI SOCIALI,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,,certa
7725512E2B,,1,SERVIZI DI SUPPORTO PER LA REALIZZAZIONE DEI PROGETTI SOCIOEDUCATIVI RIVOLTI AI MSNA,SERVIZI DI SUPPORTO PER LA REALIZZAZIONE DEI PROGETTI SOCIOEDUCATIVI RIVOLTI AI MSNA,141120.0,141120.0,ROMA,058091,2018-12-05,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,02438750586,ROMA CAPITALE,DIPARTIMENTO PROMOZIONE SERVIZI SOCIALI E DELLA SALUTE - U.O. MINORI,85312000-9,SERVIZI DI ASSISTENZA SOCIALE SENZA ALLOGGIO,,AGGIUDICATA,certa
77064793A7,75705328A2,3,SERVIZIO DI ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE,SERVIZIO DI ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE,65604.0,644280.56,LA SPEZIA,011015,2018-12-28,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80005150117,PREFETTURA DI LA SPEZIA,PREFETTURA DELLA SPEZIA,85320000-8,SERVIZI SOCIALI,,AGGIUDICATA,certa
7748892BF5,,1,SERVIZIO TRASPORTO MIGRANTI RICHIEDENTI PROTEZIONE INTERNAZIONALE. ANNO 2019.,SERVIZIO TRASPORTO MIGRANTI RICHIEDENTI PROTEZIONE INTERNAZIONALE. ANNO 2019.,6000.0,6000.0,,,2018-12-21,AFFIDAMENTO DIRETTO,80007700190,PREFETTURA DI CREMONA,SERVIZIO CONTABILITA' E GESTIONE FINANZIARIA,60300000-1,SERVIZI DI TRASPORTO MEDIANTE CONDUTTURE,,,certa
7716970519,,1,ACCOGLIENZA DI MINORE STRANIERO NON ACCOMPAGNATO IN COMUNITÀ EDUCATIVA IN REGIME RESIDENZIALE - MSNA D.D.,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,22302.0,22302.0,,013075,2018-12-05,AFFIDAMENTO DIRETTO,80005370137,COMUNE DI COMO,N. 22 SETTORE SERVIZI SOCIALI,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,,certa
7843817A8C,,1,ACCOGLIENZA MIGRANTI RICHIEDENTI PROTEZIONE A COPERTURA DEL MESE DI DICEMBRE 2018,ACCOGLIENZA MIGRANTI RICHIEDENTI PROTEZIONE A COPERTURA DEL MESE DI DICEMBRE 2018,149500.0,149500.0,IMPERIA,008031,2018-12-01,AFFIDAMENTO DIRETTO,80003950088,PREFETTURA DI IMPERIA,PREFETTURA UTG,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
