cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
882076016D,,1,"RINNOVO DELL'AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA STRAORDINARIA DEI CITTADINI RICHIEDENTI PROTEZIONE INTERNAZIONALE, AI SENSI DEL D.LGS. 178/2012, ALL'ASSOCIAZIONE DELLA CROCE ROSSA ITALIANA - COMITATO PROVINCIALE DI TRENTO, PRESSO LA RESIDENZA ADIGE SITA A TRENTO IN LOCALITÀ VELA 11.08.2021-28.02.2022","RINNOVO DELL'AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA STRAORDINARIA DEI CITTADINI RICHIEDENTI PROTEZIONE INTERNAZIONALE, AI SENSI DEL D.LGS. 178/2012, ALL'ASSOCIAZIONE DELLA CROCE ROSSA ITALIANA - COMITATO PROVINCIALE DI TRENTO, PRESSO LA RESIDENZA ADIGE SITA A TRENTO IN LOCALITÀ VELA 11.08.2021-28.02.2021",299705.33,299705.33,,022205,2021-08-02,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,00337460224,PROVINCIA AUTONOMA DI TRENTO,CINFORMI,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,0.0,,certa
8859692121,,1,GESTIONE POSTI DI ACCOGLIENZA PER CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE (INTEGRAZIONE),GESTIONE POSTI DI ACCOGLIENZA PER CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE (INTEGRAZIONE),525942.0,525942.0,,,2021-08-02,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80006690418,PREFETTURA UTG PESARO E URBINO,PREFETTURA UTG PESARO E URBINO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,90.0,AGGIUDICATA,certa
884535168E,8035824BBC,1,SERVIZI DI GESTIONE DI CENTRI DI ACCOGLIENZA COLLETTIVI PER CITTADINISTRANIERI RICHIEDENTI LA PROT. INT.LE DA GIU. 2021 A MAG. 2022,SERVIZI DI GESTIONE DI CENTRI DI ACCOGLIENZA COLLETTIVI PER CITTADINISTRANIERI RICHIEDENTI LA PROT. INT.LE DA GIU. 2021 A MAG. 2022,608078.93,608078.93,,029030,2021-08-26,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80006550299,PREFETTURA DI ROVIGO,SERVIZI GENERALI E ATTIVITA CONTRATTURALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,,probabile
8832239232,8485740E29,1,REALIZZAZIONE DI PROGETTI DI ACCOGLIENZA INTEGRATA IN FAVORE DI ADULTI E FAMIGLIE BENEFICIARI DEL PROGETTO SAI (GIÀ SIPROIMI) ORDINARI 2021 LUGLIO DICEMBRE 2021 RTI AGORA,REALIZZAZIONE DI PROGETTI DI ACCOGLIENZA INTEGRATA IN FAVORE DI ADULTI E FAMIGLIE BENEFICIARI DEL PROGETTO SAI (GIÀ SIPROIMI) ORDINARI 2021 LUGLIO DICEMBRE 2021RTI AGORA ,646539.2,646539.2,GENOVA,010025,2021-08-23,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,00856930102,COMUNE DI GENOVA,SETTORE POLITICHE SOCIALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,180.0,AGGIUDICATA,certa
886251176F,7823445F09,1,GESCO ACCORDO QUADRO BIENNALE ACCOGLIENZA MIGRANTI 6-50 POSTI,GESCO ACCORDO QUADRO BIENNALE ACCOGLIENZA MIGRANTI 6-50 POSTI,1053334.0,1053334.0,,,2021-08-13,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80049360631,UFFICIO TERRITORIALE DEL GOVERNO,SERVIZIO ATTIVITA' CONTRATTUALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,730.0,,probabile
A048C0FD5D,8485740E29,1,"AFFIDAMENTO EX ART. 54, COMMA 4, D.LGS. 50/2016 DEL SERVIZIO PER LA REALIZZAZIONE DI PROGETTI DI ACCOGLIENZA INTEGRATA IN FAVORE DI ADULTI E FAMIGLIE BENEFICIARI DEL PROGETTO SAI CATEGORIA ORDINARI - CUP B31H22000190001. PERIODO DAL 1 GENNAIO AL 29 FEBBRAIO 2024. 63 POSTI","AFFIDAMENTO EX ART. 54, COMMA 4, D.LGS. 50/2016 DEL SERVIZIO PER LA REALIZZAZIONE DI PROGETTI DI ACCOGLIENZA INTEGRATA IN FAVORE DI ADULTI E FAMIGLIE BENEFICIARI DEL PROGETTO SAI CATEGORIA ORDINARI - CUP B31H22000190001. PERIODO DAL 1 GENNAIO AL 29 FEBBRAIO 2024. 63 POSTI",133509.6,133509.6,GENOVA,010025,2021-08-23,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,00856930102,COMUNE DI GENOVA,SETTORE POLITICHE SOCIALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,59.0,AGGIUDICATA,certa
8929871AA9,861753787E,1,SERVIZI DI ACCOGLIENZA MIGRANTI RTI ACLI-QUESTA GENERAZIONE,SERVIZI DI ACCOGLIENZA MIGRANTI RTI ACLI-QUESTA GENERAZIONE,564355.34,564355.34,,013075,2021-08-01,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80020320133,PREFETTURA DI COMO,UFFICIO TERRITORIALE DEL GOVERNO DI COMO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,,probabile
8929849882,861753787E,1,SERVIZI DI ACCOGLIENZA MIGRANTI SOCIETÀ EXITUS SRL,SERVIZI DI ACCOGLIENZA MIGRANTI SOCIETÀ EXITUS SRL,1542369.88,1542369.88,,013075,2021-08-01,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80020320133,PREFETTURA DI COMO,UFFICIO TERRITORIALE DEL GOVERNO DI COMO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,,probabile
8815422C5B,,1,SELEZIONE AD EVIDENZA PUBBLICA PER L'INDIVIDUAZIONE DI UN SOGGETTO PARTNER E GESTORE NELL'AMBITO DEL SISTEMA SIPROIMI (SISTEMA DI PROTEZIONE PER TITOLATI DI PROTEZIONE INTERNAZIONALE E PER MINORI STRANIERI NON ACCOMPAGNATI) - ANNUALITÀ 2021 - 2022 ,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,427051.0,427051.0,LATINA,059019,2021-08-30,PROCEDURA APERTA,80005330594,COMUNE DI PRIVERNO,SERVIZIO 1.1 UFFICIO DEI SERVIZI SOCIALI,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,0.0,AGGIUDICATA,certa
A048BE1769,8485740E29,1,"AFFIDAMENTO EX ART. 54, COMMA 4, D.LGS. 50/2016 DEL SERVIZIO PER LA REALIZZAZIONE DI PROGETTI DI ACCOGLIENZA INTEGRATA IN FAVORE DI ADULTI E FAMIGLIE BENEFICIARI DEL PROGETTO SAI CATEGORIA ORDINARI - CUP B31H22000190001. PERIODO DAL 1 GENNAIO AL 29 FEBBRAIO 2024. - 75 POSTI","AFFIDAMENTO EX ART. 54, COMMA 4, D.LGS. 50/2016 DEL SERVIZIO PER LA REALIZZAZIONE DI PROGETTI DI ACCOGLIENZA INTEGRATA IN FAVORE DI ADULTI E FAMIGLIE BENEFICIARI DEL PROGETTO SAI CATEGORIA ORDINARI - CUP B31H22000190001. PERIODO DAL 1 GENNAIO AL 29 FEBBRAIO 2024. - 75 POSTI",157482.0,157482.0,GENOVA,010025,2021-08-23,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,00856930102,COMUNE DI GENOVA,SETTORE POLITICHE SOCIALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,59.0,AGGIUDICATA,certa
