cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
6756876E74,,1,SUA.LECCO. COMUNITÀ MONTANA VALSASSINA. ACCORDO QUADRO PER INDIVIDUAZIONE OPERATORI ECONOMICI PER LA GESTIONE SERVIZI DI ACCOGLIENZA DI CITTADINI STRANIERI,SUA.LECCO. COMUNITÀ MONTANA VALSASSINA. ACCORDO QUADRO PER INDIVIDUAZIONE OPERATORI ECONOMICI PER LA GESTIONE SERVIZI DI ACCOGLIENZA DI CITTADINI STRANIERI,3753600.0,3753600.0,,,2016-07-15,PROCEDURA APERTA,01409210133,COMUNITA' MONTANA VALSASSINA VALVARRONE VAL D'ESINO RIVIERA,SERVIZI ALLA PERSONA,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,,,probabile
67587107ED,,1,"PROSECUZINE TECNICA SERV. ACCOGLIENZA IMMIGRATI SPRAR AGGIUNTIVI AGOSTO DICEMBRE 2016, C. CASA BENVENUTO","PROSECUZINE TECNICA SERV. ACCOGLIENZA IMMIGRATI SPRAR AGGIUNTIVI AGOSTO DICEMBRE 2016, C. CASA BENVENUTO",26775.0,26775.0,,,2016-07-18,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,02438750586,ROMA CAPITALE,DIPARTIMENTO V U.O. IMMIGRAZIONE E INCLUSIONE SOCIALE,98130000-3,SERVIZI VARI DI ORGANIZZAZIONI ASSOCIATIVE,,,certa
6745552D98,,2,SERVIZI PER LA GESTIONE DI PROGETTI EDUCATIVI DI SGANCIO DI MINORI STRANIERI NON ACCOMPAGNATI,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,220000.0,440000.0,VENEZIA,027042,2016-07-21,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,00339370272,COMUNE DI VENEZIA,DIREZIONE COESIONE SOCIALE,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,,AGGIUDICATA,certa
674451777E,,1,"ACCORDO QUADRO PER L'AFFIDAMENTO DEI SERVIZI DI ACCOGLIENZA NEI CONFRONTI DEI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE. INDIZIONE PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DI BANDO, AI SENSI DELL'ARTICOLO 63 COMMA 2 LETT. C) DEL DECRETO LEGISLATIVO DEL 18 APRILE 2016, N.50, PER L'AFFIDAMENTO DEI SERVIZI DI ACCOGLIENZA NEI CONFRONTI DEI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE NEL PERIODO DAL 1 AGOSTO 2016 AL 30 OTTOBRE 2016 ","ACCORDO QUADRO PER L'AFFIDAMENTO DEI SERVIZI DI ACCOGLIENZA NEI CONFRONTI DEI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE. INDIZIONE PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DI BANDO, AI SENSI DELL'ARTICOLO 63 COMMA 2 LETT. C) DEL DECRETO LEGISLATIVO DEL 18 APRILE 2016, N.50, PER L'AFFIDAMENTO DEI SERVIZI DI ACCOGLIENZA NEI CONFRONTI DEI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE NEL PERIODO DAL 1 AGOSTO 2016 AL 30 OTTOBRE 2016 ",733276.8,733276.8,,036023,2016-07-05,PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),80001270364,PREFETTURA U.T.G. DI MODENA,SERVIZIO CONTABILITA E GESTIONE FINANZIARIA,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,,DESERTA,certa
67989921B1,,1,PROROGA TECNICA CONTRATTO ACCOGLIENZA MIGRANTI AGOSTO SETTEMBRE 2016 HOTEL ZENO,PROROGA TECNICA CONTRATTO ACCOGLIENZA MIGRANTI AGOSTO SETTEMBRE 2016 HOTEL ZENO,47702.0,47702.0,MASSA-CARRARA,045011,2016-07-28,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80003940451,PREFETTURA DI MASSA CARRARA UFFICIO TERRITORIALE DEL GOVERNO,SERVIZI GENERALI E ATTIVITA' CONTRATTUALE,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,,AGGIUDICATA,probabile
67696679ED,,1,AFFIDAMENTO DIRETTO ALLA SOC.COOP.VA SOCIALE SENIS HOSPES - P.I. 01709130767 - SERVIZIO ACCOGLIENZA N. 25 MIGRANTI - PERIODO 23 LUG. 2016 / 30 SETT.2016,AFFIDAMENTO DIRETTO ALLA SOC.COOP.VA SOCIALE SENIS HOSPES - P.I. 01709130767 - SERVIZIO ACCOGLIENZA N. 25 MIGRANTI - PERIODO 23 LUG. 2016 / 30 SETT.2016,55982.5,55982.5,,076063,2016-07-29,AFFIDAMENTO DIRETTO PER VARIANTE SUPERIORE AL 20% DELL'IMPORTO CONTRATTUALE,80005560760,PREFETTURA DI POTENZA,PREFETTURA POTENZA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
6760404DDA,,1,PROGETTO SPRAR 2016-2017 - INTERVENTI IN FAVORE DI RICHIEDENTI E TITOLARI DI PROTEZIONE INTERNAZIONALE ED UMANITARIA ,PROGETTO SPRAR 2016-2017 - INTERVENTI IN FAVORE DI RICHIEDENTI E TITOLARI DI PROTEZIONE INTERNAZIONALE ED UMANITARIA ,2435236.85,2435236.85,,083048,2016-07-19,AFFIDAMENTO DIRETTO,00080270838,COMUNE DI MESSINA,DIPARTIMENTO SOCIALE E RAPPORTI CON L'ISTITUZIONE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
67647586E5,,1,ACCOGLIENZA MSNA PRESSO L'ASS. ONLUS VITA NUOVA DI FAVARA AG- GENNAIO-DICEMBRE 2016,ACCOGLIENZA MSNA PRESSO L'ASS. ONLUS VITA NUOVA DI FAVARA AG- GENNAIO-DICEMBRE 2016,49100.0,49100.0,SIRACUSA,089001,2016-07-25,AFFIDAMENTO DIRETTO,CFAVCP-0000FE3,CENTRALE DI COMMITTENZA MODICA-SCICLI,VII SETTORE - SERVIZI SOCIALI- C.U.C.,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
67550771E3,65632136B3,1,ACCOGLIENZA CITTADINI STRANIERI,ACCOGLIENZA CITTADINI STRANIERI,1007511.55,1007511.55,,,2016-07-04,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80003790443,UFFICIO TERRITORIALE DEL GOVERNO,PREFETTURA DI ASCOLI PICENO,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,,probabile
6748341B27,,1,RICOLLOCAMENTO POSTI SPRAR AELLE IL PUNTO DA 1 LUGLIO A 31 DICEMBRE 2016,RICOLLOCAMENTO POSTI SPRAR AELLE IL PUNTO DA 1 LUGLIO A 31 DICEMBRE 2016,91504.0,91504.0,,,2016-07-07,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,02438750586,ROMA CAPITALE,DIPARTIMENTO POLITICHE SOCIALI,98130000-3,SERVIZI VARI DI ORGANIZZAZIONI ASSOCIATIVE,,AGGIUDICATA,certa
