cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
75548267A2,74516342E8,1,CONVENZIONE PER LA GESTIONE E LA REALIZZAZIONE DELLE ATTIVITA' PROGETTUALI PER L'ACCOGLIENZA DI RICHIEDENTI E TITOLARI PROTEZIONE INTERNAZIONALE ALL'INTERNO DEL SISTEMA SPRAR,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,225216.0,225216.0,,,2018-06-29,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,90036770379,NUOVO CIRCONDARIO IMOLESE,AFFARI ISTITUZIONALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
75274139B5,7290773834,1,SERVIZIO DI ACCOGLIENZA ED ASSISTENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE 2018,SERVIZIO DI ACCOGLIENZA ED ASSISTENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE 2018,764310.0,764310.0,TREVISO,026086,2018-06-25,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80015560263,UFFICIO TERRITORIALE DEL GOVERNO,PREFETTURA DI TREVISO - UTG,55110000-4,SERVIZI DI SISTEMAZIONE ALBERGHIERA,,AGGIUDICATA,certa
7560680682,,1,GESTIONE CENTRO DI ACCOGLIENZA PER RICHIEDENTI ASILO,GESTIONE CENTRO DI ACCOGLIENZA PER RICHIEDENTI ASILO,175674.0,175674.0,TORINO,001272,2018-06-05,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80089610010,PREFETTURA-UFFICIO TERRITORIALE DEL GOVERNO DI TORINO,SERVIZIO 1,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
7539012D80,,1,"GESTIONE DEI SERVIZI DI ACCOGLIENZA, INTEGRAZIONE E TUTELA PER I RICHIEDENTI-TITOLARI DI PROTEZIONE INTERNAZIONALE E PER I TITOLARI DI PERMESSO UMANITARIO - PROSECUZIONE DEL PROGETTO TERRITORIALE ADERENTE AL SISTEMA DI PROTEZIONE PER RICHIEDENTI ASILO E RIFUGIATI (SPRAR- CATEGORIA ORDINARI) NEL TRIENNIO 2018-2020 (DM 28122017)","GESTIONE DEI SERVIZI DI ACCOGLIENZA, INTEGRAZIONE E TUTELA PER I RICHIEDENTI-TITOLARI DI PROTEZIONE INTERNAZIONALE E PER I TITOLARI DI PERMESSO UMANITARIO - PROSECUZIONE DEL PROGETTO TERRITORIALE ADERENTE AL SISTEMA DI PROTEZIONE PER RICHIEDENTI ASILO E RIFUGIATI (SPRAR- CATEGORIA ORDINARI) NEL TRIENNIO 2018-2020 (DM 28122017)",659016.39,659016.39,REGGIO CALABRIA,080022,2018-06-13,PROCEDURA APERTA,80009020803,COMUNE CARDETO,COMUNE DI CARDETO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
7512940238,73231896BC,1,"PROCEDURA APERTA VOLTA ALL'AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA TEMPORANEA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE, NELL'AMBITO DI VARESE E PROVINCIA, DELLA GESTIONE DEI SERVIZI CONNESSI E LA MESSA A DISPOSIZIONE DELLE STRUTTURE DI ACCOGLIENZA. PROCEDURA DI GARA AI SENSI DELL'ART. 54,59 E 60 DEL D. LGS. N. 50/2016 AVENTE AD OGGETTO SERVIZI DI CUI ALL'ALLEGATO IX DEL D. LGS. N. 50/2016. PERIODO 1/04/2018 - 31/12/2018.","PROCEDURA APERTA VOLTA ALL'AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA TEMPORANEA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE, NELL'AMBITO DI VARESE E PROVINCIA, DELLA GESTIONE DEI SERVIZI CONNESSI E LA MESSA A DISPOSIZIONE DELLE STRUTTURE DI ACCOGLIENZA. PROCEDURA DI GARA AI SENSI DELL'ART. 54,59 E 60 DEL D. LGS. N. 50/2016 AVENTE AD OGGETTO SERVIZI DI CUI ALL'ALLEGATO IX DEL D. LGS. N. 50/2016. PERIODO 1/04/2018 - 31/12/2018.",1324455.0,1324455.0,,012133,2018-06-04,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80014740122,PREFETTURA,U.T.G. PREFETTURA DI VARESE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
7516562F2C,,1,REALIZZAZIONE DI UN PROGETTO DI ACCOGLIENZA PRESSO IL COMUNE DI CANISTRO IN FAVORE DI NUCLEI FAMILIARI E PER LA GESTIONE DEI SERVIZI SPRAR - INDIVIDUAZIONE SOGGETTO ATTUATORE,REALIZZAZIONE DI UN PROGETTO DI ACCOGLIENZA PRESSO IL COMUNE DI CANISTRO IN FAVORE DI NUCLEI FAMILIARI E PER LA GESTIONE DEI SERVIZI SPRAR - INDIVIDUAZIONE SOGGETTO ATTUATORE,638687.5,638687.5,,066017,2018-06-05,PROCEDURA APERTA,00204900666,COMUNE DI CANISTRO,UFFICIO TECNICO COMUNE DI CANISTRO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
7450637C25,703407919F,1,SPRAR - 2018 - CONVENZIONE AREA 7.1 GESTIONE SITO- ADULTI MSNA CON RTI LAI MOMO,SPRAR - 2018 - CONVENZIONE AREA 7.1 GESTIONE SITO- ADULTI MSNA CON RTI LAI MOMO,64392.57,64392.57,,037006,2018-06-12,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,03337111201,ASP CITTA' DI BOLOGNA,DIREZIONE GENERALE,85320000-8,SERVIZI SOCIALI,,,certa
7831877D58,73231896BC,1,PROROGA CONVENZIONE MIGRANTI. PERIODO 1/1/2019 - 31/5/2019.,PROROGA CONVENZIONE MIGRANTI. PERIODO 1/1/2019 - 31/5/2019.,868854.0,868854.0,VARESE,012133,2018-06-04,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80014740122,PREFETTURA,U.T.G. PREFETTURA DI VARESE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
752276915E,,1,"AFFIDAMENTO DELLA GESTIONE,EROGAZIONE DEI SERVIZI,DEGLI INTERVENTI E DELLE ATTIVITA' PREVISTE NELL'AMPLIAMENTO DEL PROGRAMMA TERRITORIALE DI ACCOGLIENZA INTEGRATA DA INSERIRE NEL SISTEMA DI PROTEZIONE PER RICHIEDENTI ASILO E RIFUGIATI (S.P.R.A.R) PER IL BIENNIO 2018-2019 ","AFFIDAMENTO DELLA GESTIONE,EROGAZIONE DEI SERVIZI,DEGLI INTERVENTI E DELLE ATTIVITA' PREVISTE NELL'AMPLIAMENTO DEL PROGRAMMA TERRITORIALE DI ACCOGLIENZA INTEGRATA DA INSERIRE NEL SISTEMA DI PROTEZIONE PER RICHIEDENTI ASILO E RIFUGIATI (S.P.R.A.R) PER IL BIENNIO 2018-2019 ",574065.14,574065.14,PALERMO,082061,2018-06-21,PROCEDURA NEGOZIATA DERIVANTE DA AVVISI CON CUI SI INDICE UNA GARA,84000270821,COMUNE DI ROCCAMENA,AREA 1 SERVIZI AMMINISTRATIVI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
755383777C,,1,GESTIONE CENTRO DI PRIMO SMISTAMENTO RICHIEDENTI ASILO,GESTIONE CENTRO DI PRIMO SMISTAMENTO RICHIEDENTI ASILO,1672650.0,1672650.0,TORINO,001272,2018-06-28,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80089610010,PREFETTURA-UFFICIO TERRITORIALE DEL GOVERNO DI TORINO,SERVIZIO 1,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
7552195C75,7338211349,1,GESTIONE CENTRO DI ACCOGLIENZA PER RICHIEDENTI ASILO,GESTIONE CENTRO DI ACCOGLIENZA PER RICHIEDENTI ASILO,331200.0,331200.0,TORINO,001272,2018-06-27,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80089610010,PREFETTURA-UFFICIO TERRITORIALE DEL GOVERNO DI TORINO,SERVIZIO 1,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
75548825D9,745169446B,1,CONVENZIONE PER LA GESTIONE E LA REALIZZAZIONE DELLE ATTIVITA' PROGETTUALI PER L'ACCOGLIENZA DI RICHIEDENTI E TITOLARI PROTEZIONE INTERNAZIONALE ALL'INTERNO DEL SISTEMA SPRAR- IMOLA E/O SOLO FRAZIONE SPAZZATE SASSATELLI,CONVENZIONE PER LA GESTIONE E LA REALIZZAZIONE DELLE ATTIVITA' PROGETTUALI PER L'ACCOGLIENZA DI RICHIEDENTI E TITOLARI PROTEZIONE INTERNAZIONALE ALL'INTERNO DEL SISTEMA SPRAR- IMOLA E/O SOLO FRAZIONE SPAZZATE SASSATELLI,220800.0,220800.0,,,2018-06-29,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,90036770379,NUOVO CIRCONDARIO IMOLESE,AFFARI ISTITUZIONALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
760583231F,6964297FAD,1,GESTIONE CAS MIGRANTI LA PIETRA D'ANGOLO 2018,GESTIONE CAS MIGRANTI LA PIETRA D'ANGOLO 2018,89542.0,89542.0,,,2018-06-01,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,93014220508,PREFETTURA DI PISA,PREFETTURA DI PISA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
7539798623,,1,PROCEDURA DI SELEZIONE AD EVIDENZA PUBBLICA PER L'INDIVIDUAZIONE DI UN SOGGETTO PARTNER E GESTORE PER L'ORGANIZZAZIONE E GESTIONE DI UN PROGETTO TERRITORIALE DI ACCOGLIENZA INTEGRATA ADERENTE AL SISTEMA DI PROTEZIONE PER RICHIEDENTI ASILO E RIFUGIATI (SPRAR) - PROG-1065 ,PROCEDURA DI SELEZIONE AD EVIDENZA PUBBLICA PER L'INDIVIDUAZIONE DI UN SOGGETTO PARTNER E GESTORE PER L'ORGANIZZAZIONE E GESTIONE DI UN PROGETTO TERRITORIALE DI ACCOGLIENZA INTEGRATA ADERENTE AL SISTEMA DI PROTEZIONE PER RICHIEDENTI ASILO E RIFUGIATI (SPRAR) - PROG-1065,551880.0,551880.0,,079088,2018-06-19,PROCEDURA APERTA,85000330796,COMUNE DI OLIVADI,UFFICIO TECNICO,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,,,certa
77082465D3,,1,SERVIZIO RESIDENZIALE ACCOGLIENZA MINORI STRANIERI NON ACCOMPAGNATI DAL 01/07/2018 AL 31/12/2018,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,160076.2,160076.2,,091031,2018-06-01,AFFIDAMENTO DIRETTO,82000850915,COMUNE DI GIRASOLE,"SERVIZIO SOCIO-ASS.LE, SCOLASTICO, CULTURALE E SPORT",85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,,certa
75273326DE,7290773834,1,SERVIZIO DI ACCOGLIENZA ED ASSISTENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE 2018,SERVIZIO DI ACCOGLIENZA ED ASSISTENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE 2018,153256.2,153256.2,TREVISO,026086,2018-06-25,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80015560263,UFFICIO TERRITORIALE DEL GOVERNO,PREFETTURA DI TREVISO - UTG,55110000-4,SERVIZI DI SISTEMAZIONE ALBERGHIERA,,AGGIUDICATA,certa
7547427DC7,,1,ACCOGLIENZA DI RICHIEDENTI ASILO E TITOLARI DI PROTEZIONE INTERNAZIONALE E UMANITARIA - S.P.R.A.R. 2018 - 2020,ACCOGLIENZA DI RICHIEDENTI ASILO E TITOLARI DI PROTEZIONE INTERNAZIONALE E UMANITARIA - S.P.R.A.R. 2018 - 2020,2658581.09,2658581.09,BRINDISI,074010,2018-06-27,PROCEDURA APERTA,CFAVCP-0000F62,SUA PROVINCIA DI BRINDISI,SERVIZI SOCIALI MESAGNE,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,,AGGIUDICATA,certa
75130469AF,73231896BC,1,"PROCEDURA APERTA VOLTA ALL'AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA TEMPORANEA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE, NELL'AMBITO DI VARESE E PROVINCIA, DELLA GESTIONE DEI SERVIZI CONNESSI E LA MESSA A DISPOSIZIONE DELLE STRUTTURE DI ACCOGLIENZA. PROCEDURA DI GARA AI SENSI DELL'ART. 54, 59 E 60 DEL D. LGS. N. 50/2016 AVENTE AD OGGETTO SERVIZI DI CUI ALL'ALLEGATO IX DEL D. LGS. N. 50/2016. PERIODO 1/04/2018 - 31/12/2018. CIG: 73231896BC.","PROCEDURA APERTA VOLTA ALL'AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA TEMPORANEA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE, NELL'AMBITO DI VARESE E PROVINCIA, DELLA GESTIONE DEI SERVIZI CONNESSI E LA MESSA A DISPOSIZIONE DELLE STRUTTURE DI ACCOGLIENZA. PROCEDURA DI GARA AI SENSI DELL'ART. 54, 59 E 60 DEL D. LGS. N. 50/2016 AVENTE AD OGGETTO SERVIZI DI CUI ALL'ALLEGATO IX DEL D. LGS. N. 50/2016. PERIODO 1/04/2018 - 31/12/2018. CIG: 73231896BC.",216480.0,216480.0,,012133,2018-06-04,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80014740122,PREFETTURA,U.T.G. PREFETTURA DI VARESE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
745059055E,70340444BC,1,SPRAR - 2018 - CONVENZIONE AREA 3.2 FORMAZIONE ADULTI CON RTI CAMELOT,SPRAR - 2018 - CONVENZIONE AREA 3.2 FORMAZIONE ADULTI CON RTI CAMELOT,211324.7,211324.7,,037006,2018-06-12,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,03337111201,ASP CITTA' DI BOLOGNA,DIREZIONE GENERALE,85320000-8,SERVIZI SOCIALI,,,certa
7511514970,7253312669,1,SERVIZIO DI ACCOGLIENZA CITTADINI STRANIERI,SERVIZIO DI ACCOGLIENZA CITTADINI STRANIERI,756490.0,756490.0,FERMO,109006,2018-06-01,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,90049150445,UFFICIO TERRITORIALE GOVERNO-PREFETTURA FERMO,MINISTERO DELL'INTERNO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
74638167CE,,1,GESTIONE CENTRI DI AGGREGAZIONE GIOVANILE E PROGETTO INTEGRAZIONE SOCIALE AREA IMMIGRATI.,GESTIONE CENTRI DI AGGREGAZIONE GIOVANILE E PROGETTO INTEGRAZIONE SOCIALE AREA IMMIGRATI.,180240.0,180240.0,,,2018-06-11,PROCEDURA NEGOZIATA DERIVANTE DA AVVISI CON CUI SI INDICE UNA GARA,81000140343,ASP CAV.MARCO ROSSI SIDOLI ,ASP CAV. MARCO ROSSI SIDOLI,85320000-8,SERVIZI SOCIALI,,,probabile
7517841EA3,,1,SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE-SOC.COOP.MONDI APERTI,SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE-SOC.COOP.MONDI APERTI,50400.0,50400.0,PIACENZA,033005,2018-06-01,AFFIDAMENTO DIRETTO,91060920336,PREFETTURA DI PIACENZA - UFFICIO TERRITORIALE DEL GOVERNO,UFFICIO TERRITORIALE DEL GOVERNO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
