cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
6908167FBC,,1,SERVIZIO DI ACCOGLIENZA A FAVORE DI RICHIEDENTI ASILO,SERVIZIO DI ACCOGLIENZA A FAVORE DI RICHIEDENTI ASILO,1448320.0,1448320.0,UDINE,030129,2016-11-07,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,00168650307,COMUNE DI UDINE,SERVIZIO SERVIZI PER LA SALUTE ED IL BENESSERE SOCIALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
6834778D38,,1,"PROCEDURA APERTA AI SENSI DEGLI ARTT. 60 E 142 DEL D.LGS 50/2016, PER L'INDIVIDUAZIONE E LA SELEZIONE DI UN SOGGETTO DEL TERZO SETTORE PER L'AFFIDAMENTO DELLA GESTIONE DI AZIONI E SERVIZI DI ACCOGLIENZA INTEGRATA PER I RICHIEDENTI PROTEZIONE INTERNAZIONALE, ASILO E/O RIFUGIATI, RELATIVO ALLA PROSECUZIONE DEL PROGETTO SPRAR COMUNE DI LICATA PER GLI ANNI 2017-2019. ","PROCEDURA APERTA AI SENSI DEGLI ARTT. 60 E 142 DEL D.LGS 50/2016, PER L'INDIVIDUAZIONE E LA SELEZIONE DI UN SOGGETTO DEL TERZO SETTORE PER L'AFFIDAMENTO DELLA GESTIONE DI AZIONI E SERVIZI DI ACCOGLIENZA INTEGRATA PER I RICHIEDENTI PROTEZIONE INTERNAZIONALE, ASILO E/O RIFUGIATI, RELATIVO ALLA PROSECUZIONE DEL PROGETTO SPRAR COMUNE DI LICATA PER GLI ANNI 2017-2019.",2982000.0,2982000.0,,084021,2016-11-18,PROCEDURA APERTA,81000410845,COMUNE DI LICATA,DIPARTIMENTO SERVIZI DEMOGRAFICI E RISORSE UMANE,85320000-8,SERVIZI SOCIALI,,,certa
71326397E6,,1,SERVIZI DI ACCOGLIENZA A MIGRANTI,SERVIZI DI ACCOGLIENZA A MIGRANTI,122342.52,122342.52,,080063,2016-11-01,AFFIDAMENTO DIRETTO,80009220809,PREFETTURA DI REGGIO CALABRIA,SERV. AMM.NE AFFARI EGENERALI E ATT. CONTRATTUALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,probabile
6842816665,,1,REALIZZAZIONE DI PROGETTI DI ACCOGLIENZA DEGLI ENTI LOCALI IN SENO ALLO SPRAR. INDIVIDUAZIONE PARTNER COPROGETTANTE E SOGGETTO ATTUATORE - ANNI 2017 /2019 ,REALIZZAZIONE DI PROGETTI DI ACCOGLIENZA DEGLI ENTI LOCALI IN SENO ALLO SPRAR. INDIVIDUAZIONE PARTNER COPROGETTANTE E SOGGETTO ATTUATORE - ANNI 2017 /2019 ,1568241.0,1568241.0,MESSINA,083009,2016-11-03,PROCEDURA APERTA,00356650838,COMUNE DI CAPO D ORLANDO,AREA SOCIO ASSISTENZIALE,85321000-5,SERVIZI SOCIALI AMMINISTRATIVI,,AGGIUDICATA,certa
6875143B79,,1,GESTIONE CENTRO DI ACCOGLIENZA PROFUGHI,GESTIONE CENTRO DI ACCOGLIENZA PROFUGHI,94500.0,94500.0,TORINO,001272,2016-11-18,AFFIDAMENTO DIRETTO,80089610010,PREFETTURA-UFFICIO TERRITORIALE DEL GOVERNO DI TORINO,SERVIZIO 1,75240000-0,SERVIZI DI PUBBLICA SICUREZZA E DI ORDINE PUBBLICO,,AGGIUDICATA,certa
6894579294,6834726252,1,FISIOMEDICAL CONSULTING. AFFIDAMENTO SERVIZI DI ACCOGLIENZA AI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE E GESTIONE DEI SERVIZI CONNESSI.,FISIOMEDICAL CONSULTING. AFFIDAMENTO SERVIZI DI ACCOGLIENZA AI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE E GESTIONE DEI SERVIZI CONNESSI.,51094.75,51094.75,,,2016-11-18,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80049360631,UFFICIO TERRITORIALE DEL GOVERNO,SERVIZIO ATTIVITA' CONTRATTUALI,55130000-0,ALTRI SERVIZI ALBERGHIERI,,,certa
6890832E71,,1,AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA RICHIEDENTI PROTEZIONE INTERNAZIONALE - PERIODO 01/12/2016-28/02/2017 - HOMO DIOGENE,AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA RICHIEDENTI PROTEZIONE INTERNAZIONALE - PERIODO 01/12/2016-28/02/2017 - HOMO DIOGENE,71280.0,71280.0,,053011,2016-11-17,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80006840534,PREFETTURA,PREFETTURA DI GROSSETO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
68535418F1,,1,GARA PER L'INDIVIDUAZIONE DI UN SOGGETTO ATTUATORE PER GESTIONE DI PROGETTI DI ACCOGLIENZA A FAVORE DI RICHIEDENTI ASILO E RIFUGIATI - SPRAR TRIENNIO 2017-2019 DM 10/8/2016 (PROSECUZIONE PROGRAMMA 2014-2016),GARA PER L'INDIVIDUAZIONE DI UN SOGGETTO ATTUATORE PER GESTIONE DI PROGETTI DI ACCOGLIENZA A FAVORE DI RICHIEDENTI ASILO E RIFUGIATI - SPRAR TRIENNIO 2017-2019 DM 10/8/2016 (PROSECUZIONE PROGRAMMA 2014-2016),1399759.53,1399759.53,,096004,2016-11-18,PROCEDURA APERTA,90035880021,CONSORZIO INTERCOMUNALE SERVIZI,CONSORZIO I.R.I.S,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
6890424DC0,,1,MINORI STRANIERI NON ACCOMPAGNATI - CENTRO DI ACCOGLIENZA S. ANTONIO -CONGR. PADRI ROGAZIONISTI,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,110000.0,110000.0,,083048,2016-11-30,AFFIDAMENTO DIRETTO,00080270838,COMUNE DI MESSINA,DIPARTIMENTO SOCIALE E RAPPORTI CON L'ISTITUZIONE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
6871711B4C,,1,SERVIZI ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE,SERVIZI ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE,134853.6,134853.6,,029001,2016-11-16,AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,80006550299,PREFETTURA DI ROVIGO,SERVIZI GENERALI E ATTIVITA CONTRATTUALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
6890072B46,6566856500,1,"COOP. CRESCERE INSIEME. AFFIDAMENTO DEI SERVIZI DI ACCOGLIENZA, AI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE E GESTIONE DEI SERVIZI CONNESSI.","COOP. CRESCERE INSIEME. AFFIDAMENTO DEI SERVIZI DI ACCOGLIENZA, AI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE E GESTIONE DEI SERVIZI CONNESSI.",212829.0,212829.0,,,2016-11-15,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80049360631,UFFICIO TERRITORIALE DEL GOVERNO,SERVIZIO ATTIVITA' CONTRATTUALI,55130000-0,ALTRI SERVIZI ALBERGHIERI,,,certa
68854683F1,67645424A6,1,"SERVIZIO DI ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE, NELL'AMBITO DI VARESE E PROVINCIA, DELLA GESTIONE DEI SERVIZI CONNESSI E LA MESSA A DISPOSIZIONE DELLE STRUTTURE DI ACCOGLIENZA. PROCEDURA DI GARA AVENTE AD OGGETTO SERVIZI DI CUI ALL'ALLEGATO IX DEL D. LGS. N. 50/2016. PERIODO 1/10/2016 - 31/12/2016.","SERVIZIO DI ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE, NELL'AMBITO DI VARESE E PROVINCIA, DELLA GESTIONE DEI SERVIZI CONNESSI E LA MESSA A DISPOSIZIONE DELLE STRUTTURE DI ACCOGLIENZA. PROCEDURA DI GARA AVENTE AD OGGETTO SERVIZI DI CUI ALL'ALLEGATO IX DEL D. LGS. N. 50/2016. PERIODO 1/10/2016 - 31/12/2016.",35116.4,35116.4,,012133,2016-11-25,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80202230589,MINISTERO INTERNO DIPARTIMENTO DELLA P.S.,UTG - PREFETTURA DI VARESE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
68900633DB,,1,MINORI STRANIERI NON ACCOMPAGNATI - CASA ALBERGO PER ANZIANI - ISTITUTO FIGLIE DEL DIVINO ZELO,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,80000.0,80000.0,,083048,2016-11-30,AFFIDAMENTO DIRETTO,00080270838,COMUNE DI MESSINA,DIPARTIMENTO SOCIALE E RAPPORTI CON L'ISTITUZIONE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
688938652D,,1,ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI ASILO - NOVEMBRE 2016,ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI ASILO - NOVEMBRE 2016,61200.0,61200.0,LECCO,097007,2016-11-28,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,01409210133,COMUNITA' MONTANA VALSASSINA VALVARRONE VAL D'ESINO RIVIERA,SERVIZI ALLA PERSONA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
6890848BA6,,1,AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA RICHIEDENTI PROTEZIONE INTERNAZIONALE - PERIODO 01/12/2016-28/02/2017 - AUXILIUM VITAE,AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA RICHIEDENTI PROTEZIONE INTERNAZIONALE - PERIODO 01/12/2016-28/02/2017 - AUXILIUM VITAE,299970.0,299970.0,,053011,2016-11-17,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80006840534,PREFETTURA,PREFETTURA DI GROSSETO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
68907846D7,,1,AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA RICHIEDENTI PROTEZIONE INTERNAZIONALE - PERIODO 01/12/2016-28/02/2017 - USCITA DI SICUREZZA,AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA RICHIEDENTI PROTEZIONE INTERNAZIONALE - PERIODO 01/12/2016-28/02/2017 - USCITA DI SICUREZZA,178200.0,178200.0,GROSSETO,053011,2016-11-17,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80006840534,PREFETTURA,PREFETTURA DI GROSSETO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
6875151216,,1,GESTIONE CENTRO DI ACCOGLIENZA PROFUGHI,GESTIONE CENTRO DI ACCOGLIENZA PROFUGHI,148000.0,148000.0,TORINO,001272,2016-11-18,AFFIDAMENTO DIRETTO,80089610010,PREFETTURA-UFFICIO TERRITORIALE DEL GOVERNO DI TORINO,SERVIZIO 1,75240000-0,SERVIZI DI PUBBLICA SICUREZZA E DI ORDINE PUBBLICO,,AGGIUDICATA,certa
6852029933,,1,GESTIONE DEL CENTRO DI ACCOGLIENZA STRAORDINARIA PER MIGRANTI DI MONASTIR FINO AL 31.12.2016,GESTIONE DEL CENTRO DI ACCOGLIENZA STRAORDINARIA PER MIGRANTI DI MONASTIR FINO AL 31.12.2016,317000.0,317000.0,,092101,2016-11-03,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80014130928,PREFETTURA DI CAGLIARI UTG,SERVIZIO A.S.G.A.C.,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,probabile
6891389A19,,1,ACCOGLIENZA CITTADINI STRANIERI RICHIEDENDI ASILO - DICEMBRE 2016 - GENNAIO 2017,ACCOGLIENZA CITTADINI STRANIERI RICHIEDENDI ASILO - DICEMBRE 2016 - GENNAIO 2017,86428.0,86428.0,LECCO,097007,2016-11-28,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,01409210133,COMUNITA' MONTANA VALSASSINA VALVARRONE VAL D'ESINO RIVIERA,SERVIZI ALLA PERSONA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
7054849590,,1,INCARICO SOGGETTO ATTUATORE PROGETTO S.P.R.A.R. ACCOGLIENZA MIGRANTI TRIENNIO 2017/2019,INCARICO SOGGETTO ATTUATORE PROGETTO S.P.R.A.R. ACCOGLIENZA MIGRANTI TRIENNIO 2017/2019,2221536.0,2221536.0,,077018,2016-11-25,PROCEDURA APERTA,82001130770,COMUNE DI NOVA SIRI,SETTORE II,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,probabile
69082135B5,,1,SERVIZIO DI ACCOGLIENZA A FAVORE DI RICHIEDENTI ASILO,SERVIZIO DI ACCOGLIENZA A FAVORE DI RICHIEDENTI ASILO,116800.0,116800.0,UDINE,030129,2016-11-07,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,00168650307,COMUNE DI UDINE,SERVIZIO SERVIZI PER LA SALUTE ED IL BENESSERE SOCIALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
6968196140,67645424A6,1,SERVIZIO DI PRIMA ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE E LA GESTIONE DEI SERVIZI CONNESSI'. PERIODO 01/01/2017 -30/04/2017.,SERVIZIO DI 'PRIMA ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE E LA GESTIONE DEI SERVIZI CONNESSI'. PERIODO 01/01/2017 -30/04/2017.,45804.0,45804.0,VARESE,012133,2016-11-07,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80202230589,MINISTERO INTERNO DIPARTIMENTO DELLA P.S.,UTG - PREFETTURA DI VARESE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
6940341692,68070245E7,1,AFFIDAMENTO ALLA SOCIETÀ COOPERATIVA OPERA A R.L. - SERVIZIO ACCOGLIENZA N. 30 MIGRANTI A SEGUITO ACCORDO QUADRO - PROROGA TECNICA PER IL PERIODO 1 GENNAIO 2017/30 APRILE 2017,AFFIDAMENTO ALLA SOCIETÀ COOPERATIVA OPERA A R.L. - SERVIZIO ACCOGLIENZA N. 30 MIGRANTI A SEGUITO ACCORDO QUADRO - PROROGA TECNICA PER IL PERIODO 1 GENNAIO 2017/30 APRILE 2017,115164.0,115164.0,,076063,2016-11-30,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80005560760,PREFETTURA DI POTENZA,PREFETTURA POTENZA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,probabile
687038985A,,6,"GARA EUROPEA A PROCEDURA APERTA, AI SENSI DELL'ART. 59 E 60 DEL D. LGS. N. 50/2016, VOLTA ALLA CONCLUSIONE DI UN ACCORDO QUADRO CON PIU' SOGGETTI ECONOMICI PER L'AFFIDAMENTO DEI SERVIZI DI ACCOGLIENZA E DEI SERVIZI CONNESSI AI CITTADINI STRANIERI RICHIEDENTI ASILO. PERIODO 01/01/2017 - 31/12/2017 - PROCEDURA AVENTE AD OGGETTO SERVIZI DI CUI ALL'ALLEGATO IX DEL D. LGS. 50/2016. CPV 85311000-2. IMPORTO PRESUNTO ? 103.145.350,00 IVA ESCLUSA"," GARA EUROPEA A PROCEDURA APERTA, AI SENSI DELL'ART. 59 E 60 DEL D. LGS. N. 50/2016, VOLTA ALLA CONCLUSIONE DI UN ACCORDO QUADRO CON PIU' SOGGETTI ECONOMICI PER L'AFFIDAMENTO DEI SERVIZI DI ACCOGLIENZA E DEI SERVIZI CONNESSI AI CITTADINI STRANIERI RICHIEDENTI ASILO. PERIODO 01/01/2017 - 31/12/2017 - LOTTO 5 ZONA ROMA 5",24540775,103145350,,058091,2016-11-16,PROCEDURA APERTA,80197350582,PREFETTURA DI ROMA,PREFETTURA DI ROMA SERVIZI ISTITUZIONALI E GENERALI DELLE AMMINISTRAZIONI PUBBLICHE - AMMINISTRAZIONE GENERALE E SUPPORTO ALLA RAPPRESENTANZA GENERALE DI GOVERNO E DELLO STATO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
687000182A,,4,"SERVIZI DI ACCOGLIENZA A FAVORE DI CITTADINI STRANIERI PRESENTI SUL TERRITORIO, PRESSO STRUTTURE NELLA DISPONIBILITÀ DEGLI ENTI INVITATI, A FARE TEMPO DALLA DATA DI AGGIUDICAZIONE E FINO A DICEMBRE 2016",UNITÀ D'OFFERTA IN GRADO DI ACCOGLIERE ED OSPITARE FINO A 150 CITTADINI STRANIERI (UOMINI) ,176700.0,441750.0,MILANO,015146,2016-11-15,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,01199250158,COMUNE DI MILANO,DIREZIONE CENTRALE POLITICHE SOCIALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
68852987A6,,1,"NUOVA PROCEDURA APERTA PER AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA INTEGRATA SPRAR 2017/2019 - CITTÀ METROPOLITANA: INDIZIONE PROCEDURA DI GARA, APPROVAZIONE BANDO E DISCIPLINARE DI GARA.","NUOVA PROCEDURA APERTA PER AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA INTEGRATA SPRAR 2017/2019 - CITTÀ METROPOLITANA: INDIZIONE PROCEDURA DI GARA, APPROVAZIONE BANDO E DISCIPLINARE DI GARA.",1498000.0,1498000.0,,092009,2016-11-29,PROCEDURA APERTA,00510810922,CITTA' METROPOLITANA DI CAGLIARI,PUBBLICA ISTRUZIONE E SERVIZI ALLA PERSONA - SERVIZIO PUBBLICA ISTRUZIONE,85320000-8,SERVIZI SOCIALI,,,certa
688938003B,,1,ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI ASILO - NOVEMBRE 2016,ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI ASILO - NOVEMBRE 2016,103020.0,103020.0,LECCO,097007,2016-11-28,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,01409210133,COMUNITA' MONTANA VALSASSINA VALVARRONE VAL D'ESINO RIVIERA,SERVIZI ALLA PERSONA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
68681722D5,,1,GARA ACCOGLIENZA 120 MIGRANTI FINO AL 31 DICEMBRE 2016,GARA ACCOGLIENZA 120 MIGRANTI FINO AL 31 DICEMBRE 2016,172200.0,172200.0,,061022,2016-11-14,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80002190611,MINISTERO INTERNO PREFETTURA CASERTA,UFFICIO RAGIONERIA,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,,,probabile
686038157E,,1,"PROCEDURA NEGOZIATA PER ASSICURARE I SERVIZI DI ACCOGLIENZA, AI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE CHE VERRANNO LORO AFFIDATI, E LA GESTIONE DEI SERVIZI CONNESSI","PROCEDURA NEGOZIATA PER ASSICURARE I SERVIZI DI ACCOGLIENZA, AI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE CHE VERRANNO LORO AFFIDATI, E LA GESTIONE DEI SERVIZI CONNESSI",275800.0,275800.0,,,2016-11-08,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80049360631,UFFICIO TERRITORIALE DEL GOVERNO,SERVIZIO ATTIVITA' CONTRATTUALI,55130000-0,ALTRI SERVIZI ALBERGHIERI,,,certa
6890318649,,1,AFFIDAMENTO MSNA CENTRO CAPOCORSO III TRIMESTRE 2016,AFFIDAMENTO MSNA CENTRO CAPOCORSO III TRIMESTRE 2016,65417.15,65417.15,SIRACUSA,089001,2016-11-30,AFFIDAMENTO DIRETTO,CFAVCP-0000FE3,CENTRALE DI COMMITTENZA MODICA-SCICLI,VII SETTORE - SERVIZI SOCIALI- C.U.C.,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
