cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
7164719129,,1,CONVENZIONE AFFIDAMENTO IMMIGRATI HOTEL EUROPA PERIODO AGOSTO 2017,CONVENZIONE AFFIDAMENTO IMMIGRATI HOTEL EUROPA PERIODO AGOSTO 2017,536000.0,536000.0,,,2017-09-01,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80005410644,PREFETTURA DI AVELLINO,PREFETTURA DI AVELLINO UFFICIO TERRITORIALE DEL GOVERNO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,probabile
7125858C09,,1,MANIFESTAZIONE DI INTERESSE A SVOLGERE IL SERVIZIO DI PRIMA ACCOGLIENZA RICHIEDENTI ASILO PERIODO 1/7-31/12/2017,MANIFESTAZIONE DI INTERESSE A SVOLGERE IL SERVIZIO DI PRIMA ACCOGLIENZA RICHIEDENTI ASILO PERIODO 1/7-31/12/2017,3185000.0,3185000.0,,,2017-09-01,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80005410644,PREFETTURA DI AVELLINO,PREFETTURA DI AVELLINO UFFICIO TERRITORIALE DEL GOVERNO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
72055911CD,,1,CONVENZIONE PER AFFIDAMENTO SERVIZIO DI ASSISTENZA E ACCOGLIENZA TEMPORANEA AI CITTADINI STRANIERI,CONVENZIONE PER AFFIDAMENTO SERVIZIO DI ASSISTENZA E ACCOGLIENZA TEMPORANEA AI CITTADINI STRANIERI,42504.0,42504.0,,089017,2017-09-14,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80002930891,UFFICIO TERRITORIALE DEL GOVERNO DI SIRACUSA,SERVIZIO CONTABILITA' E GESTIONE FINANZIARIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,probabile
7198746121,,1,"GESTIONE DI UN PROGRAMMA TERRITORIALE DI ACCOGLIENZA INTEGRATA DA INSERIRE NEL SISTEMA PREDISPOSIZIONE DEI SERVIZI PER I RICHIEDENTI ASILO ED I BENEFICIARI DI PROTEZIONE INTERNAZIONALE E PER I TITOLARI DI PERMESSO UMANITARIO PREVISTO DALL'ART. 32 CO.3 D.LGS. 28.1.2008 N.25 S.P.R.A.R.) PER IL TRIENNIO 2018-2020, AI SENSI DEL D.M. DEL 10.8.2016","GESTIONE DI UN PROGRAMMA TERRITORIALE DI ACCOGLIENZA INTEGRATA DA INSERIRE NEL SISTEMA PREDISPOSIZIONE DEI SERVIZI PER I RICHIEDENTI ASILO ED I BENEFICIARI DI PROTEZIONE INTERNAZIONALE E PER I TITOLARI DI PERMESSO UMANITARIO PREVISTO DALL'ART. 32 CO.3 D.LGS. 28.1.2008 N.25 S.P.R.A.R.) PER IL TRIENNIO 2018-2020, AI SENSI DEL D.M. DEL 10.8.2016",749550.0,749550.0,,,2017-09-14,PROCEDURA NEGOZIATA DERIVANTE DA AVVISI CON CUI SI INDICE UNA GARA,80003890466,COMUNE DI BORGO A MOZZANO,SERVIZIO N. 2,85321000-5,SERVIZI SOCIALI AMMINISTRATIVI,,,certa
7177562788,,1,"AFFIDAMENTO CO-PROGETTAZIONE, ORGANIZZAZIONE E GESTIONE SERVIZI DI ACCOGLIENZA PER RICHIEDENTI ASILO E RIFUGIATI NELL'AMBITO DI UN PROGETTO SPRAR","AFFIDAMENTO CO-PROGETTAZIONE, ORGANIZZAZIONE E GESTIONE SERVIZI DI ACCOGLIENZA PER RICHIEDENTI ASILO E RIFUGIATI NELL'AMBITO DI UN PROGETTO SPRAR",486180.0,486180.0,,023072,2017-09-11,PROCEDURA APERTA,CFAVCP-0000D36,C.U.C. COMUNI DI LEGNAGO - CEREA,COMUNE DI SANGUINETTO - SETTORE TRIBUTI SOCIALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
6792511D63,,1,ACCOGLIENZA PROFUGHI,ACCOGLIENZA PROFUGHI,394541.75,394541.75,LIVORNO,049009,2017-09-08,AFFIDAMENTO DIRETTO,80008810493,PREFETTURA DI LIVORNO,UFFICIO SAGAC,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
71719131D6,,1,"PROGETTO DI ACCOGLIENZA INTEGRATA. INDIVIDUAZIONE DI UN SOGGETTO ATTUATORE PER LA GESTIONE DEL SISTEMA PER L'ACCOGLIENZA, LA TUTELA E L'INTEGRAZIONE A FAVORE DI RICHIEDENTI ASILO E RIFUGIATI (SPRAR) TRIENNIO 2017-2019 IN PROSECUZIONE DEL TRIENNIO 2014-2016.","PROGETTO DI ACCOGLIENZA INTEGRATA. INDIVIDUAZIONE DI UN SOGGETTO ATTUATORE PER LA GESTIONE DEL SISTEMA PER L'ACCOGLIENZA, LA TUTELA E L'INTEGRAZIONE A FAVORE DI RICHIEDENTI ASILO E RIFUGIATI (SPRAR) TRIENNIO 2017-2019 IN PROSECUZIONE DEL TRIENNIO 2014-2016.",3154833.75,3154833.75,,067041,2017-09-29,PROCEDURA APERTA,00174750679,COMUNE DI TERAMO,ATTIVITA' SOCIALI,75310000-2,SERVIZI DI PRESTAZIONI SOCIALI,,,certa
7127500710,,1,ACCOGLIENZA IMMIGRATI SAN MARTINO PERIODO 1/7-30/9/2017,ACCOGLIENZA IMMIGRATI SAN MARTINO PERIODO 1/7-30/9/2017,479000.0,479000.0,,,2017-09-01,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,80005410644,PREFETTURA DI AVELLINO,PREFETTURA DI AVELLINO UFFICIO TERRITORIALE DEL GOVERNO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,probabile
7218883AB2,,1,LIQUIDAZIONE RETTE DI RICOVERO MSNA ALL'ASSOCIAZIONE 'LA FENICE' . EROGAZIONE CONTRIBUTO MINISTERIALE 1^ TRIMESTRE 2017. ,LIQUIDAZIONE RETTE DI RICOVERO MSNA ALL'ASSOCIAZIONE 'LA FENICE' . EROGAZIONE CONTRIBUTO MINISTERIALE 1^ TRIMESTRE 2017. ,43328.57,43328.57,AGRIGENTO,084001,2017-09-27,AFFIDAMENTO DIRETTO,00074260845,COMUNE DI AGRIGENTO,SETTORE II - AVVOCATURA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
71925231BF,,1,SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE,SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE,285120.0,285120.0,,029041,2017-09-05,AFFIDAMENTO DIRETTO,80006550299,PREFETTURA DI ROVIGO,SERVIZI GENERALI E ATTIVITA CONTRATTUALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
