cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
988729886B,,1,ACCORDO QUADRO PER L'ACCOGLIENZA E L'ASSISTENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE PER UN BIENNIO DAL 01.11.23 IN CENTRI COLLETTIVI AVENTI CAPIENZA TRA 101 E 300 POSTI,ACCORDO QUADRO PER L'ACCOGLIENZA E L'ASSISTENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE PER UN BIENNIO DAL 01.11.23 IN CENTRI COLLETTIVI AVENTI CAPIENZA TRA 101 E 300 POSTI,27806655.35,27806655.35,TORINO,001272,2023-06-19,PROCEDURA APERTA,80089610010,PREFETTURA-UFFICIO TERRITORIALE DEL GOVERNO DI TORINO,SERVIZIO 1,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,730.0,ANNULLATA/REVOCATA DOPO L'APERTURA DELLE BUSTE AMMINISTRATIVE,certa
9878151C12,,1,SERVIZIO DI INTERPRETARIATO IN CONSECUTIVA E DI TRADUZIONE A SUPPORTO DELLA COMMISSIONE TERRITORIALE PER IL RICONOSCIMENTO DELLA PROTEZIONE INTERNAZIONALE/ SEZIONE DI ROMA ANNO 2023/2024,SERVIZIO DI INTERPRETARIATO IN CONSECUTIVA E DI TRADUZIONE A SUPPORTO DELLA COMMISSIONE TERRITORIALE PER IL RICONOSCIMENTO DELLA PROTEZIONE INTERNAZIONALE/ SEZIONE DI ROMA ANNO 2023/2024,729600.0,729600.0,ROMA,058091,2023-06-12,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,80197350582,PREFETTURA DI ROMA,PREFETTURA DI ROMA SERVIZI ISTITUZIONALI E GENERALI DELLE AMMINISTRAZIONI PUBBLICHE - AMMINISTRAZIONE GENERALE E SUPPORTO ALLA RAPPRESENTANZA GENERALE DI GOVERNO E DELLO STATO,85320000-8,SERVIZI SOCIALI,365.0,,certa
9842144A28,,1,AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA INTEGRATA A FAVORE DI TITOLARI DI PROTEZIONE INTERNAZIONALE (SAI) PER IL PERIODO 01.08.2023 AL 31.12.2025 OLTRE EVENTUALE RINNOVO DI SEI MJESI FINO AL 30.06.2026 ,AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA INTEGRATA A FAVORE DI TITOLARI DI PROTEZIONE INTERNAZIONALE (SAI) PER IL PERIODO 01.08.2023 AL 31.12.2025 OLTRE EVENTUALE RINNOVO DI SEI MJESI FINO AL 30.06.2026 ,2169851.25,2169851.25,TERAMO,067037,2023-06-10,PROCEDURA APERTA,00176150670,COMUNE DI ROSETO DEGLI ABRUZZI,UFFICIO POLITICHE SOCIALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,1155.0,,certa
9931265324,,1,AFFIDAMENTO DELLA GESTIONE DEL SERVIZIO DI SOSTEGNO LINGUISTICO PRESSO ISTITUTI SCOLASTICI DI PRIMA E SECONDARIA DI PRIMO GRADO A FAVORE DI MINORI STRANIERI RESIDENTI NEI COMUNI DELL'AMBITO TERRITORIALE SOCIALE XXIII ,AFFIDAMENTO DELLA GESTIONE DEL SERVIZIO DI SOSTEGNO LINGUISTICO PRESSO ISTITUTI SCOLASTICI DI PRIMA E SECONDARIA DI PRIMO GRADO A FAVORE DI MINORI STRANIERI RESIDENTI NEI COMUNI DELL'AMBITO TERRITORIALE SOCIALE XXIII ,320000.0,320000.0,ASCOLI PICENO,044011,2023-06-29,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,01831380447,UNIONE DEI COMUNI-VALLATA DEL TRONTO,SERVIZI SOCIALI,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,720.0,,probabile
9863232488,,1,IMPEGNARE IL PROVVISORIO ENTRATA N. 2033/2023 RISORSE TRASMESSE DALLA PREFETTURA PER ACCOGLIENZA MSNA PRESSO LE STRUTTURE,IMPEGNARE IL PROVVISORIO ENTRATA N. 2033/2023 RISORSE TRASMESSE DALLA PREFETTURA PER ACCOGLIENZA MSNA PRESSO LE STRUTTURE,68185.65,68185.65,PALERMO,082054,2023-06-05,AFFIDAMENTO DIRETTO,00601920820,COMUNE DI PARTINICO,SETTORE SERVIZI ALLA PERSONA E ALLA FAMIGLIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,180.0,,certa
97277476C5,,1,GARA EUROPEA PER IL SERVIZIO DI ACCOGLIENZA PER RICHIEDENTI PROTEZIONE INTERNAZIONALE PRESSO STRUTTURE COSTITUITE DA CENTRI COLLETTIVI CON CAPIENZA FINO A 50 POSTI PER N. 200 POSTI,GARA EUROPEA PER IL SERVIZIO DI ACCOGLIENZA PER RICHIEDENTI PROTEZIONE INTERNAZIONALE PRESSO STRUTTURE COSTITUITE DA CENTRI COLLETTIVI CON CAPIENZA FINO A 50 POSTI PER N. 200 POSTI,3953716.5,3953716.5,,,2023-06-20,PROCEDURA APERTA,80002330621,PREFETTURA UFFICIO TERRITORIALE DEL GOVERNO DI BN,PREFETTURA UTG DI BENEVENTO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,365.0,DESERTA,certa
A04C666221,,5,AFFIDAMENTO SERVIZIO SAI ORD.24_25,SERVIZIO ACCOGLIENZA INTEGRATA ORDINARI SCS CRESM,620500.0,4771942.0,PALERMO,082053,2023-06-14,AFFIDAMENTO DIRETTO,80016350821,COMUNE DI PALERMO,SETTORE SERVIZI SOCIO ASSISTENZIALI,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,730.0,,certa
A009B06EBB,,1,SERVIZI DI ACCOGLIENZA E ASSISTENZA DI CITTADINI STRANIERI MINORI,SERVIZI DI ACCOGLIENZA E ASSISTENZA DI CITTADINI STRANIERI MINORI,246184.29,246184.29,,,2023-06-23,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,80004920064,PREFETTURA UFFICIO TERRITORIALE DEL GOVERNO,SERV. I,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,180.0,AGGIUDICATA,probabile
987432244A,,1,SERVIZIO ACCOGLIENZA MSNA 2023,SERVIZIO ACCOGLIENZA MSNA 2023,14365.0,14365.0,UDINE,030023,2023-06-08,AFFIDAMENTO DIRETTO,81000730309,COMUNE DI CERVIGNANO DEL FRIULI,SERVIZIO SOCIALE DEI COMUNI DELL'AMBITO 5.1 E COMUNALE,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,169.0,,certa
99303575D5,,1,LAVORI DI RISTRUTTURAZIONE DI EDIFICIO DA DESTINARE AD ACCOGLIENZA DI MIGRANTI E PROFUGHI DI GUERRA. LAVORI EDILI,LAVORI DI RISTRUTTURAZIONE DI EDIFICIO DA DESTINARE AD ACCOGLIENZA DI MIGRANTI E PROFUGHI DI GUERRA. LAVORI EDILI,149500.0,149500.0,CHIETI,069078,2023-06-30,AFFIDAMENTO DIRETTO,81002970697,COMUNE DI ROSELLO,UFFICIO TECNICO,45453100-8,LAVORI DI RIPARAZIONE,30.0,AGGIUDICATA,certa
