cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
9605702C0B,,8,AFFIDAMENTO SERVIZI DI ACCOGLIENZA SAI MNSA PROG.727-PR-3,SERVIZIO SAI MNSA 2023_2025 SCS NOVI FAMILIA,1230745.5,17519803.12,PALERMO,082053,2022-11-15,AFFIDAMENTO DIRETTO,80016350821,COMUNE DI PALERMO,SETTORE SERVIZI SOCIO ASSISTENZIALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,1095.0,,certa
9489411DAC,,1,COOPROGETTAZIONE DEI SERVIZI DI ACCOGLIENZA INTEGRATA PER I RICHIEDENTI E TITOLARI DI PROTEZIONE INTERNAZIONALE - AMBITO SAI,COOPROGETTAZIONE DEI SERVIZI DI ACCOGLIENZA INTEGRATA PER I RICHIEDENTI E TITOLARI DI PROTEZIONE INTERNAZIONALE - AMBITO SAI,525691.25,525691.25,AVELLINO,064059,2022-11-15,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,80003770643,COMUNE DI MONTEMILETTO,SERVIZIO AFFARI GENERALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,45.0,AGGIUDICATA,certa
9516391648,,1,ACCOGLIENZA MIGRANTI -ATI CARITAS - N. 119 POSTI DAL 1.12.2022 - 30.4.2023,ACCOGLIENZA MIGRANTI -ATI CARITAS - N. 119 POSTI DAL 1.12.2022 - 30.4.2023,538171.55,538171.55,,,2022-11-28,AFFIDAMENTO DIRETTO,80020830487,PREFETTURA DI FIRENZE,SERVIZI DI ATTIVITA' CONTRATTUALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,151.0,,probabile
9605718940,,8,AFFIDAMENTO SERVIZI DI ACCOGLIENZA SAI MNSA PROG.727-PR-3,SERVIZIO SAI MNSA 2023_2025 SCS ISTITUTO DIACONALE LA NOCE,1673618.25,17519803.12,PALERMO,082053,2022-11-15,AFFIDAMENTO DIRETTO,80016350821,COMUNE DI PALERMO,SETTORE SERVIZI SOCIO ASSISTENZIALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,1095.0,,certa
9674391801,,1,AFFIDAMENTO DIRETTO DEL SERVIZIO DI OSPITALITÀ DI QUATTRO MINORI STRANIERI NON ACCOMPAGNATI,AFFIDAMENTO DIRETTO DEL SERVIZIO DI OSPITALITÀ DI QUATTRO MINORI STRANIERI NON ACCOMPAGNATI,55800.0,55800.0,,,2022-11-10,AFFIDAMENTO DIRETTO,80002270074,REGIONE AUTONOMA VALLE D'AOSTA,SERVIZI ALLA PERSONA E ALLA FAMIGLIA,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,93.0,,certa
953923059F,,1,SERVIZI EDUCATIVI DI SOSTEGNO IN FAVORE DI MINORI STRANIERI NON ACCOMPAGNATI (MSNA) COLLOCATI IN VIA EMERGENZIALE IN STRUTTURE ALBERGHIERE SITE IN VIA SAN VITALE N.94 A BOLOGNA - VIA ROMA N.80 A LOIANO (BO) E PRESSO STRUTTURA DI ACCOGLIENZA SITA IN VIA DEL LAVORO N.13 A BOLOGNA _NOVEMBRE 2022,SERVIZI EDUCATIVI DI SOSTEGNO IN FAVORE DI MINORI STRANIERI NON ACCOMPAGNATI (MSNA) COLLOCATI IN VIA EMERGENZIALE IN STRUTTURE ALBERGHIERE SITE IN VIA SAN VITALE N.94 A BOLOGNA - VIA ROMA N.80 A LOIANO (BO) E PRESSO STRUTTURA DI ACCOGLIENZA SITA IN VIA DEL LAVORO N.13 A BOLOGNA _NOVEMBRE 2022,119775.24,119775.24,BOLOGNA,037006,2022-11-01,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,03337111201,ASP CITTA' DI BOLOGNA,DIREZIONE AMMINISTRATIVA,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,30.0,,certa
948118488B,,1,FORNITURA LOCALI E SERVIZI ALBERGHIERI PER OSPITALITA TEMPORANEA PROFUGHI UCRAINI PIETRA LIGURE,FORNITURA LOCALI E SERVIZI ALBERGHIERI PER OSPITALITA TEMPORANEA PROFUGHI UCRAINI PIETRA LIGURE,55000.0,55000.0,SAVONA,009049,2022-11-08,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,95232190108,COMM. DEL. O.872-DISP.URG.ACCOGL.SOCC.E ASSIST.POPOLAZIONE UCRAINA,PRES.REG.LIGURIA C.D. O.872-22,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,49.0,AGGIUDICATA,certa
94898285CD,,1,"PROCEDURA APERTA RISERVATA A SOGGETTI DEL TERZO SETTORE PER L'APPALTO DI UN SERVIZIO DI ACCOGLIENZA, INTEGRAZIONE E TUTELA RIVOLTO A TITOLARI DI PROTEZIONE INTERNAZIONALE NELL'AMBITO DEL PROGETTO TERRITORIALE DELLA PROVINCIA DI LUCCA ADERENTE AL SISTEMA DI ACCOGLIENZA ED INTEGRAZIONE (SAI).","PROCEDURA APERTA RISERVATA A SOGGETTI DEL TERZO SETTORE PER L'APPALTO DI UN SERVIZIO DI ACCOGLIENZA, INTEGRAZIONE E TUTELA RIVOLTO A TITOLARI DI PROTEZIONE INTERNAZIONALE NELL'AMBITO DEL PROGETTO TERRITORIALE DELLA PROVINCIA DI LUCCA ADERENTE AL SISTEMA DI ACCOGLIENZA ED INTEGRAZIONE (SAI).",2158175.66,2158175.66,,,2022-11-23,AFFIDAMENTO RISERVATO,80001210469,AMMINISTRAZIONE PROVINCIALE DI LUCCA,SETTORE ORGANI ISTITUZIONALI E SERVIZI AL CITTADINO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,1095.0,,certa
951619006B,,1,ACCOGLIENZA MIGRANTI - ARCOLAIO - N. 12 POSTI DAL 1.12.2022 - 30.4.2023,ACCOGLIENZA MIGRANTI - ARCOLAIO - N. 12 POSTI DAL 1.12.2022 - 30.4.2023,50427.96,50427.96,,,2022-11-28,AFFIDAMENTO DIRETTO,80020830487,PREFETTURA DI FIRENZE,SERVIZI DI ATTIVITA' CONTRATTUALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,151.0,,probabile
951121139D,,1,AFFIDAMENTO DEL PROGETTO SAI N. 2004 'PACENTRO DELL'ACCOGLIENZA',AFFIDAMENTO DEL PROGETTO SAI N. 2004 'PACENTRO DELL'ACCOGLIENZA',679798.0,679798.0,L'AQUILA,066066,2022-11-28,PROCEDURA APERTA,83000650669,COMUNE DI PACENTRO,UFFICIO AMMINISTRATIVO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,742.0,,certa
