cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
7822961FA0,7033983266,2,SPRAR 2019 - AREA 1 MEDIAZIONE ORDINARI E VULNERABILI,SPRAR - 2019 - CONVENZIONE AREA 1.2 MEDIAZIONE ORDINARI E VULNERABILI CON RTI CIDAS,123136.4,323536.0,,037006,2019-03-14,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,03337111201,ASP CITTA' DI BOLOGNA,DIREZIONE GENERALE,85320000-8,SERVIZI SOCIALI,,,certa
7822278C00,,1,ACCOGLIENZA MIGRANTI DA MAGGIO 2019 AD APRILE 2021 NELLA PROVINCIA DI MASSA CARRARA IN CENTRI COLLETTIVI FINO A 50 POSTI,ACCOGLIENZA MIGRANTI DA MAGGIO 2019 AD APRILE 2021 NELLA PROVINCIA DI MASSA CARRARA IN CENTRI COLLETTIVI FINO A 50 POSTI,19625310,19625310,MASSA-CARRARA,045010,2019-03-16,PROCEDURA APERTA,80003940451,PREFETTURA DI MASSA CARRARA UFFICIO TERRITORIALE DEL GOVERNO,SERVIZI GENERALI E ATTIVITA' CONTRATTUALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
78333225CE,,1,PROCEDURA APERTA ACCOGLIENZA MIGRANTI TERRITORIO VENEZIA - UNITÀ ABITATIVE FINO A 50 POSTI,PROCEDURA APERTA ACCOGLIENZA MIGRANTI TERRITORIO VENEZIA - UNITÀ ABITATIVE FINO A 50 POSTI,14044950,14044950,VENEZIA,027042,2019-03-27,PROCEDURA APERTA,80215430580,MINISTERO DELL'INTERNO - DIPARTIMENTO PER LE LIBERTA' CIVILI E L'IMMIGRAZIONE,PREFETTURA DI VENEZIA - UTG,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
7837119331,,1,ACCOGLIENZA MIGRANTI TEMPORANEA--FINBO,ACCOGLIENZA MIGRANTI TEMPORANEA,69300.0,69300.0,,052037,2019-03-18,AFFIDAMENTO DIRETTO,80007860523,PREFETTURA DI SIENA,MINISTERO DELL'INTERNO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,probabile
7834745C18,,1,PROCEDURA APERTA PER L'AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA CITTADINI MIGRANTI RICHIEDENTI PROTEZIONE INTERNAZIONALE PRESSO IL CENTRO MATTEI DI BOLOGNA.,PROCEDURA APERTA PER L'AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA CITTADINI MIGRANTI RICHIEDENTI PROTEZIONE INTERNAZIONALE PRESSO IL CENTRO MATTEI DI BOLOGNA.,4483890.0,4483890.0,,,2019-03-22,PROCEDURA APERTA,80070330370,PREFETTURA DI BOLOGNA,UFFICIO CONTRATTI E APPALTI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
7828088692,,1,IMPEGNO DI SPESA PAGAMENTO RETTA MINORI STRANIERI NON ACCOMPAGNATI IN COMUNITÀ - MARZO/SETTEMBRE 2019,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,94160.0,94160.0,MILANO,015205,2019-03-11,AFFIDAMENTO DIRETTO,83503670156,COMUNE DI SEGRATE,SEZIONE SERVIZI SOCIALI,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,AGGIUDICATA,certa
7836779A9B,,1,ACCOGLIENZA MIGRANTI TEMPORANEA-ANIMATER,ACCOGLIENZA MIGRANTI TEMPORANEA,94050.0,94050.0,,052031,2019-03-18,AFFIDAMENTO DIRETTO,80007860523,PREFETTURA DI SIENA,MINISTERO DELL'INTERNO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,probabile
780836202B,,1,VIII ACCORDO QUADRO PER L'ACCOGLIENZA DEI RICHIEDENTI ASILO NELLA PROVINCIA DI AVELLINO - UNITÀ ABITATIVE,VIII ACCORDO QUADRO PER L'ACCOGLIENZA DEI RICHIEDENTI ASILO NELLA PROVINCIA DI AVELLINO - UNITÀ ABITATIVE,13270000,13270000,,,2019-03-01,PROCEDURA APERTA,80005410644,PREFETTURA DI AVELLINO,PREFETTURA DI AVELLINO UFFICIO TERRITORIALE DEL GOVERNO,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,,certa
7915789BB8,,2,ACCOGLIENZA MIGRANTI RICHIEDENTI PROTEZ. INT.LE PER MESE DI MARZO,ACCOGLIENZA MIGRANTI RICHIEDENTI PROT.NE SUSS . MESE DI MARZO-3 2019,149500.0,299000.0,IMPERIA,008031,2019-03-01,AFFIDAMENTO DIRETTO,80003950088,PREFETTURA DI IMPERIA,PREFETTURA UTG,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
7842244878,,1,AFFIDAMENTO SERVIZI DI GESTIONE DI CENTRI DI ACCOGLIENZA PER CITTADINI STRANIERI COSTITUITI DA SINGOLE UNITÀ ABITATIVE UBICATE IN PROVINCIA DI PIACENZA MESSE A DISPOSIZIONE DAL CONCORRENTE.,AFFIDAMENTO SERVIZI DI GESTIONE DI CENTRI DI ACCOGLIENZA PER CITTADINI STRANIERI COSTITUITI DA SINGOLE UNITÀ ABITATIVE UBICATE IN PROVINCIA DI PIACENZA MESSE A DISPOSIZIONE DAL CONCORRENTE.,23845050,23845050,,,2019-03-27,PROCEDURA APERTA,91060920336,PREFETTURA DI PIACENZA - UFFICIO TERRITORIALE DEL GOVERNO,UFFICIO TERRITORIALE DEL GOVERNO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
