cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
71002331A1,,1,COPROGETTAZIONE E GESTIONE SERVIZI ACCOGLIENZA INTEGRATA SPRAR,COPROGETTAZIONE E GESTIONE SERVIZI ACCOGLIENZA INTEGRATA SPRAR,748980.0,748980.0,,070007,2017-04-21,PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),80004310704,COMUNE DI CAMPOCHIARO,SERIVZIO FINANZIARIO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,DESERTA,certa
705899749A,687036006E,1,"GARA EUROPEA A PROCEDURA APERTA, AI SENSI DELL'ART. 59 E 60 DEL D.LGS. N. 50/2016,VOLTA ALLA CONCLUSIONE DI UN ACCORDO QUADRO CON PIU' SOGGETTI ECONOMICI PER L'AFFIDAMENTO DEI SERVIZI DI ACCOGLIENZA E DEI SERVIZI CONNESSI AI CITTADINI STRANIERI RICHIEDENTI ASILO. PETRIODO 1/1/2017 - 31/12/2017. PROCEDURA AVENTE AD OGGETTO SERVIZI DI CUI ALL'ALLEGATO IX DEL D. LGS. 50/2016.CPV 85311000-2. IMPORTO PRESUNTO ? 103.145.350,00 IVA ESCLUSA. LOTTO 1 SINERGY","GARA EUROPEA A PROCEDURA APERTA, AI SENSI DELL'ART. 59 E 60 DEL D.LGS. N. 50/2016,VOLTA ALLA CONCLUSIONE DI UN ACCORDO QUADRO CON PIU' SOGGETTI ECONOMICI PER L'AFFIDAMENTO DEI SERVIZI DI ACCOGLIENZA E DEI SERVIZI CONNESSI AI CITTADINI STRANIERI RICHIEDENTI ASILO. PETRIODO 1/1/2017 - 31/12/2017. PROCEDURA AVENTE AD OGGETTO SERVIZI DI CUI ALL'ALLEGATO IX DEL D. LGS. 50/2016.CPV 85311000-2. IMPORTO PRESUNTO ? 103.145.350,00 IVA ESCLUSA. LOTTO 1 SINERGY",2082780.0,2082780.0,,,2017-04-10,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80197350582,PREFETTURA DI ROMA,PREFETTURA DI ROMA SERVIZI ISTITUZIONALI E GENERALI DELLE AMMINISTRAZIONI PUBBLICHE - AMMINISTRAZIONE GENERALE E SUPPORTO ALLA RAPPRESENTANZA GENERALE DI GOVERNO E DELLO STATO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
70558374E3,,1,PROGETTO SPRAR MINORI - AMPLIAMENTO CONTRATTO PER LA REALIZZAZIONE DI INTERVENTI,PROGETTO SPRAR MINORI - AMPLIAMENTO CONTRATTO PER LA REALIZZAZIONE DI INTERVENTI,83264.3,83264.3,,040012,2017-04-21,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,00606620409,COMUNE DI FORLI ,SERVIZIO POLITICHE DI WELFARE,85312300-2,SERVIZI DI ORIENTAMENTO E CONSULENZA,,,certa
728053578A,,1,IMPEGNO PER PAGAMENTO ACCOGLIENZA MINORI STRANIERI NON ACCOMPAGNATI,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,86445.0,86445.0,,081022,2017-04-20,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,93008050812,COMUNE DI VALDERICE,SETTORE VII - SERVIZIO I - POLITICHE SOCIALI - SERVIZI SOCIALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
7008195178,,1,GESTIONE PROGETTO SPRAR 2017/2019,GESTIONE PROGETTO SPRAR 2017/2019,1462074.0,1462074.0,,089009,2017-04-12,PROCEDURA APERTA,CFAVCP-0001259,CENTRALE UNICA DI COMMITTENZA FLORIDIA-SOLARINO-PRIOLO GARGALLO,SERVIZI SOCIALI COMUNE DI FLORIDIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
70517063E1,,1,ACCOGLIENZA IMMIGRATI GESTORE PETRILLI STRUTTURA LA CANTINELLA GROTTOLELLA,ACCOGLIENZA IMMIGRATI GESTORE PETRILLI STRUTTURA LA CANTINELLA GROTTOLELLA,140300.0,140300.0,,,2017-04-07,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80005410644,PREFETTURA DI AVELLINO,PREFETTURA DI AVELLINO UFFICIO TERRITORIALE DEL GOVERNO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,probabile
7051329CC2,6916758145,1,SERV. PRIMA ACCOGLIENZA CITTADINI STRANIERI RICH. PROT. INTERNAZIONALE E SERV. CONNESSI,SERV. PRIMA ACCOGLIENZA CITTADINI STRANIERI RICH. PROT. INTERNAZIONALE E SERV. CONNESSI,723937.68,723937.68,GENOVA,010025,2017-04-18,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80043490103,PREFETTURA DI GENOVA,UFFICIO CONTRATTI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
7059104CE4,,1,RETTE MSNA C.A. VENERE DELLA SOC. COOP. SOCIALE L'ARCA - ANNO 2017,RETTE MSNA C.A. VENERE DELLA SOC. COOP. SOCIALE L'ARCA - ANNO 2017,187772.0,187772.0,TRAPANI,081011,2017-04-27,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,00139550818,COMUNE DI MARSALA,SETTORE SERVIZI ALLA FAMIGLIA - UFFICIO SOLIDARIETA' SOCIALE,85320000-8,SERVIZI SOCIALI,,AGGIUDICATA,certa
7061870779,7048033CD0,1,SENZA FRONTIERE-FAMILY. AFFIDAMENTO SERVIZI DI ACCOGLIENZA AI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE E GESTIONE DEI SERVIZI CONNESSI.,SENZA FRONTIERE-FAMILY. AFFIDAMENTO SERVIZI DI ACCOGLIENZA AI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE E GESTIONE DEI SERVIZI CONNESSI.,135867.0,135867.0,,,2017-04-21,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80049360631,UFFICIO TERRITORIALE DEL GOVERNO,SERVIZIO ATTIVITA' CONTRATTUALI,55130000-0,ALTRI SERVIZI ALBERGHIERI,,,certa
704162117A,6920305059,16,ACCORDO QUADRO PER L'AFFIDAMENTO DI SERVIZI DI ACCOGLIENZA PER RICHIEDENTI PROTEZIONE INTERNAZIONALE IN PROVINCIA DI VITERBO 2017,CONNVENZIONE DISCENDENTE DA ACCORDO QUADRO BANDO GARA IMMIGRATI 2017 RTI TRE FONTANE SOC. COOPERATIVA,1101870.0,13495991.65,VITERBO,056059,2017-04-10,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80016510564,PREFETTURA DI VITERBO-UFFICIO TERRITORIALE DEL GOVERNO-,UFFICIO ECONOMICO FINANZIARIO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
7050493ADF,703845901D,1,FISIOMEDICAL. AFFIDAMENTO SERVIZI DI ACCOGLIENZA AI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE E GESTIONE DEI SERVIZI CONNESSI.,FISIOMEDICAL. AFFIDAMENTO SERVIZI DI ACCOGLIENZA AI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE E GESTIONE DEI SERVIZI CONNESSI.,124248.96,124248.96,,,2017-04-12,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80049360631,UFFICIO TERRITORIALE DEL GOVERNO,SERVIZIO ATTIVITA' CONTRATTUALI,55130000-0,ALTRI SERVIZI ALBERGHIERI,,,certa
6927650D9E,,1,"AFFIDAMENTO GESTIONE SERVIZIO DI ACCOGLOIENZA, INETGRAZIONE E TUTELA RIVOLTI AI RICHIEDENTI ASILO, RIFUGIATI ED UMANITARI - PROGETTO TERRITORIALE ADERENTE AL SISTEMA SPRAR - TRIENNIO 2017/2019","AFFIDAMENTO GESTIONE SERVIZIO DI ACCOGLOIENZA, INETGRAZIONE E TUTELA RIVOLTI AI RICHIEDENTI ASILO, RIFUGIATI ED UMANITARI - PROGETTO TERRITORIALE ADERENTE AL SISTEMA SPRAR - TRIENNIO 2017/2019",1484277.15,1484277.15,FROSINONE,060011,2017-04-28,PROCEDURA APERTA,82004690606,XIV COMUNITA MONTANA VALLE DI COMINO,AFFARI GENERALI,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,AGGIUDICATA,certa
7048161673,,2,"AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA PER 85 PRESENZE PRO DIE DI CITTADINI STRANIERI PRESENTI SUL TERRITORIO (UOMINI, DONNE E FAMIGLIE) - PRESSO STRUTTURE NELLA DISPONIBILITÀ DEGLI ENTI INVITATI, A FAR TEMPO DAL 1 MAGGIO 2017 E FINO AL 9 AGOSTO 2017.",Oggetto non pubblicabile a causa della potenziale presenza di dati personali,182103.0,257979.25,MILANO,015146,2017-04-14,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,01199250158,COMUNE DI MILANO,D.C. POLITICHE SOCIALI E CULTURA DELLA SALUTE - SERVIZIO POLITICHE PER L'IMMIGRAZIONE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
7013482C6D,,1,SERVIZI DI ACCOGLIENZA INTEGRAZIONE E TUTELA PROGETTO SPRAR TRIENNIO 17/19 DM 10/08/2016 CATEGORIA ADULTI ,SERVIZI DI ACCOGLIENZA INTEGRAZIONE E TUTELA PROGETTO SPRAR TRIENNIO 17/19 DM 10/08/2016 CATEGORIA ADULTI ,943464.0,943464.0,,084009,2017-04-07,PROCEDURA APERTA,CFAVCP-0000F19,C.U.C. CAMMARATA - SAN GIOVANNI GEMINI,COMUNE DI CAMMARATA,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,,certa
7058381842,,1,PROGETTO DI ACCOGLIENZA INTEGRATA A FAVORE DI N. 9 MSNA RICHIEDENTI ASILO E RIFUGIATI SPRAR. PROROGA TECNICA DALL'01.05.2017 AL 31.07.2017,PROGETTO DI ACCOGLIENZA INTEGRATA A FAVORE DI N. 9 MSNA RICHIEDENTI ASILO E RIFUGIATI SPRAR. PROROGA TECNICA DALL'01.05.2017 AL 31.07.2017,51353.93,51353.93,,083049,2017-04-27,AFFIDAMENTO DIRETTO,00226540839,COMUNE DI MILAZZO,4 STAFF SERVIZI SOCIALI E UFFICIO AUTONOMO DISTRETTUALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
7352750140,,1,"L.P. 2 MAGGIO 1990 N. 13. SERVIZIO DI ACCOGLIENZA STRAORDINARIA INTEGRATA PER I MIGRANTI RICHIEDENTI/TITOLARI I PROTEZIONE INTERNAZIONALE CHE IL MINISTERO DELL'INTERNO HA DESTINATO AL TRENTINO IN VIA STRAORDINARIA, DA SVOLGERSI PRESSO LE STRUTTURE DI ACCOGLIENZA NON COLLETTIVA DISLOCATE SUL TERRITORIO PROVINCIALE IN DISPONIBILITÀ DIRETTA DELLA PROVINCIA. PROCEDURA DI GARA ATTIVATA CON DETERMINAZIONE N. 30 DEL 31.01.2017: AGGIUDICAZIONE A CONSORZIO LAVORO AMBIENTE DEL LOTTO N. 5 - COMUNITÀ DELLA VAL DI NON ","L.P. 2 MAGGIO 1990 N. 13. SERVIZIO DI ACCOGLIENZA STRAORDINARIA INTEGRATA PER I MIGRANTI RICHIEDENTI/TITOLARI I PROTEZIONE INTERNAZIONALE CHE IL MINISTERO DELL'INTERNO HA DESTINATO AL TRENTINO IN VIA STRAORDINARIA, DA SVOLGERSI PRESSO LE STRUTTURE DI ACCOGLIENZA NON COLLETTIVA DISLOCATE SUL TERRITORIO PROVINCIALE IN DISPONIBILITÀ DIRETTA DELLA PROVINCIA. PROCEDURA DI GARA ATTIVATA CON DETERMINAZIONE N. 30 DEL 31.01.2017: AGGIUDICAZIONE A CONSORZIO LAVORO AMBIENTE DEL LOTTO N. 5 - COMUNITÀ DELLA VAL DI NON",490599.0,490599.0,TRENTO,022062,2017-04-27,PROCEDURA NEGOZIATA DERIVANTE DA AVVISI CON CUI SI INDICE UNA GARA,00337460224,PROVINCIA AUTONOMA DI TRENTO,CINFORMI,85320000-8,SERVIZI SOCIALI,,AGGIUDICATA,certa
704431831C,68703708AC,1,"GARA EUROPEA A PROCEDURA APERTA, AI SENSI DELL'ART. 59 E 60 DEL D. LGS. N. 50/2016,VOLTAALLA CONCLUSIONE DI UN ACCORDO QUADROCON PIU' SOGGETTI ECONOMICI PER L'AFFIDAMENTO DEI SERVIZI DI ACCOGLIENZA E DEI SERVIZI CONNESSI AI CITTADINI STRANIERI RICHIEDENTI ASILO. LOTTO 2 CORCE ROSSA","GARA EUROPEA A PROCEDURA APERTA, AI SENSI DELL'ART. 59 E 60 DEL D. LGS. N. 50/2016,VOLTAALLA CONCLUSIONE DI UN ACCORDO QUADROCON PIU' SOGGETTI ECONOMICI PER L'AFFIDAMENTO DEI SERVIZI DI ACCOGLIENZA E DEI SERVIZI CONNESSI AI CITTADINI STRANIERI RICHIEDENTI ASILO. LOTTO 2 CORCE ROSSA",1392510.0,1392510.0,,,2017-04-10,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80197350582,PREFETTURA DI ROMA,PREFETTURA DI ROMA SERVIZI ISTITUZIONALI E GENERALI DELLE AMMINISTRAZIONI PUBBLICHE - AMMINISTRAZIONE GENERALE E SUPPORTO ALLA RAPPRESENTANZA GENERALE DI GOVERNO E DELLO STATO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
705156712D,,3,PRESTAZIONI SOCIALI PER L'INSERIMENTO DI MINORI STRANIERI NON ACCOMPAGNATI IN STRUTTURE RESIDENZIALI,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,23900.0,85060.0,,,2017-04-18,AFFIDAMENTO DIRETTO,91035680197,COMUNE DI CREMA,AREA SERVIZI AL CITTADINO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
70133932FE,,1,SERVIZI DI ACCOGLIENZA INTEGRAZIONE E TUTELA PROGETTO SPRAR MINORI TRIENNIO 17/19 DM 10/08/2016 ,SERVIZI DI ACCOGLIENZA INTEGRAZIONE E TUTELA PROGETTO SPRAR MINORI TRIENNIO 17/19 DM 10/08/2016 ,1101021.0,1101021.0,,084009,2017-04-07,PROCEDURA APERTA,CFAVCP-0000F19,C.U.C. CAMMARATA - SAN GIOVANNI GEMINI,COMUNE DI CAMMARATA,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,,certa
7041207BD2,68703708AC,1,"GARA EUROPEA A PROCEDURA APERTA, AI SENSI DELL'ART. 59 E 60 DEL D. LGS. N. 50/2016,VOLTAALLA CONCLUSIONE DI UN ACCORDO QUADROCON PIU' SOGGETTI ECONOMICI PER L'AFFIDAMENTO DEI SERVIZI DI ACCOGLIENZA E DEI SERVIZI CONNESSI AI CITTADINI STRANIERI RICHIEDENTI ASILO. PERIODO 10 APR 31 DIC 2017. LOTTO 2 TRE FONTANE SH","GARA EUROPEA A PROCEDURA APERTA, AI SENSI DELL'ART. 59 E 60 DEL D. LGS. N. 50/2016,VOLTAALLA CONCLUSIONE DI UN ACCORDO QUADROCON PIU' SOGGETTI ECONOMICI PER L'AFFIDAMENTO DEI SERVIZI DI ACCOGLIENZA E DEI SERVIZI CONNESSI AI CITTADINI STRANIERI RICHIEDENTI ASILO. PERIODO 10 APR 31 DIC 2017. LOTTO 2",9457241.64,9457241.64,,058091,2017-04-10,AFFIDAMENTO DIRETTO A SOCIETA' RAGGRUPPATE/CONSORZIATE O CONTROLLATE NELLE CONCESSIONI E NEI PARTENARIATI,80197350582,PREFETTURA DI ROMA,PREFETTURA DI ROMA SERVIZI ISTITUZIONALI E GENERALI DELLE AMMINISTRAZIONI PUBBLICHE - AMMINISTRAZIONE GENERALE E SUPPORTO ALLA RAPPRESENTANZA GENERALE DI GOVERNO E DELLO STATO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
7156496F4F,,1,SERVIZIO DI PRIMA ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE E LA GESTIONE DEI SERVIZI CONNESSI'. PERIODO 01/05/2017 - 31/12/2017.,SERVIZIO DI 'PRIMA ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE E LA GESTIONE DEI SERVIZI CONNESSI'. PERIODO 01/05/2017 - 31/12/2017.,250246.8,250246.8,VARESE,012133,2017-04-12,AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,80014740122,PREFETTURA,U.T.G. PREFETTURA DI VARESE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
7046150AEA,,1, PROCEDURA APERTA PER L'INDIVIDUAZIONE DI UN SOGGETTO ATTUATORE DEI SERVIZI PREVISTI DAL PROGETTO ADERENTE AL SISTEMA DI PROTEZIONE PER RICHIEDENTI ASILO E RIFUGIATI (SPRAR) PER GLI ANNI 2017-2019, PROCEDURA APERTA PER L'INDIVIDUAZIONE DI UN SOGGETTO ATTUATORE DEI SERVIZI PREVISTI DAL PROGETTO ADERENTE AL SISTEMA DI PROTEZIONE PER RICHIEDENTI ASILO E RIFUGIATI (SPRAR) PER GLI ANNI 2017-2019,5566743.12,5566743.12,,,2017-04-27,PROCEDURA APERTA,CFAVCP-0000A9A,CENTRALE UNICA DI COMMITTENZA CELLATICA COLLEBEATO,CENTRALE UNICA DI COMMITTENZA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
