cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
6487020A3E,,1,SERVIZIO DI ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI ASILO - SISTEMA AURA - PERIODO OTTOBRE 2015,SERVIZIO DI ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI ASILO - SISTEMA AURA - PERIODO OTTOBRE 2015,62560.0,62560.0,UDINE,030129,2015-03-30,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,00168650307,COMUNE DI UDINE,SERVIZIO SERVIZI PER LA SALUTE ED IL BENESSERE SOCIALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
6174549705,,1,SPRAR ACCOGLIENZA STRANIERI ADULTI RICHIEDENTI ASILO,SPRAR ACCOGLIENZA STRANIERI ADULTI RICHIEDENTI ASILO,854176.0,854176.0,,,2015-03-12,AFFIDAMENTO DIRETTO,00360140446,COMUNE DI SAN BENEDETTO DEL TRONTO,SETTORE ATTIVITA' SOCIALI ED EDUCATIVE,98910000-5,SERVIZI SPECIFICI DI ORGANIZZAZIONI ED ENTI INTERNAZIONALI,,,certa
6143222B28,,3,AFFIDAMENTO NEL TERRITORIO DELLA PROVINCIA DI BIELLA DEL SERVIZIO DI ASSISTENZA E DI ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE FINO ALLA DATA PRESUNTA DEL 31.12.2015,AFFIDAMENTO NEL TERRITORIO DELLA PROVINCIA DI BIELLA DEL SERVIZIO DI ASSISTENZA E DI ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE FINO ALLA DATA PRESUNTA DEL 31.12.2015,618800.0,2074800.0,,,2015-03-12,PROCEDURA APERTA,90035050021,PREFETTURA DI BIELLA - U.T.G.,U.T.G.PREFETTURA DI BIELLA,55130000-0,ALTRI SERVIZI ALBERGHIERI,,,certa
6198082312,,2,"APPROVAZIONE DELLE CONVENZIONI CON LA FONDAZIONE DIOCESANA CARITAS TRIESTE-ONLUS E CON IL CONSORZIO ITALIANO DI SOLIDARIETÀ-I.C.S.-UFFICIO RIFUGIATI DI TRIESTE ONLUS PER LA GESTIONE DEI SERVIZI DI ACCOGLIENZA DEI CITTADINI STRANIERI RICHIEDENTI ASILO TEMPORANEAMENTE PRESENTI SUL TERRITORIO DELLA PROVINCIA DI TRIESTE-DURATA SINO AL 31 DICEMBRE 2015-INCREMENTO ACCERTAMENTO 2015/314 DI EURO 1.400.000,00-INCREMENTO IMPEGNO DI SPESA 2015/1904 DI EURO 1.400.000,00","APPROVAZIONE DELLE CONVENZIONI CON LA FONDAZIONE DIOCESANA CARITAS TRIESTE-ONLUS E CON IL CONSORZIO ITALIANO DI SOLIDARIETÀ-I.C.S.-UFFICIO RIFUGIATI DI TRIESTE ONLUS PER LA GESTIONE DEI SERVIZI DI ACCOGLIENZA DEI CITTADINI STRANIERI RICHIEDENTI ASILO TEMPORANEAMENTE PRESENTI SUL TERRITORIO DELLA PROVINCIA DI TRIESTE-DURATA SINO AL 31 DICEMBRE 2015-INCREMENTO ACCERTAMENTO 2015/314 DI EURO 1.400.000,00-INCREMENTO IMPEGNO DI SPESA 2015/1904 DI EURO 1.400.000,00 ",1215000.0,1400000.0,,032006,2015-03-27,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,00210240321,COMUNE DI TRIESTE,AREA PROMOZIONE E PROTEZIONE SOCIALE DIREZIONE,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,,certa
6169585699,,1,ASSISTENZA MIGRANTI ANNO 2015 CROCE ROSSA ITALIANA,ASSISTENZA MIGRANTI ANNO 2015 CROCE ROSSA ITALIANA,132300.0,132300.0,,050026,2015-03-10,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,93014220508,PREFETTURA DI PISA,PREFETTURA DI PISA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,probabile
6156155BCE,,1,SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE PERIODO 01 -31/01/2015 CITTA' SOLARE ,SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE PERIODO 01 -31/01/2015 CITTA' SOLARE ,45230.4,45230.4,PADOVA,028060,2015-03-02,AFFIDAMENTO DIRETTO,80215430580,MINISTERO DELL'INTERNO - DIPARTIMENTO PER LE LIBERTA' CIVILI E L'IMMIGRAZIONE,PREFETTURA DI VENEZIA - UTG,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,,AGGIUDICATA,certa
7473111E46,7249240617,2,"PROCEDURA DI GARA APERTA FINALIZZATA ALLA CONCLUSIONE DI UN ACCORDO QUADRO COME DEFINITO DELL'ART. 54 (C.4 LETT. A) DEL D. LGS. 50/2016 - N. 8 LOTTI FUNZIONALI, PER L'AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA DI CITTADINI IMMIGRATI AL DI FUORI DEL SISTEMA SPRAR. ",CENTRO DI ACCOGLIENZA H24 PER UOMINI SINGOLI CON RECETTIVITÀ FINO A N. 70 OSPITI - AGGIUDICAZIONE TRE FONTANE ATI,2186520.0,4478913.6,ROMA,058091,2015-03-27,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,02438750586,ROMA CAPITALE,DIREZIONE ACCOGLIENZA E INCLUSIONE,98130000-3,SERVIZI VARI DI ORGANIZZAZIONI ASSOCIATIVE,,AGGIUDICATA,certa
61727602B2,,1,SERVIZIO DI OSPITALITA' E PRIMA ACCOGLIENZA MIGRANTI - PERIODO 1^/5/2015 - 31/12/2015,SERVIZIO DI OSPITALITA' E PRIMA ACCOGLIENZA MIGRANTI - PERIODO 1^/5/2015 - 31/12/2015,1329125.0,1329125.0,,,2015-03-13,PROCEDURA APERTA,80005710258,PREFETTURA DI BELLUNO UFFICIO TERRITORIALE DEL GOVERNO,PREFETTURA DI BELLUNO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
61613456BC,,1,ULTERIORE PROROGA DI TRE MESI GESTIONE CENTRO SPRAR DI CONZA DELLA CAMPANIA FINO AL 31 MAGGIO 2015,ULTERIORE PROROGA DI TRE MESI GESTIONE CENTRO SPRAR DI CONZA DELLA CAMPANIA FINO AL 31 MAGGIO 2015,113437.23,113437.23,,064030,2015-03-04,AFFIDAMENTO DIRETTO,00232380642,COMUNE DI CONZA DELLA CAMPANIA,CONZA DELLA CAMPANIA,85321000-5,SERVIZI SOCIALI AMMINISTRATIVI,,,certa
617195498E,,1,PROCEDURA APERTA VOLTA ALLA CONCLUSIONE DI UN ACCORDO QUADRO PER IL SERVIZIO DI ACCOGLIENZA AI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE.,PROCEDURA APERTA VOLTA ALLA CONCLUSIONE DI UN ACCORDO QUADRO PER IL SERVIZIO DI ACCOGLIENZA AI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE.,180000.0,180000.0,,062008,2015-03-16,PROCEDURA APERTA,80002330621,PREFETTURA UFFICIO TERRITORIALE DEL GOVERNO DI BN,PREFETTURA UTG DI BENEVENTO,55130000-0,ALTRI SERVIZI ALBERGHIERI,,,certa
6199604B0E,,1,OSPITALITÀ MIGRANTI CARITAS,OSPITALITÀ MIGRANTI CARITAS,200000.0,200000.0,,099014,2015-03-30,PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),91044110400,PREFETTURA DI RIMINI,UFFICIO CONTRATTI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,probabile
61635702DE,,1,"RINNOVO DEL CONTRATTO DI AFFIDAMENTO AL RTI GEPSA S.A E ASS. CULTURALE ACUARINTO DELLA GESTIONE DI UN CENTRO PRESSO L'IMMOBIL,E SITO IN VIA CORELLI 28 PER L'ACCOGLIENZA DI CITTADINI STRANIERI TEMPORANEAMENTE PRESENTI SUL TERRITORIO COMUNALE IN ATTUAZIONE DELLA DE. GIUNTA COMUNALE 2005 DEL 10/10/2014.PERIODO: SINO GIUGNO 2015","RINNOVO DEL CONTRATTO DI AFFIDAMENTO AL RTI GEPSA S.A E ASS. CULTURALE ACUARINTO DELLA GESTIONE DI UN CENTRO PRESSO L'IMMOBIL,E SITO IN VIA CORELLI 28 PER L'ACCOGLIENZA DI CITTADINI STRANIERI TEMPORANEAMENTE PRESENTI SUL TERRITORIO COMUNALE IN ATTUAZIONE DELLA DE. GIUNTA COMUNALE 2005 DEL 10/10/2014.PERIODO: SINO GIUGNO 2015",1267000.0,1267000.0,MILANO,015146,2015-03-25,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,01199250158,COMUNE DI MILANO,SETTORE SERVIZI PER ADULTI IN DIFFICOLTA' - SERVIZIO IMMIGRAZIONE,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,,AGGIUDICATA,probabile
6253168579,,1,SERVIZIO DI PRIMA ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE. PROROGA.,SERVIZIO DI PRIMA ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE. PROROGA.,64765.2,64765.2,VARESE,012133,2015-03-01,AFFIDAMENTO DIRETTO,80202230589,MINISTERO INTERNO DIPARTIMENTO DELLA P.S.,UTG - PREFETTURA DI VARESE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
6153951105,,1,BANDO GARA ANNO 2015 SERVIZI DI ACCOGLIENZA STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE,BANDO GARA ANNO 2015 SERVIZI ACCOGLIENZA STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE,2688000.0,2688000.0,,056059,2015-03-03,PROCEDURA APERTA,80016510564,PREFETTURA DI VITERBO-UFFICIO TERRITORIALE DEL GOVERNO-,UFFICIO ECONOMICO FINANZIARIO,55130000-0,ALTRI SERVIZI ALBERGHIERI,,AGGIUDICATA,certa
615762373E,,8,PROCEDURA APERTA PER L'AFFIDAMENTO A SOGGETTI OPERANTI IN PROVINCIA DI NAPOLI DEI SERVIZI DI ACCOGLIENZA ED ASSISTENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE,PROCEDURA APERTA PER L'AFFIDAMENTO A SOGGETTI OPERANTI IN PROVINCIA DI NAPOLI DEI SERVIZI DI ACCOGLIENZA ED ASSISTENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE. LOTTO N.3,2229500.0,18693500,,,2015-03-06,PROCEDURA APERTA,80049360631,UFFICIO TERRITORIALE DEL GOVERNO,SERVIZIO ATTIVITA' CONTRATTUALI,55130000-0,ALTRI SERVIZI ALBERGHIERI,,,certa
