cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
7654573178,692448167C,1,ACCORDO QUADRO PER AFFIDAMENTO SERVIZI ACCOGLIENZA MIGRANTI,ACCORDO QUADRO PER AFFIDAMENTO SERVIZI ACCOGLIENZA MIGRANTI,132019.37,132019.37,RIETI,057059,2018-09-01,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80002090571,PREFETTURA RIETI,SERVIZIO CONTABILITA E GESTIONE FINANZIARIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
7618004FC2,74985005F3,1,SERVIZIO ACCOGLIENZA MIGRANTI PERIODO 01.09.2018 - 31.08.2019 ,SERVIZIO ACCOGLIENZA MIGRANTI PERIODO 01.09.2018 - 31.08.2019 - ENTE MINERVA SRL,259121.0,259121.0,LECCO,097042,2018-09-18,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,92025730133,PREFETTURA UTG DI LECCO,PREFETTURA UTG LECCO,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,AGGIUDICATA,probabile
7562642999,72442532B1,4,REALIZZAZIONE DI PROGETTI DI ACCOGLIENZA INTEGRATA IN FAVORE DI ADULTI E FAMIGLIE RICHIEDENTI E TITOLARI DI PROTEZIONE INTERNAZIONALE E UMANITARIA (SPRAR) - PERIODO 1 LUGLIO 2018 - 31.12.2019 ,REALIZZAZIONE DI PROGETTI DI ACCOGLIENZA INTEGRATA IN FAVORE DI ADULTI E FAMIGLIE RICHIEDENTI E TITOLARI DI PROTEZIONE INTERNAZIONALE E UMANITARIA (SPRAR) IL BISCIONE,940189.95,3569252.13,GENOVA,010025,2018-09-10,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,00856930102,COMUNE DI GENOVA,SETTORE POLITICHE SOCIALI,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,,AGGIUDICATA,certa
7625730777,731628448D,1,"ACCORDO QUADRO PER AFFIDAMENTO SERVIZI DI ACCOGLIENZA, INTEGRAZIONE E TUTELA RIVOLTI AI R.A.R.U. NELL'AMBITO DEL PROGETTO TERRITORIALE ADERENTE AL SITEMA DI PROTEZIONE PER RICHIEDENTI ASILO E RIFUGIATI (S.P.R.A.R.)","ACCORDO QUADRO PER AFFIDAMENTO SERVIZI DI ACCOGLIENZA, INTEGRAZIONE E TUTELA RIVOLTI AI R.A.R.U. NELL'AMBITO DEL PROGETTO TERRITORIALE ADERENTE AL SITEMA DI PROTEZIONE PER RICHIEDENTI ASILO E RIFUGIATI (S.P.R.A.R.)",2435970.0,2435970.0,,048033,2018-09-13,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,01011320486,COMUNE DI PONTASSIEVE,SERVIZIO SVILUPPO EDUCATIVO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
76718101E4,,1,ACCOGLIENZA MIGRANTI PER LA COOP. SOC. IL FAGGIO DAL 29/09,ACCOGLIENZA MIGRANTI PER LA COOP. SOC. IL FAGGIO DAL 29/09,149000.0,149000.0,IMPERIA,008031,2018-09-29,AFFIDAMENTO DIRETTO,80003950088,PREFETTURA DI IMPERIA,PREFETTURA UTG,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
75883654E5,7423263E67,1,AFFIDAMENTO SERVIZIO PRIMA ACCOGLIENZA CITTADINI STRANIERI RICHIDENTI PROTEZIONE INTERNAZIONALE E GESTIONE DEI SERVIZI CONNESSI,AFFIDAMENTO SERVIZIO PRIMA ACCOGLIENZA CITTADINI STRANIERI RICHIDENTI PROTEZIONE INTERNAZIONALE E GESTIONE DEI SERVIZI CONNESSI,85180.4,85180.4,VERCELLI,002158,2018-09-01,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80009220023,PREFETTURA DI VERCELLI,AREA ECONOMICO FINANZIARIA - PREFETTURA - UTG,85320000-8,SERVIZI SOCIALI,,AGGIUDICATA,certa
7654524906,692448167C,1,ACCORDO QUADRO PER AFFIDAMENTO SERVIZI ACCOGLIENZA MIGRANTI,ACCORDO QUADRO PER AFFIDAMENTO SERVIZI ACCOGLIENZA MIGRANTI,125814.47,125814.47,RIETI,057059,2018-09-01,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80002090571,PREFETTURA RIETI,SERVIZIO CONTABILITA E GESTIONE FINANZIARIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
75880511C7,7423263E67,1,AFFIDAMENTO SERVIZIO PRIMA ACCOGLIENZA CITTADINI STRANIERI RICHIDENTI PROTEZIONE INTERNAZIONALE E GESTIONE DEI SERVIZI CONNESSI,AFFIDAMENTO SERVIZIO PRIMA ACCOGLIENZA CITTADINI STRANIERI RICHIDENTI PROTEZIONE INTERNAZIONALE E GESTIONE DEI SERVIZI CONNESSI,399086.4,399086.4,VERCELLI,002158,2018-09-01,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80009220023,PREFETTURA DI VERCELLI,AREA ECONOMICO FINANZIARIA - PREFETTURA - UTG,85320000-8,SERVIZI SOCIALI,,AGGIUDICATA,certa
758153509B,,1,PROCEDERA APERTA PER L'INDIVIDUAZIONE DEL SOGGETTO ATTUATORE DEI SERVIZI DI ACCOGLIENZA INTEGRAZIONE E TUTELA RIVOLTI AI RICHIEDENTI E TITOLARI DI PROTEZIONE INTERNAZIONALE - PROGETTO SPAR TRIENNIO 2018-2020,PROCEDERA APERTA PER L'INDIVIDUAZIONE DEL SOGGETTO ATTUATORE DEI SERVIZI DI ACCOGLIENZA INTEGRAZIONE E TUTELA RIVOLTI AI RICHIEDENTI E TITOLARI DI PROTEZIONE INTERNAZIONALE - PROGETTO SPAR TRIENNIO 2018-2020,528750.0,528750.0,,080080,2018-09-17,PROCEDURA APERTA,80003150804,COMUNE DI S.ALESSIO IN ASPROMONTE,COMUNE DI SANT'ALESSIO IN ASPROMONTE,98910000-5,SERVIZI SPECIFICI DI ORGANIZZAZIONI ED ENTI INTERNAZIONALI,,"SENZA ESITO A SEGUITO DI OFFERTE IRREGOLARI O INAMMISSIBILI, NON CONGRUE O NON APPROPRIATE",certa
7676267FE8,692448167C,1,ACCORDO QUADRO PER AFFIDAMENTO SERVIZI ACCOGLIENZA MIGRANTI,ACCORDO QUADRO PER AFFIDAMENTO SERVIZI ACCOGLIENZA MIGRANTI,158191.08,158191.08,RIETI,057059,2018-09-01,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80002090571,PREFETTURA RIETI,SERVIZIO CONTABILITA E GESTIONE FINANZIARIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
7621959F87,71228791B3,1,SERVIZIO ACCOGLIENZA MIGRANTI SOCIAL GROUP,SERVIZIO ACCOGLIENZA MIGRANTI SOCIAL GROUP,74753.28,74753.28,CAGLIARI,092009,2018-09-17,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80014130928,PREFETTURA DI CAGLIARI UTG,SERVIZIO A.S.G.A.C.,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
7661157ABF,,1,ACCOGLIENZA MIGRANTI COOP. L'ANCORA MEESE DI SETTEMBRE,ACCOGLIENZA MIGRANTI COOP. L'ANCORA MEESE DI SETTEMBRE,149000.0,149000.0,IMPERIA,008031,2018-09-01,AFFIDAMENTO DIRETTO,80003950088,PREFETTURA DI IMPERIA,PREFETTURA UTG,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
7826678AFF,,1,PROGETTO LOCALE SPRAR 2017-2020 COD. 1162 INTEGRAZIONE,PROGETTO LOCALE SPRAR 2017-2020 COD. 1162 INTEGRAZIONE ACCOGLIENZA RECCO,216796.36,216796.36,,,2018-09-21,PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),83001010103,COMUNE DI SORI,AREA SOCIALE,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,,certa
762291761B,74985005F3,1,SERVIZIO ACCOGLIENZA MIGRANTI - PERIODO 01.09.2018 - 31.08.2019,SERVIZIO ACCOGLIENZA MIGRANTI - PERIODO 01.09.2018 - 31.08.2019 - ENTE GESTORE SACRA FAMIGLIA - LOTTO 3,1146465.0,1146465.0,,097042,2018-09-18,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,92025730133,PREFETTURA UTG DI LECCO,PREFETTURA UTG LECCO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
7621875A37,71228791B3,1,SERVIZIO ACCOGLIENZA MIGRANTI RTI TRE FONTANE,SERVIZIO ACCOGLIENZA MIGRANTI RTI TRE FONTANE,437171.14,437171.14,CAGLIARI,092009,2018-09-13,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80014130928,PREFETTURA DI CAGLIARI UTG,SERVIZIO A.S.G.A.C.,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
7630159E62,7184962236,1,CIG DERIVATO IN ADESIONE ACCORDO QUADRO ASSISTENZA MIGRANTI AGOSTO DICEMBRE 2018- SERVIZI TOSCANI COOPERATIVA SOCIALE,CIG DERIVATO IN ADESIONE ACCORDO QUADRO ASSISTENZA MIGRANTI AGOSTO DICEMBRE 2018- SERVIZI TOSCANI COOPERATIVA SOCIALE,246158.0,246158.0,MASSA-CARRARA,045003,2018-09-20,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80003940451,PREFETTURA DI MASSA CARRARA UFFICIO TERRITORIALE DEL GOVERNO,SERVIZI GENERALI E ATTIVITA' CONTRATTUALE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
7618091790,74985005F3,1,SERVIZI ACCOGLIENZA MIGRANTI - PERIODO 01.09.2018 - 31.08.2019 ,SERVIZI ACCOGLIENZA MIGRANTI - PERIODO 01.09.2018 - 31.08.2019 - ENTE CONSORZIO CONSOLIDA,704979.0,704979.0,,097042,2018-09-18,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,92025730133,PREFETTURA UTG DI LECCO,PREFETTURA UTG LECCO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
7697005974,,1,ACCOGLIENZA MIGRANTI PER LA COOP. SOC. JOBEL MESE DI SETTEMBRE 2018,ACCOGLIENZA MIGRANTI PER LA COOP. SOC. JOBEL MESE DI SETTEMBRE 2018,149500.0,149500.0,IMPERIA,008046,2018-09-01,AFFIDAMENTO DIRETTO,80003950088,PREFETTURA DI IMPERIA,PREFETTURA UTG,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
7676166C90,692448167C,1,ACCORDO QUADRO PER AFFIDAMENTO SERVIZI ACCOGLIENZA MIGRANTI,ACCORDO QUADRO PER AFFIDAMENTO SERVIZI ACCOGLIENZA MIGRANTI,88329.96,88329.96,RIETI,057059,2018-09-01,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80002090571,PREFETTURA RIETI,SERVIZIO CONTABILITA E GESTIONE FINANZIARIA,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
