cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
654735369D,,2,AFFIDAMENTO SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE,"SERVIZIO GESTIONE, ACCOGLIENZA E INTEGRAZIONE CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE PRESSO STRUTTURE MESSE A DISPOSIZIONE DELL'AFFIDATARIO ",16362500,20900000,,028060,2016-01-12,PROCEDURA APERTA,80015960281,PREFETTURA DI PADOVA,SERV GEN.LI E ATT.CONTRATTUALE,55110000-4,SERVIZI DI SISTEMAZIONE ALBERGHIERA,,,certa
6547944E50,,1,SERVIZIO DI PRIMA ACCOGLIENZA CITTADINI STRANIERI IN PROVINCIA DI CHIETI ANNO 2016,SERVIZIO DI PRIMA ACCOGLIENZA CITTADINI STRANIERI IN PROVINCIA DI CHIETI ANNO 2016,9625000.0,9625000.0,,069022,2016-01-22,PROCEDURA APERTA,80003250695,PREFETTURA UFFICIO TERRITORIALE DEL GOVERNO CHIETI,UFFICIO TERRITORIALE DEL GOVERNO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,probabile
6536645219,640585244C,1,SERVIZIO DI PRIMA ACCOGLIENZA PROFUGHI ACCORDO QUADRO SETTEMBRE 2015,SERVIZIO DI PRIMA ACCOGLIENZA PROFUGHI ACCORDO QUADRO SETTEMBRE 2015,158079.0,158079.0,,,2016-01-01,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80015510045,PREFETTURA DI CUNEO,UTG CUNEO,55110000-4,SERVIZI DI SISTEMAZIONE ALBERGHIERA,,AGGIUDICATA,certa
6847938933,6547944E50,1,SERVIZI DI ACCOGLIENZA PROFUGHI PROVINCIA DI CHIETI DAL 12.10.16 AL31.12.16,SERVIZI DI ACCOGLIENZA PROFUGHI PROVINCIA DI CHIETI DAL 12.10.16 AL31.12.16,108864.0,108864.0,,,2016-01-22,CONFRONTO COMPETITIVO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80003250695,PREFETTURA UFFICIO TERRITORIALE DEL GOVERNO CHIETI,UFFICIO TERRITORIALE DEL GOVERNO,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,,,certa
6554493AB9,639437010E,1,"HOMO DIOGENE. AFFIDAMENTO I SERVIZI DI ACCOGLIENZA, AI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALI. ","HOMO DIOGENE. AFFIDAMENTO I SERVIZI DI ACCOGLIENZA, AI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALI.",200492.0,200492.0,,,2016-01-14,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,80049360631,UFFICIO TERRITORIALE DEL GOVERNO,SERVIZIO ATTIVITA' CONTRATTUALI,55130000-0,ALTRI SERVIZI ALBERGHIERI,,,certa
6571503FD0,,2,PRESTAZIONI SOCIALI PER L'INSERIMENTO DI MINORI STRANIERI NON ACCOMPAGNATI IN STRUTTURA RESIDENZIALE,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,10000.0,45000.0,,,2016-01-28,AFFIDAMENTO DIRETTO,91035680197,COMUNE DI CREMA,AREA SERVIZI AL CITTADINO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,,certa
65629952CE,,1,SERVIZIO DI ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE,SERVIZIO DI ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE,5775000.0,5775000.0,LA SPEZIA,011015,2016-01-25,PROCEDURA APERTA,80005150117,PREFETTURA DI LA SPEZIA,PREFETTURA DELLA SPEZIA,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,,AGGIUDICATA,certa
6568364172,,1,AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE NELL'AMBITO DI VARESE E PROVINCIA. DELLA GESTIONE DEI SERVIZI CONNESSI E LA MESSA A DISPOSIZIONE DELLE STRUTTURE DI ACCOGLIENZA. PERIODO 1/1/2016 - 31/3/2016.,AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA DI CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE NELL'AMBITO DI VARESE E PROVINCIA. DELLA GESTIONE DEI SERVIZI CONNESSI E LA MESSA A DISPOSIZIONE DELLE STRUTTURE DI ACCOGLIENZA. PERIODO 1/1/2016 - 31/3/2016.,68796.0,68796.0,VARESE,012133,2016-01-27,AFFIDAMENTO DIRETTO,80202230589,MINISTERO INTERNO DIPARTIMENTO DELLA P.S.,UTG - PREFETTURA DI VARESE,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
65746103CE,,1,PROGETTO SPRAR AGGIUNTIVI 2^ AMPLIAMENTO - PROT. 24377 DEL 22/12/2015,PROGETTO SPRAR AGGIUNTIVI 2^ AMPLIAMENTO - PROT. 24377 DEL 22/12/2015,152835.77,152835.77,,037006,2016-01-01,AFFIDAMENTO DIRETTO,03337111201,ASP CITTA' DI BOLOGNA,SERVIZIO INCLUSIONE SOCIALE,85320000-8,SERVIZI SOCIALI,,,certa
655543219F,,1,EDUCATORI PER PROGETTO ACCOGLIENZA PROFUGHI,EDUCATORI PER PROGETTO 'ACCOGLIENZA PROFUGHI',156460.0,156460.0,,040007,2016-01-15,AFFIDAMENTO DIRETTO EX ART.5 DELLA LEGGE N.381/91,03803460405,AZIENDA PUBBLICA DI SERVIZI ALLA PERSONA DEL DISTRETTO CESENA VALLE SAVIO,ASP DISTRETTO CESENA VALLE SAVIO,85321000-5,SERVIZI SOCIALI AMMINISTRATIVI,,,certa
